symbol,name,summary,currency,sector,industry_group,industry,exchange,mic,market,country,state,city,zipcode,website,market_cap,isin,cusip,figi,composite_figi,shareclass_figi,delisted
0025.HK,Chevalier International Holdings Limited,"Chevalier International Holdings Limited, an investment holding company, engages in the construction and engineering, property investment and development, healthcare investment, car dealership, and other businesses. The company's Construction and Engineering segment offers construction and engineering work for aluminum window and curtain walls, building construction, building supplies, lifts and escalators, and pipe technology, as well as electrical and mechanical, and environmental engineering. Its Property Investment segment engages in the rental of properties. The company's Property Development and Operations segment engages in the property development and management, cold storage, logistics, and hotel operations. The company's Healthcare Investment segment is involved in the senior housing and medical office building investment. Its Car Dealership segment retails, trades in, and services motor vehicles. The company's Others segment engages in the sale and service of information technology equipment and business machines; food trading business; investment in securities; and operation of restaurants and bars. It also engages in the sale and servicing of automobiles; supply and installation of building materials; grocery trading; building construction and maintenance; installation of electrical and mechanical equipment; insurance brokerage and underwriting; trading and servicing of computers; and installation of air-conditioning systems. In addition, the company trades in telecommunication equipment, lifts, escalators, electrical and mechanical equipment, and motor vehicles; and provides management, corporate management, project management, network systems and solution, security, property management consultation, maintenance, and general construction services. It operates in Hong Kong, Mainland China, Macau, Australia, Canada, Singapore, the United States, Thailand, and internationally. The company was founded in 1970 and is headquartered in Kowloon Bay, Hong Kong.",HKD,Industrials,Capital Goods,Industrial Conglomerates,HKG,XHKG,Hong Kong Stock Exchange,Hong Kong,,Kowloon Bay,,http://www.chevalier.com,Small Cap,,,,,,False
0027.HK,Galaxy Entertainment Group Limited,"Galaxy Entertainment Group Limited, an investment holding company, engages in the gaming and entertainment, and construction materials businesses in Macau, Hong Kong, and Mainland China. The company operates casino games of chance or games of other forms; and provides hospitality and related services. It owns and operates Galaxy Macau, an integrated resort; Broadway Macau, a landmark entertainment and food street destination; StarWorld Macau, a five-star hotel located in the Macau Peninsula; and City Club casinos. The company also manufactures, sells, and distributes construction materials, including concrete pipes and piles, asphalt, ready-mixed concrete, concrete products, cement, aggregates, and slag; provides property investment, handling, quality assurance, project management, and security services; and imports, exports, trades in, and transports construction materials. In addition, it is involved in quarrying, aircraft holding, and vessel holding activities. Galaxy Entertainment Group Limited is based in Central, Hong Kong.",HKD,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",HKG,XHKG,Hong Kong Stock Exchange,Hong Kong,,Central,,http://www.galaxyentertainment.com,Large Cap,,,,,,False
0029.HK,Dynamic Holdings Limited,"Dynamic Holdings Limited, an investment holding company, engages in the investment and development of properties in the People's Republic of China and Hong Kong. The company operates through Property Rental and Property Sales segments. Its investment properties portfolio primarily comprises offices, shopping malls, and car parks, as well as residential properties. Dynamic Holdings Limited company also leases and sells properties. In addition, it is involved in the provision of nominee, management, financing, and management consultancy services. Dynamic Holdings Limited was founded in 1992 and is based in Causeway Bay, Hong Kong.",HKD,Real Estate,Real Estate,Real Estate Management & Development,HKG,XHKG,Hong Kong Stock Exchange,Hong Kong,,Causeway Bay,,http://www.dynamic.hk,Small Cap,BMG2889K1678,,BBG000BDVCZ9,BBG000BDVCM3,BBG001S6HQF1,False
0030.HK,Ban Loong Holdings Limited,"Ban Loong Holdings Limited, an investment holding company, engages in the money lending, and trading of goods and commodities in Hong Kong and the People's Republic of China. The company operates through Money Lending and Trading Segments. It provides short-term personal and corporate loans; and trades in refined edible oil, sugar, cosmetic, and personal care products. The company was formerly known as ABC Communications (Holdings) Limited and changed its name to Ban Loong Holdings Limited in October 2015. Ban Loong Holdings Limited is based in Wan Chai, Hong Kong.",HKD,Financials,Diversified Financials,Capital Markets,HKG,XHKG,Hong Kong Stock Exchange,Hong Kong,,Wanchai,,http://www.0030hk.com,Small Cap,BMG0865U1009,,BBG000BFWKH5,BBG000BFWK85,BBG001S6WCB9,False
0033.HK,Amber Hill Financial Holdings Limited,"Amber Hill Financial Holdings Limited, an investment holding company, primarily engages in the trading of party products, and metals and minerals in Hong Kong and North America. It trades in party accessories, decorations, cutlery, and eatery wares. The company also provides securities brokerage and asset management services. In addition, it is involved in the personal and corporate loans business; credit guarantee and investment activities; and trading of security products and provision of security services, as well as advancing business. The company was formerly known as China Cloud Copper Company Limited and changed its name to Amber Hill Financial Holdings Limited in July 2020. Amber Hill Financial Holdings Limited was founded in 1996 and is headquartered in Wan Chai, Hong Kong.",HKD,Financials,Diversified Financials,Capital Markets,HKG,XHKG,Hong Kong Stock Exchange,Hong Kong,,Wan Chai,,http://www.ahfh.com.hk,Micro Cap,,,,,,False
0034.HK,Kowloon Development Company Limited,"Kowloon Development Company Limited, an investment holding company, engages in the investment, development, and management of properties in Hong Kong and Mainland China. The company develops, leases, and sells various residential and commercial projects, such as club houses, car parking facilities, retail shops, shopping arcades, and residential towers, as well as hotels and office buildings. As of December 31, 2020, its land bank for development totaled to approximately 3.7 million square meters of gross floor area. The company also provides security, technical, and housekeeping services; building surveying and guarding services; financial investments and services; and project management services, as well as undertakes construction contracts. In addition, it engages in the treasury operations; retail activities; and distribution of films and cinematograph films. The company was incorporated in 1961 and is headquartered in Mong Kok, Hong Kong. Kowloon Development Company Limited is a subsidiary of Intellinsight Holdings Limited.",HKD,Real Estate,Real Estate,Real Estate Management & Development,HKG,XHKG,Hong Kong Stock Exchange,Hong Kong,,Mong Kok,,http://www.kdc.com.hk,Small Cap,,,,,,False
0035.HK,Far East Consortium International Limited,"Far East Consortium International Limited, an investment holding company, engages in the property development and investment, hotel operations and management, car park operations and facilities management, gaming operations and management, and treasury management businesses. It develops a portfolio of residential properties; invests in retail and office buildings; and operates hotels. The company also operates third party and self-owned car parks; and owns and operates casinos and gaming facilities. In addition, it provides loan financing, sales agency, mortgage, administration and management, vault, and hotel management and consultancy services, as well as engages in the securities and financial investment activities. As of March 31, 2020, the company owned and operated 31 hotels with approximately 8,100 rooms; and managed 470 car parks with approximately 106,696 car parking bays. It has operations in Australia, New Zealand, the Czech Republic, Hong Kong, Malaysia, the People's Republic of China, Singapore, the United Kingdom, and the rest of Europe. The company is based in Central, Hong Kong.",HKD,Real Estate,Real Estate,Real Estate Management & Development,HKG,XHKG,Hong Kong Stock Exchange,Hong Kong,,Central,,http://www.fecil.com.hk,Small Cap,,,,,,False
0038.HK,"First Tractor Co., Ltd. Class H","First Tractor Company Limited engages in the research and development, manufacture, and sale of agricultural and power machinery, and related spare parts worldwide. It operates through three divisions: Agricultural Machinery, Power Machinery, and Finance. The company offers wheeled and crawler tractors, and its components, such as castings, gears, gear boxes, and covers; and off-road diesel engines, as well as accessory parts, including fuel injection pumps and fuel injectors. It also engages in fund settlement, fund raising, financing, and other financial activities; and the processing and sale of rough and semi-finished, and finished products of castings and forging products. In addition, the company accepts deposits; and provides loans, finance lease, bill acceptance and discounting, entrusting loans, and investments to member companies, as well as equity and portfolio investment in financial institutions as approved; and consumer credit service, buyer's credit, and finance lease for products of member companies and inter-bank borrowing and lending. First Tractor Company Limited markets its products to approximately 140 countries and regions. The company was formerly known as First Tractor Works of China. The company was founded in 1955 and is based in Luoyang, China.",HKD,Industrials,Capital Goods,Machinery,HKG,XHKG,Hong Kong Stock Exchange,China,,Luoyang,471004,http://www.first-tractor.com.cn,Small Cap,CNE100000320,,BBG000BD8PT3,BBG000BD8PG7,BBG001S6WT77,False
0039.HK,China Beidahuang Industry Group Holdings Limited,"China Beidahuang Industry Group Holdings Limited, an investment holding company, engages in the wine and liquor, food products trading, construction and development, rental, financial leasing, and mineral products businesses. Its Wine and Liquor segment is involved in the sale and distribution of wine and liquor. The company's Trading of Food Products segment engages in wholesaling and retailing staple food, cooking oil, alcohol and beverage, frozen and fresh food, and commodity hog products. Its Construction and Development segment undertakes the construction and land development activities. The company's Rental segment leases logistic facilities in Hong Kong and office facilities in the People's Republic of China. Its Financial Leasing segment provides financial leasing services. The company's Mineral Products segment engages in the flotation selection of non-ferrous metal mines; and sale of mineral products. It is also involved in the sale of primary agricultural products. The company was formerly known as Sino Distillery Group Limited and changed its name to China Beidahuang Industry Group Holdings Limited in May 2015. China Beidahuang Industry Group Holdings Limited is headquartered in Kowloon, Hong Kong.",HKD,Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,HKG,XHKG,Hong Kong Stock Exchange,Hong Kong,,Kowloon,,http://chinabeidahuang.com,Micro Cap,,,,,,False
0042.HK,Northeast Electric Development Company Limited,"Northeast Electric Development Company Limited researches, designs, develops, produces, and sells products related to power transmission and transformation equipment in the People's Republic of China. The company primarily offers power capacitors and enclosed busbars. It also manufactures and sells electrical equipment; and provides hotel management, catering, and accommodation services. In addition, it offers design, construction, and consultation services for new energy projects. The company was formerly known as Northeast Electricity Transmitting & Transformation Machinery Manufacturing Ltd. Northeast Electric Development Company Limited was founded in 1993 and is headquartered in Haikou, the People's Republic of China.",HKD,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",HKG,XHKG,Hong Kong Stock Exchange,China,,Haikou,570203,http://www.nee.com.cn,Micro Cap,,,,,,False
0043.HK,C.P. Pokphand Co. Ltd.,"C.P. Pokphand Co. Ltd., an investment holding company, manufactures and sells animal feed products in Mainland China, Vietnam, and internationally. It operates through three segments: China Agri-Food, Vietnam Agri-Food, and Investment and Property Holding. The company is involved in breeding, farming, and selling livestock and aquatic animals; manufacturing and selling value-added processed food products; poultry farming and trading; and processing and trading chicken meat products. It also offers sausage, fish, and shrimp products. In addition, it is involved in leasing properties. The company also exports its products. C.P. Pokphand Co. Ltd. was founded in 1987 and is based in Hong Kong, Hong Kong. C.P. Pokphand Co. Ltd. is a subsidiary of Charoen Pokphand Foods Public Company Limited.",HKD,Consumer Staples,Household & Personal Products,Household Products,HKG,XHKG,Hong Kong Stock Exchange,Hong Kong,,Hong Kong,,http://www.cpp.hk,Mid Cap,,,,,,False
0045.HK,"The Hongkong and Shanghai Hotels, Limited","The Hongkong and Shanghai Hotels, Limited, an investment holding company, engages in the ownership, development, and management of hotels, and commercial and residential properties in Asia, the United States, and Europe. It operates through three divisions: Hotels, Commercial Properties, and Clubs and Services. The Hotels division is involved in the operation of hotels; and leasing of commercial shopping arcades and office premises located within the hotel buildings. The Commercial Properties division engages in the development, lease, and sale of residential apartments; and lease of retail and office premises, as well as operation of food and beverage outlets in such premises. The Clubs and Services division operates golf courses, as well as The Peak Tram, a tramway; wholesales and retails food and beverage products; and offers laundry, and management and consultancy services for clubs. The company is also involved in the wholesale and retail of merchandise; provision of dry cleaning, and marketing services; lending and borrowing of funds; and operates golf club and resort, and property investment activities. In addition, it offers tourism, leisure, and other services; and operates Peninsula Boutiques. The company was formerly known as The Hongkong Hotel Company, Limited. The Hongkong and Shanghai Hotels, Limited was incorporated in 1866 and is headquartered in Central, Hong Kong.",HKD,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",HKG,XHKG,Hong Kong Stock Exchange,Hong Kong,,Central,,http://www.hshgroup.com,Small Cap,,,,,,False
0047.HK,Hop Hing Group Holdings Limited,"Hop Hing Group Holdings Limited, an investment holding company, operates a chain of quick service restaurants. It operates restaurants under the Yoshinoya, Dairy Queen, Uncle Fong, and Chatting brand names in the northern regions of the People's Republic of China. As of December 31, 2019, the company operated 597 restaurants. It also engages in the agricultural operations; and provision of management services. Hop Hing Group Holdings Limited was incorporated in 2007 and is headquartered in Yuen Long, Hong Kong.",HKD,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",HKG,XHKG,Hong Kong Stock Exchange,Hong Kong,,Yuen Long,,http://www.hophing.com,Micro Cap,,,,,,False
0048.HK,China Automotive Interior Decoration Holdings Limited,"China Automotive Interior Decoration Holdings Limited, an investment holding company, engages in the manufacture and sale of nonwoven fabric products for use in automotive interior decoration and other parts in the People's Republic of China and Hong Kong. The company is also involved in the trade of rubber and food products. China Automotive Interior Decoration Holdings Limited was incorporated in 2009 and is headquartered in Shatin, Hong Kong.",HKD,Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",HKG,XHKG,Hong Kong Stock Exchange,Hong Kong,,Sha Tin,,http://www.hklistco.com/48,Nano Cap,,,,,,False
0050.HK,Hong Kong Ferry (Holdings) Company Limited,"Hong Kong Ferry (Holdings) Company Limited, an investment holding company, primarily engages in the property development and investment business in Hong Kong. The company operates in four segments: Property Development; Property Investment; Ferry, Shipyard and Related Operations; and Securities Investment. It develops and sells residential units, commercial arcades, and car parking spaces; invests in and leases real estate properties; and offers property management services. The company also provides dangerous goods vehicular ferry, and ship repair and maintenance services, as well as sells goods on cruise vessels. In addition, it invests in debt and equity securities; provides property finance; and engages in the trading and floating restaurant business. The company was formerly known as The Hongkong and Yaumati Ferry Company Limited and changed its name to Hong Kong Ferry (Holdings) Company Limited in 1989. Hong Kong Ferry (Holdings) Company Limited was founded in 1923 and is based in Tsing Yi, Hong Kong.",HKD,Real Estate,Real Estate,Real Estate Management & Development,HKG,XHKG,Hong Kong Stock Exchange,Hong Kong,,Tsing Yi,,http://www.hkf.com,Micro Cap,,,,,,False
0052.HK,Fairwood Holdings Limited,"Fairwood Holdings Limited, an investment holding company, engages in the operation of fast food restaurants. The company operates in two segments, Hong Kong Restaurants and Mainland China Restaurants. As of March 31, 2019, it operated 148 stores in Hong Kong, which included 138 fast food stores and 10 specialty restaurants; and 11 stores in Mainland China. The company is also involved in the property investment, and trademark and restaurants license holding activities. Fairwood Holdings Limited was founded in 1972 and is headquartered in North Point, Hong Kong.",HKD,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",HKG,XHKG,Hong Kong Stock Exchange,Hong Kong,,North Point,,http://www.fairwoodholdings.com.hk/eng/main/index.jsp,Micro Cap,BMG3305Y1619,,BBG000BG5MW2,BBG000BG5MF1,BBG001S70509,False
0053.HK,Guoco Group Limited,"Guoco Group Limited, together with its subsidiaries, engages in the investment, property investment and development, hospitality and leisure, and financial service businesses. The company's Principal Investment segment offers equity and direct investment activities and treasury operations with trading and strategic investments in global capital markets. Its Property Development and Investment segment develops residential and commercial properties and holds properties for rental income in Singapore, China, Malaysia, Vietnam, and Hong Kong. The company's Hospitality and Leisure Business segment owns, leases, and manages hotels; and operates gaming and leisure businesses in United Kingdom, Spain, and Belgium. This segment owns and operates hotels under Amba, Guoman, Thistle, and Thistle Express brands. It offers Mecca, a bingo operator in Great Britain with 77 clubs; Grosvenor Casinos, a casino operator with 52 casinos in Great Britain, and 1 casino in Belgium; and Enracha, an operator of 9 bingo clubs in Spain. Its Financial Services segment provides commercial and consumer, Islamic, and investment banking services; and life and general insurance, Takaful insurance, fund management and unit trust, stock broking, and corporate advisory services. The company also offers royalty entitlement of Bass Strait's oil and gas production, manufactures, marketing, and distribution of health products. In addition, it provides hotel and property management, marketing and maintenance services, support services for interactive gaming, funding, and trustee services; and apiculture services, which includes manufacture and distribution of New Zealand natural healthcare products. The company operates in the People's Republic of China, the United Kingdom and Continental Europe, Singapore, Australasia, and internationally. The company is based in Central, Hong Kong. Guoco Group Limited is a subsidiary of GuoLine Overseas Limited.",HKD,Industrials,Capital Goods,Industrial Conglomerates,HKG,XHKG,Hong Kong Stock Exchange,Hong Kong,,Hong Kong,,http://www.guoco.com,Mid Cap,BMG420981224,,BBG000BDVTY3,BBG000BDVTG3,BBG001S6HRH7,False
