symbol,name,summary,currency,sector,industry_group,industry,exchange,mic,market,country,state,city,zipcode,website,market_cap,isin,cusip,figi,composite_figi,shareclass_figi,delisted
ABNX.PA,ABIONYX Pharma SA,"ABIONYX Pharma SA, a biopharmaceutical company, discovers and develops high density lipoprotein (HDL) therapies for the treatment of cardiovascular and metabolic diseases. The company is developing a portfolio of HDL therapies, which include HDL mimetics for the rapid regression of atherosclerotic plaque in high-risk patients. It is developing CER-001, an engineered complex of recombinant human apoA-I, the structural protein of HDL, and phospholipids that is in Phase II clinical trials designed to mimicks the structural and functional biological properties of pre-beta HDL for the treatment of post-acute coronary syndrome patients and familial primary hypoalphalipoproteinemia patients; and CER-209, a drug candidate that is in Phase I clinical trial for the treatment of metabolic diseases in the liver, as well as atherosclerois and non-alcoholic steato-hepatitis. The company was formerly known as Cerenis Therapeutics Holding SA and changed its name to ABIONYX Pharma SA in August 2019. ABIONYX Pharma SA was founded in 2005 and is based in Labege, France.",EUR,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,PAR,XPAR,Euronext Paris,France,,Labege,31130,http://abionyx.com,Nano Cap,FR0012616852,,BBG00896C9L3,BBG000QFNT53,BBG001T6Y4G9,False
ABVX.PA,ABIVAX Societe Anonyme,"ABIVAX SociÃ©tÃ© Anonyme discovers and optimizes drugs for the treatment of inflammatory diseases, infectious diseases, and cancer in France. Its principal products include ABX464 that is in Phase IIb clinical trials for the treatment of ulcerative colitis and Crohn's Disease, as well as for COVID-19; Phase IIa clinical trial for the treatment of rheumatoid arthritis diseases; and has completed Phase IIa clinical trial for the treatment of viral remission in patients with HIV. It also develops ABX 196, an immune enhancer candidate that is in Phase 1/2 clinical trials for the treatment of hepatocellular cancer. In addition, the company engages in the development of ABX 544, a drug candidate for the treatment of Ebola based on polyclonal antibodies; and research programs for the treatment of Dengue fever, influenza, and respiratory syncytial virus. ABIVAX SociÃ©tÃ© Anonyme has license contracts with the French National Centre for Scientific Research, the University of Montpellier, and the Institut Curie. The company was founded in 2013 and is headquartered in Paris, France.",EUR,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,PAR,XPAR,Euronext Paris,France,,Paris,75008,http://www.abivax.com,Small Cap,FR0012333284,,BBG009CG7F64,BBG009CG7F55,BBG009CG7F82,False
AC.PA,Accor SA,"Accor SA operates a chain of hotels. It operates through three segments: HotelServices, Hotel Assets & Others, and New Businesses. The company owns, operates, manages, and franchises hotels. It also provides digital solutions to independent hotel operators and restaurant owners through D-edge, ResDiary, and Adoria platforms; and hotel booking services for companies and travels agencies through Gekko solutions. In addition, the company offers concierge services; and digital sales through VeryChic, which offers private sales with luxury and d upscale hotel rooms, as well as rents private luxury homes operated by onefinestay. As of December 31, 2020, it operated 5,139 hotels with 753,344 rooms in 110 countries worldwide. The company was founded in 1967 and is headquartered in Issy-les-Moulineaux, France.",EUR,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",PAR,XPAR,Euronext Paris,France,,Issy-les-Moulineaux,92445,http://group.accor.com/en,Large Cap,FR0000120404,,BBG000BB4980,BBG000BB48R1,BBG001S5SYP3,False
ACA.PA,Credit Agricole S.A.,"CrÃ©dit Agricole S.A. provides retail, corporate, insurance, and investment banking products and services worldwide. It operates through five segments: Asset Gathering; French Retail Banking - LCL; International Retail Banking; Specialised Financial Services; and Large Customers. The company offers banking products and services, including savings and current accounts and deposits, finance, payments, and flow management services; consumer finance products; and banking and specialized financial services. It also provides wealth management services that allow individual customers to manage, protect, and transfer their assets, as well as other asset management services; and savings/retirement, death and disability/creditor/group, and property and casualty insurance products. In addition, the company offers financing solutions for property and equipment investment and renewal requirements; trade receivable financing and management solutions for corporates; and financing services for renewable energy and public infrastructure projects, as well as leasing services. Further, it provides investment banking, structured finance, international trade finance, commercial banking, capital market, and syndication services; and asset servicing solutions for investment products, as well as various asset classes, such as execution, clearing, forex, security lending and borrowing, custody, depositary bank, fund administration, middle-office solutions, and fund distribution support and services to issuers. CrÃ©dit Agricole S.A. serves retail and corporate customers, banks and financial institutions, government agencies, and local authorities. The company is headquartered in Montrouge, France. CrÃ©dit Agricole S.A. is a subsidiary of SAS Rue La BoÃ©tie.",EUR,Financials,Banks,Banks,PAR,XPAR,Euronext Paris,France,,Montrouge,92127,http://www.credit-agricole.com,Large Cap,,,BBG000DVJ6L9,BBG000DVJ5K2,BBG001S9P2H7,False
ACAFO.PA,Credit Agricole S.A.,"CrÃ©dit Agricole S.A. provides retail, corporate, insurance, and investment banking products and services worldwide. It operates through five segments: Asset Gathering; French Retail Banking - LCL; International Retail Banking; Specialised Financial Services; and Large Customers. The company offers banking products and services, including savings and current accounts and deposits, finance, payments, and flow management services; consumer finance products; and banking and specialized financial services. It also provides wealth management services that allow individual customers to manage, protect, and transfer their assets, as well as other asset management services; and savings/retirement, death and disability/creditor/group, and property and casualty insurance products. In addition, the company offers financing solutions for property and equipment investment and renewal requirements; trade receivable financing and management solutions for corporates; and financing services for renewable energy and public infrastructure projects, as well as leasing services. Further, it provides investment banking, structured finance, international trade finance, commercial banking, capital market, and syndication services; and asset servicing solutions for investment products, as well as various asset classes, such as execution, clearing, forex, security lending and borrowing, custody, depositary bank, fund administration, middle-office solutions, and fund distribution support and services to issuers. CrÃ©dit Agricole S.A. serves retail and corporate customers, banks and financial institutions, government agencies, and local authorities. The company is headquartered in Montrouge, France. CrÃ©dit Agricole S.A. is a subsidiary of SAS Rue La BoÃ©tie.",EUR,Financials,Banks,Banks,PAR,XPAR,Euronext Paris,France,,Montrouge,92127,http://www.credit-agricole.com,Large Cap,,,,,,False
ACAFR.PA,Credit Agricole S.A.,"CrÃ©dit Agricole S.A. provides retail, corporate, insurance, and investment banking products and services worldwide. It operates through five segments: Asset Gathering; French Retail Banking - LCL; International Retail Banking; Specialised Financial Services; and Large Customers. The company offers banking products and services, including savings and current accounts and deposits, finance, payments, and flow management services; consumer finance products; and banking and specialized financial services. It also provides wealth management services that allow individual customers to manage, protect, and transfer their assets, as well as other asset management services; and savings/retirement, death and disability/creditor/group, and property and casualty insurance products. In addition, the company offers financing solutions for property and equipment investment and renewal requirements; trade receivable financing and management solutions for corporates; and financing services for renewable energy and public infrastructure projects, as well as leasing services. Further, it provides investment banking, structured finance, international trade finance, commercial banking, capital market, and syndication services; and asset servicing solutions for investment products, as well as various asset classes, such as execution, clearing, forex, security lending and borrowing, custody, depositary bank, fund administration, middle-office solutions, and fund distribution support and services to issuers. CrÃ©dit Agricole S.A. serves retail and corporate customers, banks and financial institutions, government agencies, and local authorities. The company is headquartered in Montrouge, France. CrÃ©dit Agricole S.A. is a subsidiary of SAS Rue La BoÃ©tie.",EUR,Financials,Banks,Banks,PAR,XPAR,Euronext Paris,France,,Montrouge,92127,http://www.credit-agricole.com,Large Cap,,,,,,False
ACAFZ.PA,Credit Agricole S.A.,"CrÃ©dit Agricole S.A. provides retail, corporate, insurance, and investment banking products and services worldwide. It operates through five segments: Asset Gathering; French Retail Banking - LCL; International Retail Banking; Specialised Financial Services; and Large Customers. The company offers banking products and services, including savings and current accounts and deposits, finance, payments, and flow management services; consumer finance products; and banking and specialized financial services. It also provides wealth management services that allow individual customers to manage, protect, and transfer their assets, as well as other asset management services; and savings/retirement, death and disability/creditor/group, and property and casualty insurance products. In addition, the company offers financing solutions for property and equipment investment and renewal requirements; trade receivable financing and management solutions for corporates; and financing services for renewable energy and public infrastructure projects, as well as leasing services. Further, it provides investment banking, structured finance, international trade finance, commercial banking, capital market, and syndication services; and asset servicing solutions for investment products, as well as various asset classes, such as execution, clearing, forex, security lending and borrowing, custody, depositary bank, fund administration, middle-office solutions, and fund distribution support and services to issuers. CrÃ©dit Agricole S.A. serves retail and corporate customers, banks and financial institutions, government agencies, and local authorities. The company is headquartered in Montrouge, France. CrÃ©dit Agricole S.A. is a subsidiary of SAS Rue La BoÃ©tie.",EUR,Financials,Banks,Banks,PAR,XPAR,Euronext Paris,France,,Montrouge,92127,http://www.credit-agricole.com,Large Cap,,,,,,False
ACAGO.PA,Credit Agricole S.A.,"CrÃ©dit Agricole S.A. provides retail, corporate, insurance, and investment banking products and services worldwide. It operates through five segments: Asset Gathering; French Retail Banking - LCL; International Retail Banking; Specialised Financial Services; and Large Customers. The company offers banking products and services, including savings and current accounts and deposits, finance, payments, and flow management services; consumer finance products; and banking and specialized financial services. It also provides wealth management services that allow individual customers to manage, protect, and transfer their assets, as well as other asset management services; and savings/retirement, death and disability/creditor/group, and property and casualty insurance products. In addition, the company offers financing solutions for property and equipment investment and renewal requirements; trade receivable financing and management solutions for corporates; and financing services for renewable energy and public infrastructure projects, as well as leasing services. Further, it provides investment banking, structured finance, international trade finance, commercial banking, capital market, and syndication services; and asset servicing solutions for investment products, as well as various asset classes, such as execution, clearing, forex, security lending and borrowing, custody, depositary bank, fund administration, middle-office solutions, and fund distribution support and services to issuers. CrÃ©dit Agricole S.A. serves retail and corporate customers, banks and financial institutions, government agencies, and local authorities. The company is headquartered in Montrouge, France. CrÃ©dit Agricole S.A. is a subsidiary of SAS Rue La BoÃ©tie.",EUR,Financials,Banks,Banks,PAR,XPAR,Euronext Paris,France,,Montrouge,92127,http://www.credit-agricole.com,Large Cap,,,,,,False
ACAGU.PA,Credit Agricole S.A.,"CrÃ©dit Agricole S.A. provides retail, corporate, insurance, and investment banking products and services worldwide. It operates through five segments: Asset Gathering; French Retail Banking - LCL; International Retail Banking; Specialised Financial Services; and Large Customers. The company offers banking products and services, including savings and current accounts and deposits, finance, payments, and flow management services; consumer finance products; and banking and specialized financial services. It also provides wealth management services that allow individual customers to manage, protect, and transfer their assets, as well as other asset management services; and savings/retirement, death and disability/creditor/group, and property and casualty insurance products. In addition, the company offers financing solutions for property and equipment investment and renewal requirements; trade receivable financing and management solutions for corporates; and financing services for renewable energy and public infrastructure projects, as well as leasing services. Further, it provides investment banking, structured finance, international trade finance, commercial banking, capital market, and syndication services; and asset servicing solutions for investment products, as well as various asset classes, such as execution, clearing, forex, security lending and borrowing, custody, depositary bank, fund administration, middle-office solutions, and fund distribution support and services to issuers. CrÃ©dit Agricole S.A. serves retail and corporate customers, banks and financial institutions, government agencies, and local authorities. The company is headquartered in Montrouge, France. CrÃ©dit Agricole S.A. is a subsidiary of SAS Rue La BoÃ©tie.",EUR,Financials,Banks,Banks,PAR,XPAR,Euronext Paris,France,,Montrouge,92127,http://www.credit-agricole.com,Large Cap,,,,,,False
ACAGW.PA,Credit Agricole S.A.,"CrÃ©dit Agricole S.A. provides retail, corporate, insurance, and investment banking products and services worldwide. It operates through five segments: Asset Gathering; French Retail Banking - LCL; International Retail Banking; Specialised Financial Services; and Large Customers. The company offers banking products and services, including savings and current accounts and deposits, finance, payments, and flow management services; consumer finance products; and banking and specialized financial services. It also provides wealth management services that allow individual customers to manage, protect, and transfer their assets, as well as other asset management services; and savings/retirement, death and disability/creditor/group, and property and casualty insurance products. In addition, the company offers financing solutions for property and equipment investment and renewal requirements; trade receivable financing and management solutions for corporates; and financing services for renewable energy and public infrastructure projects, as well as leasing services. Further, it provides investment banking, structured finance, international trade finance, commercial banking, capital market, and syndication services; and asset servicing solutions for investment products, as well as various asset classes, such as execution, clearing, forex, security lending and borrowing, custody, depositary bank, fund administration, middle-office solutions, and fund distribution support and services to issuers. CrÃ©dit Agricole S.A. serves retail and corporate customers, banks and financial institutions, government agencies, and local authorities. The company is headquartered in Montrouge, France. CrÃ©dit Agricole S.A. is a subsidiary of SAS Rue La BoÃ©tie.",EUR,Financials,Banks,Banks,PAR,XPAR,Euronext Paris,France,,Montrouge,92127,http://www.credit-agricole.com,Large Cap,,,,,,False
ACAHJ.PA,Credit Agricole S.A.,"CrÃ©dit Agricole S.A. provides retail, corporate, insurance, and investment banking products and services worldwide. It operates through five segments: Asset Gathering; French Retail Banking - LCL; International Retail Banking; Specialised Financial Services; and Large Customers. The company offers banking products and services, including savings and current accounts and deposits, finance, payments, and flow management services; consumer finance products; and banking and specialized financial services. It also provides wealth management services that allow individual customers to manage, protect, and transfer their assets, as well as other asset management services; and savings/retirement, death and disability/creditor/group, and property and casualty insurance products. In addition, the company offers financing solutions for property and equipment investment and renewal requirements; trade receivable financing and management solutions for corporates; and financing services for renewable energy and public infrastructure projects, as well as leasing services. Further, it provides investment banking, structured finance, international trade finance, commercial banking, capital market, and syndication services; and asset servicing solutions for investment products, as well as various asset classes, such as execution, clearing, forex, security lending and borrowing, custody, depositary bank, fund administration, middle-office solutions, and fund distribution support and services to issuers. CrÃ©dit Agricole S.A. serves retail and corporate customers, banks and financial institutions, government agencies, and local authorities. The company is headquartered in Montrouge, France. CrÃ©dit Agricole S.A. is a subsidiary of SAS Rue La BoÃ©tie.",EUR,Financials,Banks,Banks,PAR,XPAR,Euronext Paris,France,,Montrouge,92127,http://www.credit-agricole.com,Large Cap,,,,,,False
ACAHM.PA,Credit Agricole S.A.,"CrÃ©dit Agricole S.A. provides retail, corporate, insurance, and investment banking products and services worldwide. It operates through five segments: Asset Gathering; French Retail Banking - LCL; International Retail Banking; Specialised Financial Services; and Large Customers. The company offers banking products and services, including savings and current accounts and deposits, finance, payments, and flow management services; consumer finance products; and banking and specialized financial services. It also provides wealth management services that allow individual customers to manage, protect, and transfer their assets, as well as other asset management services; and savings/retirement, death and disability/creditor/group, and property and casualty insurance products. In addition, the company offers financing solutions for property and equipment investment and renewal requirements; trade receivable financing and management solutions for corporates; and financing services for renewable energy and public infrastructure projects, as well as leasing services. Further, it provides investment banking, structured finance, international trade finance, commercial banking, capital market, and syndication services; and asset servicing solutions for investment products, as well as various asset classes, such as execution, clearing, forex, security lending and borrowing, custody, depositary bank, fund administration, middle-office solutions, and fund distribution support and services to issuers. CrÃ©dit Agricole S.A. serves retail and corporate customers, banks and financial institutions, government agencies, and local authorities. The company is headquartered in Montrouge, France. CrÃ©dit Agricole S.A. is a subsidiary of SAS Rue La BoÃ©tie.",EUR,Financials,Banks,Banks,PAR,XPAR,Euronext Paris,France,,Montrouge,92127,http://www.credit-agricole.com,Large Cap,,,,,,False
ACAHQ.PA,Credit Agricole S.A.,"CrÃ©dit Agricole S.A. provides retail, corporate, insurance, and investment banking products and services worldwide. It operates through five segments: Asset Gathering; French Retail Banking - LCL; International Retail Banking; Specialised Financial Services; and Large Customers. The company offers banking products and services, including savings and current accounts and deposits, finance, payments, and flow management services; consumer finance products; and banking and specialized financial services. It also provides wealth management services that allow individual customers to manage, protect, and transfer their assets, as well as other asset management services; and savings/retirement, death and disability/creditor/group, and property and casualty insurance products. In addition, the company offers financing solutions for property and equipment investment and renewal requirements; trade receivable financing and management solutions for corporates; and financing services for renewable energy and public infrastructure projects, as well as leasing services. Further, it provides investment banking, structured finance, international trade finance, commercial banking, capital market, and syndication services; and asset servicing solutions for investment products, as well as various asset classes, such as execution, clearing, forex, security lending and borrowing, custody, depositary bank, fund administration, middle-office solutions, and fund distribution support and services to issuers. CrÃ©dit Agricole S.A. serves retail and corporate customers, banks and financial institutions, government agencies, and local authorities. The company is headquartered in Montrouge, France. CrÃ©dit Agricole S.A. is a subsidiary of SAS Rue La BoÃ©tie.",EUR,Financials,Banks,Banks,PAR,XPAR,Euronext Paris,France,,Montrouge,92127,http://www.credit-agricole.com,Large Cap,,,,,,False
ACAHS.PA,Credit Agricole S.A.,"CrÃ©dit Agricole S.A. provides retail, corporate, insurance, and investment banking products and services worldwide. It operates through five segments: Asset Gathering; French Retail Banking - LCL; International Retail Banking; Specialised Financial Services; and Large Customers. The company offers banking products and services, including savings and current accounts and deposits, finance, payments, and flow management services; consumer finance products; and banking and specialized financial services. It also provides wealth management services that allow individual customers to manage, protect, and transfer their assets, as well as other asset management services; and savings/retirement, death and disability/creditor/group, and property and casualty insurance products. In addition, the company offers financing solutions for property and equipment investment and renewal requirements; trade receivable financing and management solutions for corporates; and financing services for renewable energy and public infrastructure projects, as well as leasing services. Further, it provides investment banking, structured finance, international trade finance, commercial banking, capital market, and syndication services; and asset servicing solutions for investment products, as well as various asset classes, such as execution, clearing, forex, security lending and borrowing, custody, depositary bank, fund administration, middle-office solutions, and fund distribution support and services to issuers. CrÃ©dit Agricole S.A. serves retail and corporate customers, banks and financial institutions, government agencies, and local authorities. The company is headquartered in Montrouge, France. CrÃ©dit Agricole S.A. is a subsidiary of SAS Rue La BoÃ©tie.",EUR,Financials,Banks,Banks,PAR,XPAR,Euronext Paris,France,,Montrouge,92127,http://www.credit-agricole.com,Large Cap,,,,,,False
ACAHT.PA,Credit Agricole S.A.,"CrÃ©dit Agricole S.A. provides retail, corporate, insurance, and investment banking products and services worldwide. It operates through five segments: Asset Gathering; French Retail Banking - LCL; International Retail Banking; Specialised Financial Services; and Large Customers. The company offers banking products and services, including savings and current accounts and deposits, finance, payments, and flow management services; consumer finance products; and banking and specialized financial services. It also provides wealth management services that allow individual customers to manage, protect, and transfer their assets, as well as other asset management services; and savings/retirement, death and disability/creditor/group, and property and casualty insurance products. In addition, the company offers financing solutions for property and equipment investment and renewal requirements; trade receivable financing and management solutions for corporates; and financing services for renewable energy and public infrastructure projects, as well as leasing services. Further, it provides investment banking, structured finance, international trade finance, commercial banking, capital market, and syndication services; and asset servicing solutions for investment products, as well as various asset classes, such as execution, clearing, forex, security lending and borrowing, custody, depositary bank, fund administration, middle-office solutions, and fund distribution support and services to issuers. CrÃ©dit Agricole S.A. serves retail and corporate customers, banks and financial institutions, government agencies, and local authorities. The company is headquartered in Montrouge, France. CrÃ©dit Agricole S.A. is a subsidiary of SAS Rue La BoÃ©tie.",EUR,Financials,Banks,Banks,PAR,XPAR,Euronext Paris,France,,Montrouge,92127,http://www.credit-agricole.com,Large Cap,,,,,,False
ACAJD.PA,Credit Agricole S.A.,"CrÃ©dit Agricole S.A. provides retail, corporate, insurance, and investment banking products and services worldwide. It operates through five segments: Asset Gathering; French Retail Banking - LCL; International Retail Banking; Specialised Financial Services; and Large Customers. The company offers banking products and services, including savings and current accounts and deposits, finance, payments, and flow management services; consumer finance products; and banking and specialized financial services. It also provides wealth management services that allow individual customers to manage, protect, and transfer their assets, as well as other asset management services; and savings/retirement, death and disability/creditor/group, and property and casualty insurance products. In addition, the company offers financing solutions for property and equipment investment and renewal requirements; trade receivable financing and management solutions for corporates; and financing services for renewable energy and public infrastructure projects, as well as leasing services. Further, it provides investment banking, structured finance, international trade finance, commercial banking, capital market, and syndication services; and asset servicing solutions for investment products, as well as various asset classes, such as execution, clearing, forex, security lending and borrowing, custody, depositary bank, fund administration, middle-office solutions, and fund distribution support and services to issuers. CrÃ©dit Agricole S.A. serves retail and corporate customers, banks and financial institutions, government agencies, and local authorities. The company is headquartered in Montrouge, France. CrÃ©dit Agricole S.A. is a subsidiary of SAS Rue La BoÃ©tie.",EUR,Financials,Banks,Banks,PAR,XPAR,Euronext Paris,France,,Montrouge,92127,http://www.credit-agricole.com,Large Cap,,,,,,False
ACAJI.PA,Credit Agricole S.A.,"CrÃ©dit Agricole S.A. provides retail, corporate, insurance, and investment banking products and services worldwide. It operates through five segments: Asset Gathering; French Retail Banking - LCL; International Retail Banking; Specialised Financial Services; and Large Customers. The company offers banking products and services, including savings and current accounts and deposits, finance, payments, and flow management services; consumer finance products; and banking and specialized financial services. It also provides wealth management services that allow individual customers to manage, protect, and transfer their assets, as well as other asset management services; and savings/retirement, death and disability/creditor/group, and property and casualty insurance products. In addition, the company offers financing solutions for property and equipment investment and renewal requirements; trade receivable financing and management solutions for corporates; and financing services for renewable energy and public infrastructure projects, as well as leasing services. Further, it provides investment banking, structured finance, international trade finance, commercial banking, capital market, and syndication services; and asset servicing solutions for investment products, as well as various asset classes, such as execution, clearing, forex, security lending and borrowing, custody, depositary bank, fund administration, middle-office solutions, and fund distribution support and services to issuers. CrÃ©dit Agricole S.A. serves retail and corporate customers, banks and financial institutions, government agencies, and local authorities. The company is headquartered in Montrouge, France. CrÃ©dit Agricole S.A. is a subsidiary of SAS Rue La BoÃ©tie.",EUR,Financials,Banks,Banks,PAR,XPAR,Euronext Paris,France,,Montrouge,92127,http://www.credit-agricole.com,Large Cap,,,,,,False
ACAJN.PA,Credit Agricole S.A.,"CrÃ©dit Agricole S.A. provides retail, corporate, insurance, and investment banking products and services worldwide. It operates through five segments: Asset Gathering; French Retail Banking - LCL; International Retail Banking; Specialised Financial Services; and Large Customers. The company offers banking products and services, including savings and current accounts and deposits, finance, payments, and flow management services; consumer finance products; and banking and specialized financial services. It also provides wealth management services that allow individual customers to manage, protect, and transfer their assets, as well as other asset management services; and savings/retirement, death and disability/creditor/group, and property and casualty insurance products. In addition, the company offers financing solutions for property and equipment investment and renewal requirements; trade receivable financing and management solutions for corporates; and financing services for renewable energy and public infrastructure projects, as well as leasing services. Further, it provides investment banking, structured finance, international trade finance, commercial banking, capital market, and syndication services; and asset servicing solutions for investment products, as well as various asset classes, such as execution, clearing, forex, security lending and borrowing, custody, depositary bank, fund administration, middle-office solutions, and fund distribution support and services to issuers. CrÃ©dit Agricole S.A. serves retail and corporate customers, banks and financial institutions, government agencies, and local authorities. The company is headquartered in Montrouge, France. CrÃ©dit Agricole S.A. is a subsidiary of SAS Rue La BoÃ©tie.",EUR,Financials,Banks,Banks,PAR,XPAR,Euronext Paris,France,,Montrouge,92127,http://www.credit-agricole.com,Large Cap,,,,,,False
ACAJP.PA,Credit Agricole S.A.,"CrÃ©dit Agricole S.A. provides retail, corporate, insurance, and investment banking products and services worldwide. It operates through five segments: Asset Gathering; French Retail Banking - LCL; International Retail Banking; Specialised Financial Services; and Large Customers. The company offers banking products and services, including savings and current accounts and deposits, finance, payments, and flow management services; consumer finance products; and banking and specialized financial services. It also provides wealth management services that allow individual customers to manage, protect, and transfer their assets, as well as other asset management services; and savings/retirement, death and disability/creditor/group, and property and casualty insurance products. In addition, the company offers financing solutions for property and equipment investment and renewal requirements; trade receivable financing and management solutions for corporates; and financing services for renewable energy and public infrastructure projects, as well as leasing services. Further, it provides investment banking, structured finance, international trade finance, commercial banking, capital market, and syndication services; and asset servicing solutions for investment products, as well as various asset classes, such as execution, clearing, forex, security lending and borrowing, custody, depositary bank, fund administration, middle-office solutions, and fund distribution support and services to issuers. CrÃ©dit Agricole S.A. serves retail and corporate customers, banks and financial institutions, government agencies, and local authorities. The company is headquartered in Montrouge, France. CrÃ©dit Agricole S.A. is a subsidiary of SAS Rue La BoÃ©tie.",EUR,Financials,Banks,Banks,PAR,XPAR,Euronext Paris,France,,Montrouge,92127,http://www.credit-agricole.com,Large Cap,,,,,,False
