symbol,name,summary,currency,sector,industry_group,industry,exchange,mic,market,country,state,city,zipcode,website,market_cap,isin,cusip,figi,composite_figi,shareclass_figi,delisted
LT.NS,Larsen & Toubro Limited,"Larsen & Toubro Limited engages in engineering, construction, and manufacturing operations worldwide. The Infrastructure segment engineers and constructs building and factories, transportation infrastructure, heavy civil infrastructure, power transmission and distribution, water and effluent treatment, smart world, and communication projects, as well as metallurgical and material handling systems. The Power segment offers turnkey solutions for coal-based and gas-based thermal power plants, including power generation equipment with related systems and balance-of-plant packages. The Heavy Engineering segment manufactures and supplies custom designed, engineered critical equipment and systems to the fertiliser, refinery, petrochemical, chemical, oil and gas, and thermal and nuclear power industries. The Defence Engineering segment designs, develops, prototypes, produces, delivers, commissions, and supports equipment, systems, and platforms for the defense and aerospace sectors. It also designs, constructs, commissions, repairs/refits, and upgrades of defense vessels. The Others segment offers realty; hydrocarbon; markets and services construction and mining machinery and parts; industrial valves; and manufactures and sells rubber processing machinery. The company was founded in 1938 and is headquartered in Mumbai, India.",,Industrials,Capital Goods,Construction & Engineering,NSI,XNSE,National Stock Exchange of India,India,,Mumbai,400001.0,http://www.larsentoubro.com,Large Cap,,Y5217N118,BBG000CVM9Q5,BBG000CVM7D3,BBG001S83XT2,False
MTNL.NS,Mahanagar Telephone Nigam Limited,"Mahanagar Telephone Nigam Limited, together with its subsidiaries, provides telecommunication services in India. The company operates through two segments, Basic and Other Services, and Cellular Services. It offers mobile, voice, roaming, and internet services; and international long distance services. The company also provides remote monitoring; capacity building and skill development programme; ICT Solution with operation and maintenance services; launch, operate, provide, and maintains cloud and managed services; surveillance and perimeter security services, including emergency communication; wi-fi, surveillance projects, infrastructure sharing, web hosting, and cloud computing services. In addition, it is involved in the provision of cloud services; and information technology/data activities. Mahanagar Telephone Nigam Limited was incorporated in 1986 and is based in New Delhi, India.",INR,,,,NSI,XNSE,National Stock Exchange of India,India,,,,,,,,BBG000CVZMZ2,BBG000CVZLN7,BBG001S83ZW3,False
NDRAUTO.NS,NDR Auto Components Limited,"NDR Auto Components Limited manufactures, fabricates, assembles, sells, and trades in automotive components for passenger cars and utility vehicles in India. The company provides seat frames and trims for two-wheeler and four-wheeler vehicles, as well as other accessories relating to car seats; and spare parts and components for seats. NDR Auto Components Limited was founded in 1930 and is based in Gurugram, India.",INR,,,,NSI,XNSE,National Stock Exchange of India,India,,,,,,,,BBG00NKQ8563,BBG00NKQ8509,BBG00NKQ8518,False
NETWORK18.NS,Network18 Media & Investments Limited,"Network18 Media & Investments Limited engages in broadcasting, digital content, print, and allied businesses in India. The company operates business news channels, such as CNBC-TV18, CNBC Awaaz, and CNBC Bajar; general news channels, including CNN News18 and News18 India; and regional news channels comprising News18 network. It also operates factual entertainment and lifestyle channels, such as HistoryTV18. In addition, the company operates digital content websites, including MoneyControl, News18.com, CNBCTV18.com, and Firstpost. Further, it publishes Forbes India and Overdrive magazines; and engages in film distribution and syndication. The company was formerly known as Network18 Fincap Private Limited and changed its name to Network18 Media & Investments Limited in December 2007. Network18 Media & Investments Limited was incorporated in 1996 and is based in Mumbai, India. Network18 Media & Investments Limited operates as a subsidiary of Reliance Industries Limited.",INR,Financials,Diversified Financials,Diversified Financial Services,NSI,XNSE,National Stock Exchange of India,India,CA,Mumbai,94129.0,http://www.sz000004.cn,Micro Cap,,,,,,False
ONELIFECAP.NS,Onelife Capital Advisors Limited,"Onelife Capital Advisors Limited, together with its subsidiaries, provides strategic advisory services to corporates, high net worth individuals, and family offices in India. It operates through Advisory Services, Broking Services, Trading Services, and Other Business segments. The company offers advisory services for fund raising, as well as acquisition financing and structuring the deal; brokerage on the buying/selling of commodities option/futures; and seamless execution and personalized support services. It also provides research services for castor oil and derivatives, food processing, glass, infrastructure, metals, oil and gas, oral care, packaging, payment gateway, pharma, power, and recycle sectors. In addition, the company is involved in the business of financing and financing arrangements. Onelife Capital Advisors Limited was incorporated in 2007 and is based in Thane, India.",INR,,,,NSI,XNSE,National Stock Exchange of India,India,,,,,,,,,,,False
ONEPOINT.NS,One Point One Solutions Limited,"One Point One Solutions Limited engages in the customer life cycle management, business process management, and technology servicing activities in India. The company provides contact center services, such as sales and leads generation, customer care, and debt management and collections services. It offers back-office services, including email and content management, chat bot solutions, and social media management services. In addition, the company provides business solutions, such as workflow management, speech analytics, process automation, and quality monitoring services; and security and compliance services, IT infrastructure services, and omni channel solutions. Further, it offers CX Management; trust and safety services comprising content moderation, fraud and scam detection, video moderation, and UGC moderation for social media; supply chain and operations management; digital transformation and automation; finance and accounting outsourcing; creator economy support; healthcare litigation support solutions; and IT support and custom development services. Additionally, the company offers intelligent OCR menu processing; and ITLytics, a data analytics platform that integrates with any data source to deliver actionable insights. It serves banking and financial, telecom, insurance, airlines, consumer durables, FMCG, retail, e-commerce, travel, and hospitality industries. The company was incorporated in 2008 and is headquartered in Navi Mumbai, India.",INR,,,,NSI,XNSE,National Stock Exchange of India,India,,,,,,,,BBG00JM14N79,BBG00JM14N42,BBG00JM14N97,False
PETRONET.NS,Petronet LNG Limited,"Petronet LNG Limited engages in the import, storage, regasification, and supply of liquefied natural gas (LNG) in India. It owns and operates an LNG import and regasification terminal with name plate capacity of 17.5 MMTPA located in Dahej, Gujarat; and an LNG terminal with name plate capacity of 5 MMTPA located in Kochi, Kerala. The company serves private entities, key infrastructure entities, petrochemical entities, city gas distribution entities, refineries, fertilizer and power generating entities, and other industrial entities. Petronet LNG Limited was incorporated in 1998 and is based in New Delhi, India.",INR,,,,NSI,XNSE,National Stock Exchange of India,India,,,,,,,,,,,False
PIONEEREMB.NS,Pioneer Embroideries Limited,"Pioneer Embroideries Limited, together with its subsidiaries, engages in the manufacture of special polyester filament yarn, embroidery, and lace products in India. The company offers special polyester filament yarns, which include air texturised, carpet, twisted, fully drawn, draw textured, and partially oriented yarns under the SILKOLITE brand name. It also provides fashion and embroidery fabrics, salwar kameez dupattas, and sarees, as well as apparels under the Hakoba brand name. In addition, the company offers embroidery and lace products comprising guipure and fabric allovers and laces, as well as braided and fancy laces. Further, it provides dope dyed polyester yarns, elastics, embroidered dress materials and laces, flat bed knitted laces, motifs/collars/necks, and torchon/bobbin laces products. The company also exports its products. The company was incorporated in 1991 and is based in Mumbai, India.",INR,,,,NSI,XNSE,National Stock Exchange of India,India,,,,,,,,,,,False
RAJTV.NS,Raj Television Network Limited,"Raj Television Network Limited operates as a television satellite broadcaster in India. The company operates 14 TV channels that offer movies, serials, debates, cultural, educational, cookery, handicrafts, and religious programs available in a range of languages, including Tamil, Telugu, Kannada, Malayalam, and Hindi covering the United States, Europe, MENAP, Africa, and APAC regions. It also engages in the advertisement and subscription activities; movie production and distribution; export of films in foreign markets; and webcasting movie content over the internet. The company was incorporated in 1994 and is headquartered in Chennai, India.",INR,Financials,Diversified Financials,Diversified Financial Services,NSI,XNSE,National Stock Exchange of India,India,CA,Chennai,94129.0,http://www.sz000004.cn,Micro Cap,,,,,,False
SATIN.NS,Satin Creditcare Network Limited,"Satin Creditcare Network Limited, a non-banking finance company, provides micro finance services in India. The company offers microcredit to economically active women in rural, semi-urban, and urban regions; loans for income generating purposes, such as agriculture, transportation, trading, and production related business activities; water and sanitation loans; loans for clean energy and various business needs; and loans to corporate institutions and micro finance companies. It also provides financing solutions for solar energy, purchase of bicycles, home appliances, and mobile phones for small businesses and individuals; micro, small, and medium enterprise loans for merchants, retailers, wholesalers, manufacturers, service providers, salaried, self-employed professionals, and agri businesses; and housing loans. The company was formerly known as Satin Leasing & Finance Private Limited and changed its name to Satin Creditcare Network Limited in April 2000. Satin Creditcare Network Limited was incorporated in 1990 and is headquartered in Gurugram, India.",INR,Financials,Diversified Financials,Diversified Financial Services,NSI,XNSE,National Stock Exchange of India,India,CA,Gurugram,94129.0,http://www.sz000004.cn,Micro Cap,,,BBG009WB2VQ1,BBG001HSFNV6,BBG001V0CLJ2,False
SITINET.NS,SITI Networks Limited,"SITI Networks Limited, a multi-system operator, distribution of television channels through digital cable distribution network and allied services in India. Its products include digital and analogue cable television, broadband, and local television channels. The company also offers cable services and broadband Internet services. It markets its products under the SITI brand. The company was formerly known as SITI Cable Network Limited and changed its name to SITI Networks Limited in August 2016. SITI Networks Limited was founded in 1994 and is based in Noida, India.",INR,Financials,Diversified Financials,Diversified Financial Services,NSI,XNSE,National Stock Exchange of India,India,CA,Noida,94129.0,http://www.sz000004.cn,Micro Cap,,,BBG000MK1758,BBG000MK1598,BBG001SQC693,False
SUNTV.NS,Sun TV Network Limited,"Sun TV Network Limited, together with its subsidiaries, engages in producing and broadcasting satellite television and radio software programming in the regional languages. Its flagship channel is Sun TV. The company also operates various other satellite channels, such as Surya TV, Gemini TV, Udaya TV, SUN Bangla, and Sun Marathi; 24 frequency modulation radio stations; SunRisers Hyderabad, an Indian Premier League franchise; Sun Risers Eastern Cape, a South Africa Premier League franchise; and SUNNXT, an OTT platform. In addition, it offers daily newspapers and magazines. The company provides entertainment in various genres of general entertainment, movies, music, news, kids, action, and life. It operates television channels in Tamil, Telugu, Kannada, Malayalam, Marathi, and Bangla languages for viewers in India, Sri Lanka, Singapore, Malaysia, the United Kingdom, rest of Europe, the Middle East, the United States, Australia, South Africa, and Canada. The company was incorporated in 1985 and is based in Chennai, India.",INR,Financials,Diversified Financials,Diversified Financial Services,NSI,XNSE,National Stock Exchange of India,India,CA,Chennai,94129.0,http://www.sz000004.cn,Micro Cap,,,BBG000D5BDD8,BBG000D5BCM0,BBG001S7TC76,False
TALBROAUTO.NS,Talbros Automotive Components Limited,"Talbros Automotive Components Limited engages in the manufacture and sale of auto components in India. The company offers gaskets with electrical control, multi-layer steel, post coated/selective area coated, exhaust and hot, rubber and edge molded, fiber, heat shield gaskets, and plastic moulded components. It also offers forging products, such as companion flanges, hydraulic end caps and rod eyes, tube and flange yokes, intermediate shaft and differential housing, blank ring gears, king pins and linear cylinders, and towing solutions. In addition, the company provides chassis components, including control arm, suspension links, front cross member, rear twist-beam axle, cradle, wheel group, and semi corner module assemblies. Further, it offers mounting muffler hangers, suspension bushings, body and cab mounts, leading and trailing arm bushes, molded hoses for air cleaners, as well as extrusion hoses for air, fuel, and water. The company's products are used in passenger and commercial vehicles, two-wheelers, three-wheelers, agricultural machinery, off-loaders, and industrial vehicles. It exports its products. The company was incorporated in 1956 and is based in Faridabad, India.",INR,,,,NSI,XNSE,National Stock Exchange of India,India,,,,,,,,,,,False
TEJASNET.NS,Tejas Networks Limited,"Tejas Networks Limited provides telecom and data networking-related products and services in India and internationally. It offers radio access networks, fiber broadband access, satcom solutions, optical aggregation, switching and routing, direct-to-mobile broadcast solutions, metro core and backbone, packet transport networks, network management systems, and wireless core products. The company also designs, manufactures, and sells wireless and wireline networking products, including 4G/5G radio access (LTE/NR), converged 4G/5G core, fiber-to-home and fiber-to enterprise (GPON/XGSPON), optical transmission (DWDM/ PTN/OTN), carrier switching and routing (Ethernet, IP/MPLS), satellite, and broadcast networking products; and designs and develops software products that enable remote configuration, monitoring, provisioning and management. In addition, it provides network build, consultancy, nurture, and managed services. It serves communications service providers for both mobile and fixed broadband, internet service providers, broadband bandwidth providers, utility companies, defense, and government entities. The company was formerly known as Tejas Networks India Limited and changed its name to Tejas Networks Limited in March 2008. Tejas Networks Limited was incorporated in 2000 and is headquartered in Bengaluru, India.",INR,Financials,Diversified Financials,Diversified Financial Services,NSI,XNSE,National Stock Exchange of India,India,CA,Bengaluru,94129.0,http://www.sz000004.cn,Micro Cap,,,BBG00GW3JV21,BBG001BT0JZ1,BBG001TTPC71,False
TVTODAY.NS,T.V. Today Network Limited,"T.V. Today Network Limited, together with its subsidiaries, engages in the broadcasting of television news channels and other media operations in India, the United States, Ireland, the United Kingdom, Canada, the United Arab Emirates, Qatar, South Africa, Maldives, and Seychelles. The company operates news channels, including Aaj Tak, Aaj Tak HD, Good News Today, and India Today Television, as well as digital platforms. It also engages in newspaper publishing; sale of subscriptions and animations; provision of advertisement space on television news channels, websites, mobile apps, and social media platforms; production support service; and events business, such as sale of tickets, food and beverages, and sponsorships. In addition, the company offers various courses in the field of journalism, mass communication, media and entertainment management, visual communication, and digital infographics. It serves advertisers from the private, public, government, and other entities, as well as viewers and subscribers. The company was incorporated in 1999 and is based in Noida, India. T.V. Today Network Limited is a subsidiary of Living Media India Limited.",INR,Financials,Diversified Financials,Diversified Financial Services,NSI,XNSE,National Stock Exchange of India,India,CA,Noida,94129.0,http://www.sz000004.cn,Micro Cap,,,,,,False
