symbol,name,summary,currency,sector,industry_group,industry,exchange,mic,market,country,state,city,zipcode,website,market_cap,isin,cusip,figi,composite_figi,shareclass_figi,delisted
AD-UN.TO,Alaris Equity Partners Income Trust,"Alaris Equity Partners Income Trust is a private equity firm specializing in management buyouts, growth capital, lower & middle market, later stage, industry consolidation, growth capital, and mature investments. The firm does not invest in turnarounds and start-ups. It prefers to invest in the companies based in all industries except for those with a declining asset base, such as oil and gas resource companies, or any industry that carry the risk of obsolescence such as high tech and focuses on business services, professional services, information services, healthcare services, distribution & logistics, industrials, consumer products. The firm seeks to invest in companies raising capital for a partial liquidity, generational transfer, recapitalization, and growth and who do not want to give up control or chance the added risk that comes with high leverage levels. It prefers to invest in companies that are mostly individual or family controlled. The firm typically provides alternative financing for a diversified group of private businesses (""Private Company Partners"") in exchange for royalties or distributions from the Private Company Partners, with the principal objective of generating stable and predictable cash flows for dividend payments to its shareholders. It seeks to invest in the companies based in Europe, North America with the focus on Canada, and United States. It typically invests between $5 million and $100 million in companies with an enterprise values between $10 million and $400 million and EBITDA between $5 million and $50 million, historical EBITDA in excess of $10 million, and Low levels of debt and capital expenditure. The firm also makes small cap investments upto $20 million in private companies that have historical EBITDA in excess of $2 million. However, for larger companies, transactions can be structured to include additional investments. The firm seeks to invest in industries that do not experience large cyclical swings. It does not own any shares and does not require board representation. The firm invests through balance sheet and seeks equity dividend distribution from portfolios. It prefers to make non control equity, minority and majority investments in its portfolio companies. Alaris Royalty Corp. was founded in 2008 and is based in Calgary, Canada.",CAD,Financials,Diversified Financials,Capital Markets,TOR,XTSE,TSX Toronto Exchange,Canada,AB,Calgary,T2S 3E6,http://www.alarisroyalty.com,Small Cap,,,,,,False
ADCO.TO,Adcore Inc.,"Adcore Inc. operates as an e-commerce advertising management and automation platform in the Asia-Pacific, Europe, the Middle East, and North America. The company offers smart algorithm powered automation tools for digital advertisers to enhance and maximize return on advertising investments, and scale their digital campaigns, including ADCORE Views, a search engine marketing (SEM) solution used for campaign creation intelligent bid management, SEM optimization, and reports; Feeditor that offers online shopping automation capabilities to advertisers; and SEMDOCÂ², an account auditing tool, which measures and analyzes 52 metrics. It serves enterprise companies, and small- and medium-sized businesses. The company was founded in 2005 and is headquartered in Tel Aviv, Israel.",CAD,Information Technology,Software & Services,Software,TOR,XTSE,TSX Toronto Exchange,Israel,,Tel Aviv,6513445,http://www.adcore.com,Micro Cap,CA00654B1040,00654B104,BBG00LQ6CJN1,BBG00LQ6CJL3,BBG00LQ6CL10,False
ADN.TO,Acadian Timber Corp.,"Acadian Timber Corp. supplies primary forest products in Eastern Canada and the Northeastern United States. The company operates through two segments, NB Timberlands and Maine Timberlands. Its products include softwood and hardwood sawlogs, pulpwood, and biomass by-products. The company owns and manages approximately 1.1 million acres of freehold timberlands in New Brunswick and Maine; and provides timber services relating to approximately 1.3 million acres of Crown licensed timberlands in New Brunswick. Acadian Timber Corp. is headquartered in New Brunswick, Canada.",CAD,Materials,Materials,Paper & Forest Products,TOR,XTSE,TSX Toronto Exchange,Canada,NB,Edmundston,E3V 1W2,http://www.acadiantimber.com,Micro Cap,CA0042721005,004272100,BBG000M62PM9,BBG000M62MY3,BBG001SQ8714,False
ADW-A.TO,Andrew Peller Limited,"Andrew Peller Limited produces and markets wine, spirits, and wine related products. It offers wines under various trademarks, including AndrÃ©s Wines, Andrew Peller Limited, Peller Estates, Trius, Thirty Bench, Red Rooster, Sandhill, Wayne Gretzky Estates, No. 99, No. 99 Rye Lager, Wayne Gretzky Okanagan, Black Hills Estates, Gray Monk Cellars, Tinhorn Creek, Oldfield Reserve, Innovation Series, The Creek, Crush Club, Creek Design, Calona Vineyards, Raven Conspiracy, Conviction, Peller Family Vineyards, Domaine D'Or, Hochtaler, Royal, XOXO, Black Cellar, Copper Moon, Rebellion, The Diplomat, Waltzing Matilda, Panama Jack, PJs Craft Cream, No Boats on Sunday, Schloss Laderheim, Baby Canadian, Baby Duck, Wine Country Vintners, and The Wine Shop. The company also produces and markets personal winemaking products under the Vintner's Reserve, California Connoisseur, Atmosphere, Cheeky Monkey, KenRidge, Niagara Mist, Cellar Craft, World Vineyard, Selection, Island Mist, Winexpert, LE, AprÃ¨s, and Legacy brands through approximately 200 authorized retailers, and 400 independent retailers in Canada, the United States, the United Kingdom, New Zealand, Australia, and China. The company owns and operates 101 independent retail locations under The Wine Shop, Wine Country Vintners, and Wine Country Merchants store names. Andrew Peller Limited also exports its products. The company was formerly known as AndrÃ©s Wines Ltd. and changed its name to Andrew Peller Limited in 2006. Andrew Peller Limited was founded in 1961 and is headquartered in Grimsby, Canada.",CAD,Consumer Staples,"Food, Beverage & Tobacco",Beverages,TOR,XTSE,TSX Toronto Exchange,Canada,ON,Grimsby,L3M 4E8,http://www.andrewpeller.com,Small Cap,,,,,,False
ADW-B.TO,Andrew Peller Limited,"Andrew Peller Limited produces and markets wine, spirits, and wine related products. It offers wines under various trademarks, including AndrÃ©s Wines, Andrew Peller Limited, Peller Estates, Trius, Thirty Bench, Red Rooster, Sandhill, Wayne Gretzky Estates, No. 99, No. 99 Rye Lager, Wayne Gretzky Okanagan, Black Hills Estates, Gray Monk Cellars, Tinhorn Creek, Oldfield Reserve, Innovation Series, The Creek, Crush Club, Creek Design, Calona Vineyards, Raven Conspiracy, Conviction, Peller Family Vineyards, Domaine D'Or, Hochtaler, Royal, XOXO, Black Cellar, Copper Moon, Rebellion, The Diplomat, Waltzing Matilda, Panama Jack, PJs Craft Cream, No Boats on Sunday, Schloss Laderheim, Baby Canadian, Baby Duck, Wine Country Vintners, and The Wine Shop. The company also produces and markets personal winemaking products under the Vintner's Reserve, California Connoisseur, Atmosphere, Cheeky Monkey, KenRidge, Niagara Mist, Cellar Craft, World Vineyard, Selection, Island Mist, Winexpert, LE, AprÃ¨s, and Legacy brands through approximately 200 authorized retailers, and 400 independent retailers in Canada, the United States, the United Kingdom, New Zealand, Australia, and China. The company owns and operates 101 independent retail locations under The Wine Shop, Wine Country Vintners, and Wine Country Merchants store names. Andrew Peller Limited also exports its products. The company was formerly known as AndrÃ©s Wines Ltd. and changed its name to Andrew Peller Limited in 2006. Andrew Peller Limited was founded in 1961 and is headquartered in Grimsby, Canada.",CAD,Consumer Staples,"Food, Beverage & Tobacco",Beverages,TOR,XTSE,TSX Toronto Exchange,Canada,ON,Grimsby,L3M 4E8,http://www.andrewpeller.com,Small Cap,,,,,,False
AEG.TO,Aegis Brands Inc.,"Aegis Brands Inc. engages in the food, beverage, and cannabis business in Canada. It owns and operates cafÃ©s and coffeehouses under the Bridgehead name; and offers coffee and tea products. The company also owns and operates retail cannabis dispensaries, as well as sells cannabis products and cannabis accessories through open dispensaries and e-commerce/online channels. The company was formerly known as The Second Cup Ltd. And changed its name to Aegis Brands Inc. in September 2020. Aegis Brands Inc. was founded in 1975 and is based in Mississauga, Canada.",CAD,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",TOR,XTSE,TSX Toronto Exchange,Canada,ON,Mississauga,L4V 1T1,http://www.aegisbrands.ca,Nano Cap,,,BBG000QMDZZ2,BBG000QMDZJ0,BBG001SN5ST8,False
AEM.TO,Agnico Eagle Mines Limited,"Agnico Eagle Mines Limited engages in the exploration, development, and production of mineral properties in Canada, Sweden, and Finland. The company operates through Northern Business and Southern Business segments. It primarily produces and sells gold deposit, as well as explores for silver, zinc, and copper deposits. The company's flagship property is the LaRonde mine located in the Abitibi region of northwestern Quebec, Canada. As of December 31, 2020, its LaRonde mine had a mineral reserve of approximately 3.8 million ounces of gold. The company is also involved in exploration activities in Europe, Latin America, and the United States. Agnico Eagle Mines Limited was incorporated in 1953 and is headquartered in Toronto, Canada.",CAD,Materials,Materials,Metals & Mining,TOR,XTSE,TSX Toronto Exchange,Canada,ON,Toronto,M5C 2Y7,http://www.agnicoeagle.com,Large Cap,CA0084741085,008474108,BBG000CZ8QM8,BBG000CZ8PQ6,BBG001S77MK3,False
AEZS.TO,Aeterna Zentaris Inc.,"Aeterna Zentaris Inc., a specialty biopharmaceutical company, engages in developing and commercializing therapeutics and diagnostic tests. Its lead product is macimorelin, a peptidomimetic ghrelin receptor (GHSR-1a) agonist that stimulates the secretion of growth hormone by binding to the GHSR-1a for the diagnosis of adult growth hormone deficiency and childhood-onset growth hormone deficiency, as well as oncology indications. The company markets macimorelin under the Macrilen name. Aeterna Zentaris Inc. has a license agreement with Julius-Maximilians-University Wuerzburg for the development of an oral prophylactic bacterial vaccine against COVID-19 disease; development, manufacture, and commercialization of targeted immunosuppressive therapeutic proteins for the treatment of neuromyelitis optica spectrum disorder. It also has a license agreement with Consilient Health Ltd. and Novo Nordisk Biopharm Limited for the development and commercialization of macimorelin in the United States and Canada, as well as The University of Sheffield, United Kingdom for the research, development, manufacture, and commercialization of parathyroid hormone fusion polypeptides for the treatment of primary hypoparathyroidism. Aeterna Zentaris Inc. was incorporated in 1990 and is headquartered in Summerville, South Carolina.",CAD,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,TOR,XTSE,TSX Toronto Exchange,United States,SC,Summerville,29486,http://www.zentaris.com,Micro Cap,CA0079755017,007975501,BBG000BG2J61,BBG000BG2GS3,BBG001S63T33,True
AFN.TO,Ag Growth International Inc.,"Ag Growth International Inc., together with its subsidiaries, manufactures and distributes grain and rice handling, storage, and conditioning equipment in Canada, the United States, and internationally. It offers portable handling equipment, such as portable augers, conveyors, grain vacs, post pounders, seed treaters, and accessories; and permanent handling equipment, including bucket elevators, chain and belt conveyors, enclosed belt conveyors, distributors, feed handling equipment, screw feeders and conveyors, and spouts and connections. The company also provides storage and conditioning equipment comprising grain and bolted bins, hopper bins, smoothwall bins, temporary storage equipment, unloads and sweeps, water tanks, secondary containment systems, fuel tanks, flat storage buildings, mixed flow dryers, fans and heaters, aerations, airaugers, aeration floors, vents and exhausters, stirrings, and accessories. In addition, it offers all-steel buildings, flat storage buildings, towers, catwalks, ladders, batch blenders, bulk scales, declining weight blenders, vertical blenders, micro dosing systems, mixers, milling equipment, controllers, hazard monitoring equipment, monitoring and automation equipment, and sampling solutions. The company markets its products under the AGI, Airlanco, Batco, Brasil, Brownie, CMC, Danmare, Ezee-dry, Frame, Grain Guard, Grainmaxx, GTS, Hi Roller, HSI, Hutchinson, Improtech, Junge, Keho, Mayrath, MFS, Milltec, MMS, Neco, PTM, REM, Sabe, Sentinel, Storm, Suretrack, Tramco, Twister, Union Iron, VIS, Westeel, Westfield, Wheatheart, Yargus, and York brand names. It provides its equipment solution for agriculture bulk commodities, including seed, fertilizer, grain, rice, feed, and food processing systems. The company was founded in 1996 and is based in Winnipeg, Canada.",CAD,Industrials,Capital Goods,Machinery,TOR,XTSE,TSX Toronto Exchange,Canada,MB,Winnipeg,R3P 0Z6,http://www.aggrowth.com,Small Cap,,,BBG000PKMWS2,BBG000PKMTW4,BBG001S6BSN4,False
AGI.TO,Alamos Gold Inc.,"Alamos Gold Inc., together with its subsidiaries, engages in the acquisition, exploration, development, and extraction of gold in North America, Canada, and Mexico. It also explores for silver and precious metals. The company's flagship project is the Young-Davidson mine, which includes contiguous mineral leases and claims totaling 5,587 ha located in Northern Ontario, Canada. The company was formerly known as AuRico Gold Inc. and changed its name to Alamos Gold Inc. in July 2015. The company is headquartered in Toronto, Canada.",CAD,Materials,Materials,Metals & Mining,TOR,XTSE,TSX Toronto Exchange,Canada,ON,Toronto,M5J 2T3,http://www.alamosgold.com,Mid Cap,CA0115321089,011532108,BBG009HT65V6,BBG009HT65R1,BBG009HT65S0,False
AH-WTB.TO,Aleafia Health Inc.,"Aleafia Health Inc. operates as an integrated cannabis health and wellness services company in Canada and internationally. It produces a portfolio of products, including dried flower and pre-rolls, as well as oil drops and capsules, oral sprays, and cannabis-infused sublingual strips. The company offers its products under the Kin Slips, Emblem, and Symbl brands. It also operates a network of 25 medical cannabis clinics under the Canabo Clinics brand name; and education centers. The company was incorporated in 2007 and is headquartered in Concord, Canada.",CAD,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,TOR,XTSE,TSX Toronto Exchange,Canada,ON,Concord,L4K 1G4,http://www.aleafiahealth.com,Micro Cap,CA01444Q1046,01444Q104,,,BBG001YB7FZ6,True
AH.TO,Aleafia Health Inc.,"Aleafia Health Inc. operates as an integrated cannabis health and wellness services company in Canada and internationally. It produces a portfolio of products, including dried flower and pre-rolls, as well as oil drops and capsules, oral sprays, and cannabis-infused sublingual strips. The company offers its products under the Kin Slips, Emblem, and Symbl brands. It also operates a network of 25 medical cannabis clinics under the Canabo Clinics brand name; and education centers. The company was incorporated in 2007 and is headquartered in Concord, Canada.",CAD,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,TOR,XTSE,TSX Toronto Exchange,Canada,ON,Concord,L4K 1G4,http://www.aleafiahealth.com,Micro Cap,CA01444Q1046,01444Q104,BBG001YB7FF8,BBG001YB7FC1,BBG001YB7FZ6,True
AHC.TO,Apollo Healthcare Corp.,"Apollo Healthcare Corp. is a private equity firm specializing in buyouts. It prefer to invest in founder-led businesses, carve-outs of non-core assets, industry consolidation, and growth-oriented businesses. The firm prefers to invest in private label consumer staples and aviation finance and asset management companies. It prefer to have majority stake in companies. Acasta Enterprises Inc. was founded in 2015 and is based in Toronto, Canada.",CAD,Consumer Staples,Household & Personal Products,Household Products,TOR,XTSE,TSX Toronto Exchange,Canada,ON,Toronto,M3J 0H2,http://apollohealthcarecorp.com,Micro Cap,,,,,,True
AI.TO,Atrium Mortgage Investment Corporation,"Atrium Mortgage Investment Corporation provides financing solutions to the real estate communities in Ontario, Alberta, and British Columbia in Canada. It offers various types of mortgage loans for residential, multi-residential, and commercial real properties, which includes first and second mortgages; infill construction and financing; land and land assembly financing for stacked and traditional townhomes, single detached homes, and low-rise and midrise condominiums; and bridge and term financing. The company was incorporated in 2001 and is headquartered in Toronto, Canada.",CAD,Financials,Banks,Thrifts & Mortgage Finance,TOR,XTSE,TSX Toronto Exchange,Canada,ON,Toronto,M5C 2T6,http://www.atriummic.com,Small Cap,,,BBG003BW0JG1,BBG003BW0JD4,BBG003BW0K14,False
AIDX.TO,HealWELL AI,,,,,,TOR,XTSE,,Canada,ON,,,,,,,BBG00YRKCMS9,BBG00YRDQWQ0,BBG00YRDQWR9,False
AIF.TO,Altus Group Limited,"Altus Group Limited provides software, data solutions, and independent advisory services to the commercial real estate (CRE) industry in Canada, the United States, Europe, and the Asia Pacific. It operates through Altus Analytics and Commercial Real Estate Consulting (CRE Consulting) segments. The Altus Analytics segment offers ARGUS Enterprise (AE) software for CRE valuation and portfolio management; ARGUS Developer and ARGUS EstateMaster software for development feasibility analysis; ARGUS API, an application programming interface; ARGUS Voyanta, a cloud-based data management solution; ARGUS Taliance, a cloud-based fund solution for alternative investment firms; and ARGUS Acquire, a cloud-based deal management solution for CRE acquisitions. It also offers data subscription products that provide real estate information on the residential, office, industrial, and investment markets; advisory and managed services; and technology-related services. This segment serves large owners, managers, and investors of CRE asset and funds; service providers; brokers; and developers. The CRE Consulting segment offers real estate property tax services, including assessment reviews, management, and appeals, as well as personal property, and state and local tax advisory services; valuation services, such as appraisals of real estate portfolios and valuation of properties, as well as due diligence, and litigation and economic consulting services; and construction feasibility study, budgeting, cost and loan monitoring, and project management services to owner operators, developers, financial institutions, and CRE asset holders and investors. The company was founded in 2005 and is headquartered in Toronto, Canada.",CAD,Real Estate,Real Estate,Real Estate Management & Development,TOR,XTSE,TSX Toronto Exchange,Canada,ON,Toronto,M5E 1G4,http://www.altusgroup.com,Small Cap,,,BBG000FFW0X7,BBG000FFVZT6,BBG001SNK6N5,False
AII.TO,Almonty Industries Inc.,"Almonty Industries Inc. engages in the mining, processing, and shipping of tungsten concentrate. The company owns interests in the Los Santos mine located near Salamanca, Spain; the Panasqueira tin and tungsten mine situated in Covilha and Castelo Branco, Portugal; the Sangdong tungsten mine situated in Gangwon Province, Republic of Korea; and the Valtre Valtreixal tin and tungsten project located in Zamora province, Western Spain. Almonty Industries Inc. is headquartered in Toronto, Canada.",CAD,Materials,Materials,Metals & Mining,TOR,XTSE,TSX Toronto Exchange,Canada,ON,Toronto,M5X 1C7,http://www.almonty.com,Micro Cap,CA0203981034,020398103,BBG000QJ6MM0,BBG000QJ6LQ8,BBG001T7CS41,False
AIM-PA.TO,Aimia Inc.,"Aimia Inc., an investment holding company, focuses on long-term investments in public and private companies. It operates through two segments, Holdings and Investment Management. The company, through its subsidiary, Mittleman Investment Management, LLC, provides discretionary portfolio management services to institutional investors and high-net-worth individuals. The company, through its long-term investments, owns and operates Club Premier, a coalition loyalty program; and operates BIG Loyalty, an AirAsia's loyalty program, as well as invests in B2B technology platform and services company, travel technology company, and outdoor advertising firm. The company was formerly known as Groupe Aeroplan Inc. and changed its name to Aimia Inc. in October 2011. Aimia Inc. was incorporated in 2008 and is headquartered in Toronto, Canada.",CAD,Industrials,Commercial & Professional Services,Professional Services,TOR,XTSE,TSX Toronto Exchange,Canada,ON,Toronto,M5C 2L7,http://www.aimia.com,Small Cap,CA00900Q1037,00900Q103,BBG000BVSWK5,BBG000BVSVK7,BBG001SJ28K3,False
