symbol,name,currency,summary,category_group,category,family,exchange,mic
AT0000506068.VI,premiumInvest Wachstum (T) (EUR,EUR,"premiumInvest Wachstum (T) (EUR) is a growth-oriented fund denominated in Euro (EUR), a mixed-asset fund focused on capital appreciation. The (T) indicates the distributing share class where income is distributed to investors. It's part of the premiumInvest family of funds.",Alternatives,,,VIE,XWBO
AT0000506175.VI,MI Multi Strategy SRI (R) (A),EUR,"MI Multi Strategy SRI (R) (A) is a multi-strategy fund that incorporates socially responsible investing (SRI) principles, with a focus on various investment approaches, and the “(R)” denotes a specific share class. The (A) designates an accumulating share class where income is reinvested in the fund rather than being paid as dividends. It operates under the “MI” fund family.",Alternatives,Alternative,,VIE,XWBO
AT0000506183.VI,UNIQA Wachstum,EUR,"UNIQA Wachstum is a growth-oriented investment fund managed by UNIQA, an insurance and financial services group. The fund invests in a mix of assets, including equities, with a focus on achieving long-term capital appreciation. UNIQA Wachstum aims to provide investors with a diversified portfolio that can benefit from market growth.",Alternatives,Growth,,VIE,XWBO
AT0000506191.VI,UNIQA Chance - VTA,EUR,"UNIQA Chance - VTA is a growth-oriented investment fund managed by UNIQA (an Austrian insurance group), focused on pursuing investment opportunities and capital appreciation. The “Chance” designation suggests a higher risk profile with the goal of increased returns. It features a diversified portfolio incorporating equities.",Alternatives,Growth,,VIE,XWBO
AT0000600382.VI,Amundi ESG Income 2,EUR,"Amundi ESG Income 2 is a fixed-income fund managed by Amundi Asset Management, focusing on Environmental, Social, and Governance (ESG) factors. The fund invests in a portfolio of bonds that meet specific ESG criteria, aiming to generate income while promoting sustainable and responsible investment. Amundi ESG Income 2 seeks to provide investors with both financial returns and positive social and environmental impact.",Fixed Income,Bonds,,VIE,XWBO
AT0000600390.VI,Amundi ESG Income 2,EUR,"Amundi ESG Income 2 is a fixed-income fund managed by Amundi Asset Management, focused on Environmental, Social, and Governance (ESG) factors. The fund invests in a portfolio of bonds that meet specific ESG criteria, aiming to generate income while promoting sustainable and responsible investment. Amundi ESG Income 2 seeks to provide investors with both financial returns and positive social and environmental impact.",Fixed Income,Bonds,,VIE,XWBO
AT0000600499.VI,Constantia Multi Invest 105,EUR,,,,,VIE,XWBO
AT0000600663.VI,KEPLER Realzins Plus Rentenfond,EUR,"KEPLER Realzins Plus Rentenfond is a fixed-income fund managed by KEPLER-Fonds KAG, focused on achieving real returns above inflation. The fund invests in a portfolio of inflation-linked bonds and other fixed-income securities, aiming to protect investors' purchasing power. KEPLER Realzins Plus Rentenfond seeks to provide stable returns and hedge against inflation.",Fixed Income,Inflation-Protected Securities,,VIE,XWBO
AT0000600671.VI,KEPLER Realzins Plus Rentenfond,EUR,"KEPLER Realzins Plus Rentenfond is a fixed-income fund managed by KEPLER-Fonds KAG that aims to generate real returns above inflation. The fund is designed to invest in bonds that are indexed to inflation, in addition to a variety of other fixed-income investments. KEPLER Realzins Plus Rentenfond's objective is to safeguard investors' buying power while providing consistent yields.",Fixed Income,Inflation-Protected Securities,,VIE,XWBO
AT0000600689.VI,3 Banken Dividend Champions,EUR,3 Banken Dividend Champions is an equity fund that invests in companies with a strong track record of paying and increasing dividends. The fund is managed by 3 Banken Investment Gesellschaft and aims to provide investors with a steady stream of income and potential capital appreciation. 3 Banken Dividend Champions seeks to deliver attractive total returns through a combination of dividend income and capital growth.,Equities,Equities,,VIE,XWBO
AT0000601182.VI,Spezial 43,EUR,,,,,VIE,XWBO
AT0000604368.VI,SAM17,EUR,,,,,VIE,XWBO
AT0000604376.VI,Euro BondPortfolio (A),EUR,"Euro BondPortfolio (A) is a bond fund that invests in Euro-denominated bonds, designed to provide investors with a stable income stream and capital preservation. The ""(A)"" signifies an accumulating share class, where earned income is reinvested into the fund instead of being distributed to investors. The fund focuses on bonds issued within the Eurozone.",Fixed Income,Bonds,,VIE,XWBO
AT0000604384.VI,Euro BondPortfolio (T),EUR,"Euro BondPortfolio (T) is a bond fund that invests in Euro-denominated bonds, aiming to provide investors with a steady income stream and capital preservation. The “(T)” signifies a distributing share class where earned income is distributed to investors rather than being reinvested. The fund focuses on bonds issued within the Eurozone.",Fixed Income,Bonds,,VIE,XWBO
AT0000605324.VI,ERSTE BOND DOLLAR USD R01,USD,"ERSTE BOND DOLLAR USD R01 is a fixed-income fund managed by Erste Asset Management, focused on investing in US dollar-denominated bonds. The fund aims to provide investors with exposure to the US bond market, generating income and potentially capital appreciation. ERSTE BOND DOLLAR USD R01 seeks to deliver stable returns through its diversified bond portfolio.",Fixed Income,Bonds,,VIE,XWBO
AT0000605332.VI,ERSTE BOND DOLLAR CORPORATE USD,USD,"ERSTE BOND DOLLAR CORPORATE USD is a bond fund focusing on corporate bonds denominated in US dollars, managed by Erste Asset Management, headquartered in Vienna, Austria. The fund aims to provide investors with income by investing in a diversified portfolio of corporate bonds. Information on specific holdings and investment strategy would require further research.",Fixed Income,Corporate Bonds,,VIE,XWBO
AT0000606025.VI,K 402,EUR,,,,,VIE,XWBO
AT0000606397.VI,Wealth Generation Fund (T),EUR,,,,,VIE,XWBO
AT0000606736.VI,SIRIUS 72,EUR,,,,,VIE,XWBO
AT0000606959.VI,Apollo Euro Convertible Bond Fu,EUR,,Fixed Income,,,VIE,XWBO
AT0000606967.VI,Apollo Euro Convertible Bond Fu,EUR,,Fixed Income,,,VIE,XWBO
AT0000607254.VI,Raiffeisen 301 - Euro Gov. Bond,EUR,"Raiffeisen 301 - Euro Gov. Bond is a bond fund focusing on Euro-denominated government bonds, managed by Raiffeisen Capital Management, headquartered in Vienna, Austria. It aims to generate income by investing in a diversified portfolio of Eurozone government debt. Specific details regarding maturity and credit ratings of holdings would require further investigation.",Fixed Income,Government Bonds,,VIE,XWBO
AT0000607270.VI,Raiffeisen 304 - Euro Corporate,EUR,"Raiffeisen 304 - Euro Corporate is a bond fund focusing on Euro-denominated corporate bonds, managed by Raiffeisen Capital Management, headquartered in Vienna, Austria. The fund aims to provide income by investing in a diversified portfolio of investment-grade Euro corporate debt. Further research would be necessary to determine specific sector allocations and credit quality of holdings.",Fixed Income,Corporate Bonds,,VIE,XWBO
AT0000607312.VI,Raiffeisen 314 - Euro Inflation,EUR,"Raiffeisen 314 - Euro Inflation is a bond fund focused on Euro-denominated inflation-linked bonds, managed by Raiffeisen Capital Management, located in Vienna, Austria. The fund aims to protect investors from inflation by investing in bonds whose principal or interest payments are adjusted based on an inflation index. The investment strategy would require more data.",Fixed Income,Inflation-Protected Securities,,VIE,XWBO
AT0000607361.VI,K 125,EUR,,,,,VIE,XWBO
AT0000607379.VI,RBW LAURA,EUR,,,,,VIE,XWBO
AT0000607387.VI,KEPLER Growth Aktienfonds (T),EUR,"KEPLER Growth Aktienfonds (T) is an equity fund focusing on growth stocks, managed by KEPLER-Fonds KAG, headquartered in Austria. The fund aims to achieve capital appreciation by investing in a diversified portfolio of companies exhibiting high growth potential. Specific geographical focus and sector allocations will vary.",Equities,Equities,,VIE,XWBO
AT0000611124.VI,HYPO VORARLBERG ZINSERTRAG GLOB,EUR,"HYPO VORARLBERG ZINSERTRAG GLOB is a fixed income fund with a global investment mandate managed by HYPO VORARLBERG, an Austrian bank. The fund's objective is to generate income for investors through investments in global debt markets. Further research needed to determine the specific allocation.",Fixed Income,Bonds,,VIE,XWBO
AT0000611132.VI,HYPO VORARLBERG AUSGEWOGEN GLOB,EUR,"HYPO VORARLBERG AUSGEWOGEN GLOB is a globally diversified balanced fund managed by HYPO VORARLBERG, an Austrian bank. The fund seeks to provide a mix of capital appreciation and income through investments in a combination of stocks and bonds. Detailed asset allocation and investment strategy require further investigation.",Alternatives,,,VIE,XWBO
AT0000611157.VI,HYPO-RENT (T),EUR,,Real Estate,,,VIE,XWBO
AT0000611165.VI,KEPLER KARUM Fonds,EUR,,,,,VIE,XWBO
AT0000611181.VI,Gutmann Euro Short-Term Anleihe,EUR,"Gutmann Euro Short-Term Anleihe is a short-term Euro bond fund managed by Bank Gutmann, an Austrian private bank. The fund invests primarily in Euro-denominated bonds with short maturities, aiming to provide investors with a relatively stable income stream while minimizing interest rate risk. Specific portfolio characteristics need additional verification.",Fixed Income,Bonds,,VIE,XWBO
AT0000611405.VI,Allianz Invest Austria Plus (T),EUR,"Allianz Invest Austria Plus (T) is a fund managed by Allianz Invest Austria, focusing on Austrian assets with a ""Plus"" strategy, potentially indicating an enhanced or active investment approach. The fund's objective would be to generate returns by investing in a diversified portfolio of Austrian securities. Further information required for specific investment details.",Alternatives,,,VIE,XWBO
AT0000612080.VI,LLB Strategie Total Return Ausg,EUR,,,,,VIE,XWBO
AT0000612098.VI,LLB Strategie Total Return Ausg,EUR,,,,,VIE,XWBO
AT0000612668.VI,Global Garant XX,EUR,,,,,VIE,XWBO
AT0000612684.VI,Schoellerbank Aktienfonds wÔøΩh,EUR,,Equities,,,VIE,XWBO
AT0000612692.VI,Schoellerbank Aktienfonds wÔøΩh,EUR,,Equities,,,VIE,XWBO
AT0000612700.VI,PRO INVEST PLUS (A),EUR,,,,,VIE,XWBO
AT0000612718.VI,PRO INVEST PLUS (T),EUR,,,,,VIE,XWBO
AT0000613146.VI,Amundi Ethik Fonds,EUR,"Amundi Ethik Fonds is an ethically focused fund managed by Amundi, a global asset management company headquartered in Paris, France. It invests in companies that meet certain ethical or sustainability criteria, potentially excluding sectors such as tobacco, weapons, or gambling. Specific ethical screening methodologies require further investigation.",Equities,,,VIE,XWBO
AT0000613245.VI,Amundi Healthcare Stock,EUR,"Amundi Healthcare Stock is an equity fund specializing in the healthcare sector, managed by Amundi, a global asset management company headquartered in Paris, France. The fund invests in a diversified portfolio of companies involved in pharmaceuticals, biotechnology, medical devices, and healthcare services. The investment decisions would need further research.",Equities,Health Care,,VIE,XWBO
AT0000613286.VI,Amundi Trend Bond,EUR,"Amundi Trend Bond is a bond fund that invests based on identified market trends, managed by Amundi, a global asset management company headquartered in Paris, France. The fund's investment strategy dynamically adjusts its portfolio based on macroeconomic factors, interest rate expectations, and credit market conditions. Detailed information on the trend-following strategy would require more data.",Fixed Income,Bonds,,VIE,XWBO
AT0000613369.VI,USD CONVERGENCE BOND (T),USD,,Fixed Income,,,VIE,XWBO
AT0000613500.VI,WSTV ESPA dynamisch EUR R01,EUR,,,,,VIE,XWBO
AT0000613518.VI,WSTV ESPA traditionell EUR R01,EUR,,,,,VIE,XWBO
AT0000613526.VI,WSTV ESPA progressiv EUR R01,EUR,,,,,VIE,XWBO
AT0000613609.VI,S2500,EUR,,,,,VIE,XWBO
AT0000613617.VI,ERSTE STOCK EUROPE PROPERTY EUR,EUR,"ERSTE STOCK EUROPE PROPERTY EUR is a real estate equity fund focusing on European property companies, managed by Erste Asset Management, headquartered in Vienna, Austria. The fund invests in a diversified portfolio of listed real estate companies (REITs) across Europe, aiming to provide investors with exposure to the European real estate market. Further research on investment strategy would be needed.",Real Estate,REITs,,VIE,XWBO
AT0000613625.VI,ERSTE STOCK EUROPE PROPERTY CZK,CZK,"ERSTE STOCK EUROPE PROPERTY CZK is a real estate equity fund focusing on European property companies, managed by Erste Asset Management, headquartered in Vienna, Austria, but denominated in Czech Koruna (CZK). The fund invests in a diversified portfolio of listed real estate companies (REITs) across Europe, aiming to provide investors with exposure to the European real estate market in CZK. The investment decisions require more analysis.",Real Estate,REITs,,VIE,XWBO
AT0000613799.VI,GM 3 (V),EUR,,,,,VIE,XWBO
AT0000613989.VI,Raiffeisen 314 - Euro Inflation,EUR,"Raiffeisen 314 - Euro Inflation is a bond fund focused on Euro-denominated inflation-linked bonds, managed by Raiffeisen Capital Management, located in Vienna, Austria. The fund aims to protect investors from inflation by investing in bonds whose principal or interest payments are adjusted based on an inflation index. More information regarding the specific securities is necessary.",Fixed Income,Inflation-Protected Securities,,VIE,XWBO
AT0000615067.VI,Wiener Privatbank European Equi,EUR,"Wiener Privatbank European Equi is an equity fund focusing on European stocks, managed by Wiener Privatbank, an Austrian private bank. The fund aims to generate capital appreciation by investing in a diversified portfolio of European companies. More data on the investment details would be needed.",Equities,Equities,,VIE,XWBO
AT0000615075.VI,Wiener Privatbank European Equi,EUR,"Wiener Privatbank European Equi is an equity fund focusing on European stocks, managed by Wiener Privatbank, an Austrian private bank. The fund aims to generate capital appreciation by investing in a diversified portfolio of European companies. The specific stocks that the fund holds require further analysis.",Equities,Equities,,VIE,XWBO
AT0000615158.VI,LLB Semper Real Estate T,EUR,,Real Estate,Real Estate,,VIE,XWBO
AT0000615323.VI,SAM16,EUR,,,,,VIE,XWBO
AT0000615356.VI,K 120,EUR,,,,,VIE,XWBO
AT0000615364.VI,3 Banken Staatsanleihen-Fonds (,EUR,"3 Banken Staatsanleihen-Fonds () is a bond fund focusing on government bonds (Staatsanleihen) managed by 3 Banken, an Austrian banking group. The fund's objective is to generate income through investments in a diversified portfolio of government debt securities. Further research is needed for specifics.",Fixed Income,Government Bonds,,VIE,XWBO
AT0000615836.VI,ARIQON Konservativ (T),EUR,,,,,VIE,XWBO
AT0000616636.VI,R 320-Fonds (VI),EUR,,,,,VIE,XWBO
AT0000617105.VI,MI Multi Strategy SRI (R) (T),EUR,,,,,VIE,XWBO
AT0000617667.VI,FOCUS 1500 R A,EUR,,Equities,Allocation,Sp√§ngler IQAM Invest GmbH,VIE,XWBO
AT0000617675.VI,ZZ TREND,EUR,,,,,VIE,XWBO
AT0000618004.VI,Amundi First Step,EUR,,,,,VIE,XWBO
AT0000618012.VI,Amundi Mega Trends,EUR,"Amundi Mega Trends is a thematic equity fund managed by Amundi, a global asset management company headquartered in Paris, France. The fund invests in companies that are expected to benefit from long-term megatrends, such as demographic shifts, technological advancements, or environmental changes. Details on trends requires further investigation.",Equities,Equities,,VIE,XWBO
AT0000618020.VI,Amundi ESG Income 1,EUR,"Amundi ESG Income 1 is an income-focused fund that incorporates Environmental, Social, and Governance (ESG) factors into its investment process, managed by Amundi, headquartered in Paris, France. The fund aims to generate income while adhering to specific ESG criteria, potentially excluding companies with poor ESG ratings or involvement in controversial industries. Specific criteria and income goals must be researched further.",Fixed Income,Bonds,,VIE,XWBO
AT0000618038.VI,Amundi Euro Corporate Bond,EUR,"Amundi Euro Corporate Bond is a bond fund that focuses on Euro-denominated corporate bonds, managed by Amundi, a global asset management company headquartered in Paris, France. The fund invests in a diversified portfolio of investment-grade Euro corporate debt, aiming to provide investors with a steady stream of income. Specific investment details need more analysis.",Fixed Income,Corporate Bonds,,VIE,XWBO
AT0000618137.VI,C-QUADRAT ARTS Total Return ESG,EUR,"C-QUADRAT ARTS Total Return ESG is a total return fund with an emphasis on ESG factors, managed by C-QUADRAT ARTS Asset Management, headquartered in Vienna, Austria. The fund aims to achieve a positive total return while considering environmental, social, and governance aspects in its investment selection process. Further research is needed to specify asset allocation and strategy.",,Alternative,,VIE,XWBO
AT0000618723.VI,KEPLER Short Invest Rentenfonds,EUR,"KEPLER Short Invest Rentenfonds is a short-term bond fund managed by KEPLER-Fonds KAG, located in Austria. The fund invests primarily in short-term fixed-income securities, aiming to minimize interest rate risk and provide a stable return. Portfolio duration and credit ratings will vary based on management.",Fixed Income,Bonds,,VIE,XWBO
AT0000618731.VI,C-QUADRAT QUATTRO Serie M,EUR,,,,,VIE,XWBO
AT0000619044.VI,3 Banken Absolute Return-Mix (A,EUR,"3 Banken Absolute Return-Mix (A) is an absolute return fund managed by 3 Banken, an Austrian banking group, employing a mixed asset strategy. The fund aims to generate positive returns regardless of market conditions by utilizing a combination of investment strategies across various asset classes. Research is needed to determine the asset mix.",,Alternative,,VIE,XWBO
AT0000619051.VI,3 Banken Absolute Return-Mix (T,EUR,"3 Banken Absolute Return-Mix (T) is an absolute return fund managed by 3 Banken, an Austrian banking group, employing a mixed asset strategy. The fund aims to generate positive returns regardless of market conditions by utilizing a combination of investment strategies across various asset classes. The specific asset allocation details are not available.",,Alternative,,VIE,XWBO
AT0000619093.VI,UF,EUR,,,,,VIE,XWBO
AT0000619317.VI,Amundi Austria Stock,EUR,"Amundi Austria Stock is an equity fund that focuses on Austrian stocks, managed by Amundi, a global asset management company headquartered in Paris, France. The fund invests in a diversified portfolio of Austrian companies, aiming to provide investors with exposure to the Austrian stock market. Additional information regarding the specific stocks must be researched.",Equities,Equities,,VIE,XWBO
AT0000619325.VI,Amundi Central & Eastern Europe,EUR,"Amundi Central & Eastern Europe is an equity fund focusing on stocks from Central and Eastern Europe, managed by Amundi, a global asset management company headquartered in Paris, France. The fund invests in a diversified portfolio of companies located in countries within the Central and Eastern European region. Specific country allocations would require further research.",Equities,Emerging Markets,,VIE,XWBO
AT0000619333.VI,Amundi Dollar Bond,USD,"Amundi Dollar Bond is a bond fund focusing on Dollar-denominated bonds, managed by Amundi, a global asset management company headquartered in Paris, France. The fund invests in a diversified portfolio of bonds denominated in US dollars, aiming to provide investors with income and capital appreciation. Investment portfolio composition needs analysis.",Fixed Income,Bonds,,VIE,XWBO
AT0000619358.VI,Amundi ÔøΩko Sozial Euro Govern,EUR,,,,,VIE,XWBO
AT0000619366.VI,Amundi Gold Stock,EUR,"Amundi Gold Stock is an equity fund specializing in gold mining companies, managed by Amundi, a global asset management company headquartered in Paris, France. The fund invests in companies involved in the exploration, mining, and production of gold. The specific stocks need additional data.",Equities,Equities,,VIE,XWBO
