symbol,name,currency,summary,category_group,category,family,exchange,mic
0P00006HYN.SI,UOB Optimix Fund - United E-Commerce Fund,SGD,UOB Optimix Fund - United E-Commerce Fund is a sector-specific equity fund managed by UOB Asset Management. It invests in companies involved in the e-commerce industry. The fund aims to capitalize on the growth of online retail and related businesses.,Consumer Discretionary,Technology,UOB Asset Management Ltd,SES,XSES
0P00006HYS.SI,UOB United SGD Fund Class A SGD Acc,SGD,UOB United SGD Fund Class A SGD Acc is a Singapore Dollar denominated fund managed by UOB Asset Management. The fund invests in a diversified portfolio of Singapore Dollar assets. The accumulation share class indicates that income is reinvested within the fund rather than distributed to investors.,Equities,Equities,UOB Asset Management Ltd,SES,XSES
0P00006HYX.SI,UOB United European Small and Mid Cap Fund,SGD,UOB United European Small and Mid Cap Fund is a fund managed by UOB Asset Management. It invests in small and mid-sized companies in Europe. The fund aims to provide investors with exposure to the growth potential of these companies.,Equities,Mid Cap,UOB Asset Management Ltd,SES,XSES
0P00006HYY.SI,UOB United Global Healthcare Fund SGD Acc,SGD,UOB United Global Healthcare Fund SGD Acc is a sector-specific equity fund managed by UOB Asset Management. It invests in healthcare companies globally. The fund is denominated in Singapore dollars and accumulation share class indicates that income is reinvested within the fund rather than distributed to investors.,Health Care,Health Care,UOB Asset Management Ltd,SES,XSES
0P00006O9G.SI,Nikko AM Global Dividend Equity Fund SGD Hedged Accumulation,SGD,"Nikko AM Global Dividend Equity Fund SGD Hedged Accumulation is a global equity fund managed by Nikko Asset Management, focused on dividend-paying stocks. The fund aims to provide income and capital appreciation while hedging currency risk back to Singapore dollars. The accumulation share class indicates that income is reinvested within the fund rather than distributed to investors.",Equities,Equities,Nikko Asset Management Asia Limited,SES,XSES
0P00006O9J.SI,Nikko AM Shenton Eight Portfolio C,SGD,"Nikko AM Shenton Eight Portfolio C is a fund managed by Nikko Asset Management, a multi-asset portfolio. The fund's specific investment strategy would determine its asset allocation across equities, fixed income, and other asset classes. Nikko AM manages a wide range of funds across various investment styles and asset classes.",Equities,Allocation,Nikko Asset Management Asia Limited,SES,XSES
0P00006O9U.SI,Nikko AM Shenton Singapore Dividend Equity Fund - SGD Class,SGD,"Nikko AM Shenton Singapore Dividend Equity Fund - SGD Class is a Singapore equity fund managed by Nikko Asset Management, focused on dividend-paying stocks. The fund aims to provide income and capital appreciation from Singapore equities. The fund is denominated in Singapore dollars.",Equities,Equities,Nikko Asset Management Asia Limited,SES,XSES
0P00006O9V.SI,Nikko AM Shenton Horizon Singapore Fixed Income Enhanced Fund - SGD Class,SGD,Nikko AM Shenton Horizon Singapore Fixed Income Enhanced Fund - SGD Class is a Singapore fixed income fund managed by Nikko Asset Management. The fund invests in Singapore dollar-denominated fixed income securities with the goal of enhancing returns. The fund is denominated in Singapore dollars.,Fixed Income,Bonds,Nikko Asset Management Asia Limited,SES,XSES
0P00006OE7.SI,PineBridge International Funds PineBridge Acorns of Asia Balanced,SGD,PineBridge International Funds PineBridge Acorns of Asia Balanced is a balanced fund managed by PineBridge Investments. The fund invests in a mix of equities and fixed income securities across the Asian region. The balanced approach seeks to provide a combination of capital appreciation and income.,Equities,Blend,PineBridge Investments Singapore Ltd,SES,XSES
0P00006OH3.SI,LionGlobal Singapore Fixed Income Investment A,SGD,LionGlobal Singapore Fixed Income Investment A is a fixed income fund managed by Lion Global Investors. The fund invests primarily in Singapore government and corporate bonds. It aims to provide investors with a stable stream of income and capital preservation.,Fixed Income,Bonds,Lion Global Investors Ltd,SES,XSES
0P00006OIQ.SI,UOB United Emerging Markets Bond Fund A SGD Inc,SGD,"UOB United Emerging Markets Bond Fund A SGD Inc is a fixed income fund managed by UOB Asset Management. It invests in bonds issued by governments and corporations in emerging markets. The fund is denominated in Singapore dollars and the ""Inc"" designation indicates that income is distributed to investors.",Fixed Income,Emerging Markets,UOB Asset Management Ltd,SES,XSES
0P00006Q05.SI,Eastspring Investments Unit Trusts - Pan European Fund,SGD,Eastspring Investments Unit Trusts - Pan European Fund is an equity fund managed by Eastspring Investments. The fund invests in equities across Europe. It aims to provide investors with exposure to the growth potential of the European market.,Equities,Equities,Eastspring Investments (Singapore) Ltd,SES,XSES
0P00006Q06.SI,Eastspring Investments Unit Trusts - Global Technology Fund,SGD,Eastspring Investments Unit Trusts - Global Technology Fund is a sector-specific equity fund managed by Eastspring Investments. The fund invests in technology companies around the world. It aims to capitalize on the growth of the global technology sector.,Information Technology,Technology,Eastspring Investments (Singapore) Ltd,SES,XSES
0P00006QAP.SI,Eastspring Investments Funds - Monthly Income Plan Class A,SGD,"Eastspring Investments Funds - Monthly Income Plan Class A is a fund managed by Eastspring Investments designed to provide a monthly income stream to investors. The fund invests in a mix of asset classes, with a focus on income-generating securities. Eastspring Investments is a global asset management firm.",Equities,Miscellaneous,Eastspring Investments (Singapore) Ltd,SES,XSES
0P00006QAR.SI,Eastspring Investments Funds - Monthly Income Plan Class M,SGD,"Eastspring Investments Funds - Monthly Income Plan Class M is similar to Class A, a fund managed by Eastspring Investments designed to provide a monthly income stream to investors. The fund invests in a mix of asset classes, with a focus on income-generating securities. Eastspring Investments is a global asset management firm.",Equities,Miscellaneous,Eastspring Investments (Singapore) Ltd,SES,XSES
0P00006QBD.SI,Nikko AM Shenton Global Property Securities Fund SGD Class,SGD,Nikko AM Shenton Global Property Securities Fund SGD Class is a real estate equity fund managed by Nikko Asset Management. The fund invests in real estate investment trusts (REITs) and other property-related securities globally. The fund aims to provide investors with exposure to the global real estate market.,Real Estate,REITs,Nikko Asset Management Asia Limited,SES,XSES
0P00008T0M.SI,LionGlobal Vietnam Fund SGD,SGD,LionGlobal Vietnam Fund SGD is a fund that invests primarily in equities of companies domiciled or operating in Vietnam. The fund aims to provide investors with exposure to the growth potential of the Vietnamese economy. It is denominated in Singapore Dollars (SGD) and managed by Lion Global Investors.,Equities,Emerging Markets,Lion Global Investors Ltd,SES,XSES
0P00009113.SI,Aviva NikkoAM Shenton Asia Pacific - RP,SGD,,Equities,Emerging Markets,Aviva Investors,SES,XSES
0P00009115.SI,Aviva NikkoAM Shenton Asia Pacific - SP,SGD,,Equities,Emerging Markets,Aviva Investors,SES,XSES
0P00009UHF.SI,Eastspring Investments Unit Trusts - Global Balanced Fund,SGD,"Eastspring Investments Unit Trusts - Global Balanced Fund is a fund managed by Eastspring Investments, aiming to provide a balance of income and capital appreciation. The fund invests in a diversified portfolio of global equities and fixed income assets. Eastspring Investments is the Asian asset management business of Prudential plc.",Financials,Blend,Eastspring Investments (Singapore) Ltd,SES,XSES
0P0000CNL5.SI,Eastspring Investments Unit Trusts - Asian Infrastructure Equity Fund,SGD,Eastspring Investments Unit Trusts - Asian Infrastructure Equity Fund invests in equities of companies involved in the infrastructure sector across Asia. Eastspring Investments is the Asian asset management business of Prudential plc. The fund aims to provide long-term capital appreciation by capitalizing on the growth potential of Asian infrastructure development.,Equities,Equities,Eastspring Investments (Singapore) Ltd,SES,XSES
0P0000KKZW.SI,Fullerton Asian Bond Fund B,SGD,"Fullerton Asian Bond Fund B is a unit class within an Asian bond fund offered by Fullerton Fund Management, a Singapore-based asset manager. The fund invests in a portfolio of Asian bonds. Fullerton Fund Management is headquartered in Singapore.",Fixed Income,Bonds,Fullerton Fund Management Company Ltd,SES,XSES
0P0000M0BN.SI,Nikko AM MyHome Fund - Income SGZ Class Z,SGD,"Nikko AM MyHome Fund - Income SGZ Class Z is a Singapore-based income fund managed by Nikko Asset Management. The fund, named ""MyHome,"" targets retail investors looking for stable income generation, with ""SGZ"" possibly representing a SGD-hedged share class, and ""Class Z"" being a share class designation. It is domiciled in Singapore.",Fixed Income,Bonds,Nikko Asset Management Asia Limited,SES,XSES
0P0000N99R.SI,Prusik Asia D SGD,SGD,"Prusik Asia D SGD is a unit class of an Asian equity fund offered by Prusik Investment Management. The fund invests in a portfolio of Asian equities, with the unit class denominated in Singapore Dollars. Prusik Investment Management is a UK based boutique asset manager.",Equities,Emerging Markets,Prusik Investment Management LLP,SES,XSES
0P0000P28F.SI,Fullerton Short-Term Interest Rate Fund - Class B,SGD,"Fullerton Short-Term Interest Rate Fund - Class B is a money market or short-term bond fund managed by Fullerton Fund Management, investing in short-term interest-bearing securities. The fund aims to provide a stable income stream with low volatility.",Cash,Money Market Instruments,Fullerton Fund Management Company Ltd,SES,XSES
0P0000P8S1.SI,DWS Noor Precious Metals Securities J SGD Retail,SGD,"DWS Noor Precious Metals Securities J SGD Retail is a unit class of a fund offered by DWS, a German asset management company, focused on precious metals. The fund is sharia-compliant (Noor) and the unit class is denominated in Singapore Dollars. DWS is headquartered in Frankfurt, Germany.",Commodities,Commodities Broad Basket,DWS Investment,SES,XSES
0P0000SAHB.SI,New Capital Wealthy Nations Bond Fund SGD Ord Inc,SGD,"New Capital Wealthy Nations Bond Fund SGD Ord Inc is a bond fund that invests in debt securities of developed nations, denominated in Singapore Dollars (SGD) and distributing income. The fund aims to provide investors with a steady stream of income and potential capital appreciation through investments in government and corporate bonds. New Capital is the fund manager.",Fixed Income,Government Bonds,KBA Consulting Management Limited,SES,XSES
0P0000T2AR.SI,New Capital Wealthy Nations Bond Fund SGD Inst Inc,SGD,"New Capital Wealthy Nations Bond Fund SGD Inst Inc is a bond fund investing in debt of wealthy nations. New Capital, a global asset manager, manages the fund with the goal of providing income and capital preservation. The fund is denominated in Singapore Dollars (SGD), targeted towards institutional investors (Inst), and distributes income (Inc).",Fixed Income,Government Bonds,KBA Consulting Management Limited,SES,XSES
0P0000TJTH.SI,Prusik Asian Equity Income Fund Class D SGD Hedged,SGD,"Prusik Asian Equity Income Fund Class D SGD Hedged is an Asian equity income fund that aims to provide income and capital growth by investing in equities of companies listed, domiciled or operating in Asia. The fund is managed by Prusik Investment Management. The fund is hedged to SGD.",Equities,Equities,Prusik Investment Management LLP,SES,XSES
0P0000V29M.SI,Fullerton SGD Income Fund - Class A,SGD,"Fullerton SGD Income Fund - Class A is a Singapore-based investment fund managed by Fullerton Fund Management, focusing on generating income in Singapore Dollars (SGD). The fund invests in a portfolio of income-generating assets, such as bonds, dividend-paying stocks, and real estate investment trusts (REITs). Class A refers to a specific share class with particular fee structures and eligibility requirements.",Fixed Income,Bonds,Fullerton Fund Management Company Ltd,SES,XSES
0P0000W4L1.SI,Prusik Asian Equity Income Fund Class Z SGD Hedged Distributing,SGD,"The Prusik Asian Equity Income Fund is a fund that invests in Asian equities with a focus on generating income. It is managed by Prusik Investment Management, based in London. The Z SGD Hedged Distributing share class indicates that the fund's currency exposure is hedged back to Singapore Dollars and that it distributes income to investors.",Equities,Emerging Markets,Prusik Investment Management LLP,SES,XSES
0P0000W8JB.SI,Fullerton SGD Income Fund - Class B,SGD,Fullerton SGD Income Fund - Class B aims to provide a steady stream of income by investing primarily in Singapore Dollar (SGD) denominated fixed-income securities and other income-generating assets. Fullerton Fund Management is an asset management company based in Singapore. The fund focuses on the Singaporean market.,Fixed Income,Bonds,Fullerton Fund Management Company Ltd,SES,XSES
0P0000X76W.SI,Eastspring Investments Unit Trusts - Singapore Select Bond Fund Class AD,SGD,"Eastspring Investments Unit Trusts - Singapore Select Bond Fund Class AD focuses on investing primarily in Singaporean bonds to generate income. The fund is managed by Eastspring Investments, the asset management arm of Prudential, and offers a distribution share class (AD). It aims to provide investors with a steady stream of income through fixed income investments.",Fixed Income,Bonds,Eastspring Investments (Singapore) Ltd,SES,XSES
0P0000Y7V2.SI,PineBridge Global Funds - Global Strategic Income Fund A5HD,SGD,"PineBridge Global Funds - Global Strategic Income Fund A5HD aims to provide income by investing in a globally diversified portfolio of fixed-income securities. The fund is part of the PineBridge Global Funds family, managed by PineBridge Investments, a global asset manager. The fund targets a strategic approach to income generation.",Fixed Income,Bonds,PineBridge Investments Ireland Ltd,SES,XSES
0P0000Y7V3.SI,PineBridge Global Funds - India Equity Fund A5CP,SGD,"PineBridge Global Funds - India Equity Fund A5CP invests primarily in equity securities of companies located in India, seeking capital appreciation. The fund is part of the PineBridge Global Funds family, managed by PineBridge Investments, a global asset manager. The fund focuses on Indian equities for potential growth.",Equities,Equities,PineBridge Investments Ireland Ltd,SES,XSES
0P0000YG5Q.SI,LionGlobal South East Asia Fund Grandfathered Class,SGD,LionGlobal South East Asia Fund Grandfathered Class invests in equities of companies located in Southeast Asia. Lion Global Investors is an asset management company based in Singapore. The fund seeks long-term capital appreciation by investing in the region's stock markets.,Equities,Equities,Lion Global Investors Ltd,SES,XSES
0P0000YVCJ.SI,Natixis International Funds (Dublin) I - Loomis Sayles Multisector Income Fund R/D(SGD),SGD,"Natixis International Funds (Dublin) I - Loomis Sayles Multisector Income Fund R/D(SGD) is a sub-fund of Natixis International Funds (Dublin) I, an Irish-domiciled fund, and is managed by Loomis Sayles, a global asset manager. The fund seeks to maximize income by investing in a diversified portfolio of fixed-income securities across multiple sectors. Natixis Investment Managers is headquartered in Paris, France.",Fixed Income,Bonds,Natixis Investment Managers S.A.,SES,XSES
0P0000ZRNP.SI,Fullerton Dynamic Strategies Fund - Balanced Class A Units,SGD,"Fullerton Dynamic Strategies Fund - Balanced Class A Units is a balanced fund managed by Fullerton Fund Management, offered as ""Class A Units."" The fund invests in a mix of asset classes, including equities and fixed income, with a dynamic allocation strategy. Fullerton Fund Management is based in Singapore.",Equities,Blend,Fullerton Fund Management Company Ltd,SES,XSES
0P00011VQ5.SI,Trojan Funds (Ireland) plc - Trojan Fund (Ireland) O SGD Acc,SGD,"Trojan Funds (Ireland) plc - Trojan Fund (Ireland) O SGD Acc is a sub-fund of Trojan Funds (Ireland) plc, domiciled in Ireland. This fund invests according to the Trojan fund's strategy. It is denominated in Singapore dollars (SGD) and is an accumulating share class.",Financials,Miscellaneous,Link Fund Manager Solutions (Ireland) Limited,SES,XSES
0P00012ND4.SI,Neuberger Berman US Long Short Equity Fund SGD A1 Accumulating Class,SGD,Neuberger Berman US Long Short Equity Fund SGD A1 Accumulating Class invests in US equities using a long-short strategy. The fund is managed by Neuberger Berman and aims to generate returns regardless of market direction. The fund is domiciled in Singapore.,Equities,Equities,Neuberger Berman Europe Ltd,SES,XSES
0P000131Y1.SI,Muzinich ShortDurationHighYield Fund Hedged SGD Income R (Monthly) Units,SGD,"Muzinich ShortDurationHighYield Fund Hedged SGD Income R (Monthly) Units is a short-duration high-yield bond fund managed by Muzinich & Co., that invests in below-investment-grade debt instruments with shorter maturities, while hedging currency exposure to Singapore dollars (SGD). The fund distributes income monthly. The 'R' share class has a specific fee structure or target investor profile.",Fixed Income,High Yield Bonds,Muzinich & Co. (Ireland) Limited,SES,XSES
0P000132O6.SI,Nikko AM Global Dividend Equity Fund SGD Hedged Distribution,SGD,"Nikko AM Global Dividend Equity Fund SGD Hedged Distribution is a global equity fund managed by Nikko Asset Management, investing in dividend-paying stocks worldwide, while hedging the currency exposure back to Singapore Dollars (SGD). The fund distributes income to its investors. The fund is domiciled in Singapore.",Equities,Equities,Nikko Asset Management Asia Limited,SES,XSES
0P00013X5G.SI,Natixis International Funds (Dublin) I - Loomis Sayles Multisector Income Fund R/A(SGD),SGD,"The Natixis International Funds (Dublin) I - Loomis Sayles Multisector Income Fund R/A(SGD) is a sub-fund of Natixis International Funds (Dublin) I. It is managed by Loomis Sayles & Company, a Boston-based investment firm, and invests in a variety of income-generating assets across multiple sectors globally, with the specific share class denominated in Singapore dollars. The fund aims to provide a high level of current income and total return.",Fixed Income,Alternative,Natixis Investment Managers S.A.,SES,XSES
0P00014HB2.SI,Janus Henderson Captial Funds plc - Absolute Return Income Opportunities Fund Class A4m HSGD,SGD,"Janus Henderson Captial Funds plc - Absolute Return Income Opportunities Fund Class A4m HSGD is a fund that seeks to generate absolute returns by investing in income-producing assets across various markets. ""Class A4m HSGD"" signifies a specific share class with a particular fee structure, hedged to SGD. Janus Henderson Investors is a global asset manager.",Fixed Income,Alternative,Janus Henderson Investors,SES,XSES
0P00014NMA.SI,LionGlobal New Target Return Fund 4,SGD,"LionGlobal New Target Return Fund 4 is a fund managed by LionGlobal Investors. The fund aims to achieve a specific target return for its investors, using various investment strategies to meet its objectives. LionGlobal Investors is an asset management company based in Singapore.",Equities,Alternative,Lion Global Investors Ltd,SES,XSES
0P0001666N.SI,LionGlobal Singapore Dividend Equity Fund SGD Class,SGD,LionGlobal Singapore Dividend Equity Fund SGD Class is an equity fund focused on investing in dividend-paying companies listed on the Singapore Exchange. The fund aims to provide investors with a steady stream of income and potential capital appreciation. It is managed by Lion Global Investors and denominated in SGD.,Equities,Equities,Lion Global Investors Ltd,SES,XSES
0P00016YOH.SI,PineBridge Global PineBridge US Large Cap Research Enhanced Class A5CP,SGD,"PineBridge Global PineBridge US Large Cap Research Enhanced Class A5CP is a fund focused on US large-cap equities with a research-enhanced approach. PineBridge Investments is the investment manager, a global asset manager. The fund seeks to outperform the benchmark by using fundamental research to identify attractive investment opportunities within the US large-cap market.",Equities,Large Cap,PineBridge Investments Ireland Ltd,SES,XSES
0P000174GE.SI,PineBridge Asia ex Japan Small Cap Equity Fund Class A5CP,SGD,"PineBridge Asia ex Japan Small Cap Equity Fund Class A5CP is an equity fund that focuses on small-cap companies in Asia, excluding Japan, offered by PineBridge Investments. The primary goal is to achieve long-term capital appreciation by investing in the equity securities of smaller companies in the region. It provides investors with targeted exposure to the growth potential of smaller Asian companies, excluding Japan, through a professionally managed portfolio.",Equities,Small Cap,PineBridge Investments Ireland Ltd,SES,XSES
0P00017JIC.SI,Fullerton Short-Term Interest Rate Fund R SGD Acc,SGD,The Fullerton Short-Term Interest Rate Fund R SGD Acc is a Singapore-based fund that invests in short-term interest-bearing instruments. Its main objective is to provide investors with stable returns while minimizing risk. The fund accumulates income and is denominated in Singapore dollars (SGD).,Fixed Income,Money Market Instruments,Fullerton Fund Management Company Ltd,SES,XSES
0P00017ZAT.SI,Fullerton USD Income Fund A,SGD,"Fullerton USD Income Fund A aims to provide investors with a steady stream of income by investing primarily in USD-denominated debt securities. It is managed by Fullerton Fund Management, headquartered in Singapore, which offers a range of investment solutions across various asset classes. The fund focuses on generating income while maintaining a prudent approach to risk management.",Fixed Income,Miscellaneous,Fullerton Fund Management Company Ltd,SES,XSES
0P0001KW7S.SI,H2O Multistrategies FCP HSGD RC,SGD,"H2O Multistrategies FCP HSGD RC is a multi-strategy fund managed by H2O Asset Management, employing a variety of investment strategies across different asset classes, the FCP structure indicates a French collective investment scheme, and 'HSGD' might signify a specific sub-strategy or share class within the fund.",Financials,Alternative,H2O AM Europe,SES,XSES
