symbol,name,currency,summary,category_group,category,family,exchange,mic
6PSW.SG,First Trust FactorFX UCITS ETF,EUR,"The First Trust FactorFX UCITS ETF is an exchange-traded fund designed to track the performance of an index that employs a factor-based currency strategy. This strategy aims to capture potential returns from currency movements by systematically allocating to currencies based on factors like value, momentum, and carry. The ETF provides investors with exposure to a dynamic currency strategy in a transparent and cost-effective manner.",Currencies,Currencies,,STU,XSTU
8520.SG,Lyxor iBoxx &#226;&#130;&#172; Sovereigns Germany Capped 3m-2 UCITS ETF,EUR,The Lyxor iBoxx &#226;&#130;&#172; Sovereigns Germany Capped 3m-2 UCITS ETF is designed to track the performance of German government bonds with maturities between 3 months and 2 years. It offers investors exposure to the short-term segment of the German sovereign debt market while adhering to UCITS regulations. Lyxor Asset Management is the management company for the ETF.,Fixed Income,Government Bonds,,STU,XSTU
8522.SG,Lyxor iBoxx &#226;&#130;&#172; Sovereigns Germany Capped 5-10 UCITS ETF,EUR,"The Lyxor iBoxx &#226;&#130;&#172; Sovereigns Germany Capped 5-10 UCITS ETF aims to replicate the performance of German government bonds with maturities ranging from 5 to 10 years. This ETF provides targeted exposure to the mid-term segment of German sovereign debt, subject to UCITS guidelines. Lyxor Asset Management manages this ETF.",Fixed Income,Government Bonds,,STU,XSTU
8523.SG,Lyxor iBoxx &#226;&#130;&#172; Sovereigns Germany Capped 10+ UCITS ETF,EUR,"The Lyxor iBoxx &#226;&#130;&#172; Sovereigns Germany Capped 10+ UCITS ETF seeks to mirror the returns of German government bonds with maturities of 10 years and longer. It gives investors exposure to the long-term end of the German sovereign debt market, while complying with UCITS standards. Lyxor Asset Management is responsible for managing the ETF.",Fixed Income,Government Bonds,,STU,XSTU
9WGA.SG,Wertgrund WohnSelect D,EUR,Wertgrund WohnSelect D is a real estate fund that invests in residential properties. The fund focuses on properties in select locations. It aims to provide investors with stable returns from rental income and potential capital appreciation.,Real Estate,Residential Real Estate,,STU,XSTU
ABD0.SG,ABERDEEN GL-SL EM MK BD-A1,EUR,ABERDEEN GL-SL EM MK BD-A1 is a fixed-income fund that invests in emerging market bonds. The fund aims to provide investors with income and potential capital appreciation by investing in a diversified portfolio of bonds issued by governments and corporations in developing countries. Aberdeen Asset Management manages the fund.,Fixed Income,Emerging Markets,,STU,XSTU
ABD1.SG,Aberdeen Global - European Equi,EUR,Aberdeen Global - European Equi is an equity fund that invests in European companies. The fund seeks to provide investors with long-term capital appreciation by investing in a diversified portfolio of stocks across various sectors in Europe. Aberdeen Asset Management manages the fund.,Equities,Developed Markets,,STU,XSTU
ABD2.SG,Aberdeen Global - Asia Pacific ,EUR,"Aberdeen Global - Asia Pacific is an equity fund focused on investing in companies located in the Asia-Pacific region, excluding Japan. The fund aims to provide long-term capital appreciation by investing in a diversified portfolio of stocks across various sectors in the region. Aberdeen Asset Management manages the fund.",Equities,Emerging Markets,,STU,XSTU
ABD3.SG,Aberdeen Global - Euro High Yie,EUR,Aberdeen Global - Euro High Yie is a fixed-income fund that invests in high-yield bonds denominated in Euros. The fund seeks to provide investors with a high level of income by investing in a diversified portfolio of sub-investment grade corporate bonds issued in the Eurozone. Aberdeen Asset Management manages the fund.,Fixed Income,High Yield Bonds,,STU,XSTU
ABD4.SG,Aberdeen Global - Emerging Mark,EUR,Aberdeen Global - Emerging Mark is an equity fund that invests in companies located in emerging markets. The fund aims to provide investors with long-term capital appreciation by investing in a diversified portfolio of stocks across various sectors in developing countries. Aberdeen Asset Management manages the fund.,Equities,Emerging Markets,,STU,XSTU
ABD6.SG,Aberdeen Global - Emerging Mark,EUR,"Aberdeen Global - Emerging Mark is an equity fund that invests in companies located in emerging markets. Similar to ABD4.SG, the fund aims to provide investors with long-term capital appreciation by investing in a diversified portfolio of stocks across various sectors in developing countries. This share class might have different features.",Equities,Emerging Markets,,STU,XSTU
ABD7.SG,Aberdeen Global - World Equity ,EUR,Aberdeen Global - World Equity is an equity fund that invests in companies located around the world. The fund aims to provide investors with long-term capital appreciation by investing in a diversified portfolio of stocks across various sectors globally. Aberdeen Asset Management manages the fund.,Equities,Developed Markets,,STU,XSTU
ABD8.SG,Aberdeen Global - Australasian ,EUR,Aberdeen Global - Australasian is an equity fund that invests in companies located in Australia and New Zealand. The fund seeks to provide investors with long-term capital appreciation by investing in a diversified portfolio of stocks across various sectors in the Australasian region. Aberdeen Asset Management manages the fund.,Equities,Emerging Markets,,STU,XSTU
ABD9.SG,ABERDEEN GL-ASIA SM CO FD-A2,EUR,ABERDEEN GL-ASIA SM CO FD-A2 is an equity fund focused on investing in small-cap companies in Asia. The fund aims to provide long-term capital appreciation by investing in a diversified portfolio of stocks across various sectors in the region. Aberdeen Asset Management manages the fund.,Equities,Small Cap,,STU,XSTU
ACU2.SG,AMUNDI ETF MSCI USA UCITS ETF,EUR,"The AMUNDI ETF MSCI USA UCITS ETF is an exchange-traded fund incorporated in Luxembourg, tracking the MSCI USA index. It aims to replicate the performance of large and mid-cap stocks in the US equity market. The ETF provides investors with exposure to the US stock market through a single investment vehicle.",Equities,Developed Markets,,STU,XSTU
AE50.SG,AMUNDI ETF STOXX EUROPE 50 UCIT,EUR,"AMUNDI ETF STOXX EUROPE 50 UCIT is an exchange-traded fund (ETF) that aims to replicate the performance of the STOXX Europe 50 Index. This index represents the 50 largest companies across major European countries, providing exposure to the region's leading businesses. Amundi, a French asset management company, manages the ETF, with headquarters in Paris.",Equities,Developed Markets,,STU,XSTU
AEF2.SG,ABERDEEN GL-INDIA EQTY-A2,EUR,,Equities,Equities,,STU,XSTU
AEF3.SG,Aberdeen Global SIC.-Japan.Eq. ,EUR,,Equities,Equities,,STU,XSTU
AEF5.SG,ABERDEEN GL-EMERG MKT SM-A2,EUR,,Equities,Equities,,STU,XSTU
AEF6.SG,Aberdeen Standard SICAV I - All,EUR,,Equities,,,STU,XSTU
AEF8.SG,Aberdeen Global - Asia Pacific ,EUR,,Equities,Equities,,STU,XSTU
AEF9.SG,Aberdeen Glbl-Em.Mkts Sm.Co.Fd ,EUR,,Equities,Equities,,STU,XSTU
AEFE.SG,ABERDEEN GL-ASIA SM CO FD-D2,EUR,,Equities,Equities,,STU,XSTU
AEMD.SG,Amundi Index MSCI Emerging Mark,EUR,"Amundi Index MSCI Emerging Markets is a fund listed on the Singapore Exchange (SGX) that aims to replicate the performance of the MSCI Emerging Markets Index, providing investors with exposure to a broad range of emerging market equities and is managed by Amundi, a French asset management company",Equities,Emerging Markets,,STU,XSTU
AFIN.SG,Amundi Euro Corporate Financial,EUR,"Amundi Euro Corporate Financial is a fund listed on the Singapore Exchange (SGX) that aims to track the performance of Euro-denominated corporate bonds issued by financial institutions and is managed by Amundi, a French asset management company",Fixed Income,Corporate Bonds,,STU,XSTU
AH50.SG,Xtrackers Harvest FTSE China A-,EUR,"Xtrackers Harvest FTSE China A- is an Exchange Traded Fund (ETF) listed in Singapore, tracking the performance of the FTSE China A50 Index. The index represents the 50 largest companies in the China A-share market. The ETF provides investors access to the Chinese equity market.",Equities,Emerging Markets,,STU,XSTU
AH80.SG,ALLIANZ EUR EQY DIV-AEUR,EUR,"ALLIANZ EUR EQY DIV-AEUR is an exchange-traded fund (ETF) or a fund that aims to track the performance of European equities that have a dividend focus. It is managed by Allianz and denominated in EUR. Further details about the fund's investment strategy, holdings, and risk factors are available in its prospectus.",Equities,Developed Markets,,STU,XSTU
AH8H.SG,ALLIANZ THAILAND EQY-A EUR,EUR,"ALLIANZ THAILAND EQY-A EUR is a fund focusing on investments in Thai equities, managed by Allianz and denominated in EUR. The fund aims to provide investors with exposure to the Thailand stock market. Further information regarding the fund's investment strategy, holdings, and risk factors can be found in its prospectus.",Equities,Emerging Markets,,STU,XSTU
AHYE.SG,AMUNDI EURO HIGH YIELD LIQUID B,EUR,"AMUNDI EURO HIGH YIELD LIQUID B is an exchange-traded fund (ETF) or a fund focusing on euro-denominated high-yield corporate bonds. It is managed by Amundi and provides investors with exposure to the European high-yield bond market. Further details regarding the fund's specific investment strategy, holdings, and risk factors can be found in its prospectus.",Fixed Income,High Yield Bonds,,STU,XSTU
AK8P.SG,Pioneer Investments - Total Ret,EUR,"Pioneer Investments - Total Ret is a fund aiming to achieve total return through a mix of investments. It is managed by Pioneer Investments. Further details concerning its specific investment strategy, holdings, and risk factors are available in the fund's prospectus.",Equities,,,STU,XSTU
ALQD.SG,Xtrackers II USD Asia ex Japan ,EUR,"Xtrackers II USD Asia ex Japan is an exchange-traded fund (ETF) that aims to replicate the performance of the MSCI AC Asia ex Japan Total Return Net USD Index. The fund provides investors with exposure to a broad range of companies in Asian markets, excluding Japan, denominated in US dollars. Domiciled in Luxembourg.",Equities,Emerging Markets,,STU,XSTU
AME6.SG,AMUNDI ETF STOXX EUROPE 600 UCI,EUR,AMUNDI ETF STOXX EUROPE 600 UCI is an exchange-traded fund (ETF) that aims to track the performance of the STOXX Europe 600 Index. The fund provides investors with broad exposure to the European equity market. Amundi Asset Management manages the fund.,Equities,Developed Markets,,STU,XSTU
AMEA.SG,AMUNDI MSCI EM ASIA UCITS ETF C,EUR,AMUNDI MSCI EM ASIA UCITS ETF C is an exchange-traded fund (ETF) that aims to replicate the performance of the MSCI Emerging Markets Asia Index. The fund offers exposure to a broad range of companies in emerging Asian markets. Amundi Asset Management manages the fund.,Equities,Emerging Markets,,STU,XSTU
AMED.SG,AMUNDI ETF MSCI EMU UCITS ETF A,EUR,AMUNDI ETF MSCI EMU UCITS ETF A is an exchange-traded fund (ETF) designed to track the performance of the MSCI EMU Index. The fund provides investors with exposure to equity securities from countries within the European Economic and Monetary Union (EMU). Amundi Asset Management manages the fund.,Equities,Developed Markets,,STU,XSTU
AMEE.SG,AMUNDI ETF MSCI EUROPE ENERGY U,EUR,AMUNDI ETF MSCI EUROPE ENERGY U is an exchange-traded fund (ETF) designed to replicate the performance of the MSCI Europe Energy Index. The fund provides exposure to companies within the energy sector across European developed markets. Amundi Asset Management manages the fund.,Equities,Energy,,STU,XSTU
AMEL.SG,AMUNDI ETF MSCI EM LATIN AMERIC,EUR,AMUNDI ETF MSCI EM LATIN AMERIC is an exchange-traded fund (ETF) that aims to replicate the performance of the MSCI Emerging Markets Latin America Index. The fund provides investors with exposure to equities in the Latin American emerging markets. Amundi Asset Management manages the fund.,Equities,Emerging Markets,,STU,XSTU
AMEM.SG,AMUNDI ETF MSCI EMERGING MARKET,EUR,AMUNDI ETF MSCI EMERGING MARKET is an exchange-traded fund (ETF) that seeks to replicate the performance of the MSCI Emerging Markets Index. The fund provides broad exposure to equity markets in emerging economies around the world. Amundi Asset Management manages the fund.,Equities,Emerging Markets,,STU,XSTU
AMEQ.SG,Amundi ETF MSCI Europe Quality ,EUR,"Amundi ETF MSCI Europe Quality is an exchange-traded fund (ETF) that aims to track the performance of the MSCI Europe Sector Neutral Quality Index. The fund provides investors with exposure to European companies exhibiting high quality characteristics such as high return on equity, stable year-over-year earnings growth and low financial leverage. Amundi Asset Management manages the fund.",Equities,Factors,,STU,XSTU
AMES.SG,AMUNDI ETF MSCI SPAIN UCITS ETF,EUR,AMUNDI ETF MSCI SPAIN UCITS ETF is an exchange-traded fund (ETF) that aims to replicate the performance of the MSCI Spain Index. The fund offers investors exposure to Spanish equities. Amundi Asset Management manages the fund.,Equities,Developed Markets,,STU,XSTU
AMEW.SG,AMUNDI ETF MSCI WORLD UCITS ETF,EUR,AMUNDI ETF MSCI WORLD UCITS ETF is an exchange-traded fund (ETF) that aims to replicate the performance of the MSCI World Index. The fund provides broad exposure to equity markets in developed countries around the world. Amundi Asset Management manages the fund.,Equities,Developed Markets,,STU,XSTU
AQ9C.SG,ALLIANZ PIMCO PFANDBRIEF,EUR,,Fixed Income,,,STU,XSTU
AT0000817838.SG,3 Banken Portfolio-Mix A,EUR,,,,,STU,XSTU
AT0000857164.SG,Amundi Ethik Fonds A Fonds,EUR,,,,,STU,XSTU
AUM5.SG,AMUNDI S&P 500 UCITS ETF CLASS ,EUR,"AMUNDI S&P 500 UCITS ETF CLASS is an Exchange Traded Fund (ETF) that tracks the performance of the S&P 500 index. The ETF provides investors with exposure to the 500 largest publicly traded companies in the United States. Amundi, a European asset management company, manages the ETF.",Equities,Equities,,STU,XSTU
AW1R.SG,UBS (Irl) ETF plc - MSCI ACWI S,EUR,"UBS (Irl) ETF plc - MSCI ACWI S is an exchange-traded fund (ETF) that seeks to track the performance of the MSCI ACWI (All Country World Index). The ETF provides investors with broad exposure to global equity markets, including both developed and emerging markets. It is managed by UBS Asset Management and domiciled in Ireland.",Equities,Equities,,STU,XSTU
AW44.SG,AXA WF - Framlington Italy- A,EUR,"AXA WF - Framlington Italy- A is a sub-fund of AXA World Funds, focusing on investments in Italian equities. It aims to achieve long-term capital growth by investing primarily in companies domiciled in or exercising the predominant part of their economic activity in Italy. The fund is managed by AXA Investment Managers.",Equities,Equities,,STU,XSTU
AW45.SG,AXA WF - Framlington Switzerlan,EUR,"AXA WF - Framlington Switzerlan is a sub-fund of AXA World Funds, focusing on investments in Swiss equities. It aims to achieve long-term capital growth by investing primarily in companies domiciled in or exercising the predominant part of their economic activity in Switzerland. The fund is managed by AXA Investment Managers.",Equities,Equities,,STU,XSTU
AW4E.SG,AXA World Funds - Global Emerging Markets Bonds,EUR,"AXA World Funds - Global Emerging Markets Bonds is a sub-fund of AXA World Funds, focusing on investments in emerging market bonds. The fund aims to generate income and capital appreciation by investing in a diversified portfolio of debt securities issued by governments and corporations in emerging market countries. It is managed by AXA Investment Managers.",Fixed Income,Emerging Markets,,STU,XSTU
AXK2.SG,AXA Rosenberg - Pan-European Eq,EUR,AXA Rosenberg - Pan-European Eq is an equity fund that invests in companies across Europe. The fund uses a quantitative investment approach to identify stocks with the potential for outperformance. Its goal is to provide long-term capital appreciation by focusing on European equities.,Equities,Equities,,STU,XSTU
AXK4.SG,AXA Rosenberg - Eurobloc Equity,EUR,AXA Rosenberg - Eurobloc Equity is an equity fund that focuses on investing in companies within the Eurozone. The fund utilizes a quantitative investment strategy to select stocks with the potential for superior returns. It aims to deliver long-term capital appreciation by investing in Eurozone equities.,Equities,Equities,,STU,XSTU
AXK6.SG,AXA Rosenberg - Pacific Ex-Japa,EUR,"AXA Rosenberg - Pacific Ex-Japa is an equity fund that invests in companies in the Pacific region, excluding Japan. It uses a quantitative investment approach to select stocks with the potential to outperform. The fund's objective is long-term capital appreciation by investing in Pacific region equities, excluding Japan.",Equities,Equities,,STU,XSTU
AXK7.SG,AXA Rosenberg - Pacific Ex-Japa,EUR,"AXA Rosenberg - Pacific Ex-Japa is a fund that invests in equities in the Pacific region, excluding Japan. The fund's investment strategy is based on quantitative models developed by AXA Rosenberg. AXA Rosenberg is an investment management firm that is part of the AXA Group.",Equities,Equities,,STU,XSTU
AXK8.SG,AXA Rosenberg - Japan Equity Al,EUR,AXA Rosenberg - Japan Equity Al is an equity fund that invests in Japanese companies. It employs a quantitative investment strategy to identify stocks with the potential to generate alpha. The fund aims to provide long-term capital appreciation through investments in Japanese equities.,Equities,Equities,,STU,XSTU
AXKA.SG,AXA Rosenberg - Japan Small Cap,EUR,AXA Rosenberg - Japan Small Cap is an equity fund that focuses on investing in small-capitalization companies in Japan. The fund uses a quantitative approach to identify undervalued small-cap stocks. It aims to provide long-term capital appreciation by investing in Japanese small-cap equities.,Equities,Equities,,STU,XSTU
AXKC.SG,AXA Rosenberg - US Equity Alpha,EUR,AXA Rosenberg - US Equity Alpha is an equity fund that invests in US companies with the objective of generating alpha. It utilizes a quantitative investment strategy to identify stocks with the potential for outperformance relative to the market. The fund seeks long-term capital appreciation through US equity investments.,Equities,Equities,,STU,XSTU
AXKD.SG,AXA Rosenberg - Global Equity A,EUR,AXA Rosenberg - Global Equity A is a global equity fund that invests in companies around the world. The fund uses a quantitative investment strategy to select stocks with the potential for outperformance. The investment goal is to achieve long-term capital appreciation by investing in global equities.,Equities,Equities,,STU,XSTU
AXKF.SG,AXA Rosenberg Equity Alpha Trust - AXA Rosenberg US Equity Alpha Fund,EUR,AXA Rosenberg Equity Alpha Trust - AXA Rosenberg US Equity Alpha Fund is a US equity fund that seeks to generate alpha through quantitative stock selection. It focuses on identifying US companies with strong potential for outperformance. The fund aims to provide long-term capital appreciation.,Equities,Equities,,STU,XSTU
AXKJ.SG,AXA Rosenberg - Pan-European Eq,EUR,AXA Rosenberg - Pan-European Eq is a fund that invests in equities across Europe. The fund's investment strategy is based on quantitative models developed by AXA Rosenberg. AXA Rosenberg is an investment management firm that is part of the AXA Group.,Equities,Equities,,STU,XSTU
AXKK.SG,AXA Rosenberg - Japan Equity Al,EUR,AXA Rosenberg - Japan Equity Al is a fund that invests in Japanese equities. The fund's investment strategy is based on quantitative models developed by AXA Rosenberg. AXA Rosenberg is an investment management firm that is part of the AXA Group.,Equities,Equities,,STU,XSTU
AXKM.SG,AXA Rosenberg - Global Equity A,EUR,AXA Rosenberg - Global Equity A is a fund that invests in equities globally. The fund's investment strategy is based on quantitative models developed by AXA Rosenberg. AXA Rosenberg is an investment management firm that is part of the AXA Group.,Equities,Equities,,STU,XSTU
AYEM.SG,iShares MSCI EM IMI ESG Screene,EUR,"iShares MSCI EM IMI ESG Screene is an exchange-traded fund (ETF) that tracks the performance of an index composed of emerging market companies with favorable environmental, social, and governance (ESG) characteristics. The ETF screens out companies with the lowest ESG ratings. It provides exposure to a broad range of emerging market equities while promoting responsible investing.",Equities,Emerging Markets,,STU,XSTU
AYEP.SG,iShares Asia Property Yield UCI,EUR,iShares Asia Property Yield UCI is an exchange-traded fund (ETF) that invests in real estate investment trusts (REITs) and property companies in Asia. The fund focuses on companies that generate high dividend yields. It aims to provide investors with income and exposure to the Asian property market.,Real Estate,REITs,,STU,XSTU
AZHI.SG,ALLIANZ INDONESIA EQUITY-AUSD,EUR,ALLIANZ INDONESIA EQUITY-AUSD is an equity fund focused on investing in companies located in Indonesia and is denominated in Australian dollars. The fund is managed by Allianz Global Investors and seeks to provide long-term capital appreciation through investments in Indonesian equities. It provides investors with access to the growth potential of the Indonesian stock market.,Equities,Equities,,STU,XSTU
AZHN.SG,Allianz Asia Pacific Equity,EUR,"Allianz Asia Pacific Equity is a fund that invests in equities across the Asia Pacific region. The fund aims to provide long-term capital appreciation by investing in a diversified portfolio of companies in the region. Allianz Global Investors manages the fund, focusing on companies with strong growth potential.",Equities,Equities,,STU,XSTU
B4N1.SG,BNP DIESEL (TR) ETC,EUR,"BNP DIESEL (TR) ETC is an Exchange Traded Commodity (ETC) that tracks the price of diesel, providing investors with exposure to the diesel market without directly owning the commodity. The ETC is offered by BNP Paribas and is traded on the Singapore Exchange. ETCs are typically designed to replicate the performance of a single commodity or a basket of commodities.",Commodities,Commodities Broad Basket,,STU,XSTU
B4N2.SG,BNP BENZIN (TR) ETC,EUR,"BNP BENZIN (TR) ETC is an Exchange Traded Commodity (ETC) that tracks the price of gasoline (benzin), providing investors with exposure to the gasoline market without directly owning the commodity. The ETC is offered by BNP Paribas and is traded on the Singapore Exchange. ETCs are typically designed to replicate the performance of a single commodity or a basket of commodities.",Commodities,Commodities Broad Basket,,STU,XSTU
B4N3.SG,BNP HEIZOeL (TR) ETC,EUR,"BNP HEIZOeL (TR) ETC is an Exchange Traded Commodity (ETC) that tracks the price of heating oil (heizoel), providing investors with exposure to the heating oil market without directly owning the commodity. The ETC is offered by BNP Paribas and is traded on the Singapore Exchange. ETCs are typically designed to replicate the performance of a single commodity or a basket of commodities.",Commodities,Commodities Broad Basket,,STU,XSTU
B4N4.SG,EUR Hedged RICI Enhanced Alumin,EUR,"EUR Hedged RICI Enhanced Aluminium is an Exchange Traded Commodity (ETC) providing exposure to aluminium futures, hedged against Euro fluctuations. It uses the Rogers International Commodity Index (RICI) methodology with an enhanced strategy and is offered by BNP Paribas. ETCs allow investors to gain exposure to commodity markets without directly owning the physical commodities.",Commodities,Commodities Broad Basket,,STU,XSTU
B4N5.SG,EUR Hedged RICI Enhanced Copper,EUR,"EUR Hedged RICI Enhanced Copper is an Exchange Traded Commodity (ETC) providing exposure to copper futures, hedged against Euro fluctuations. It uses the Rogers International Commodity Index (RICI) methodology with an enhanced strategy and is offered by BNP Paribas. ETCs allow investors to gain exposure to commodity markets without directly owning the physical commodities.",Commodities,Commodities Broad Basket,,STU,XSTU
B4N6.SG,EUR Hedged RICI Enhanced Nickel,EUR,"EUR Hedged RICI Enhanced Nickel is an Exchange Traded Commodity (ETC) providing exposure to nickel futures, hedged against Euro fluctuations. It uses the Rogers International Commodity Index (RICI) methodology with an enhanced strategy and is offered by BNP Paribas. ETCs allow investors to gain exposure to commodity markets without directly owning the physical commodities.",Commodities,Commodities Broad Basket,,STU,XSTU
B4N7.SG,EUR Hedged RICI Enhanced Zinc T,EUR,"EUR Hedged RICI Enhanced Zinc T is an Exchange Traded Commodity (ETC) providing exposure to zinc futures, hedged against Euro fluctuations. It uses the Rogers International Commodity Index (RICI) methodology with an enhanced strategy and is offered by BNP Paribas. ETCs allow investors to gain exposure to commodity markets without directly owning the physical commodities.",Commodities,Commodities Broad Basket,,STU,XSTU
B4N8.SG,EUR Hedged RICI Enhanced Tin TR,EUR,"EUR Hedged RICI Enhanced Tin TR is an Exchange Traded Commodity (ETC) providing exposure to tin futures, hedged against Euro fluctuations. It uses the Rogers International Commodity Index (RICI) methodology with an enhanced strategy and is offered by BNP Paribas. ETCs allow investors to gain exposure to commodity markets without directly owning the physical commodities.",Commodities,Commodities Broad Basket,,STU,XSTU
B4N9.SG,EUR Hedged RICI Enhanced Lead T,EUR,"EUR Hedged RICI Enhanced Lead T is an Exchange Traded Commodity (ETC) providing exposure to lead futures, hedged against Euro fluctuations. It uses the Rogers International Commodity Index (RICI) methodology with an enhanced strategy and is offered by BNP Paribas. ETCs allow investors to gain exposure to commodity markets without directly owning the physical commodities.",Commodities,Commodities Broad Basket,,STU,XSTU
