symbol,name,currency,summary,category_group,category,family,exchange,mic
0P0000YYB1.BE,Neuberger Berman High Yield Bond Fund AUD T Weekly Income,AUD,"Neuberger Berman High Yield Bond Fund AUD T Weekly Income is a fund managed by Neuberger Berman, a global investment management firm. It invests primarily in high-yield bonds and distributes income weekly in Australian Dollars. Neuberger Berman is headquartered in New York, New York.",Fixed Income,High Yield Bonds,Neuberger Berman Europe Ltd,BER,XBER
0P0000ZND7.BE,Janus Henderson Capital Funds plc - Balanced Fund Class A5m HAUD,AUD,"Janus Henderson Capital Funds plc - Balanced Fund Class A5m HAUD is a sub-fund of Janus Henderson Capital Funds plc, an investment company. As a balanced fund, it invests in a mix of asset classes, such as equities and fixed income. The ""A5m HAUD"" designation indicates a hedged share class denominated in Australian Dollars, with particular fees and investor access rules.",Equities,Blend,Janus Henderson Investors,BER,XBER
0P0000ZND8.BE,Janus Henderson Capital Funds plc - Balanced Fund Class A2 HAUD,AUD,"Janus Henderson Capital Funds plc - Balanced Fund Class A2 HAUD is a sub-fund of Janus Henderson Capital Funds plc, an investment company. As a balanced fund, it invests in a mix of asset classes, such as equities and fixed income. The ""A2 HAUD"" designation indicates a share class denominated in Australian Dollars, with particular fees and investor access rules.",Equities,Blend,Janus Henderson Investors,BER,XBER
0P0000ZP55.BE,Janus Henderson Capital Funds plc - Balanced Fund Class V5m HAUD,AUD,"Janus Henderson Capital Funds plc - Balanced Fund Class V5m HAUD is a sub-fund of Janus Henderson Capital Funds plc, an investment company. As a balanced fund, it invests in a mix of asset classes, such as equities and fixed income. The ""V5m HAUD"" designation indicates a specific share class designed to hedge the Australian Dollar (HAUD), with particular fees and investor access rules.",Equities,Blend,Janus Henderson Investors,BER,XBER
0P0000ZP57.BE,Janus Henderson Capital Funds plc - Global Life Sciences Fund Class A2 HAUD,AUD,"Janus Henderson Capital Funds plc - Global Life Sciences Fund Class A2 HAUD is a sub-fund of Janus Henderson Capital Funds plc, an investment company. It specializes in investing in companies within the global life sciences sector. The ""A2 HAUD"" designation indicates a share class denominated in Australian Dollars, with specific fees and investor access rules.",Health Care,Health Care,Janus Henderson Investors,BER,XBER
0P0000ZP58.BE,Janus Henderson Capital Funds plc - Global Real Estate Fund Class A3q HAUD,AUD,"Janus Henderson Capital Funds plc - Global Real Estate Fund Class A3q HAUD is a sub-fund of Janus Henderson Capital Funds plc, an investment company. It invests primarily in the global real estate sector. The ""A3q HAUD"" designation indicates a share class denominated in Australian Dollars, potentially with quarterly distributions and specific fees and investor access rules.",Real Estate,REITs,Janus Henderson Investors,BER,XBER
0P0000ZP59.BE,Janus Henderson Capital Funds plc - US Forty Fund Class A2 HAUD,AUD,"Janus Henderson Capital Funds plc - US Forty Fund Class A2 HAUD is a sub-fund of Janus Henderson Capital Funds plc, an investment company. It invests primarily in a concentrated portfolio of the top 40 US companies. The ""A2 HAUD"" designation indicates a share class denominated in Australian Dollars, with specific fees and investor access rules.",Equities,Large Cap,Janus Henderson Investors,BER,XBER
0P0000ZR2N.BE,Franklin Templeton SinoAm Global High Yield Bond Fund AUD A,AUD,"Franklin Templeton SinoAm Global High Yield Bond Fund AUD A is a sub-fund of Franklin Templeton Investment Funds, an investment company. The fund focuses on investing in global high-yield bonds, including those issued by Chinese and American companies. The ""AUD A"" designation indicates a share class denominated in Australian Dollars, with specific fees and investor access rules.",Fixed Income,High Yield Bonds,Franklin Templeton Asset Management,BER,XBER
0P0000ZR2O.BE,Franklin Templeton SinoAm Global High Yield Bond Fund AUD B,AUD,"Franklin Templeton SinoAm Global High Yield Bond Fund AUD B is a sub-fund of Franklin Templeton Investment Funds, an investment company. The fund focuses on investing in global high-yield bonds, potentially including those issued by Chinese and American companies. The ""AUD B"" designation indicates a share class denominated in Australian Dollars, with different fees and minimum investment amounts than the ""A"" share class.",Fixed Income,High Yield Bonds,Franklin Templeton Asset Management,BER,XBER
0P000135CX.BE,Janus Henderson Capital Funds plc - Global Technology and Innovation Fund Class A2 HAUD,AUD,"Janus Henderson Capital Funds plc - Global Technology and Innovation Fund Class A2 HAUD is a global technology fund managed by Janus Henderson, investing in companies within the technology and innovation sectors, and offered as part of the Janus Henderson Capital Funds plc umbrella. The fund is denominated in AUD, and the 'Class A2 HAUD' indicates a specific share class. The fund is based in Europe.",Information Technology,Technology,Janus Henderson Investors,BER,XBER
0P000148CY.BE,Bochk All Weather Global Opportunities Fund A3 (AUD-H),AUD,,Equities,Allocation,BOCHK Asset Management,BER,XBER
0P000148D0.BE,BOCHK All Weather Hong Kong Equity Fund A3 (AUD-H),AUD,,Equities,China,BOCHK Asset Management,BER,XBER
0P000156U2.BE,ABITL Income Umbrella Multi-asset Income Fund of Funds AD AUD,AUD,"ABITL Income Umbrella Multi-asset Income Fund of Funds AD AUD is an Australian Dollar (AUD) denominated fund of funds. It invests in other income-generating funds across multiple asset classes under an ""umbrella"" structure managed by ABITL. The AD represents a specific share class.",Equities,Allocation,AllianceBernstein,BER,XBER
0P000156YD.BE,ABITL Income Umbrella Fixed Income Fund of Funds AA AUD,AUD,"ABITL Income Umbrella Fixed Income Fund of Funds AA AUD is an Australian Dollar (AUD) denominated fund of funds. It invests in other fixed-income funds under an ""umbrella"" structure managed by ABITL. The AA represents a specific share class.",Fixed Income,Bonds,AllianceBernstein,BER,XBER
0P000159GM.BE,Capital Global Abundant Income Fund Of Fund AUD Acc,AUD,"Capital Global Abundant Income Fund Of Fund AUD Acc is a fund of funds that invests in other income-generating funds globally, denominated in Australian dollars (AUD), and in its accumulating form (""Acc""). The fund aims to provide investors with a steady stream of income through diversified holdings, with returns reinvested in the fund. It is managed by Capital, a global investment management company headquartered in Los Angeles, California.",Equities,Allocation,"Capital Investment Trust Co., Ltd",BER,XBER
0P000159GN.BE,Capital Global Abundant Income Fund Of Fund AUD Inc,AUD,"Capital Global Abundant Income Fund Of Fund AUD Inc is a fund of funds that invests in other income-generating funds globally, denominated in Australian dollars (AUD), and in its income distributing form (""Inc""). The fund aims to provide investors with a steady stream of income through diversified holdings, with returns paid out to investors. It is managed by Capital, a global investment management company headquartered in Los Angeles, California.",Equities,Allocation,"Capital Investment Trust Co., Ltd",BER,XBER
0P00015K71.BE,ABITL Global High Yield Fund TA AUD,AUD,"ABITL Global High Yield Fund TA AUD is a global high-yield bond fund managed by ABITL. It invests in below-investment-grade debt securities from around the world, seeking to generate higher returns than investment-grade bonds. It is denominated in Australian Dollars (AUD) and designated as TA for a specific investor type.",Fixed Income,High Yield Bonds,AllianceBernstein,BER,XBER
0P00016XRL.BE,Russell Investment Company plc - Russell Investments Global Bond Fund AUDH Income,AUD,Russell Investment Company plc - Russell Investments Global Bond Fund AUDH Income is an Irish investment fund providing exposure to global bonds while distributing income in Australian dollars (AUDH). Russell Investments is a global investment management firm that manages the fund. The fund aims to generate income by investing in a diversified portfolio of global bonds.,Fixed Income,Bonds,Russell Investments Ireland Limited,BER,XBER
0P00017J4T.BE,HSBC Collective Inv Trust - HSBC Euro Multi-Asset Income Fund AM3H-AUD,AUD,,Miscellaneous,Miscellaneous,HSBC Global Asset Managemen,BER,XBER
0P00017XP9.BE,Value Partners High-Dividend Stocks A2 AUD Hedged Mdis,AUD,Value Partners High-Dividend Stocks A2 AUD Hedged Mdis is a high-dividend equity fund managed by Value Partners. The fund invests in high-dividend-paying stocks and is denominated in Australian Dollars (AUD). The fund uses hedging strategies and distributes income monthly (Mdis).,Equities,Equities,Value Partners Hong Kong Limited,BER,XBER
