symbol,name,currency,summary,category_group,category,family,exchange,mic
0P00005UYJ.BO,UTI Equity Fund Regular Plan Growth,INR,UTI Equity Fund Regular Plan Growth is an equity fund offered by UTI Asset Management Company in India. It invests primarily in equities with the aim of generating capital appreciation. This particular option focuses on growth.,Equities,Equities,UTI Asset Management Company Ltd,BSE,XBOM
0P00005UYV.BO,UTI Overnight Fund Regular Plan Growth,INR,UTI Overnight Fund Regular Plan Growth is a money market fund offered by UTI Asset Management Company in India. It invests in debt and money market instruments with a maturity of one day. It focuses on growth.,Cash,Money Market Instruments,UTI Asset Management Company Ltd,BSE,XBOM
0P00005UZE.BO,UTI Mastershare Unit Regular Plan Dividend Payout,INR,UTI Mastershare Unit Regular Plan Dividend Payout is an equity fund offered by UTI Asset Management Company in India. It invests primarily in equities and aims to provide long-term capital appreciation. It distributes dividends regularly.,Equities,Equities,UTI Asset Management Company Ltd,BSE,XBOM
0P00005UZF.BO,UTI Mastershare Unit Regular Plan Growth,INR,UTI Mastershare Unit Regular Plan Growth is an equity fund offered by UTI Asset Management Company in India. It invests primarily in equities and aims to provide long-term capital appreciation. This particular option focuses on growth.,Equities,Equities,UTI Asset Management Company Ltd,BSE,XBOM
0P00005UZI.BO,UTI Money Market Fund- Discontinued - Regular Plan - Periodic Dividend Payout Option,INR,"UTI Money Market Fund- Discontinued - Regular Plan - Periodic Dividend Payout Option is a money market fund formerly offered by UTI Asset Management Company in India, which is now discontinued. It invested in short-term debt instruments. It distributed dividends periodically.",Cash,Money Market Instruments,UTI Asset Management Company Ltd,BSE,XBOM
0P00005V4C.BO,Aditya Birla Sun Life Money Manager Fund Regular Plan Weekly Dividend Reinvestment,INR,"Aditya Birla Sun Life Money Manager Fund Regular Plan Weekly Dividend Reinvestment is a money market fund offered by Aditya Birla Sun Life Asset Management Company in India. It invests in short-term debt instruments, aiming to provide investors with liquidity and stable returns. Dividends are reinvested weekly.",Cash,Money Market Instruments,Aditya Birla Sun Life,BSE,XBOM
0P00005V53.BO,Aditya Birla Sun Life India GenNext Fund Dividend Payout,INR,Aditya Birla Sun Life India GenNext Fund Dividend Payout is an equity fund offered by Aditya Birla Sun Life Asset Management Company in India. It invests in companies that are expected to benefit from the changing demographics and consumption patterns of the next generation in India. It distributes dividends.,Equities,Equities,Aditya Birla Sun Life,BSE,XBOM
0P00005V54.BO,Aditya Birla Sun Life India GenNext Fund Growth,INR,Aditya Birla Sun Life India GenNext Fund Growth is an equity fund offered by Aditya Birla Sun Life Asset Management Company in India. It invests in companies that are expected to benefit from the changing demographics and consumption patterns of the next generation in India. This particular option focuses on growth.,Equities,Equities,Aditya Birla Sun Life,BSE,XBOM
0P00005V5W.BO,Aditya Birla Sun Life Tax Relief 96 Dividend Payout,INR,"Aditya Birla Sun Life Tax Relief 96 Dividend Payout is an equity linked savings scheme (ELSS) offered by Aditya Birla Sun Life Asset Management Company in India. This fund offers tax benefits under section 80C of the Income Tax Act, investing primarily in equities. It distributes dividends.",Equities,Equities,Aditya Birla Sun Life,BSE,XBOM
0P00005V62.BO,Aditya Birla Sun Life Equity Fund Growth,INR,Aditya Birla Sun Life Equity Fund Growth is an equity fund offered by Aditya Birla Sun Life Asset Management Company in India. It invests primarily in equities with the aim of generating capital appreciation. This particular option focuses on growth.,Equities,Equities,Aditya Birla Sun Life,BSE,XBOM
0P00005V6S.BO,Baroda Gilt Fund - Plan A - Growth,INR,Baroda Gilt Fund - Plan A - Growth is a debt fund offered by Baroda Asset Management India Limited. It invests primarily in government securities (gilts) with varying maturities. This particular option focuses on growth.,Fixed Income,Government Bonds,Baroda Asset Management,BSE,XBOM
0P00005V6X.BO,Baroda Liquid Fund Regular Dividend Payout,INR,"Baroda Liquid Fund Regular Dividend Payout is a liquid fund offered by Baroda Asset Management India Limited. It invests in very short-term debt and money market instruments, aiming to provide investors with liquidity and stable returns. It distributes dividends regularly.",Cash,Money Market Instruments,Baroda Asset Management,BSE,XBOM
0P00005V7E.BO,Canara Robeco Equity Diversified Fund Growth,INR,Canara Robeco Equity Diversified Fund Growth is an equity fund offered by Canara Robeco Asset Management Company Limited in India. It invests in a diversified portfolio of companies across different sectors and market capitalizations. This particular option focuses on growth.,Equities,Equities,Canara Robeco Asset Management Co. Ltd.,BSE,XBOM
0P00005V7F.BO,Canara Robeco Equity Taxsaver Regular Dividend Payout,INR,"Canara Robeco Equity Taxsaver Regular Dividend Payout is an equity linked savings scheme (ELSS) offered by Canara Robeco Asset Management Company Limited in India. This fund offers tax benefits under section 80C of the Income Tax Act, investing primarily in equities. It distributes dividends regularly.",Equities,Equities,Canara Robeco Asset Management Co. Ltd.,BSE,XBOM
0P00005V7W.BO,L&amp;T Ultra Short Term Fund Regular Cumulative,INR,"L&T Ultra Short Term Fund Regular Cumulative is a debt fund offered by L&T Investment Management Limited in India. It invests in ultra-short-term debt and money market instruments, aiming to provide investors with relatively stable returns. This is the cumulative option where returns are reinvested.",Fixed Income,Bonds,L&T Investment Management Ltd,BSE,XBOM
0P00005VAB.BO,DSP India T.I.G.E.R. Fund Regular Plan Dividend Payout,INR,DSP India T.I.G.E.R. Fund Regular Plan Dividend Payout is an equity fund offered by DSP Investment Managers Private Limited in India. It invests in companies that are expected to benefit from investments in infrastructure and economic development in India. It distributes dividends regularly.,Industrials,Equities,DSP Investment Managers Private Limited,BSE,XBOM
0P00005VAC.BO,DSP India T.I.G.E.R. Fund - Regular Plan - Growth,INR,DSP India T.I.G.E.R. Fund - Regular Plan - Growth is an equity fund offered by DSP Investment Managers Private Limited in India. It invests in companies that are expected to benefit from investments in infrastructure and economic development in India. This particular option focuses on growth.,Industrials,Equities,DSP Investment Managers Private Limited,BSE,XBOM
0P00005VD6.BO,Franklin India Index Fund NSE Nifty Plan Growth,INR,"Franklin India Index Fund NSE Nifty Plan Growth is an open-ended index fund that aims to replicate the performance of the NSE Nifty 50 Index by investing in stocks constituting the index. The fund seeks to provide returns that closely correspond to the total returns of the Nifty 50 Index, subject to tracking errors. The fund is managed by Franklin Templeton Asset Management (India) Pvt. Ltd., headquartered in Mumbai.",Equities,Equities,Franklin Templeton Asset Management,BSE,XBOM
0P00005VDH.BO,Franklin India Taxshield Fund Dividend Payout,INR,"Franklin India Taxshield Fund Dividend Payout is an open-ended equity linked savings scheme (ELSS) with a statutory lock-in of 3 years and seeks to generate long-term capital appreciation from a diversified portfolio of predominantly equity and equity-related securities. This fund offers tax benefits under section 80C of the Income Tax Act, 1961. The fund is managed by Franklin Templeton Asset Management (India) Pvt. Ltd., headquartered in Mumbai.",Equities,Equities,Franklin Templeton Asset Management,BSE,XBOM
0P00005VDI.BO,Franklin India Taxshield Fund Growth,INR,"Franklin India Taxshield Fund Growth is an open-ended equity linked savings scheme (ELSS) with a statutory lock-in of 3 years and seeks to generate long-term capital appreciation from a diversified portfolio of predominantly equity and equity-related securities. This fund offers tax benefits under section 80C of the Income Tax Act, 1961. The fund is managed by Franklin Templeton Asset Management (India) Pvt. Ltd., headquartered in Mumbai.",Equities,Equities,Franklin Templeton Asset Management,BSE,XBOM
0P00005VE2.BO,Franklin India Dynamic Asst Allo Fund Of Funds Dividend Payout,INR,"Franklin India Dynamic Asst Allo Fund Of Funds Dividend Payout is an open-ended fund of funds investing in a mix of Franklin Templeton's equity, debt, and gold funds, with the allocation dynamically managed based on market conditions. The fund aims to provide investors with a diversified portfolio across asset classes. The fund is managed by Franklin Templeton Asset Management (India) Pvt. Ltd., headquartered in Mumbai.",Financials,Alternative,Franklin Templeton Asset Management,BSE,XBOM
0P00005VE3.BO,Franklin India Dynamic Asst Allo Fund Of Funds Growth,INR,"Franklin India Dynamic Asst Allo Fund Of Funds Growth is an open-ended fund of funds investing in a mix of Franklin Templeton's equity, debt, and gold funds, with the allocation dynamically managed based on market conditions. The fund aims to provide investors with a diversified portfolio across asset classes. The fund is managed by Franklin Templeton Asset Management (India) Pvt. Ltd., headquartered in Mumbai.",Financials,Alternative,Franklin Templeton Asset Management,BSE,XBOM
0P00005VEE.BO,Franklin India Life Stage Fund of Funds - The 50s Plus Plan Growth,INR,"Franklin India Life Stage Fund of Funds - The 50s Plus Plan Growth is a fund of funds designed for investors in their 50s, investing in a mix of Franklin Templeton funds with a focus on capital preservation and income generation. The fund aims to provide a portfolio suitable for investors approaching or in retirement. The fund is managed by Franklin Templeton Asset Management (India) Pvt. Ltd., headquartered in Mumbai.",Financials,Alternative,Franklin Templeton Asset Management,BSE,XBOM
0P00005WF0.BO,SBI Bluechip Fund Regular Growth,INR,"SBI Bluechip Fund Regular Growth is an open-ended large cap equity fund that aims to provide long-term capital appreciation by investing predominantly in equity and equity-related instruments of large cap companies. The fund focuses on companies with established business models and strong financial performance. SBI Funds Management Private Limited, headquartered in Mumbai, manages the fund.",Equities,Large Cap,SBI Funds Management Private Limited,BSE,XBOM
0P00005WF1.BO,SBI Magnum Children&apos;s Benefit Fund Regular Growth,INR,"SBI Magnum Children's Benefit Fund Regular Growth is an open-ended fund for investment for children that invests in a mix of equity and debt instruments. The fund aims to generate long-term capital appreciation and income for children's future needs. SBI Funds Management Private Limited, headquartered in Mumbai, manages the fund.",Financials,Alternative,SBI Funds Management Private Limited,BSE,XBOM
0P00005WFD.BO,SBI Large &amp; Midcap Fund Regular Growth,INR,"SBI Large & Midcap Fund Regular Growth is an open-ended equity fund investing in both large cap and midcap companies. The fund aims to provide long-term capital appreciation by investing in a diversified portfolio of equity and equity-related instruments across market capitalizations. SBI Funds Management Private Limited, headquartered in Mumbai, manages the fund.",Equities,Equities,SBI Funds Management Private Limited,BSE,XBOM
0P00005WFN.BO,IDFC Multi Cap Fund Growth,INR,"IDFC Multi Cap Fund Growth is an open-ended equity scheme investing across large cap, mid cap, and small cap stocks. The fund aims to provide long-term capital appreciation by investing in a diversified portfolio of equity and equity-related instruments across market capitalizations. The fund is managed by IDFC Asset Management Company Limited, headquartered in Mumbai.",Equities,Equities,IDFC Asset Management Company Limited,BSE,XBOM
0P00005WFQ.BO,Sundaram Equity Hybrid Fund Dividend Payout,INR,"Sundaram Equity Hybrid Fund Dividend Payout is an open-ended hybrid fund that invests in a mix of equity and debt instruments. The fund aims to provide long-term capital appreciation and income generation through a diversified portfolio. Sundaram Asset Management Company Limited, headquartered in Chennai, manages the fund.",Financials,Blend,Sundaram Asset Management Company Ltd,BSE,XBOM
0P00005WGZ.BO,Tata Equity P/E Trigger A 10% Dividend Payout,INR,"Tata Equity P/E Trigger A 10% Dividend Payout is an open-ended equity scheme that invests based on P/E ratios and may trigger profit booking at certain levels. The fund aims to provide capital appreciation by dynamically managing its equity exposure based on market valuations. Tata Asset Management Private Limited, headquartered in Mumbai, manages the fund.",Equities,Equities,Tata Asset Management Limited,BSE,XBOM
0P00005WHH.BO,Tata Treasury Advantage Fund Regular Growth,INR,"Tata Treasury Advantage Fund Regular Growth is an open-ended low duration debt fund that invests primarily in debt and money market instruments. The fund aims to provide reasonable returns with relatively lower interest rate risk. Tata Asset Management Private Limited, headquartered in Mumbai, manages the fund.",Fixed Income,Bonds,Tata Asset Management Limited,BSE,XBOM
0P00005WHI.BO,Tata Treasury Advantage Fund Regular Weekly Dividend Payout,INR,"Tata Treasury Advantage Fund Regular Weekly Dividend Payout is an open-ended low duration debt fund that invests primarily in debt and money market instruments. The fund aims to provide reasonable returns with relatively lower interest rate risk and distributes dividends on a weekly basis. Tata Asset Management Private Limited, headquartered in Mumbai, manages the fund.",Fixed Income,Bonds,Tata Asset Management Limited,BSE,XBOM
0P00005WID.BO,Taurus Tax Shield-Growth Option,INR,"Taurus Tax Shield-Growth Option is an open-ended Equity Linked Savings Scheme (ELSS) with a 3-year lock-in period, offering tax benefits under Section 80C of the Income Tax Act. The fund seeks to generate long-term capital appreciation by investing primarily in equity and equity-related instruments. Taurus Asset Management Company Limited manages the fund.",Equities,Equities,Taurus Asset Management Company Limited,BSE,XBOM
0P00005WIE.BO,Taurus Starshare (Multi Cap) Fund - Growth,INR,Taurus Starshare (Multi Cap) Fund - Growth is an open-ended multi-cap fund that invests across market capitalizations. The fund aims to generate long-term capital appreciation by investing in a diversified portfolio of equity and equity-related instruments. Taurus Asset Management Company Limited manages the fund.,Equities,Equities,Taurus Asset Management Company Limited,BSE,XBOM
0P00005WJF.BO,Franklin India Dynamic Accrual Fund Dividend Payout,INR,"Franklin India Dynamic Accrual Fund Dividend Payout is an open-ended dynamic debt fund that invests in debt and money market instruments across maturities. The fund aims to generate income and capital appreciation by dynamically managing its portfolio based on interest rate outlook. The fund is managed by Franklin Templeton Asset Management (India) Pvt. Ltd., headquartered in Mumbai.",Fixed Income,Bonds,Franklin Templeton Asset Management,BSE,XBOM
0P00005WJG.BO,Franklin India Dynamic Accrual Fund Growth,INR,"Franklin India Dynamic Accrual Fund Growth is an open-ended dynamic debt fund that invests in debt and money market instruments across maturities. The fund aims to generate income and capital appreciation by dynamically managing its portfolio based on interest rate outlook. The fund is managed by Franklin Templeton Asset Management (India) Pvt. Ltd., headquartered in Mumbai.",Fixed Income,Bonds,Franklin Templeton Asset Management,BSE,XBOM
0P00005WKG.BO,UTI Gilt Fund PF Prescribed Date Auto Dividend Payout,INR,"UTI Gilt Fund PF Prescribed Date Auto Dividend Payout is an open-ended debt scheme predominantly investing in government securities. The fund aims to generate returns by investing in a portfolio of government securities and automatically pays out dividends on a pre-defined date. UTI Asset Management Company Limited, headquartered in Mumbai, manages the fund.",Fixed Income,Government Bonds,UTI Asset Management Company Ltd,BSE,XBOM
0P00005WKW.BO,UTI - Liquid Cash Plan- Discontinued -Regular Plan Periodic Dividend Payout Option,INR,"UTI - Liquid Cash Plan- Discontinued -Regular Plan Periodic Dividend Payout Option is a discontinued liquid fund that primarily invested in money market instruments. The fund aimed to provide liquidity and generate stable returns. UTI Asset Management Company Limited, headquartered in Mumbai, managed the fund.",Cash,Money Market Instruments,UTI Asset Management Company Ltd,BSE,XBOM
0P00005WKX.BO,UTI - Liquid Cash Plan- Discontinued - Regular Plan -Growth,INR,"UTI - Liquid Cash Plan- Discontinued - Regular Plan -Growth is a discontinued liquid fund that primarily invested in money market instruments. The fund aimed to provide liquidity and generate stable returns. UTI Asset Management Company Limited, headquartered in Mumbai, managed the fund.",Cash,Money Market Instruments,UTI Asset Management Company Ltd,BSE,XBOM
0P00005WL2.BO,UTI - Liquid Cash Plan- Discontinued - Regular Plan - Monthly Dividend Payout Option,INR,"UTI - Liquid Cash Plan- Discontinued - Regular Plan - Monthly Dividend Payout Option is a discontinued liquid fund that primarily invested in money market instruments. The fund aimed to provide liquidity and generate stable returns with monthly dividend payouts. UTI Asset Management Company Limited, headquartered in Mumbai, managed the fund.",Cash,Money Market Instruments,UTI Asset Management Company Ltd,BSE,XBOM
0P00005WLU.BO,HDFC Childrens Gift Fund(Lock-in),INR,"HDFC Childrens Gift Fund(Lock-in) is a fund designed to build a corpus for children's future needs and has a lock-in period. The fund invests in a mix of equity and debt instruments, aiming for long-term capital appreciation and income. HDFC Asset Management Company Limited, headquartered in Mumbai, manages the fund.",Financials,Alternative,HDFC Asset Management Company Limited,BSE,XBOM
0P00005WMS.BO,HDFC Dynamic Debt Plan Quaterly Dividend Payout,INR,"HDFC Dynamic Debt Plan Quaterly Dividend Payout is an open-ended dynamic debt fund that invests in debt and money market instruments across maturities. The fund aims to generate income and capital appreciation by dynamically managing its portfolio based on interest rate outlook, and distributes dividends quarterly. HDFC Asset Management Company Limited, headquartered in Mumbai, manages the fund.",Fixed Income,Bonds,HDFC Asset Management Company Limited,BSE,XBOM
0P00005WNA.BO,HDFC TaxSaver Dividend Payout,INR,"HDFC TaxSaver Dividend Payout is an open-ended Equity Linked Savings Scheme (ELSS) with a statutory lock-in of 3 years, offering tax benefits under Section 80C of the Income Tax Act. The fund seeks to generate long-term capital appreciation by investing primarily in equity and equity-related instruments and pays out dividends. HDFC Asset Management Company Limited, headquartered in Mumbai, manages the fund.",Equities,Equities,HDFC Asset Management Company Limited,BSE,XBOM
0P00005WNB.BO,HDFC TaxSaver Growth,INR,"HDFC TaxSaver Growth is an open-ended Equity Linked Savings Scheme (ELSS) with a statutory lock-in of 3 years, offering tax benefits under Section 80C of the Income Tax Act. The fund seeks to generate long-term capital appreciation by investing primarily in equity and equity-related instruments. HDFC Asset Management Company Limited, headquartered in Mumbai, manages the fund.",Equities,Equities,HDFC Asset Management Company Limited,BSE,XBOM
0P00005WSV.BO,Kotak Asset Allocator Fund Growth,INR,"Kotak Asset Allocator Fund Growth is an open-ended fund that dynamically allocates investments across equity, debt, and gold based on market conditions. The fund aims to provide long-term capital appreciation and diversification benefits. Kotak Mahindra Asset Management Company Limited, headquartered in Mumbai, manages the fund.",Financials,Alternative,Kotak Mahindra Asset Management Co Ltd,BSE,XBOM
0P00005WU9.BO,Kotak Liquid Fund Weekly Dividend Payout,INR,"Kotak Liquid Fund Weekly Dividend Payout is an open-ended liquid fund that invests in money market instruments with the objective of providing liquidity and generating stable returns, and distributes dividends on a weekly basis. The fund focuses on very short-term investments. Kotak Mahindra Asset Management Company Limited, headquartered in Mumbai, manages the fund.",Cash,Money Market Instruments,Kotak Mahindra Asset Management Co Ltd,BSE,XBOM
0P00005WUL.BO,Kotak Taxsaver Fund Growth,INR,"Kotak Taxsaver Fund Growth is an open-ended Equity Linked Savings Scheme (ELSS) with a statutory lock-in of 3 years, offering tax benefits under Section 80C of the Income Tax Act. The fund seeks to generate long-term capital appreciation by investing primarily in equity and equity-related instruments. Kotak Mahindra Asset Management Company Limited, headquartered in Mumbai, manages the fund.",Equities,Equities,Kotak Mahindra Asset Management Co Ltd,BSE,XBOM
0P00005WUM.BO,Kotak Taxsaver Fund Dividend Payout,INR,"Kotak Taxsaver Fund Dividend Payout is an open-ended Equity Linked Savings Scheme (ELSS) with a statutory lock-in of 3 years, offering tax benefits under Section 80C of the Income Tax Act. The fund seeks to generate long-term capital appreciation by investing primarily in equity and equity-related instruments and pays out dividends. Kotak Mahindra Asset Management Company Limited, headquartered in Mumbai, manages the fund.",Equities,Equities,Kotak Mahindra Asset Management Co Ltd,BSE,XBOM
0P00005WUX.BO,LIC MF Childrens Gift Fund,INR,"LIC MF Childrens Gift Fund is a fund designed to build a corpus for children's future needs. The fund invests in a mix of equity and debt instruments, aiming for long-term capital appreciation and income. LIC Mutual Fund Asset Management Limited manages the fund.",Financials,Alternative,LIC Mutual Fund Asset Management Limited,BSE,XBOM
0P00005WVS.BO,LIC MF Index Sensex Growth,INR,"LIC MF Index Sensex Growth is an open-ended index fund that aims to replicate the performance of the S&P BSE Sensex by investing in stocks constituting the index. The fund seeks to provide returns that closely correspond to the total returns of the Sensex, subject to tracking errors. LIC Mutual Fund Asset Management Limited manages the fund.",Equities,Equities,LIC Mutual Fund Asset Management Limited,BSE,XBOM
0P00005X09.BO,ICICI Prudential FMCG Fund Dividend Payout,INR,"ICICI Prudential FMCG Fund Dividend Payout is a sector-specific equity fund that invests in companies engaged in the fast-moving consumer goods (FMCG) sector. The fund aims to provide long-term capital appreciation by focusing on companies involved in consumer staples and discretionary goods, and pays out dividends. ICICI Prudential Asset Management Company Limited, headquartered in Mumbai, manages the fund.",Equities,Equities,ICICI Prudential Asset Management Company Limited,BSE,XBOM
0P00005X0A.BO,ICICI Prudential FMCG Fund Growth,INR,"ICICI Prudential FMCG Fund Growth is a sector-specific equity fund that invests in companies engaged in the fast-moving consumer goods (FMCG) sector. The fund aims to provide long-term capital appreciation by focusing on companies involved in consumer staples and discretionary goods. ICICI Prudential Asset Management Company Limited, headquartered in Mumbai, manages the fund.",Equities,Equities,ICICI Prudential Asset Management Company Limited,BSE,XBOM
0P00005X39.BO,Baroda ELSS 96 Plan A- Dividend Payout Option,INR,"Baroda ELSS 96 Plan A- Dividend Payout Option is an open-ended Equity Linked Savings Scheme (ELSS) with a statutory lock-in of 3 years, offering tax benefits under Section 80C of the Income Tax Act. The fund seeks to generate long-term capital appreciation by investing primarily in equity and equity-related instruments and pays out dividends. Baroda Asset Management India Limited manages the fund.",Equities,Equities,Baroda Asset Management,BSE,XBOM
0P00005X3A.BO,Baroda Multi Cap Fund - Plan A - Growth,INR,"Baroda Multi Cap Fund - Plan A - Growth is an open-ended equity scheme investing across large cap, mid cap, and small cap stocks. The fund aims to provide long-term capital appreciation by investing in a diversified portfolio of equity and equity-related instruments across market capitalizations. Baroda Asset Management India Limited manages the fund.",Equities,Equities,Baroda Asset Management,BSE,XBOM
0P00008T5J.BO,DSP Tax Saver Fund Dividend Payout,INR,DSP Tax Saver Fund Dividend Payout is a tax-saving equity-linked savings scheme (ELSS) in India offered by DSP Investment Managers. This fund invests primarily in equities to provide capital appreciation while offering tax benefits under Section 80C of the Income Tax Act. The fund distributes dividends to its investors.,Equities,Equities,DSP Investment Managers Private Limited,BSE,XBOM
