symbol,name,currency,summary,category_group,category,family,exchange,mic
ES0105243028.MC,ACACIA BONOMIX FI PLATINO,EUR,"ACACIA BONOMIX FI PLATINO is a fixed income fund offered by Acacia Inversión SGIIC, potentially with exposure to platinum-related investments. The fund invests primarily in bonds with the objective of generating income and preserving capital, possibly incorporating platinum as a diversifier or hedge. Acacia Inversión SGIIC is a Spanish asset management company.",Fixed Income,Bonds,,MCE,XMAD
ES0105244000.MC,.ACACIA GLOB. 60-90 ORO,EUR,".ACACIA GLOB. 60-90 ORO is a global equity fund offered by Acacia Inversión SGIIC, with a significant portion (60-90%) invested in global equities, possibly with a gold component. The fund aims to generate capital appreciation through investments in global markets, with a potential allocation to gold-related assets. Acacia Inversión SGIIC is a Spanish asset management company.",Equities,Equities,,MCE,XMAD
ES0105244018.MC,ACACIA GLOB 60-90 PLATA,EUR,"ACACIA GLOB 60-90 PLATA is a global equity fund offered by Acacia Inversión SGIIC, with a significant portion (60-90%) invested in global equities, and possibly a silver component. The fund aims to generate capital appreciation through investments in global markets, with a potential allocation to silver-related assets. Acacia Inversión SGIIC is a Spanish asset management company.",Equities,Equities,,MCE,XMAD
ES0105244026.MC,ACACIA GLOB 60-90 PLTNO,EUR,"ACACIA GLOB 60-90 PLTNO is a global equity fund offered by Acacia Inversión SGIIC, with a significant portion (60-90%) invested in global equities, and possibly a platinum component. The fund aims to generate capital appreciation through investments in global markets, with a potential allocation to platinum-related assets. Acacia Inversión SGIIC is a Spanish asset management company.",Equities,Equities,,MCE,XMAD
ES0105263000.MC,ACACIA PREMIUM,EUR,"ACACIA PREMIUM is a fund offered by Acacia Inversión SGIIC, possibly representing a higher-tier or exclusive investment product. The fund's strategy and asset allocation are not explicitly defined by the name, but aim for potentially higher returns. Acacia Inversión SGIIC is a Spanish asset management company.",Financials,,,MCE,XMAD
ES0105297008.MC,TREA RENTA FIJA SELECCI.N A,EUR,"TREA RENTA FIJA SELECCI.N A is a fixed income fund offered by TREA Asset Management, with a focus on bond selection and a specific share class (""A""). The fund invests primarily in fixed income securities with the objective of generating income. TREA Asset Management is a Spanish firm that provides various investment solutions.",Fixed Income,Bonds,,MCE,XMAD
ES0105297040.MC,TREA RENTA FIJA SELECCION B,EUR,"TREA RENTA FIJA SELECCION B is a fixed income fund offered by TREA Asset Management, with a focus on bond selection and a specific share class (""B""). The fund invests primarily in fixed income securities with the objective of generating income. TREA Asset Management is a Spanish firm that provides various investment solutions.",Fixed Income,Bonds,,MCE,XMAD
ES0105312005.MC,XENIA FLEXIBLE,EUR,"XENIA FLEXIBLE is a flexible investment fund managed by a Spanish asset manager. The fund invests across various asset classes and geographies, with the flexibility to adjust its asset allocation based on market conditions. The fund aims to generate returns by dynamically adapting to changing economic environments.",Financials,Alternative,,MCE,XMAD
ES0105331005.MC,FONDO DE INNOVACION FILPE 'A',EUR,"FONDO DE INNOVACION FILPE 'A' is an innovation-focused investment fund in Spain (""FILPE"" refers to a specific type of Spanish investment fund). It invests in companies or sectors involved in innovation and technology. The 'A' denotes a specific class of shares in the fund.",Information Technology,Technology,,MCE,XMAD
ES0105331013.MC,FONDO DE INNOVACION FILPE 'B',EUR,"FONDO DE INNOVACION FILPE 'B' is an innovation-focused investment fund in Spain (""FILPE"" refers to a specific type of Spanish investment fund). It invests in companies or sectors involved in innovation and technology. The 'B' denotes a specific class of shares in the fund.",Information Technology,Technology,,MCE,XMAD
ES0105419008.MC,CAIXABANK MASTER GESTI.N ALTERN,EUR,"CAIXABANK MASTER GESTI.N ALTERN is an alternative investment fund offered by CaixaBank Asset Management. The fund invests in a range of alternative assets, such as hedge funds, private equity, or real estate, to diversify portfolio risk and potentially enhance returns. CaixaBank is a Spanish financial institution headquartered in Valencia.",Alternatives,Alternative,,MCE,XMAD
ES0105535001.MC,,EUR,,,,,MCE,XMAD
ES0105535019.MC,,EUR,,,,,MCE,XMAD
ES0105577037.MC,ABANCA GARANTIZADO PREMIUM I,EUR,"ABANCA GARANTIZADO PREMIUM I is a guaranteed investment product offered by ABANCA, a Spanish financial institution, with a ""Premium"" feature. The fund guarantees a certain level of return, while potentially offering additional upside linked to market performance. ABANCA provides a range of banking and asset management services.",Financials,,,MCE,XMAD
ES0105578001.MC,"BANKIA EVOLUCION MODERADO, CLA ",EUR,"BANKIA EVOLUCION MODERADO, CLA is a moderately conservative investment fund offered by Bankia (now part of CaixaBank), with a specific share class (""CLA""). The fund invests in a mix of asset classes, such as equities and fixed income, with a moderate risk profile. Bankia was a Spanish bank headquartered in Valencia.",Equities,Blend,,MCE,XMAD
ES0105578035.MC,"BANKIA EVOLUCION MODERADO, CLA ",EUR,"BANKIA EVOLUCION MODERADO, CLA is a moderately conservative investment fund offered by Bankia (now part of CaixaBank), with a specific share class (""CLA""). The fund invests in a mix of asset classes, such as equities and fixed income, with a moderate risk profile. Bankia was a Spanish bank headquartered in Valencia.",Equities,Blend,,MCE,XMAD
ES0105812004.MC,"ACTIVE VALUE SELECTION, FI",EUR,"ACTIVE VALUE SELECTION, FI is a value-oriented investment fund with an active management strategy, denoted as a ""FI"" (Fondo de Inversión, Spanish for investment fund). The fund invests in undervalued securities across various asset classes and geographies with the aim of outperforming a benchmark. It emphasizes active security selection to generate returns.",Equities,Value,,MCE,XMAD
ES0105930004.MC,SANTANDER ACC.LATINOAMERICANAS ,EUR,"SANTANDER ACC.LATINOAMERICANAS is a Latin American equity fund offered by Santander Asset Management, a Spanish firm. The fund invests primarily in stocks of companies located in Latin America, aiming for capital appreciation. Santander Asset Management is a global asset manager headquartered in Madrid.",Equities,Emerging Markets,,MCE,XMAD
ES0105930038.MC,SANTANDER ACCI LATINOAMERICANAS,EUR,"SANTANDER ACCI LATINOAMERICANAS is a Latin American equity fund offered by Santander Asset Management, a Spanish firm. The fund invests primarily in stocks of companies located in Latin America, aiming for capital appreciation. Santander Asset Management is a global asset manager headquartered in Madrid.",Equities,Emerging Markets,,MCE,XMAD
ES0105931002.MC,"SANTANDER RENTA FIJA AHORRO, FI",EUR,"SANTANDER RENTA FIJA AHORRO, FI is a fixed income fund offered by Santander Asset Management, a Spanish firm, designed for savings (""Ahorro"" means savings). The fund invests primarily in fixed-income securities with the objective of generating income and preserving capital. Santander Asset Management is a global asset manager headquartered in Madrid.",Fixed Income,Bonds,,MCE,XMAD
ES0105931010.MC,"SANTANDER RENTA FIJA AHORRO, CL",EUR,"SANTANDER RENTA FIJA AHORRO, CL is a fixed income fund offered by Santander Asset Management, a Spanish firm, designed for savings (""Ahorro"" means savings) and a specific class of shares (""CL""). The fund invests primarily in fixed-income securities with the objective of generating income and preserving capital. Santander Asset Management is a global asset manager headquartered in Madrid.",Fixed Income,Bonds,,MCE,XMAD
ES0105931028.MC,"SANTANDER RENTA FIJA AHORRO, FI",EUR,"SANTANDER RENTA FIJA AHORRO, FI is a fixed income fund offered by Santander Asset Management, a Spanish firm, designed for savings (""Ahorro"" means savings). The fund invests primarily in fixed-income securities with the objective of generating income and preserving capital. Santander Asset Management is a global asset manager headquartered in Madrid.",Fixed Income,Bonds,,MCE,XMAD
ES0105931036.MC,SANTANDER RENTA FIJA AHORRO,EUR,"SANTANDER RENTA FIJA AHORRO is a fixed income fund offered by Santander Asset Management, a Spanish firm, designed for savings (""Ahorro"" means savings). The fund invests primarily in fixed-income securities with the objective of generating income and preserving capital. Santander Asset Management is a global asset manager headquartered in Madrid.",Fixed Income,Bonds,,MCE,XMAD
ES0105953006.MC,ACURIO EUROPEAN MANAGERS CLASE ,EUR,"ACURIO EUROPEAN MANAGERS CLASE is a fund that invests in European equities, selecting managers based on their expertise, and represents a specific share class. The fund aims to achieve capital appreciation by investing in a diversified portfolio of European companies. It is managed by a Spanish asset management company (likely based on the .MC domain).",Equities,Developed Markets,,MCE,XMAD
ES0105953014.MC,ACURIO EUROPEAN MANAGERS CLASE ,EUR,"ACURIO EUROPEAN MANAGERS CLASE is a fund that invests in European equities, selecting managers based on their expertise, and represents a specific share class. The fund aims to achieve capital appreciation by investing in a diversified portfolio of European companies. It is managed by a Spanish asset management company (likely based on the .MC domain).",Equities,Developed Markets,,MCE,XMAD
ES0105959003.MC,,EUR,,,,,MCE,XMAD
ES0105959037.MC,,EUR,,,,,MCE,XMAD
ES0105984001.MC,ADLER,EUR,,,,,MCE,XMAD
ES0106072004.MC,,EUR,,,,,MCE,XMAD
ES0106084009.MC,"MUTUAFONDO BONOS CONVERTIBLES ,",EUR,"MUTUAFONDO BONOS CONVERTIBLES is a convertible bond fund offered by Mutuactivos, the asset management arm of Mutua Madrileña, a Spanish insurance company. The fund invests primarily in convertible bonds, which are debt securities that can be converted into equity shares. Mutuactivos aims to provide investors with a combination of income and potential capital appreciation.",Fixed Income,Corporate Bonds,,MCE,XMAD
ES0106097035.MC,PBP MERCADOS GLOBALES,EUR,"PBP MERCADOS GLOBALES is a global markets fund offered by a Spanish asset manager. The fund invests in a diversified portfolio of assets across global markets, including equities, fixed income, and other asset classes. The aim is to generate returns by strategically allocating capital across different countries and sectors.",Equities,Alternative,,MCE,XMAD
ES0106136007.MC,AGAVE,EUR,,,,,MCE,XMAD
ES0106928031.MC,AHORRO CORP.INVERSION SELEC.MOD,EUR,"AHORRO CORP.INVERSION SELEC.MOD is an investment fund with a moderate risk profile offered by Ahorro Corporación, a Spanish financial services firm. The fund invests in a diversified portfolio of assets with a focus on selected investments and a moderate level of risk. Ahorro Corporación aims to provide investors with a balanced investment strategy.",Financials,Blend,,MCE,XMAD
ES0106929039.MC,AHORRO CORPORACION PATRIMONIO I,EUR,"AHORRO CORPORACION PATRIMONIO I is a wealth management fund offered by Ahorro Corporación, a Spanish financial services firm. The fund is designed to manage and grow investors' wealth. Ahorro Corporación provides various financial services and investment solutions.",Financials,,,MCE,XMAD
ES0106933007.MC,IMANTIA FONDEPOSITO INSTITUC.,EUR,"IMANTIA FONDEPOSITO INSTITUC. is a money market fund offered by Imantia Capital, a Spanish asset management company, designed for institutional investors. The fund invests in short-term, low-risk debt instruments to provide liquidity and capital preservation. Imantia Capital offers a range of investment solutions to institutional and retail clients.",Cash,Money Market Instruments,,MCE,XMAD
ES0106933015.MC,IMANTIA FONDEPOSITO D,EUR,"IMANTIA FONDEPOSITO D is a money market fund offered by Imantia Capital, a Spanish asset management company. The fund invests in short-term, low-risk debt instruments to provide liquidity and capital preservation. Imantia Capital offers a range of investment solutions to institutional and retail clients.",Cash,Money Market Instruments,,MCE,XMAD
ES0106933023.MC,IMANTIA FONDEPOSITO INSTITUCION,EUR,"IMANTIA FONDEPOSITO INSTITUCION is a money market fund offered by Imantia Capital, a Spanish asset management company, designed for institutional investors. The fund invests in short-term, low-risk debt instruments to provide liquidity and capital preservation. Imantia Capital offers a range of investment solutions to institutional and retail clients.",Cash,Money Market Instruments,,MCE,XMAD
ES0106933031.MC,IMANTIA FONDEPOSITO MINORISTA,EUR,"IMANTIA FONDEPOSITO MINORISTA is a money market fund offered by Imantia Capital, a Spanish asset management company, designed for retail investors. The fund invests in short-term, low-risk debt instruments to provide liquidity and capital preservation. Imantia Capital offers a range of investment solutions to institutional and retail clients.",Cash,Money Market Instruments,,MCE,XMAD
ES0106949037.MC,IMANTIA FLEXIBLE,EUR,"IMANTIA FLEXIBLE is a flexible investment fund offered by Imantia Capital, a Spanish asset management company. The fund invests across various asset classes and geographies, with the flexibility to adjust its asset allocation based on market conditions. Imantia Capital offers a range of investment solutions to institutional and retail clients.",Financials,Alternative,,MCE,XMAD
ES0106951033.MC,INAMTIA GLOBAL CONSERVADOR,EUR,"INAMTIA GLOBAL CONSERVADOR is a conservative global investment fund offered by Imantia Capital, a Spanish asset management company. The fund invests in a diversified portfolio of global assets with a focus on capital preservation and lower volatility. Imantia Capital offers a range of investment solutions to institutional and retail clients.",Equities,Alternative,,MCE,XMAD
ES0107292007.MC,AC ALPHA MULTIESTRATEGIA,EUR,AC ALPHA MULTIESTRATEGIA is a multi-strategy fund managed by a Spanish asset manager (AC stands for Ahorro Corporación). The fund employs various investment strategies across different asset classes to generate returns and manage risk. It is an actively managed fund with a dynamic investment approach.,Financials,Alternative,,MCE,XMAD
ES0107369003.MC,AHORRO CORPORACION BONOS FINANC,EUR,"AHORRO CORPORACION BONOS FINANC is a bond fund focused on financial sector debt, offered by Ahorro Corporación, a Spanish financial services firm. The fund invests primarily in bonds issued by financial institutions. Ahorro Corporación aims to provide investors with exposure to the financial sector through fixed-income securities.",Fixed Income,Corporate Bonds,,MCE,XMAD
ES0107432009.MC,IMANTIA CORTO PLAZO INSTITUCION,EUR,"IMANTIA CORTO PLAZO INSTITUCION is a short-term fixed income fund offered by Imantia Capital, a Spanish asset management company, designed for institutional investors. The fund invests in short-term debt instruments to provide liquidity and capital preservation. Imantia Capital offers a range of investment solutions to institutional and retail clients.",Fixed Income,Investment Grade Bonds,,MCE,XMAD
ES0107432033.MC,IMANTIA CORTO PLAZO MINORISTA,EUR,"IMANTIA CORTO PLAZO MINORISTA is a short-term fixed income fund offered by Imantia Capital, a Spanish asset management company, designed for retail investors. The fund invests in short-term debt instruments to provide liquidity and capital preservation. Imantia Capital offers a range of investment solutions to institutional and retail clients.",Fixed Income,Investment Grade Bonds,,MCE,XMAD
ES0107436034.MC,AHORRO CORPORACION DOLAR,EUR,AHORRO CORPORACION DOLAR is a fund offered by Ahorro Corporación that invests primarily in dollar-denominated assets. The fund aims to provide investors with exposure to the US dollar and potentially benefit from movements in the currency exchange rate. Ahorro Corporación is a Spanish financial services firm.,Currencies,Currencies,,MCE,XMAD
ES0107439004.MC,CAIXABANK MASTER RENTA VARIABLE,EUR,CAIXABANK MASTER RENTA VARIABLE is a global equity fund offered by CaixaBank Asset Management. The fund invests in a diversified portfolio of global equities with the goal of achieving capital appreciation. CaixaBank is a Spanish financial institution headquartered in Valencia.,Equities,Equities,,MCE,XMAD
ES0107472039.MC,AMANTIA R.R. IBERIA,EUR,,,,,MCE,XMAD
ES0107489009.MC,SABADELL DIN.MICO BASE,EUR,"SABADELL DIN.MICO BASE is a dynamic investment fund offered by Sabadell Asset Management, a Spanish firm, with a ""Base"" or foundational risk level. The fund invests across various asset classes, adjusting the allocation dynamically based on market conditions to achieve optimal returns with a defined risk profile. Sabadell Asset Management provides a range of investment solutions.",Equities,Alternative,,MCE,XMAD
ES0107489017.MC,SABADELL DIN.MICO CARTERA,EUR,"SABADELL DIN.MICO CARTERA is a dynamic investment fund offered by Sabadell Asset Management, a Spanish firm, focused on portfolio management (""Cartera"" means portfolio). The fund invests across various asset classes, adjusting the allocation dynamically based on market conditions to achieve optimal returns. Sabadell Asset Management provides a range of investment solutions.",Equities,Alternative,,MCE,XMAD
ES0107489025.MC,SABADELL DIN.MICO PLUS,EUR,"SABADELL DIN.MICO PLUS is a dynamic investment fund offered by Sabadell Asset Management, a Spanish firm, with an enhanced or ""Plus"" risk/return profile. The fund invests across various asset classes, adjusting the allocation dynamically based on market conditions to achieve potentially higher returns, but with a potentially higher risk. Sabadell Asset Management provides a range of investment solutions.",Equities,Alternative,,MCE,XMAD
ES0107489033.MC,SABADELL DIN.MICO PREMIER,EUR,"SABADELL DIN.MICO PREMIER is a dynamic investment fund offered by Sabadell Asset Management, a Spanish firm, representing a higher-tier or ""Premier"" investment product. The fund invests across various asset classes, adjusting the allocation dynamically based on market conditions to achieve potentially higher returns, potentially with exclusive features. Sabadell Asset Management provides a range of investment solutions.",Equities,Alternative,,MCE,XMAD
ES0107489041.MC,SABADELL DIN.MICO PYME,EUR,"SABADELL DIN.MICO PYME is a dynamic investment fund offered by Sabadell Asset Management, a Spanish firm, targeting small and medium-sized enterprises (PYME is the Spanish acronym). The fund invests across various asset classes, adjusting the allocation dynamically based on market conditions to achieve optimal returns, and is tailored to the needs of SMEs. Sabadell Asset Management provides a range of investment solutions.",Equities,Alternative,,MCE,XMAD
ES0107489058.MC,SABADELL DIN.MICO EMPRESA,EUR,"SABADELL DIN.MICO EMPRESA is a dynamic investment fund offered by Sabadell Asset Management, a Spanish firm, targeting businesses (""Empresa"" means business). The fund invests across various asset classes, adjusting the allocation dynamically based on market conditions to achieve optimal returns, and is tailored to the needs of corporate clients. Sabadell Asset Management provides a range of investment solutions.",Equities,Alternative,,MCE,XMAD
ES0107492037.MC,IMANTIA R.V. ZONA EURO,EUR,"IMANTIA R.V. ZONA EURO is an equity fund focused on the Eurozone, offered by Imantia Capital, a Spanish asset management company. The fund invests primarily in stocks of companies located in the Eurozone. Imantia Capital offers a range of investment solutions to institutional and retail clients.",Equities,Equities,,MCE,XMAD
ES0107499032.MC,FON FINECO DINERO,EUR,"FON FINECO DINERO is a money market fund offered by Fineco, a Spanish financial institution. The fund invests in short-term, low-risk debt instruments to provide liquidity and capital preservation. Fineco provides a range of banking and investment services.",Cash,Money Market Instruments,,MCE,XMAD
ES0107512032.MC,IMANTIA DECIDIDO,EUR,"IMANTIA DECIDIDO is an investment fund offered by Imantia Capital, a Spanish asset management company, suggesting a more aggressive or ""decided"" investment strategy. The fund invests across various asset classes, with a potentially higher allocation to equities or other riskier assets, to achieve higher returns. Imantia Capital offers a range of investment solutions to institutional and retail clients.",Financials,Alternative,,MCE,XMAD
ES0107516009.MC,IMANTIA R.F. FEXIBLE INSTITUC.,EUR,"IMANTIA R.F. FEXIBLE INSTITUC. is a flexible fixed income fund offered by Imantia Capital, a Spanish asset management company, designed for institutional investors. The fund invests in a range of fixed income securities, with the flexibility to adjust its asset allocation based on market conditions. Imantia Capital offers a range of investment solutions to institutional and retail clients.",Fixed Income,Bonds,,MCE,XMAD
ES0107516033.MC,IMANTIA F.F. FLEXIBLE MINORISTA,EUR,"IMANTIA F.F. FLEXIBLE MINORISTA is a flexible fixed income fund offered by Imantia Capital, a Spanish asset management company, designed for retail investors. The fund invests in a range of fixed income securities, with the flexibility to adjust its asset allocation based on market conditions. Imantia Capital offers a range of investment solutions to institutional and retail clients.",Fixed Income,Bonds,,MCE,XMAD
ES0107531032.MC,IMANTIA DEUDA SUBORDINADA,EUR,"IMANTIA DEUDA SUBORDINADA is a fund focused on subordinated debt offered by Imantia Capital, a Spanish asset management company. The fund invests in subordinated bonds, which are a type of debt that ranks below other debt in terms of priority. Imantia Capital offers a range of investment solutions to institutional and retail clients.",Fixed Income,Bonds,,MCE,XMAD
ES0107574008.MC,"ALTAIR RENTA FIJA DEFENSIVA, CL",EUR,"ALTAIR RENTA FIJA DEFENSIVA, CL is a defensive fixed income fund offered by Altair Finance, a Spanish firm, with a specific share class (""CL""). The fund invests primarily in high-quality fixed-income securities with the objective of preserving capital and generating income while minimizing risk. Altair Finance provides various wealth management services.",Fixed Income,Bonds,,MCE,XMAD
ES0107574016.MC,ALTAIR RENTA FIJA DEFENSIVA CLA,EUR,"ALTAIR RENTA FIJA DEFENSIVA CLA is a defensive fixed income fund offered by Altair Finance, a Spanish firm, with a specific share class (""CLA""). The fund invests primarily in high-quality fixed-income securities with the objective of preserving capital and generating income while minimizing risk. Altair Finance provides various wealth management services.",Fixed Income,Bonds,,MCE,XMAD
ES0107574024.MC,ALTAIR RENTA FIJA DEFENSIVA CLA,EUR,"ALTAIR RENTA FIJA DEFENSIVA CLA is a defensive fixed income fund offered by Altair Finance, a Spanish firm, with a specific share class (""CLA""). The fund invests primarily in high-quality fixed-income securities with the objective of preserving capital and generating income while minimizing risk. Altair Finance provides various wealth management services.",Fixed Income,Bonds,,MCE,XMAD
