symbol,name,currency,summary,category_group,category,family,exchange,mic
0P00000DCQ.L,Smith &amp; Williamson UK Equity Growth Fund A Income,GBP,"Smith &amp; Williamson UK Equity Growth Fund A Income is a fund focusing on UK equities with a growth investment style, managed by Smith &amp; Williamson Investment Management. The fund aims to provide investors with long-term capital growth and generates income. Smith &amp; Williamson Investment Management is based in the UK.",Equities,Equities,Smith&Williamson Fund Administration Ltd,LSE,XLON
0P00000DFR.L,Jupiter Merian Asia Pacific Fund L GBP Acc,GBP,"Jupiter Merian Asia Pacific Fund L GBP Acc is a fund that invests in the Asia Pacific region, excluding Japan, managed by Jupiter Asset Management (formerly Merian Global Investors). The fund aims to provide investors with long-term capital growth and is denominated in GBP and reinvests income ('Acc'). Jupiter Asset Management is based in London.",Equities,Emerging Markets,Jupiter Fund Managers Limited,LSE,XLON
0P00000DHM.L,Janus Henderson Preference &amp; Bond Fund A Inc,GBP,"Janus Henderson Preference &amp; Bond Fund A Inc is a fund investing in a mix of preference shares and bonds, managed by Janus Henderson Investors. The fund aims to provide investors with a combination of income and capital appreciation and distributes income ('Inc'). Janus Henderson Investors is a global asset management company headquartered in London.",Fixed Income,Bonds,Janus Henderson Investors,LSE,XLON
0P00000DJJ.L,AXA Framlington American Growth Acc,GBP,"AXA Framlington American Growth Acc is a US equity fund managed by AXA Investment Managers, focused on growth stocks. The fund aims to provide investors with long-term capital growth in the US market and reinvests income ('Acc'). AXA Investment Managers is a global asset management company headquartered in Paris.",Equities,Equities,AXA Investment Managers,LSE,XLON
0P00000DK2.L,AXA Framlington Global Thematics Fund R Acc,GBP,"AXA Framlington Global Thematics Fund R Acc is a global equity fund managed by AXA Investment Managers, focusing on thematic investments. The fund aims to provide investors with long-term capital growth by investing in companies that benefit from specific global trends. AXA Investment Managers is a global asset management company headquartered in Paris.",Equities,Equities,AXA Investment Managers,LSE,XLON
0P00000E3N.L,Barclays UK Lower Cap Fund A Dis GBP,GBP,"Barclays UK Lower Cap Fund A Dis GBP aims to invest in smaller UK companies with growth potential. The fund distributes income and is denominated in GBP. Barclays is a British universal bank, headquartered in London.",Equities,Small Cap,Barclays Asset Management,LSE,XLON
0P00000E3P.L,Barclays UK Lower Cap Fund A Acc GBP,GBP,"Barclays UK Lower Cap Fund A Acc GBP aims to invest in smaller UK companies with growth potential. The fund accumulates income within the fund and is denominated in GBP. Barclays is a British universal bank, headquartered in London.",Equities,Small Cap,Barclays Asset Management,LSE,XLON
0P00000E80.L,Merian UK Equity Income Fund L GBP Acc,GBP,"Merian UK Equity Income Fund L GBP Acc aims to provide income and capital growth by investing in UK equities. The fund accumulates income and is denominated in GBP. The fund is managed by Jupiter Asset Management, following their acquisition of Merian Global Investors.",Equities,Equities,Jupiter Fund Managers Limited,LSE,XLON
0P00000ECR.L,Premier Miton Income A income,GBP,"Premier Miton Income A income aims to provide income by investing in a range of asset classes. The fund distributes income and is managed by Premier Miton Investors, a UK-based asset management company. The fund is headquartered in the UK.",Financials,Blend,Premier Portfolio Managers Limited,LSE,XLON
0P00000EEH.L,Janus Henderson UK &amp; Irish Smaller Companies Fund A Acc,GBP,"Janus Henderson UK & Irish Smaller Companies Fund A Acc invests in smaller companies in the UK and Ireland, aiming for capital growth. The fund accumulates income. Janus Henderson is a global asset manager with headquarters in London.",Equities,Small Cap,Janus Henderson Investors,LSE,XLON
0P00000EU6.L,FSSA Greater China Growth Fund Class B (Accumulation) GBP,GBP,"FSSA Greater China Growth Fund Class B (Accumulation) GBP invests in companies in Greater China (China, Hong Kong, and Taiwan). It focuses on companies with growth potential and accumulates income. FSSA Investment Managers is a global asset manager with a focus on Asia-Pacific equities.",Equities,Emerging Markets,First Sentier Investors,LSE,XLON
0P00000F1X.L,EdenTree Responsible and Sustainable UK Equity Fund A Income,GBP,"EdenTree Responsible and Sustainable UK Equity Fund A Income invests in UK equities with a focus on responsible and sustainable investing. The fund distributes income and is managed by EdenTree Investment Management, a UK-based asset manager focused on ethical and sustainable investing. The fund is headquartered in the UK.",Equities,Equities,EdenTree Investment Management Limited,LSE,XLON
0P00000F9D.L,EdenTree Responsible and Sustainable European Equity Fund A Income,GBP,"EdenTree Responsible and Sustainable European Equity Fund A Income invests in European equities with a focus on responsible and sustainable investing. The fund distributes income and is managed by EdenTree Investment Management, a UK-based asset manager focused on ethical and sustainable investing. The fund is headquartered in the UK.",Equities,Equities,EdenTree Investment Management Limited,LSE,XLON
0P00000FA3.L,EdenTree Higher Income Fund A Income,GBP,"EdenTree Higher Income Fund A Income aims to provide a higher level of income than traditional fixed income investments. It invests in a range of asset classes, including bonds and equities, with a focus on income generation. EdenTree Investment Management is a UK-based asset manager focused on ethical and sustainable investing.",Financials,Blend,EdenTree Investment Management Limited,LSE,XLON
0P00000GCY.L,T. Bailey Growth A Accumulation,GBP,"T. Bailey Growth A Accumulation is a growth-oriented investment fund managed by T. Bailey Asset Management. The fund seeks to achieve capital appreciation through investments in growth stocks or other growth-oriented assets. ""Accumulation"" signifies that income is reinvested within the fund.",Equities,Growth,T. Bailey Fund Services Limited,LSE,XLON
0P00000GDW.L,Herald Worldwide Technology Fund Class A,GBP,"Herald Worldwide Technology Fund Class A is a global equity fund focused on the technology sector, managed by Herald Investment Management. The fund invests in technology companies located around the world, seeking capital appreciation. More detail is needed to specify its investment style and geographic focus.",Information Technology,Technology,Herald Investment Management Limited,LSE,XLON
0P00000GHO.L,M&amp;G Equities Investment Fund for Charities(Charifund)Sterling Acc,GBP,"M&G Equities Investment Fund for Charities(Charifund)Sterling Acc is a UK equity fund managed by M&G, specifically designed for charitable organizations (Charifund). The fund invests in equities, denominated in Sterling, with a focus on long-term growth and income. ""Acc"" signifies that income is reinvested within the fund.",Equities,Equities,M&G Group,LSE,XLON
0P00000GHQ.L,M&amp;G Equities Investment Fund for Charities(Charifund)Sterling Inc,GBP,"M&G Equities Investment Fund for Charities(Charifund)Sterling Inc is a UK equity fund managed by M&G, specifically designed for charitable organizations (Charifund), similar to 0P00000GHO.L. The fund invests in equities, denominated in Sterling, with a focus on long-term growth and income. ""Inc"" signifies that income is distributed to investors.",Equities,Equities,M&G Group,LSE,XLON
0P00000GNC.L,SVS Brown Shipley Growth Fund A Acc,GBP,"SVS Brown Shipley Growth Fund A Acc is a growth-oriented investment fund managed by SVS Brown Shipley. The fund seeks to achieve capital appreciation through investments in growth stocks or other growth-oriented assets. ""Acc"" signifies that income is reinvested within the fund.",Equities,Growth,Smith & Williamson Ltd,LSE,XLON
0P00000GNE.L,SVS Brown Shipley Growth Fund A Inc,GBP,"SVS Brown Shipley Growth Fund A Inc is a growth-oriented investment fund managed by SVS Brown Shipley, similar to 0P00000GNC.L. The fund seeks to achieve capital appreciation through investments in growth stocks or other growth-oriented assets. ""Inc"" signifies that income is distributed to investors.",Equities,Growth,Smith & Williamson Ltd,LSE,XLON
0P00000GNG.L,SVS Brown Shipley Income Fund A Acc,GBP,"SVS Brown Shipley Income Fund A Acc is an income-oriented investment fund managed by SVS Brown Shipley. The fund invests in assets that generate regular income, such as bonds or dividend-paying stocks. ""Acc"" signifies that income is reinvested within the fund.",Fixed Income,Bonds,Smith & Williamson Ltd,LSE,XLON
0P00000GNI.L,SVS Brown Shipley Income Fund A Inc,GBP,"SVS Brown Shipley Income Fund A Inc is an income-oriented investment fund managed by SVS Brown Shipley, similar to 0P00000GNG.L. The fund invests in assets that generate regular income, such as bonds or dividend-paying stocks. ""Inc"" signifies that income is distributed to investors.",Fixed Income,Bonds,Smith & Williamson Ltd,LSE,XLON
0P00000GWV.L,LF Morant Wright Japan Fund A Accumulation,GBP,"LF Morant Wright Japan Fund A Accumulation is a Japanese equity fund managed by LF Morant Wright. The fund invests in Japanese equities with a focus on long-term growth. ""Accumulation"" signifies that income is reinvested within the fund.",Equities,Equities,Morant Wright Management Ltd (Link),LSE,XLON
0P00000GZE.L,LF Morant Wright Japan Fund A Income,GBP,"LF Morant Wright Japan Fund A Income is a Japanese equity fund managed by LF Morant Wright, similar to 0P00000GWV.L. The fund invests in Japanese equities with a focus on generating income. It differs from the Accumulation version by distributing its income to investors.",Equities,Equities,Morant Wright Management Ltd (Link),LSE,XLON
0P00000HWE.L,Trojan O Inc,GBP,,Equities,United Kingdom,Troy Asset Management Limited,LSE,XLON
0P00000I5U.L,Scottish Widows American Growth Fund A Acc,GBP,"Scottish Widows American Growth Fund A Acc seeks to provide long-term capital growth by investing primarily in equities of companies based in the United States. The fund is managed by Scottish Widows Investment Partnership, a UK-based asset manager. It aims to outperform its benchmark by actively selecting stocks with strong growth potential within the American market.",Equities,Equities,Scottish Widows Unit Trust Managers Ltd,LSE,XLON
0P00000I62.L,Scottish Widows European Growth Fund A Acc,GBP,"Scottish Widows European Growth Fund A Acc aims to achieve long-term capital growth by investing primarily in equities of companies based in Europe. The fund is managed by Scottish Widows Investment Partnership, headquartered in the UK. The fund seeks to outperform its benchmark by actively selecting stocks with strong growth prospects within the European market.",Equities,Equities,Scottish Widows Unit Trust Managers Ltd,LSE,XLON
0P00000I6L.L,Scottish Widows Stockmarket Growth Portfolio A Acc,GBP,"Scottish Widows Stockmarket Growth Portfolio A Acc aims to provide long-term capital growth by investing in a diversified portfolio of equities across global stock markets. The fund is managed by Scottish Widows Investment Partnership, a UK-based asset manager. It seeks to outperform its benchmark by actively selecting stocks with strong growth potential worldwide.",Equities,Equities,Scottish Widows Unit Trust Managers Ltd,LSE,XLON
0P00000IHO.L,Artemis SmartGARP European Equity Fund Class R Acc GBP,GBP,"Artemis SmartGARP European Equity Fund Class R Acc GBP is a European equity fund managed by Artemis Investment Management, using a Smart Growth At a Reasonable Price (GARP) investment strategy. The fund aims to generate long-term capital growth by investing in undervalued companies with strong growth potential in Europe. It is denominated in GBP and designed for accumulation.",Equities,Equities,Artemis Fund Managers Limited,LSE,XLON
0P00000JCL.L,M&amp;G Investment Funds (1) - M&amp;G Global Themes Fund Sterling X Inc,GBP,"M&amp;G Investment Funds (1) - M&amp;G Global Themes Fund Sterling X Inc seeks to provide income and capital growth by investing in a diversified portfolio of global equities across various thematic areas. The fund is managed by M&G Investments, a UK-based asset manager. The fund focuses on identifying long-term trends and investing in companies that are positioned to benefit from these themes.",Equities,Equities,M&G Securities Ltd,LSE,XLON
0P00000JCN.L,M&amp;G Investment Funds (1) - M&amp;G Global Themes Fund Sterling X Acc,GBP,"M&amp;G Investment Funds (1) - M&amp;G Global Themes Fund Sterling X Acc aims to achieve capital growth by investing in a diversified portfolio of global equities, focusing on long-term thematic trends. The fund is managed by M&G Investments, a UK-based asset manager. It seeks to identify and invest in companies that are well-positioned to benefit from these themes.",Equities,Equities,M&G Securities Ltd,LSE,XLON
0P00000JJP.L,Unicorn UK Growth A Inc,GBP,"Unicorn UK Growth A Inc aims to achieve capital growth by investing primarily in equities of UK-based companies. The fund is managed by Unicorn Asset Management, a UK-based investment firm. The fund focuses on identifying companies with strong growth potential within the UK market.",Equities,Equities,Unicorn Asset Management Ltd,LSE,XLON
0P00000JJX.L,Unicorn UK Smaller Companies A Inc,GBP,"Unicorn UK Smaller Companies A Inc seeks to provide long-term capital growth by investing primarily in equities of smaller UK-based companies. The fund is managed by Unicorn Asset Management, a UK-based investment firm. It focuses on identifying undervalued or promising smaller companies within the UK market.",Equities,Equities,Unicorn Asset Management Ltd,LSE,XLON
0P00000LOY.L,Scottish Friendly UK Growth Fund Acc,GBP,,Equities,Growth,Scottish Friendly Asset Managers Limited,LSE,XLON
0P00000MDX.L,Scottish Widows UK Growth Fund A Acc,GBP,,Equities,Growth,Scottish Widows Unit Trust Managers Ltd,LSE,XLON
0P00000MFB.L,Liontrust MA UK Equity Fund Class R Accumulation,GBP,,Equities,Equities,Liontrust Multi-Asset Limited,LSE,XLON
0P00000MG0.L,Barclays UK Lower Cap Fund B Dis GBP,GBP,,Equities,Small Cap,Barclays Asset Management,LSE,XLON
0P00000NK8.L,ASI UK Opprtunities Equity Fund Retail Accumulation,GBP,,Equities,Equities,Aberdeen Asset Management,LSE,XLON
0P00000NKA.L,ASI UK Opprtunities Equity Fund Retail Income,GBP,,Equities,Equities,Aberdeen Asset Management,LSE,XLON
0P00000NNO.L,Halifax Ethical Fund C,GBP,,Equities,World,HBOS Investment Fund Managers Limited,LSE,XLON
0P00000NNS.L,Halifax Fund of Investment Trusts C,GBP,,Equities,World,HBOS Investment Fund Managers Limited,LSE,XLON
0P00000NOE.L,Halifax UK Equity Income Fund C,GBP,,Equities,Equities,HBOS Investment Fund Managers Limited,LSE,XLON
0P00000NP7.L,M&amp;G Episode Growth Fund Sterling X Inc,GBP,,,Growth,M&G Securities Ltd,LSE,XLON
0P00000QVJ.L,Aegon Ethical Equity Fund GBP A Acc,GBP,"Aegon Ethical Equity Fund GBP A Acc is a sub-fund of Aegon Investment Management Funds ICVC, an open-ended Investment Company incorporated in the United Kingdom. The fund aims to achieve long-term capital growth by investing in a diversified portfolio of UK equities that meet the fund's ethical criteria. The fund is managed by Aegon Asset Management and is domiciled in the UK.",Equities,Equities,Aegon Asset Management,LSE,XLON
0P00000QW8.L,Baillie Gifford Japanese Fund ClassA Acc,GBP,"Baillie Gifford Japanese Fund ClassA Acc is a sub-fund of Baillie Gifford Investment Funds ICVC, an open-ended investment company based in the United Kingdom. The fund seeks to achieve long-term capital growth by investing primarily in Japanese equities. It is managed by Baillie Gifford & Co, headquartered in Edinburgh, Scotland.",Equities,Equities,Baillie Gifford Funds,LSE,XLON
0P00000QW9.L,Baillie Gifford Japanese Fund ClassB Inc,GBP,"Baillie Gifford Japanese Fund ClassB Inc is a sub-fund of Baillie Gifford Investment Funds ICVC, an open-ended investment company based in the United Kingdom. The fund aims to provide income and long-term capital growth by investing primarily in Japanese equities. Baillie Gifford & Co manages the fund, with its headquarters in Edinburgh, Scotland.",Equities,Equities,Baillie Gifford Funds,LSE,XLON
0P00000QWA.L,Baillie Gifford Japanese Fund ClassB Acc,GBP,"Baillie Gifford Japanese Fund ClassB Acc is a sub-fund of Baillie Gifford Investment Funds ICVC, an open-ended investment company based in the United Kingdom. The fund seeks long-term capital growth through investments primarily in Japanese equities. The fund is managed by Baillie Gifford & Co, headquartered in Edinburgh, Scotland.",Equities,Equities,Baillie Gifford Funds,LSE,XLON
0P00000QYH.L,Baillie Gifford Japanese Fund ClassC Inc,GBP,"Baillie Gifford Japanese Fund ClassC Inc is a sub-fund of Baillie Gifford Investment Funds ICVC, an open-ended investment company based in the United Kingdom. It aims to provide income and long-term capital growth by investing primarily in Japanese equities. The fund is managed by Baillie Gifford & Co, which is based in Edinburgh, Scotland.",Equities,Equities,Baillie Gifford Funds,LSE,XLON
0P00000QYI.L,Baillie Gifford Japanese Fund ClassC Acc,GBP,"Baillie Gifford Japanese Fund ClassC Acc is a sub-fund of Baillie Gifford Investment Funds ICVC, an open-ended investment company in the United Kingdom. Its investment objective is long-term capital growth, achieved mainly through investment in Japanese equities. The fund is managed by Baillie Gifford & Co, located in Edinburgh, Scotland.",Equities,Equities,Baillie Gifford Funds,LSE,XLON
0P00000QZF.L,BNY Mellon Investment Funds - Newton Multi-Asset Growth Fund Sterling Income,GBP,"BNY Mellon Investment Funds - Newton Multi-Asset Growth Fund Sterling Income is a sub-fund of BNY Mellon Investment Funds, an open-ended investment company. The fund aims to provide income and capital growth over the long term by investing in a diversified portfolio of assets, primarily for sterling income. The fund is managed by Newton Investment Management, part of BNY Mellon Investment Management, and is domiciled in the UK.",Equities,Blend,BNY Mellon Fund Managers,LSE,XLON
0P00000R0H.L,Threadneedle American Fund Retail Accumulation GBP,GBP,"Threadneedle American Fund Retail Accumulation GBP aims to achieve capital growth by investing primarily in equities of companies incorporated in, or whose principal business is in, the United States of America, and is managed by Threadneedle Asset Management Limited, headquartered in London. The fund offers a way for retail investors to gain exposure to the American stock market while accumulating wealth in GBP. It focuses on identifying companies with strong growth potential within the US economy.",Equities,Equities,Threadneedle Investment Services Ltd,LSE,XLON
0P00000R1O.L,Threadneedle UK Smaller Companies Fund Retail Income GBP,GBP,"Threadneedle UK Smaller Companies Fund Retail Income GBP aims to provide income and capital growth by investing primarily in smaller UK companies and is managed by Threadneedle Asset Management Limited, headquartered in London. The fund focuses on identifying undervalued or high-growth potential companies within the UK's small-cap sector to generate both income and capital appreciation for its retail investors. It provides exposure to a segment of the UK market that is often overlooked by larger investment funds.",Equities,Small Cap,Threadneedle Investment Services Ltd,LSE,XLON
0P00000R1R.L,Scottish Friendly Managed Growth Acc,GBP,"Scottish Friendly Managed Growth Acc is a unit-linked fund offered by Scottish Friendly Assurance Society Limited, a UK-based mutual life and investments organization. The fund aims to achieve capital growth through a diversified portfolio of assets, including equities, bonds, and property. It is designed to provide investors with a managed investment solution that balances risk and return.",Alternatives,Blend,Scottish Friendly Asset Managers Limited,LSE,XLON
0P00000R4M.L,Virgin UK Index Tracking Trust Inc,GBP,"Virgin UK Index Tracking Trust Inc aims to replicate the performance of the FTSE All-Share Index by investing in a portfolio of UK companies included within the index and is managed by Virgin Money Unit Trusts Limited. The trust provides investors with broad exposure to the UK stock market, offering a simple and cost-effective way to track the performance of the overall market. Its objective is to mirror the returns of the index, before deduction of fees and expenses.",Equities,Equities,Virgin Money Unit Trust Managers Ltd.,LSE,XLON
0P00000R96.L,Fidelity MoneyBuilder Income,GBP,"Fidelity MoneyBuilder Income is a UK-based fund that aims to provide a high level of income consistent with capital preservation by investing primarily in a diversified portfolio of fixed income securities, managed by Fidelity International. The fund seeks to deliver a steady stream of income to investors while minimizing risk through careful asset allocation and security selection. It is designed for investors seeking a reliable income stream from their investments.",Fixed Income,Bonds,FIL Investment Services (UK) Ltd,LSE,XLON
0P00000RD0.L,AXA Framlington Global Thematics Fund R Inc,GBP,"AXA Framlington Global Thematics Fund R Inc seeks to provide long-term capital growth by investing in companies worldwide that benefit from long-term structural trends, or ""themes"", and is managed by AXA Investment Managers. The fund identifies and invests in companies that are positioned to benefit from global trends such as demographic changes, technological advancements, and resource scarcity. Its objective is to capitalize on these trends to generate capital appreciation for investors.",Equities,Growth,AXA Investment Managers,LSE,XLON
0P00000RHT.L,Janus Henderson Preference &amp; Bond Fund I Inc,GBP,"Janus Henderson Preference & Bond Fund I Inc aims to provide income with the prospect of some capital growth by investing primarily in a diversified portfolio of preference shares and bonds, managed by Janus Henderson Investors. The fund seeks to generate a higher level of income than traditional bond funds by including preference shares in its portfolio. It is designed for investors seeking a balance between income and capital appreciation.",Fixed Income,Bonds,Janus Henderson Investors,LSE,XLON
0P00000RHV.L,Janus Henderson Preference &amp; Bond Fund I Acc,GBP,"Janus Henderson Preference & Bond Fund I Acc aims to provide income with the prospect of some capital growth by investing primarily in a diversified portfolio of preference shares and bonds, managed by Janus Henderson Investors. The fund's objective is to generate income and capital appreciation, with a focus on preference shares and bonds. The accumulation share class reinvests any income received back into the fund to increase the potential for capital growth.",Fixed Income,Bonds,Janus Henderson Investors,LSE,XLON
0P00000RIO.L,Janus Henderson Institutional Long Dated Credit Fund I Acc,GBP,"Janus Henderson Institutional Long Dated Credit Fund I Acc aims to generate income and capital appreciation by investing primarily in long-dated investment grade corporate bonds, managed by Janus Henderson Investors. The fund focuses on providing institutional investors with exposure to the long-dated corporate bond market. Its objective is to deliver attractive returns while managing credit risk through careful security selection.",Fixed Income,Corporate Bonds,Janus Henderson Investors,LSE,XLON
0P00000S4A.L,Stewart Investors Global Emerging Markets Fund Class B (Accumulation) GBP,GBP,"Stewart Investors Global Emerging Markets Fund Class B (Accumulation) GBP invests primarily in equities of companies located in emerging markets worldwide, managed by Stewart Investors. The fund focuses on companies with sustainable business models and strong corporate governance. Its objective is to achieve long-term capital growth by investing in high-quality companies in emerging markets.",Equities,Emerging Markets,First Sentier Investors,LSE,XLON
0P00000S7A.L,Stewart Investors Global Emerging Markets Leaders Fund Class B (Accumulation) GBP,GBP,"Stewart Investors Global Emerging Markets Leaders Fund Class B (Accumulation) GBP invests primarily in equities of leading companies in emerging markets worldwide, managed by Stewart Investors. The fund focuses on well-established companies with sustainable business models and strong competitive advantages. Its objective is to achieve long-term capital growth by investing in the leaders of emerging market economies.",Equities,Emerging Markets,First Sentier Investors,LSE,XLON
0P00000SRD.L,Ennismore European Smaller Comp Fd GBP A Acc,GBP,"Ennismore European Smaller Comp Fd GBP A Acc invests primarily in smaller companies located in Europe, managed by Ennismore Fund Management. The fund seeks to identify and invest in undervalued or high-growth potential companies within the European small-cap sector. Its objective is to achieve long-term capital appreciation by focusing on the growth opportunities in smaller European businesses.",Equities,Small Cap,Ennismore Fund Management Limited,LSE,XLON
0P00000SS0.L,Stewart Investors Worldwide Leaders Sustainability Fund Class A (Accumulation) GBP,GBP,"Stewart Investors Worldwide Leaders Sustainability Fund Class A (Accumulation) GBP invests primarily in equities of companies worldwide that demonstrate a commitment to sustainability and responsible business practices, managed by Stewart Investors. The fund focuses on companies that contribute positively to society and the environment. Its objective is to achieve long-term capital growth by investing in sustainable and responsible businesses.",Equities,Equities,First Sentier Investors,LSE,XLON
0P00000STR.L,Halifax UK FTSE 100 Index Tracking Fund C,GBP,"Halifax UK FTSE 100 Index Tracking Fund C aims to replicate the performance of the FTSE 100 Index by investing in a portfolio of UK companies included within the index and is managed by Halifax. The fund provides investors with broad exposure to the largest companies in the UK stock market, offering a simple and cost-effective way to track the performance of the leading UK index. Its objective is to mirror the returns of the index, before deduction of fees and expenses.",Equities,Equities,HBOS Investment Fund Managers Limited,LSE,XLON
0P00000SY1.L,Unicorn UK Income A Inc,GBP,"Unicorn UK Income A Inc aims to provide a high level of income, with the prospect of capital growth, by investing primarily in UK equities, managed by Unicorn Asset Management. The fund focuses on identifying companies that pay attractive and sustainable dividends. Its objective is to deliver a consistent income stream to investors while also achieving capital appreciation over the long term.",Equities,Equities,Unicorn Asset Management Ltd,LSE,XLON
0P00000T04.L,TM CRUX UK Core Fund A Inc,GBP,"TM CRUX UK Core Fund A Inc aims to achieve long-term capital growth by investing primarily in a concentrated portfolio of UK equities, managed by CRUX Asset Management. The fund focuses on identifying undervalued companies with strong fundamentals and attractive growth prospects. Its objective is to generate superior returns by taking a high-conviction, long-term investment approach.",Equities,Equities,Thesis Unit Trust Management Limited,LSE,XLON
0P00000UM4.L,EdenTree Responsible and Sustainable UK Equity Fund B Income,GBP,"EdenTree Responsible and Sustainable UK Equity Fund B Income is a UK equity fund that focuses on responsible and sustainable investments. The fund seeks to generate income by investing in UK companies that meet specific environmental, social, and governance (ESG) criteria. The fund is managed by EdenTree Investment Management, a firm specializing in responsible investing.",Equities,Equities,EdenTree Investment Management Limited,LSE,XLON
0P00000UM5.L,EdenTree Responsible and Sustainable UK Equity Fund C Accumulation,GBP,"EdenTree Responsible and Sustainable UK Equity Fund C Accumulation is a UK equity fund that focuses on responsible and sustainable investments. The fund invests in UK companies that meet specific environmental, social, and governance (ESG) criteria and reinvests any income generated to grow the fund's value. The fund is managed by EdenTree Investment Management, a firm specializing in responsible investing.",Equities,Equities,EdenTree Investment Management Limited,LSE,XLON
0P00000UM6.L,EdenTree Responsible and Sustainable European Equity Fund B Income,GBP,"EdenTree Responsible and Sustainable European Equity Fund B Income is a European equity fund that focuses on responsible and sustainable investments. The fund seeks to generate income by investing in European companies that meet specific environmental, social, and governance (ESG) criteria. The fund is managed by EdenTree Investment Management, a firm specializing in responsible investing.",Equities,Equities,EdenTree Investment Management Limited,LSE,XLON
0P00000UM7.L,EdenTree Responsible and Sustainable European Equity Fund C Accumulation,GBP,"EdenTree Responsible and Sustainable European Equity Fund C Accumulation is a European equity fund that focuses on responsible and sustainable investments. The fund invests in European companies that meet specific environmental, social, and governance (ESG) criteria and reinvests any income generated to grow the fund's value. The fund is managed by EdenTree Investment Management, a firm specializing in responsible investing.",Equities,Equities,EdenTree Investment Management Limited,LSE,XLON
