symbol,name,currency,summary,category_group,category,family,exchange,mic,isin
ACWI.MI,Lyxor MSCI All Country World UCITS ETF Acc,EUR,The objective of the Sub-Fund is to track both the upward and the downward evolution of the Index.,Alternatives,Blend,Lyxor International Asset Management,MIL,XMIL,LU1829220216
ACWIA.MI,UBS (Irl) Fund Solutions plc - MSCI ACWI SF UCITS ETF (USD) A-acc,EUR,"The investment objective of the Fund is to deliver the net total return of the Reference Index (being MSCI
ACWI Net Total Return Index) which captures the large and mid cap representation of equities across
developed markets and emerging markets countries.",Alternatives,Blend,UBS Asset Management,MIL,XMIL,IE00BYM11H29
ACWIE.MI,UBS (Irl) Fund Solutions plc - MSCI ACWI SF UCITS ETF (hedged to EUR) A-acc,EUR,"The investment objective of the Fund is to deliver the net total return of the Reference Index (being MSCI
ACWI Net Total Return Index) which captures the large and mid cap representation of equities across
developed markets and emerging markets countries.",Alternatives,Blend,UBS Asset Management,MIL,XMIL,IE00BYM11J43
AEEM.MI,Amundi Index Solutions - Amundi MSCI Emerging Markets UCITS ETF-C EUR,EUR,"To track the performance of MSCI Emerging Markets Index (the ""Index""), and to minimize the tracking error between the net asset value of the sub-fund and the performance of the Index.",Financials,Emerging Markets,Amundi Asset Management,MIL,XMIL,LU1681045370
AEJ.MI,Lyxor MSCI AC Asia Pacific Ex Japan UCITS ETF - Acc-EUR,EUR,"The investment objective of the MULTI UNITS LUXEMBOURG â Lyxor MSCI AC Asia Pacific Ex Japan UCITS ETF (the ""Sub-Fund"") is to track both the upward and the downward evolution of the MSCI AC Asia Pacific-ex Japan Net Total Return index (the ""Index"") denominated in US Dollars and representative of the overall performance of large-cap and mid-cap stocks across main Asian Pacific excluding Japan, while minimizing the volatility of the difference between the return of the Sub-Fund and the return of the Index (the ""Tracking Error"").",,Emerging Markets,Lyxor International Asset Management,MIL,XMIL,LU1900068328
AFIN.MI,Amundi Index Solutions - Amundi EURO Corporate Financials IBOXX UCITS ETF-C,EUR,"To track the performance of Markit iBoxx Euro Liquid Corporates Top 75
Mid Price TCA Financials Index, and to minimize the tracking error between
the net asset value of the sub-fund and the performance of the Index.",Fixed Income,Corporate Bonds,Amundi Asset Management,MIL,XMIL,LU1681040066
AFRN.MI,Amundi Index Solutions - Amundi Floating Rate EURO Corporate 1-3 UCITS ETF-C,EUR,"To track the performance of Markit iBoxx EUR FRN IG 1-3 Index, and to
minimize the tracking error between the net asset value of the sub-fund
and the performance of the Index.",Fixed Income,Corporate Bonds,Amundi Asset Management,MIL,XMIL,LU1681041114
AGEB.MI,Amundi Index Solutions - Amundi Global Emerging Bond Markit IBOXX UCITS ETF-C,EUR,"To track the performance of Markit iBoxx USD Liquid Emerging Markets
Sovereigns Index, and to minimize the tracking error between the net
asset value of the sub-fund and the performance of the Index.",Fixed Income,Emerging Markets,Amundi Asset Management,MIL,XMIL,LU1681041205
AGED.MI,iShares Ageing Population UCITS ETF USD (Acc),EUR,"The investment objective of the Fund is to seek to provide investors with a total return, taking into account both capital and income returns, which reflects the return of the STOXX Global Ageing Population Index.",,Developed Markets,BlackRock Asset Management,MIL,XMIL,IE00BYZK4669
AGGH.MI,iShares Core Global Aggregate Bond UCITS ETF EUR Hedged (Acc),EUR,"The investment objective of the Fund is to provide investors with a total return, taking into account both capital and income returns, which reflects the return of the Bloomberg Barclays Global Aggregate Bond Index.",Fixed Income,Investment Grade Bonds,BlackRock Asset Management,MIL,XMIL,IE00B3F81409
AHYE.MI,Amundi Index Solutions - Amundi EURO High Yield Liquid Bond IBOXX UCITS ETF-C,EUR,"To track the performance of Markit iBoxx EUR Liquid High Yield 30
Ex-Financial Index, and to minimize the tracking error between the net
asset value of the sub-fund and the performance of the Index.",Fixed Income,High Yield Bonds,Amundi Asset Management,MIL,XMIL,LU1681040496
AIAI.MI,L&G Artificial Intelligence UCITS ETF,EUR,The investment objective of the L&G Artificial Intelligence UCITS ETF (the âFundâ) is to provide exposure to the global artificial intelligence technology industry.,Information Technology,,LGIM Managers,MIL,XMIL,IE00BK5BCD43
AIGA.MI,WisdomTree Agriculture,EUR,"WisdomTree Agriculture (1687) is designed to enable investors to gain an exposure to a total return investment in a basket of commodity futures by tracking the Bloomberg Agriculture Subindex plus a collateral return. 1687 is an Exchange Traded Commodity (""ETC"") that can be created and redeemed on demand (by Authorised Participants). It trades on exchanges just like an equity and its pricing and tracking operates similarly to an Exchange Traded Fund. The ETC is backed by contracts (fully funded swaps) with counterparties whose payment obligations are backed by collateral which is marked to market daily. The collateral is held in pledge accounts at The Bank of New York Mellon.",Commodities,,WisdomTree Asset Management,MIL,XMIL,GB00B15KYH63
AIGC.MI,WisdomTree Broad Commodities,EUR,"WisdomTree All Commodities (1684) is designed to enable investors to gain an exposure to a total return investment in a basket of commodity futures by tracking the Bloomberg Commodity IndexSM plus a collateral return. 1684 is an Exchange Traded Commodity (""ETC"") that can be created and redeemed on demand (by Authorised Participants). It trades on exchanges just like an equity and its pricing and tracking operates similarly to an Exchange Traded Fund. The ETC is backed by contracts (fully funded swaps) with counterparties whose payment obligations are backed by collateral which is marked to market daily. The collateral is held in pledge accounts at The Bank of New York Mellon.",Commodities,,WisdomTree Asset Management,MIL,XMIL,GB00B15KY989
AIGE.MI,WisdomTree Energy,EUR,"WisdomTree Energy (1685) is designed to enable investors to gain an exposure to a total return investment in a basket of commodity futures by tracking the Bloomberg Energy Subindex plus a collateral return. 1685 is an Exchange Traded Commodity (""ETC"") that can be created and redeemed on demand (by Authorised Participants). It trades on exchanges just like an equity and its pricing and tracking operates similarly to an Exchange Traded Fund. The ETC is backed by contracts (fully funded swaps) with counterparties whose payment obligations are backed by collateral which is marked to market daily. The collateral is held in pledge accounts at The Bank of New York Mellon.",Commodities,,WisdomTree Asset Management,MIL,XMIL,GB00B15KYB02
AIGG.MI,WisdomTree Grains,EUR,"WisdomTree Grains (1688) is designed to enable investors to gain an exposure to a total return investment in a basket of commodity futures by tracking the Bloomberg Grains Subindex plus a collateral return. 1688 is an Exchange Traded Commodity (""ETC"") that can be created and redeemed on demand (by Authorised Participants). It trades on exchanges just like an equity and its pricing and tracking operates similarly to an Exchange Traded Fund. The ETC is backed by contracts (fully funded swaps) with counterparties whose payment obligations are backed by collateral which is marked to market daily. The collateral is held in pledge accounts at The Bank of New York Mellon.",Commodities,,WisdomTree Asset Management,MIL,XMIL,GB00B15KYL00
AIGI.MI,WisdomTree Industrial Metals,EUR,"WisdomTree Industrial Metals (1686) is designed to enable investors to gain an exposure to a total return investment in a basket of commodity futures by tracking the Bloomberg Industrial Metals Subindex plus a collateral return. 1686 is an Exchange Traded Commodity (""ETC"") that can be created and redeemed on demand (by Authorised Participants). It trades on exchanges just like an equity and its pricing and tracking operates similarly to an Exchange Traded Fund. The ETC is backed by contracts (fully funded swaps) with counterparties whose payment obligations are backed by collateral which is marked to market daily. The collateral is held in pledge accounts at The Bank of New York Mellon.",Commodities,,WisdomTree Asset Management,MIL,XMIL,GB00B15KYG56
AIGL.MI,WisdomTree Livestock,EUR,"WisdomTree Livestock (AIGL) is designed to enable investors to gain an exposure to a total return investment in a basket of commodity futures by tracking the Bloomberg Livestock Subindex (the ""Index"") and providing a collateral yield. AIGL is an exchange traded commodity (""ETC""). Its securities can be created and redeemed on demand by authorised participants and traded on exchange just like shares in a company. The ETC is backed by swaps. The payment obligations of the swap counterparties to the Issuer are protected by collateral held which is marked to market daily. The collateral is held in segregated accounts at The Bank of New York Mellon.",Commodities,,WisdomTree Asset Management,MIL,XMIL,GB00B15KYK92
AIGO.MI,WisdomTree Petroleum,EUR,"WisdomTree Petroleum (AIGO) is designed to enable investors to gain an exposure to a total return investment in a basket of commodity futures by tracking the Bloomberg Petroleum Subindex (the ""Index"") and providing a collateral yield. AIGO is an exchange traded commodity (""ETC""). Its securities can be created and redeemed on demand by authorised participants and traded on exchange just like shares in a company. The ETC is backed by swaps. The payment obligations of the swap counterparties to the Issuer are protected by collateral held which is marked to market daily. The collateral is held in segregated accounts at The Bank of New York Mellon.",Commodities,,WisdomTree Asset Management,MIL,XMIL,GB00B15KYC19
AIGP.MI,WisdomTree Precious Metals,EUR,"WisdomTree Precious Metals (AIGP) is designed to enable investors to gain an exposure to a total return investment in a basket of commodity futures by tracking the Bloomberg Precious Metals Subindex (the ""Index"") and providing a collateral yield. AIGP is an exchange traded commodity (""ETC""). Its securities can be created and redeemed on demand by authorised participants and traded on exchange just like shares in a company. The ETC is backed by swaps. The payment obligations of the swap counterparties to the Issuer are protected by collateral held which is marked to market daily. The collateral is held in segregated accounts at The Bank of New York Mellon.",Commodities,,WisdomTree Asset Management,MIL,XMIL,GB00B15KYF40
AIGS.MI,WisdomTree Softs,EUR,"WisdomTree Softs (AIGS) is designed to enable investors to gain an exposure to a total return investment in a basket of commodity futures by tracking the Bloomberg Softs Subindex (the ""Index"") and providing a collateral yield. AIGS is an exchange traded commodity (""ETC""). Its securities can be created and redeemed on demand by authorised participants and traded on exchange just like shares in a company. The ETC is backed by swaps. The payment obligations of the swap counterparties to the Issuer are protected by collateral held which is marked to market daily. The collateral is held in segregated accounts at The Bank of New York Mellon.",Commodities,,WisdomTree Asset Management,MIL,XMIL,GB00B15KYJ87
AJEUAS.MI,UBS (Irl) Fund Solutions plc - MSCI AC Asia Ex Japan SF UCITS ETF (USD) A-acc,EUR,"The investment seeks to replicate, net of expenses, the MSCI AC Asia ex Japan Index.
 The fund intends to invest in swaps and a portfolio of transferable securities or other eligible assets. The index is comprised of large and mid cap representation across 2 of 3 developed market countries (ex Japan) and 8 Emerging Markets countries in Asia.",Financials,Emerging Markets,UBS Asset Management,MIL,XMIL,IE00B7WK2W23
ALAT.MI,Amundi ETF MSCI EM Latin America EUR A/I,EUR,"Amundi ETF MSCI EM Latin America EUR A/I is an Exchange Traded Fund (ETF) that aims to replicate the performance of the MSCI Emerging Markets Latin America Index, providing exposure to equity markets in Latin America. The fund invests in a diversified portfolio of companies from countries such as Brazil, Mexico, Chile and Peru, denominated in EUR. Amundi is a French asset management company.",Financials,Emerging Markets,Amundi Asset Management,MIL,XMIL,
ALUM.MI,WisdomTree Aluminium,EUR,"WisdomTree Aluminium (1692) is designed to enable investors to gain an exposure to a total return investment in aluminium by tracking the Bloomberg Aluminum Subindex plus a collateral return. 1692 is an Exchange Traded Commodity (""ETC"") that can be created and redeemed on demand (by Authorised Participants). It trades on exchanges just like an equity and its pricing and tracking operates similarly to an Exchange Traded Fund. The ETC is backed by contracts (fully funded swaps) with counterparties whose payment obligations are backed by collateral which is marked to market daily. The collateral is held in pledge accounts at The Bank of New York Mellon.",Commodities,,WisdomTree Asset Management,MIL,XMIL,GB00B15KXN58
AM3A.MI,Amundi Index Solutions - Amundi Govt Bond Highest Rated Euromts Investment Grade Ucits ETF EUR C,EUR,"To track the performance of FTSE MTS Highest-Rated Eurozone
Government Bond Index, and to minimize the tracking error between the
net asset value of the sub-fund and the performance of the Index.",,Government Bonds,Amundi Asset Management,MIL,XMIL,LU1681046691
AMAL.MI,Almalia Sanlam Active Shariah Global Equity UCITS ETF,EUR,"The Sub-Fund aims to achieve capital growth over the medium to long term, whilst complying with the principles of Shariah investment set out under the heading Investment Restrictions below (the Principles of Shariah Investment).",,,Amundi Asset Management,MIL,XMIL,
ANX.MI,Amundi Index Solutions - Amundi Nasdaq-100 ETF-C EUR,EUR,"To track the performance of NASDAQ-100 Index, and to minimize the
tracking error between the net asset value of the sub-fund and the
performance of the Index.",Information Technology,,Amundi Asset Management,MIL,XMIL,LU1681038599
APEX.MI,Lyxor MSCI AC Asia Ex Japan UCITS ETF - Acc-EUR,EUR,"The investment objective of the MULTI UNITS LUXEMBOURG â Lyxor MSCI AC Asia Ex Japan UCITS ETF (the ""Sub-Fund"") is to track both the upward and the downward evolution of the MSCI AC Asia Ex Japan Net Total ReturnTM index (the ""Index"") denominated in US Dollars and representative of the performance of mid-cap and large-cap stocks of Asian countries excluding Japan, while minimizing the volatility of the difference between the return of the Sub-Fund and the return of the Index (the ""Tracking Error"").",,,Lyxor International Asset Management,MIL,XMIL,LU1900068161
ASRD.MI,Bnp Paribas Easy - Jpm Embi Global Diversified Composite,EUR,"Bnp Paribas Easy - Jpm Embi Global Diversified Composite is an exchange-traded fund (ETF) that tracks the performance of the J.P. Morgan Emerging Markets Bond Index Global Diversified Composite. The fund provides exposure to a broad range of emerging market government bonds, offering diversification and potential for income. BNP Paribas Asset Management manages the fund.",Fixed Income,Emerging Markets,BNP Paribas Asset Management,MIL,XMIL,
ASREUA.MI,UBS(Lux)Fund Solutions &#226&#128&#147 MSCI USA Socially Responsible UCITS ETF(USD)A-dis,EUR,"The sub-fund aims to track, before expenses, the price and income performance of the MSCI USA SRI Low Carbon Select 5% Issuer Capped Index (Net Return) (this sub-fund&#39;s ""Index""). Additionally currency hedged share classes aim to reduce the impact of currency fluctuations between their reference currency and the index currency by selling currency forwards at the one-month forward rate in accordance with the hedging methodology of the Index&#39;s currency-hedged index variant as referred to in relation to each hedged share class below.",Equities,,UBS Asset Management,MIL,XMIL,
AT1.MI,Invesco Markets II Plc - Invesco AT 1 Capital Bond UCITS ETF,EUR,"Invesco Markets II Plc - Invesco AT 1 Capital Bond UCITS ETF is an exchange-traded fund (ETF) that invests in Additional Tier 1 (AT1) capital bonds issued by financial institutions. This UCITS ETF, managed by Invesco, aims to provide exposure to the AT1 bond market. The fund is domiciled in Ireland under the Invesco Markets II Plc structure.",Fixed Income,High Yield Bonds,Invesco Investment Management,MIL,XMIL,
AT1D.MI,Invesco AT1 Capital Bond ETF USD Dist,EUR,"The investment objective of the Fund is to achieve the performance of the iBoxx USD Contingent Convertible Liquid Developed Market AT1 (8/5% Issuer Cap) Index (the Reference Index) less fees, expenses and transaction costs.",Fixed Income,High Yield Bonds,Invesco Investment Management,MIL,XMIL,IE00BFZPF322
ATIP.MI,Amundi Index Solutions - Amundi Index Barclays US Gov Inflation-Linked Bond UCITS ETF DR,EUR,"To track the performance of Barclays Capital US Government Inflation-Linked
Bond Index (the âIndexâ), and to minimize the tracking error between the net
asset value of the sub-fund and the performance of the Index.",Fixed Income,,Amundi Asset Management,MIL,XMIL,LU1525419294
AUCO.MI,L&G Gold Mining UCITS ETF,EUR,"The Fund is designed to track the performance of the DAXglobalÂ® Gold Miners (TR) USD. AUCO is an Exchange Traded Fund (""ETF"") which is tradable by investors on stock exchanges intraday and can be created and redeemed directly with the Issuer by Authorised Participants. AUCO is authorised and regulated as a UCITS and is eligible for investment by other UCITS. AUCO gains exposure to the performance of the DAXglobalÂ® Gold Miners (TR) USD through Total Return Swaps entered into with multiple counterparties participating on the UCITS ETF platform. Any exposure to the counterparties is collateralised on a daily basis. Details of the collateral held is available at: www. etfsecurities. com",Materials,,LGIM Managers,MIL,XMIL,IE00B3CNHG25
AUEU.MI,WisdomTree Short AUD Long EUR,EUR,"ETFS Short AUD Long EUR (AUEU) is designed to provide investors with exposure to Australian Dollar (""AUD"") relative to Euro (""EUR"") by tracking the MSFX Short Australian Dollar/Euro Index (TR) (the ""Index""), which aims to reflect the performance of a position in forward contracts which are rolled on a daily basis. AUEU is an exchange traded currency (""ETC""). Its securities can be created and redeemed on demand by authorised participants and traded on exchange just like shares in a company. The ETC obtains exposure to the Index by entering into unfunded swaps with a counterparty. There is no upfront cash payment by the Issuer to the counterparty when an unfunded swap is created. However, daily cash payments are made between the Issuer and the counterparty to reflect the daily movements in the value of the Index.",Currencies,,WisdomTree Asset Management,MIL,XMIL,JE00B68GRJ90
AUHEUA.MI,UBS (Irl) ETF plc - MSCI Australia UCITS ETF (hedged to EUR) A-acc,EUR,"The UBS ETF â MSCI Australia UCITS ETF sub-fund aims to track, before expenses, the price and income performance of the MSCI Australia Index (Net Return) (this sub-fund&#39;s ""Index"").",Real Estate,,UBS Asset Management,MIL,XMIL,IE00BX7RS555
AUSAUW.MI,UBS (Irl) ETF plc - MSCI Australia UCITS ETF (AUD) A-acc,EUR,"The UBS ETF â MSCI Australia UCITS ETF sub-fund aims to track, before expenses, the price and income performance of the MSCI Australia Index (Net Return) (this sub-fund&#39;s ""Index"").",Real Estate,,UBS Asset Management,MIL,XMIL,IE00BD4TY451
AUST.MI,Lyxor Australia (S&P/ASX 200) UCITS ETF - D-EUR,EUR,"The Lyxor Australia (S&P/ASX 200) UCITS ETF is a UCITS compliant exchange traded fund that aims to track the benchmark index S&P / ASX 200 Net TR. The S&P / ASX 200 measures the performance of the 200 largest index-eligible stocks listed on the ASX by float-adjusted capitalization. The index is float-adjusted, covering approximately 80% of Australian equity market capitalization. The complete construction of the index is available on www.standardandpoors.com. Lyxor ETFs are efficient investment vehicles listed on exchange that offer transparent, liquid and low-cost exposure to the underlying benchmark index.",Real Estate,,Lyxor International Asset Management,MIL,XMIL,LU0496786905
AUTP.MI,Lyxor Index Fund - Lyxor Stoxx Europe 600 Automobiles & Parts UCITS ETF,EUR,Lyxor Index Fund - Lyxor Stoxx Europe 600 Automobiles & Parts UCITS ETF is an exchange-traded fund (ETF) that tracks the STOXX Europe 600 Automobiles & Parts index. This UCITS compliant ETF provides exposure to European companies in the automotive and auto parts industries. It is managed by Lyxor Index Fund.,Consumer Discretionary,,Lyxor International Asset Management,MIL,XMIL,LU1834983394
AWSRIA.MI,UBS (Irl) ETF plc - MSCI ACWI Socially Responsible UCITS ETF USD A Acc,EUR,The objective of the Fund is to seek to track the performance of the Index.,,,UBS Asset Management,MIL,XMIL,IE00BDR55703
AWSRIE.MI,UBS (Irl) ETF plc - MSCI ACWI Socially Responsible UCITS ETF Hedged EUR A Acc,EUR,The objective of the Fund is to seek to track the performance of the Index.,,,UBS Asset Management,MIL,XMIL,IE00BDR55703
B500.MI,Amundi Index Solutions - Amundi S&P 500 Buyback ETF-C EUR,EUR,"To track the performance of S&P 500 Buyback Index, and to minimize the
tracking error between the net asset value of the sub-fund and the
performance of the Index.",Financials,Large Cap,Amundi Asset Management,MIL,XMIL,LU1681048127
BATT.MI,L&G Battery Value-Chain UCITS ETF,EUR,"The objective of the fund is to provide exposure to basket of stocks of providers for electro-chemical energy storage technologies and mining companies that produce metals used to manufacture batteries. The tracked index uses a screening approach that picks battery providers mapped according to their technology type (lead-based, lithium-based, nickelbased and sodium-based), and lithium miners classified as current producers of lithium.",,,LGIM Managers,MIL,XMIL,IE00BF0M2Z96
BBEG.MI,JPMorgan ETFs Ireland ICAV - BetaBuilders EUR Government Bond UCITS ETF,EUR,JPMorgan ETFs Ireland ICAV - BetaBuilders EUR Government Bond UCITS ETF is an exchange-traded fund. It seeks to track the performance of an index composed of Eurozone government bonds. The ETF is managed by JPMorgan Asset Management and domiciled in Ireland.,Fixed Income,Government Bonds,JPMorgan Asset Management,MIL,XMIL,
BBIL.MI,JPM BetaBuilders US Treasury Bond 0-1 yr UCITS ETF USD Acc,EUR,The Sub-Fund seeks to provide an exposure to the performance of US Dollardenominated fixed rate government bonds issued by the US Treasury with a maturity of less than one year.,Fixed Income,Treasury Bonds,JPMorgan Asset Management,MIL,XMIL,IE00BJK3WF00
BBTR.MI,JPMorgan ETFs (Ireland) ICAV BetaBuilders US Treasury Bond UCITS ETF USD Acc,EUR,The objective of the Sub-Fund is to provide an exposure to the performance of US Dollar-denominated fixed rate government bonds issued by the US Treasury.,Fixed Income,Treasury Bonds,JPMorgan Asset Management,MIL,XMIL,IE00BJK9HH50
BBUD.MI,JPMorgan ETFs Ireland ICAV - BetaBuilders US Equity UCITS ETF,EUR,JPMorgan ETFs Ireland ICAV - BetaBuilders US Equity UCITS ETF is an exchange-traded fund. It seeks to track the performance of an index composed of US equities. The ETF is managed by JPMorgan Asset Management and domiciled in Ireland.,Equities,Developed Markets,JPMorgan Asset Management,MIL,XMIL,IE00BJK9H753
BBUS.MI,JPMorgan ETFs Ireland ICAV - BetaBuilders US Equity UCITS ETF,EUR,JPMorgan ETFs Ireland ICAV - BetaBuilders US Equity UCITS ETF is an exchange-traded fund. It seeks to track the performance of an index composed of US equities. The ETF is managed by JPMorgan Asset Management and domiciled in Ireland.,Equities,Developed Markets,JPMorgan Asset Management,MIL,XMIL,IE00BJK9H753
BCHN.MI,Invesco Elwood Global Blockchain UCITS ETF,EUR,"The investment objective of the Fund is to achieve the performance of the ElwoodBlockchain GlobalEquity Index(the ""Reference Index"") less fees, expenses and transaction costs.",Information Technology,,Invesco Investment Management,MIL,XMIL,IE00BGBN6P67
BENE.MI,WisdomTree Energy Enhanced,EUR,"Boost Enhanced Energy ETC is a fully collateralised, UCITS eligible ETC.
The ETC provides a total return comprised of the performance of the Optimised Roll Energy Total Return Index. The index is a US Dollar denominated index whose main objective is to provide exposure to the Energy commodity sector. The index uses an optimised roll mechanism which aims to minimise the potential losses arising from contracts in contango, or maximise the benefit from contracts in backwardation.",Commodities,,WisdomTree Asset Management,MIL,XMIL,IE00BF4TWF63
BERMIB.MI,Lyxor FTSE MIB Daily (-1x) Inverse (Bear) UCITS ETF Acc,EUR,"The Lyxor FTSE MIB Daily (-1x) Inverse (Bear) UCITS ETF is a UCITS compliant exchange traded fund that aims to track the benchmark index FTSE MIB Short Strategy RT Gross TR Index.The FTSE MIB Short Strategy RT Gross TR Index attempt to replicate the inverse returns experienced by an investor attaining the negative daily performance of the underlying headline index i.e. by short selling the index with a daily rebalance. The cost of dividends and benefit of earning interest for the short position are taken into account in the index calculation of the short indices, as is the cost of borrowing stock. The short indices are derived from the existing underlying headline Total Return Indices.Lyxor ETFs are efficient investment vehicles listed on exchange that offer transparent, liquid and low-cost exposure to the underlying benchmark index.",Derivatives,,Lyxor International Asset Management,MIL,XMIL,FR0010446146
BINFU.MI,Amundi Index Breakeven Inflation USD 10Y UCITS ETF DR,EUR,"To track the performance of iBoxx USD 10-Year Breakeven Inflation (Futures) Index (the ""Index""), and to minimize the tracking error between the net asset value of the sub-fund and the performance of the Index.",Fixed Income,,Amundi Asset Management,MIL,XMIL,LU2037750168
BIOT.MI,L&G Pharma Breakthrough UCITS ETF,EUR,"The objective of the fund is to provide exposure to a basket of stocks of companies that are actively engaged in the research, development and/or manufacturing of orphan drugs. The Index selects stocks that meet certain size and liquidity requirements using a two-fold approach that is primarily based on the trend in the valuation of a companyâs orphan drug portfolio and its overall revenue forecasts.",Health Care,,LGIM Managers,MIL,XMIL,IE00BF0H7608
BLOK.MI,First Trust Indxx Innovative Transaction & Process UCITS ETF,EUR,"The Fund seeks to provide investors with investment results that correspond generally to the price and yield of an equity index called the Indxx Blockchain Index (the ""Index""). In order to achieve its investment objective, the investment policy of this Fund is to invest at least 90% of its net assets in a portfolio of equity securities that consists of the equity securities (or corresponding American Depositary Receipts (""ADRs"") or Global Depositary Receipts (""GDRs"")) within the Index or in ADRs, GDRs or other depositary receipts representing securities in the Index where direct investment in a constituent security of the Index is not practicable or possible.",Information Technology,,First Trust Advisors,MIL,XMIL,IE00BF5DXP42
