symbol,name,currency,summary,category_group,category,family,exchange,mic,isin
AFLG,First Trust Active Factor Large Cap ETF,USD,"The investment seeks to provide capital appreciation.
 Under normal market conditions, the fund will invest at least 80% of its net assets (including investment borrowings) in U.S.-listed equity securities issued by large capitalization companies. The manager defines large capitalization companies as those that, at the time of investment, have a minimum market capitalization equal to or greater than the minimum market capitalization of a widely recognized index of large capitalization companies based upon the composition of the index at the time of investment. It is non-diversified.",Equities,Large Cap,First Trust Advisors,PCX,ARCX,US33740F8216
AFSM,First Trust Active Factor Small Cap ETF,USD,"The investment seeks to provide capital appreciation.
 Under normal market conditions, the fund will invest at least 80% of its net assets (including investment borrowings) in U.S.-listed equity securities issued by small capitalization companies. The manager defines small capitalization companies as those that, at the time of investment, have a market capitalization between a minimum of $250 million and the maximum market capitalization of a widely recognized index of small capitalization companies based upon the composition of the index at the time of investment. It is non-diversified.",Equities,Small Cap,First Trust Advisors,PCX,ARCX,US33740F7978
AFTY,Pacer CSOP FTSE China A50 ETF,USD,"The investment seeks to provide investment results that, before fees and expenses, track the performance of the FTSE China A50 Net Total Return Index.
 The fund employs a âpassive managementâ investment approach designed to track the total return performance, before fees and expenses, of the index. The index is comprised of A-Shares issued by the 50 largest companies in the China A-Shares market. It will typically invest at least 80% of its total assets in the securities included in the index. The fund may invest the remainder of its assets in investments that are not included in the index, but which the Sub-Adviser believes will help it track the index.",Equities,Large Cap,Pacer,PCX,ARCX,US69374H6264
AGG,iShares Core U.S. Aggregate Bond ETF,USD,"The investment seeks to track the investment results of the Bloomberg Barclays U.S. Aggregate Bond Index.
 The index measures the performance of the total U.S. investment-grade bond market. The fund generally invests at least 90% of its net assets in component securities of its underlying index and in investments that have economic characteristics that are substantially identical to the economic characteristics of the component securities of its underlying index.",Fixed Income,Investment Grade Bonds,BlackRock Asset Management,PCX,ARCX,US4642872265
AGGY,WisdomTree Yield Enhanced U.S. Aggregate Bond Fund,USD,"The investment seeks to track the price and yield performance, before fees and expenses, of the Bloomberg Barclays US Aggregate Enhanced Yield Index (the ""index"").
 Under normal circumstances, the fund will invest at least 80% of its total asset in component securities of the index and investments that have economic characteristics that are substantially identical to the economic characteristics of such component securities. The index is designed to broadly capture the U.S. investment grade, fixed income securities market while seeking to enhance yield within desired risk parameters and constraints. The fund is non-diversified.",Fixed Income,Investment Grade Bonds,WisdomTree Asset Management,PCX,ARCX,US97717X5115
AGQ,ProShares Ultra Silver,USD,"The investment seeks daily investment results, before fees and expenses, that correspond to two times (2x) the daily performance of the Bloomberg Silver SubindexSM.
 The fund seeks to meet its investment objective by investing, under normal market conditions, in any one of, or combinations of, Financial Instruments (including swap agreements, futures contracts, forward contracts and option contracts) based on the benchmark. The types and mix of Financial Instruments in which the fund invests may vary daily at the discretion of the Sponsor. It will not invest directly in any commodity.",Commodities,Trading,ProShares,PCX,ARCX,US74347W3530
AGZ,iShares Agency Bond ETF,USD,"The investment seeks to track the investment results of the Bloomberg Barclays U.S. Agency Bond Index.
 The underlying index measures the performance of the agency sector of the U.S. government bond market and is comprised of investment-grade U.S. dollar-denominated publicly-issued government agency bonds or debentures. The fund generally will invest at least 90% of its assets in the component securities of the underlying index.",Fixed Income,Government Bonds,BlackRock Asset Management,PCX,ARCX,US4642881662
AIEQ,AI Powered Equity ETF,USD,"The investment seeks capital appreciation.
 The fund is actively managed and invests primarily in equity securities listed on a U.S. exchange based on the results of a proprietary, quantitative model (the ""EquBot Model"") developed by EquBot LLC (""EquBot"") that runs on the IBM Watsonâ¢ platform. EquBot, the fund&#39;s sub-adviser, is a technology based company focused on applying artificial intelligence (""AI"") based solutions to investment analyses. The fund is non-diversified.",Financials,Factors,Equbot,PCX,ARCX,US0321085658
AIIQ,AI Powered International Equity ETF,USD,"The investment seeks capital appreciation.
 The fund is actively managed and seeks to achieve its investment objective by investing primarily in equity securities (or depositary receipts) of companies in developed markets outside the United States based on the results of a proprietary, quantitative model (the ""EquBot Model"") developed by the adviser that runs on the Watsonâ¢ platform. Its investment adviser is a technology based company focused on applying artificial intelligence (""AI"") based solutions to investment analyses. The fund is non-diversified.",Financials,,Equbot,PCX,ARCX,
ALTL,Pacer Lunt Large Cap Alternator ETF,USD,"The investment seeks to track the total return performance, before fees and expenses, of the Lunt Capital U.S. Large Cap Equity Rotation Index.
 Under normal circumstances, at least 80% of the fundâs total assets (exclusive of collateral held from securities lending) will be invested in the component securities of its underlying index or in one or more ETFs that track the performance of all or a portion of such component securities in the same approximate proportion as in the fundâs underlying index. The index uses an objective, rules-based methodology to provide exposure to large-capitalization U.S. companies. It is non-diversified.",Financials,Large Cap,Pacer,PCX,ARCX,US69374H7171
ALUM,Global X Aluminum ETF,USD,"Global X Aluminum ETF provides targeted exposure to companies involved in the aluminum industry, including aluminum producers, refiners, and manufacturers. The fund seeks to track the Solactive Global Aluminum Producers v2 Index, offering investors a way to invest in the global aluminum supply chain. Global X Funds is based in New York City.",Materials,,Global X Funds,PCX,ARCX,
AMJ,JPMorgan Alerian MLP Index ETN,USD,"The investment seeks to replicate, net of expenses, the Alerian MLP Index.
 The index tracks the performance of midstream energy Master Limited Partnerships.",Equities,Energy,JPMorgan Asset Management,PCX,ARCX,
AMLP,Alerian MLP ETF,USD,"The investment seeks investment results that correspond (before fees and expenses) generally to the price and yield performance of its underlying index, the Alerian MLP Infrastructure Index.
 The fund will normally invest at least 90% of its total assets in securities that comprise the underlying index. The underlying index is comprised of energy infrastructure MLPs that earn a majority of their cash flow from the transportation, storage and processing of energy commodities. It is non-diversified.",Equities,Energy,ALPS ETF Trust,PCX,ARCX,US00162Q4525
AMNA,ETRACS Alerian Midstream Energy Index ETN,USD,"The investment seeks to provide an unleveraged long exposure to the performance of the Alerian Midstream Energy Index, subject to a Daily Tracking Fee. The index is a broad based composite of North American energy infrastructure companies that earn the majority of their cash flow from midstream energy activities involving energy commodities. Investing in the Securities involves significant risks.",,,UBS Asset Management,PCX,ARCX,US90269A3510
AMND,ETRACS Alerian Midstream Energy High Dividend Index ETN,USD,"The investment seeks a return linked to the performance of the Alerian Midstream Energy Dividend Index (the âindexâ).
The index is a fundamentally-weighted index based on the liquid, dividend-paying portion of the North American energy infrastructure market. The securities do not have a minimum payment at maturity, upon redemption or upon call and are fully exposed to any decline in the index. The payment investors receive on the securities at maturity, early redemption or upon exercise by UBS of its call right will depend on the performance of the index, as measured by the Current Principal Amount.",Equities,Energy,UBS Asset Management,PCX,ARCX,
AMOM,QRAFT AI-Enhanced U.S. Large Cap Momentum ETF,USD,"The investment seeks capital appreciation.
 The fund is an actively-managed ETF that seeks to achieve its investment objective by investing at least 80% of its net assets, plus the amounts of any borrowings for investment purposes, in securities of U.S.-listed large capitalization companies. The Adviser consults a database generated by Qraft&#39;s AI Quantitative Investment System, which automatically selects and weights portfolios of U.S. large cap companies to provide exposure to a portfolio of 50 companies that have had higher residual returns relative to their similar-sized peers over a rolling 3 to 36 month period. The fund is non-diversified.",Equities,Factors,AdvisorShares,PCX,ARCX,US30151E7803
AMUB,UBS ETRACS Alerian MLP Index ETN Series B,USD,"The investment seeks to provide exposure to potential price appreciation in the Alerian MLP Index (the âindexâ).
 The ETRACS Alerian MLP Index ETN Series B due July 18, 2042 (the âSecuritiesâ) is senior unsecured debt securities issued by UBS. The index measures the composite performance of energy master limited partnerships (âMLPsâ), and is calculated by S&P Dow Jones Indices using a float-adjusted, capitalization-weighted methodology.",Equities,Energy,UBS Asset Management,PCX,ARCX,US90274D3742
AMZA,InfraCap MLP ETF,USD,"The investment seeks total return primarily through investments in equity securities of publicly traded master limited partnerships and limited liability companies taxed as partnerships (""MLPs"").
 Under normal market conditions, the fund will invest not less than 80% of its net assets (plus the amount of any borrowings for investment purposes) in equity securities of MLPs in the energy infrastructure sector. It is non-diversified.",Equities,Energy,Virtus,PCX,ARCX,US26923G7723
ANEW,ProShares MSCI Transformational Changes ETF,USD,"The investment seeks investment results, before fees and expenses, that track the performance of the MSCI Global Transformational Changes Index (the ""index"").
 The fund seeks to invest substantially all of its assets in the securities included in the index. The index selects companies which may benefit from transformational changes in how people work, take care of their health, and consume and connect (""Transformational Changes"") - changes accelerated by COVID-19.",Information Technology,,ProShares,PCX,ARCX,US74347G7960
AOA,iShares Core Aggressive Allocation ETF,USD,"The investment seeks to track the investment results of the S&P Target Risk Aggressive Index composed of a portfolio of underlying equity and fixed income funds intended to represent an aggressive target risk allocation strategy.
 The fund is a fund of funds and seeks its investment objective by investing primarily in underlying funds that themselves seek investment results corresponding to their own respective underlying indexes. It generally will invest at least 90% of its assets in the component securities of the underlying index. The index measures the performance of the S&P Dow Jones Indices LLC proprietary allocation model.",Alternatives,Equities,BlackRock Asset Management,PCX,ARCX,US4642898591
AOK,iShares Core Conservative Allocation ETF,USD,"The investment seeks to track the investment results of the S&P Target Risk Conservative Index composed of a portfolio of underlying equity and fixed income funds intended to represent a conservative target risk allocation strategy.
 The fund is a fund of funds and seeks its investment objective by investing primarily in underlying funds that themselves seek investment results corresponding to their own respective underlying indexes. It generally will invest at least 90% of its assets in the component securities of the underlying index. The index measures the performance of the S&P Dow Jones Indices LLC proprietary allocation model.",Alternatives,Equities,BlackRock Asset Management,PCX,ARCX,US4642898831
AOM,iShares Core Moderate Allocation ETF,USD,"The investment seeks to track the investment results of the S&P Target Risk Moderate Index composed of a portfolio of underlying equity and fixed income funds intended to represent a moderate target risk allocation strategy.
 The fund is a fund of funds and seeks its investment objective by investing primarily in underlying funds that themselves seek investment results corresponding to their own respective underlying indexes. It generally will invest at least 90% of its assets in the component securities of the underlying index. The index measures the performance of the S&P Dow Jones Indices LLC proprietary allocation model.",Alternatives,Equities,BlackRock Asset Management,PCX,ARCX,US4642898757
AOR,iShares Core Growth Allocation ETF,USD,"The investment seeks to track the investment results of the S&P Target Risk Growth Index composed of a portfolio of underlying equity and fixed income funds intended to represent a growth allocation target risk strategy.
 The fund is a fund of funds and seeks its investment objective by investing primarily in underlying funds that themselves seek investment results corresponding to their own respective underlying indexes. It generally will invest at least 90% of its assets in the component securities of the underlying index. The index measures the performance of the S&P Dow Jones Indices LLC proprietary allocation model.",Alternatives,Equities,BlackRock Asset Management,PCX,ARCX,US4642898674
ARB,AltShares Merger Arbitrage ETF,USD,"The investment seeks to provide investment results that closely correspond, before fees and expenses, to the performance of its underlying index, the Water Island Merger Arbitrage USD Hedged Index.
 The fund seeks to track the performance of the index, which is designed to reflect a global merger arbitrage strategy. Under normal market conditions, it will invest at least 80% of its net assets (including borrowings for investment purposes) in the constituents of the index and in financial instruments with economic characteristics similar to such constituents such as swaps on such constituents. The fund is non-diversified.",Alternatives,,AltShares,PCX,ARCX,US02210T1088
ARGT,Global X MSCI Argentina ETF,USD,"The investment seeks to provide investment results that correspond generally to the price and yield performance, before fees and expenses, of the MSCI All Argentina 25/50 Index.
 The fund invests at least 80% of its total assets in the securities of the underlying index and in American Depositary Receipts (""ADRs"") and Global Depositary Receipts (""GDRs"") based on the securities in the underlying index. The underlying index is designed to represent the performance of the broad Argentina equity universe, while including a minimum number of constituents. The fund is non-diversified.",Financials,Emerging Markets,Global X Funds,PCX,ARCX,US37950E2596
ARKF,ARK Fintech Innovation ETF,USD,"The investment seeks long-term growth of capital.
 The fund is an actively-managed ETF that will invest under normal circumstances primarily (at least 80% of its assets) in domestic and foreign equity securities of companies that are engaged in the fund&#39;s investment theme of financial technology (""Fintech"") innovation. A company is deemed to be engaged in the theme of Fintech innovation if (i) it derives a significant portion of its revenue or market value from the theme of Fintech innovation, or (ii) it has stated its primary business to be in products and services focused on the theme of Fintech innovation. The fund is non-diversified.",Financials,Technology,ARK ETF Trust,PCX,ARCX,US00214Q7088
ARKK,ARK Innovation ETF,USD,"The investment seeks long-term growth of capital.
 The fund is an actively-managed exchange-traded fund (""ETF"") that will invest under normal circumstances primarily (at least 65% of its assets) in domestic and foreign equity securities of companies that are relevant to the fund&#39;s investment theme of disruptive innovation. Its investments in foreign equity securities will be in both developed and emerging markets. It may invest in foreign securities (including investments in American Depositary Receipts (""ADRs"") and Global Depositary Receipts (""GDRs"")) and securities listed on local foreign exchanges. The fund is non-diversified.",Information Technology,Factors,ARK ETF Trust,PCX,ARCX,US00214Q1040
ARKW,ARK Next Generation Internet ETF,USD,"The investment seeks long-term growth of capital.
 The fund is an actively-managed exchange-traded fund (""ETF"") that will invest under normal circumstances primarily (at least 80% of its assets) in domestic and foreign equity securities of companies that are relevant to the fund&#39;s investment theme of next generation internet. Under normal circumstances, substantially all of the fund&#39;s assets will be invested in equity securities, including common stocks, partnership interests, business trust shares and other equity investments or ownership interests in business enterprises. The fund is non-diversified.",Information Technology,Technology,ARK ETF Trust,PCX,ARCX,US00214Q4010
ARMR,Armor US Equity Index ETF,USD,"The investment seeks to provide investment results that, before fees and expenses, correspond generally to the total return performance of the Armor US Equity Index.
 The fund will normally invest at least 80% of its total assets in securities of the index. The index generally is comprised of one or more exchange-traded funds (âETFsâ), each of which is designed to track the performance of common stocks included in the following sectors of the U.S. equity market: communication services, consumer discretionary, consumer staples, energy, financials, health care, industrials, information technology, materials, real estate, and utilities.",Financials,Factors,Exchange Traded Concepts,PCX,ARCX,
ASEA,Global X FTSE Southeast Asia ETF,USD,"The investment seeks to provide investment results that correspond generally to the price and yield performance, before fees and expenses, of the FTSE/ASEAN 40 Index (""underlying index"").
 The fund invests at least 80% of its total assets in the securities of the underlying index and in American Depositary Receipts (""ADRs"") and Global Depositary Receipts (""GDRs"") based on the securities in the underlying index. The underlying index tracks the equity performance of the 40 largest and most liquid companies in the five Association of Southeast Asian Nations (""ASEAN"") regions: Singapore, Malaysia, Indonesia, Thailand and the Philippines. It is non-diversified.",Equities,Emerging Markets,Global X Funds,PCX,ARCX,US37950E6480
ASHR,Xtrackers Harvest CSI 300 China A-Shares ETF,USD,"The investment seeks investment results that correspond generally to the performance, before fees and expenses, of the CSI 300 Index.
 The fund will normally invest at least 80% of its total assets in securities of issuers that comprise the underlying index. The underlying index is designed to reflect the price fluctuation and performance of the China A-Share market and is composed of the 300 largest and most liquid stocks in the China A-Share market. The underlying index includes small-cap, mid-cap, and large-cap stocks.",Equities,Emerging Markets,Xtrackers,PCX,ARCX,US2330518794
ASHS,Xtrackers Harvest CSI 500 China-A Shares Small Cap ETF,USD,"The investment seeks investment results that correspond generally to the performance, before fees and expenses, of the CSI 500 Index.
 The index is designed to reflect the price fluctuation and performance of small-cap companies in the China A-Share market and is composed of the 500 smallest and most liquid stocks in the China A-Share market. Under normal circumstances, the fund invests at least 80% of its net assets, plus the amount of any borrowings for investment purposes, in A-Shares of Chinese small-cap issuers or in derivative instruments and other securities that provide investment exposure to A-Shares of Chinese small-cap issuers.",Equities,Small Cap,Xtrackers,PCX,ARCX,US2330517549
ASHX,Xtrackers MSCI China A Inclusion Equity ETF,USD,"The investment seeks investment results that correspond generally to the performance, before fees and expenses, of the MSCI China A Inclusion Index.
 The fund will normally invest at least 80% of its total assets in securities (including depositary receipts in respect of such securities) of issuers that comprise the underlying index. The underlying index is designed to track the equity market performance of China A-Shares that are accessible through the Shanghai-Hong Kong Stock Connect program or the Shenzhen-Hong Kong Stock Connect program.",Equities,,Xtrackers,PCX,ARCX,US2330515238
ASPY,ASYMshares ASYMmetric 500 ETF,USD,"The investment seeks to track the total return performance, before fees and expenses, of the ASYMmetric 500 Index.
 The index is a rules-based, quantitative long/short hedging strategy that seeks to provide protection against bear market losses and to capture the majority of bull market gains with respect to exposure to the 500 largest capitalized equity securities publicly traded in the United States, which is referred to as the index&#39;s ""market"". Under normal market conditions, the fund will invest at least 80% of its total assets in securities and cash included in the index&#39;s Long Book.",Equities,Equities,ASYMshares,PCX,ARCX,
AUSF,Global X Funds - Global X Adaptive U.S. Factor ETF,USD,"Global X Funds - Global X Adaptive U.S. Factor ETF is an exchange-traded fund (ETF) managed by Global X Funds that invests in U.S. equities based on an adaptive factor model. The ETF dynamically adjusts its exposure to different factors, such as value, momentum, and quality, based on market conditions. It seeks to outperform traditional market-cap weighted indexes.",Real Estate,,Global X Funds,PCX,ARCX,US37954Y5740
AVDE,Avantis International Equity ETF,USD,"The investment seeks long-term capital appreciation.
 The fund invests primarily in a diverse group of non-U.S. companies across countries, market sectors and industry groups. It may invest in companies of all market capitalizations. Under normal market conditions, the fund will invest at least 80% of its assets in equity securities. It also may invest in derivative instruments such as futures contracts, currency forwards, and swap agreements.",Real Estate,,Avantis Investors,PCX,ARCX,US0250727031
AVDV,Avantis International Small Cap Value ETF,USD,"The investment seeks long-term capital appreciation.
 The fund invests primarily in a diverse group of non-U.S. small cap value companies across market sectors, industry groups, and countries. Under normal market conditions, it will invest at least 80% of its assets in securities of small capitalization companies. The fund also may invest in derivative instruments such as futures contracts, currency forwards, and swap agreements.",Real Estate,Small Cap,Avantis Investors,PCX,ARCX,US0250728021
AVEM,Avantis Emerging Markets Equity ETF,USD,"The investment seeks long-term capital appreciation.
 The fund invests primarily in a diverse group of companies related to emerging markets across market sectors, industry groups and countries. The fund may invest in companies of all market capitalizations. Under normal market conditions, the fund will invest at least 80% of its assets in equity securities of companies related to emerging market countries.",Real Estate,Emerging Markets,Avantis Investors,PCX,ARCX,US0250726041
AVIG,Avantis Core Fixed Income ETF,USD,"The investment seeks to maximize total return.
 The fund invests primarily in investment grade quality debt obligations from a diverse group of U.S. and non-U.S. issuers. Under normal market conditions, it will invest at least 80% of its net assets, plus any borrowings for investment purposes, in fixed income securities. The fund seeks to maintain a weighted average duration within 2 years of the weighted average duration of its benchmark, the Bloomberg Barclays U.S. Aggregate Bond index, as calculated by the manager.",Fixed Income,Investment Grade Bonds,Avantis Investors,PCX,ARCX,US0250725621
AVMU,Avantis Core Municipal Fixed Income ETF,USD,"The investment seeks current income that is exempt from federal income tax.
 Under normal market conditions, the fund will invest at least 80% of its net assets, plus any borrowings for investment purposes, in municipal fixed income securities with interest payments exempt from federal income tax. The advisor expects to maintain a weighted average duration within 2 years of the weighted average duration of its benchmark, the S&P National AMT-Free Municipal Bond index.",Fixed Income,Municipal Bonds,Avantis Investors,PCX,ARCX,US0250726959
AVSF,Avantis Short-Term Fixed Income ETF,USD,"The investment seeks to maximize total return.
 The fund invests primarily in investment grade quality debt obligations from a diverse group of U.S. and non-U.S. issuers. Under normal market conditions, it will invest at least 80% of its net assets, plus any borrowings for investment purposes, in fixed income securities. It seeks to to maintain a weighted average maturity of three years or less. The fund will invest primarily in investment grade securities as rated by an independent rating agency or determined by the advisor to be of comparable credit quality if a rating is unavailable.",Fixed Income,Investment Grade Bonds,Avantis Investors,PCX,ARCX,US0250726876
AVUS,Avantis U.S. Equity ETF,USD,"The investment seeks long-term capital appreciation.
 The fund invests primarily in a diverse group of U.S. companies across market sectors and industry groups. It may invest in companies of all market capitalizations. Under normal market conditions, the fund will invest at least 80% of its assets in equity securities of U.S. companies. It also may invest in derivative instruments such as futures contracts, currency forwards, and swap agreements.",Real Estate,,Avantis Investors,PCX,ARCX,
AVUV,Avantis U.S. Small Cap Value ETF,USD,"The investment seeks long-term capital appreciation.
 The fund invests primarily in a diverse group of U.S. small cap companies across market sectors and industry groups. Under normal market conditions, it will invest at least 80% of its assets in securities of small capitalization companies located in the United States. The fund also may invest in derivative instruments such as futures contracts, currency forwards, and swap agreements.",Real Estate,Small Cap,Avantis Investors,PCX,ARCX,
AWAY,ETFMG Travel Tech ETF,USD,"The investment seeks to provide investment results that, before fees and expenses, correspond generally to the total return performance of the Prime Travel Technology Index NTR.
 The fund invests at least 80% of its total assets, exclusive of collateral held from securities lending, in the component securities of the index and in ADRs and GDRs based on the component securities in the index. The index tracks the performance of globally exchange-listed equity securities of companies across the globe that are engaged in ""Travel Technology Business"" which is defined as providing technology, via the internet and internet-connected devices.",Equities,Consumer Discretionary,ETF Management,PCX,ARCX,US0321085401
AWTM,Aware Ultra-Short Duration Enhanced Income ETF,USD,"The investment seeks to maximize current income while maintaining a portfolio consistent with the preservation of capital and daily liquidity designed to meet the requirements of the relevant standard-setting and regulatory support organization applicable to U.S. insurance companies.
 The fund is an actively-managed ETF that seeks to achieve its investment objective, under normal circumstances, by investing at least 80% of its net assets in U.S.-dollar denominated investment-grade fixed- and floating-rate bonds, and debt securities with an overall effective duration of less than one year.",Fixed Income,Bonds,Aware,PCX,ARCX,
AZAA,AllianzIM U.S. Large Cap Buffer10 Apr ETF,USD,"The investment seeks to match, at the end of the current Outcome Period, the returns of the S&P 500 Price Index, up to a specified upside Cap, while providing a Buffer against the first 10% of S&P 500 Price Index losses.
 Under normal market conditions, the fund invests at least 80% of its net assets in instruments with economic characteristics similar to U.S. large cap equity securities. Specifically, the manager intends to invest substantially all of the fund&#39;s assets in FLexible EXchange Options (âFLEX Optionsâ) that reference the S&P 500 Price Index. The fund is non-diversified.",Derivatives,Large Cap,Allianz Investment Management,PCX,ARCX,
AZAJ,AllianzIM U.S. Large Cap Buffer10 Jan ETF,USD,"The investment seeks to match, at the end of the current Outcome Period, the returns of the S&P 500 Price Index, up to a specified upside Cap, while providing a Buffer against the first 10% of S&P 500 Price Index losses.
 The fund invests at least 80% of its net assets in instruments with economic characteristics similar to U.S. large cap equity securities. The Advisor intends to invest substantially all of its assets in FLEX Options that reference the index. The fund is non-diversified.",Derivatives,Large Cap,Allianz Investment Management,PCX,ARCX,
AZAL,AllianzIM U.S. Large Cap Buffer10 Jul ETF,USD,"The investment seeks to match, at the end of the current Outcome Period, the returns of the S&P 500 Price Index, up to a specified upside Cap, while providing a Buffer against the first 10% of S&P 500 Price Index losses.
 The S&P 500 Price Index is a large-cap, market-weighted, U.S. equities index that tracks the price (excluding dividends) of the leading companies that reflect the industries of the U.S. economy and is often considered a proxy for the stock market in general. The fund seeks to achieve its objective by buying and selling call and put FLEX Options that reference the S&P 500 Price Index. It is non-diversified.",Derivatives,Large Cap,Allianz Investment Management,PCX,ARCX,
