symbol,name,currency,summary,category_group,category,family,exchange,mic,isin
KSM-F49.TA,KSM Mutual Funds Ltd. - KSM ETF (4A) LBMA Gold Price PM USD Currency Hedged,ILA,"KSM ETF (4A) LBMA Gold Price PM USD Currency Hedged is an exchange-traded fund managed by KSM Mutual Funds Ltd., designed to track the LBMA Gold Price PM USD while hedging currency risk. The ETF offers exposure to the price of gold in US dollars with protection against fluctuations in currency exchange rates, and is based out of Israel. KSM Mutual Funds Ltd. is an Israeli asset management company.",Commodities,,,TLV,XTAE,
KSM-F6.TA,KSM Mutual Funds Ltd. - KSM ETF (4D) LBMA Gold Price PM USD,ILA,KSM ETF (4D) LBMA Gold Price PM USD is an exchange-traded fund managed by KSM Mutual Funds Ltd. that tracks the LBMA Gold Price PM USD. The ETF aims to provide investors with exposure to the price of gold in US dollars. KSM Mutual Funds Ltd. is an Israeli asset management company.,Commodities,,,TLV,XTAE,
KSM-FK1.TA,KSM Mutual Funds Ltd. - KSM ETF (00) KOSHER Tel Bond-60,ILA,KSM ETF (00) KOSHER Tel Bond-60 is an exchange-traded fund managed by KSM Mutual Funds Ltd. that tracks the performance of the KOSHER Tel Bond-60 index. The fund invests in a portfolio of bonds that meet specific Kosher criteria in the Tel Aviv Stock Exchange. KSM Mutual Funds Ltd. is an Israeli asset management company.,Fixed Income,Corporate Bonds,,TLV,XTAE,
KSM-FK3.TA,KSM Mutual Funds Ltd. - KSM ETF (4A) KOSHER TA-125,ILA,KSM ETF (4A) KOSHER TA-125 is an exchange-traded fund managed by KSM Mutual Funds Ltd. that replicates the performance of the KOSHER TA-125 index. The fund invests in a basket of stocks that adhere to specific Kosher guidelines and are included in the TA-125 index of the Tel Aviv Stock Exchange. KSM Mutual Funds Ltd. is an Israeli asset management company.,,Small Cap,,TLV,XTAE,
MORE-S5.TA,More Mutual Funds Managment (2013) Ltd. - MORE SAL (4D) STOXX Europe 600 Low Carbon,ILA,"More Mutual Funds Managment (2013) Ltd. - MORE SAL (4D) STOXX Europe 600 Low Carbon is a mutual fund company based in Israel. It invests in equities that are part of the STOXX Europe 600 Low Carbon index. The fund is designed to replicate the returns of the underlying index, while considering low carbon emissions.",Alternatives,,,TLV,XTAE,
MTF-F1.TA,Migdal Mutual Funds - MTF SAL Non-Linked Fixed Interest Gov.Bonds Mutual Fund,ILA,"This is a mutual fund offered by Migdal Mutual Funds, focusing on non-linked fixed-interest government bonds. The fund aims to provide stable returns through investments in Israeli government debt. Migdal Mutual Funds is based in Israel.",Fixed Income,Government Bonds,,TLV,XTAE,
MTF-F12.TA,Migdal Mutual Funds - MTF SAL Tel Bond Yields Mutual Fund,ILA,"This is a mutual fund offered by Migdal Mutual Funds, focusing on Tel Bond Yields. The fund invests in a portfolio of Tel Bond (Israeli corporate bonds) and aims to provide returns based on the yields of these bonds. Migdal Mutual Funds is located in Israel.",Fixed Income,Corporate Bonds,,TLV,XTAE,
MTF-F13.TA,Migdal Mutual Funds - MTF SAL Tel Bond - Gobal Mutual Fund,ILA,"This is a mutual fund offered by Migdal Mutual Funds, focusing on Tel Bond - Global. The fund invests in a portfolio of Israeli (Tel Bond) and global bonds, aiming to provide returns based on these bonds. Migdal Mutual Funds is located in Israel.",Fixed Income,Corporate Bonds,,TLV,XTAE,
MTF-F15.TA,Migdal Mutual Funds - MTF SAL Tel Bond Shekel 50 Mutual Fund,ILA,"This is a mutual fund offered by Migdal Mutual Funds, focusing on Tel Bond Shekel 50. The fund invests in a portfolio of Tel Bond (Israeli corporate bonds) up to 50% denominated in Shekels, aiming to provide returns based on these bonds. Migdal Mutual Funds is based in Israel.",Fixed Income,Corporate Bonds,,TLV,XTAE,
MTF-F17.TA,Migdal Mutual Funds Ltd. - MTF SAL (4A) TA-90,ILA,"This is a mutual fund offered by Migdal Mutual Funds Ltd., focusing on the TA-90 index. The fund aims to replicate the performance of the TA-90, which represents the 90 largest companies listed on the Tel Aviv Stock Exchange. Migdal Mutual Funds Ltd. is based in Israel.",Alternatives,Large Cap,,TLV,XTAE,
MTF-F20.TA,Migdal Mutual Funds Ltd. - MTF SAL (4A) TEL-DIV,ILA,"This is a mutual fund offered by Migdal Mutual Funds Ltd., focusing on TEL-DIV. The fund aims to track the performance of the Tel Aviv Dividend Index, which includes companies listed on the Tel Aviv Stock Exchange that pay dividends. Migdal Mutual Funds Ltd. is based in Israel.",Alternatives,Large Cap,,TLV,XTAE,
MTF-F53.TA,MIGDAL MUTUAL FUND,ILA,,,,,TLV,XTAE,
MTF-FK55.TA,MIGDAL MUTUAL FUND,ILA,,,,,TLV,XTAE,
MTF-FK56.TA,MIGDAL MUTUAL FUND,ILA,,,,,TLV,XTAE,
PSG-F10.TA,PSAGOT INDEXES,ILA,,,,,TLV,XTAE,
PSG-F11.TA,"Psagot Index Funds Ltd. - Psagot ETF (00) Non-Linked, Fixed Interest, Gov. Bonds",ILA,"Psagot Index Funds Ltd. - Psagot ETF (00) Non-Linked, Fixed Interest, Gov. Bonds is an exchange-traded fund (ETF) offered by Psagot Index Funds in Israel. The fund invests in non-linked, fixed-interest government bonds. This ETF aims to provide investors with exposure to the Israeli government bond market.",Fixed Income,Government Bonds,,TLV,XTAE,
PSG-F12.TA,Psagot Index Funds Ltd. - Psagot ETF (00) Tel-Bond 20,ILA,"Psagot Index Funds Ltd. - Psagot ETF (00) Tel-Bond 20 is an exchange-traded fund (ETF) offered by Psagot Index Funds in Israel, focusing on the Tel-Bond 20 index. The fund provides exposure to the 20 leading corporate bonds traded on the Tel Aviv Stock Exchange. It allows investors to gain diversified exposure to the Israeli corporate bond market.",Fixed Income,Corporate Bonds,,TLV,XTAE,
PSG-F13.TA,Psagot Index Funds Ltd. - Psagot ETF (00) Tel-Bond 40,ILA,"Psagot Index Funds Ltd. - Psagot ETF (00) Tel-Bond 40 is an exchange-traded fund (ETF) offered by Psagot Index Funds in Israel, tracking the Tel-Bond 40 index. The fund invests in the 40 leading corporate bonds traded on the Tel Aviv Stock Exchange. This provides investors with exposure to a broader range of Israeli corporate debt.",Fixed Income,Corporate Bonds,,TLV,XTAE,
PSG-F14.TA,Psagot Index Funds Ltd. - Psagot ETF (00) Tel-Bond 60,ILA,"Psagot Index Funds Ltd. - Psagot ETF (00) Tel-Bond 60 is an exchange-traded fund (ETF) offered by Psagot Index Funds in Israel, following the Tel-Bond 60 index. The fund invests in the 60 leading corporate bonds traded on the Tel Aviv Stock Exchange. It is designed to offer investors a more diversified exposure to the Israeli corporate bond market compared to Tel-Bond 20 or 40.",Fixed Income,Corporate Bonds,,TLV,XTAE,
PSG-F24.TA,Psagot Index Funds Ltd. - Psagot ETF (00) Tel Bond-Shekel,ILA,"Psagot Index Funds Ltd. - Psagot ETF (00) Tel Bond-Shekel is an exchange-traded fund (ETF) offered by Psagot Index Funds in Israel, investing in Shekel-denominated bonds traded on the Tel Aviv Stock Exchange. The ETF focuses on corporate bonds, providing exposure to the Israeli corporate debt market in local currency. It allows investors to gain diversified access to Shekel-denominated corporate bonds.",Fixed Income,Corporate Bonds,,TLV,XTAE,
PSG-F26.TA,Psagot Index Funds Ltd. - Psagot ETF (00) Tel Bond - Floating,ILA,Psagot Index Funds Ltd. - Psagot ETF (00) Tel Bond - Floating is an exchange-traded fund (ETF) offered by Psagot Index Funds in Israel that invests in floating-rate bonds traded on the Tel Aviv Stock Exchange. The fund focuses on corporate bonds with interest rates that adjust periodically based on a benchmark. This ETF is designed to provide exposure to Israeli corporate debt while mitigating interest rate risk.,Fixed Income,Corporate Bonds,,TLV,XTAE,
PSG-F27.TA,Psagot Index Funds Ltd. - Psagot ETF (00) Tel Bond-Yields Shekel,ILA,"Psagot Index Funds Ltd. - Psagot ETF (00) Tel Bond-Yields Shekel is an exchange-traded fund (ETF) offered by Psagot Index Funds in Israel that invests in Shekel-denominated bonds with a focus on yield. The fund focuses on corporate bonds, providing exposure to the Israeli corporate debt market in local currency with an emphasis on higher-yielding bonds. It allows investors to gain diversified access to Shekel-denominated corporate bonds seeking higher income.",Fixed Income,Corporate Bonds,,TLV,XTAE,
PSG-F28.TA,Psagot Index Funds Ltd. - Psagot ETF (00) Tel Bond Shekel-50,ILA,"Psagot Index Funds Ltd. - Psagot ETF (00) Tel Bond Shekel-50 is an exchange-traded fund (ETF) offered by Psagot Index Funds in Israel, investing in Shekel-denominated bonds traded on the Tel Aviv Stock Exchange. This ETF invests in the 50 leading Shekel-denominated corporate bonds on the exchange. It offers diversified exposure to Israeli corporate debt in the local currency.",Fixed Income,Corporate Bonds,,TLV,XTAE,
PSG-F30.TA,Psagot Index Funds Ltd. - Psagot ETF (00) Tel Bond-Shekel 3-5,ILA,"Psagot Index Funds Ltd. - Psagot ETF (00) Tel Bond-Shekel 3-5 is an exchange-traded fund (ETF) offered by Psagot Index Funds in Israel, investing in Shekel-denominated bonds with a maturity of 3-5 years. The fund focuses on corporate bonds, providing exposure to the Israeli corporate debt market in local currency with a specific maturity range. It allows investors to target a particular segment of the Israeli corporate bond yield curve.",Fixed Income,Corporate Bonds,,TLV,XTAE,
PSG-F36.TA,Psagot Index Funds Ltd. - Psagot ETF (4A) TA-90,ILA,"Psagot Index Funds Ltd. - Psagot ETF (4A) TA-90 is an exchange-traded fund (ETF) offered by Psagot Index Funds in Israel, tracking the TA-90 index. The fund invests in the 90 leading companies (excluding the TA-35) traded on the Tel Aviv Stock Exchange. It provides exposure to a diversified portfolio of mid-cap Israeli companies.",Financials,Mid Cap,,TLV,XTAE,
PSG-F61.TA,Psagot Index Funds Ltd. - Psagot ETF (4D) LBMA Gold Price AM,ILA,"Psagot Index Funds Ltd. - Psagot ETF (4D) LBMA Gold Price AM is an exchange-traded fund (ETF) offered by Psagot Index Funds in Israel, tracking the LBMA Gold Price AM. The fund is designed to provide investors with exposure to the price of gold. It aims to replicate the performance of the LBMA Gold Price AM benchmark.",Commodities,,,TLV,XTAE,
PSG-F65.TA,Psagot Index Funds Ltd. - Psagot ETF (4D) S&P 500,ILA,"Psagot Index Funds Ltd. - Psagot ETF (4D) S&P 500 is an exchange-traded fund (ETF) offered by Psagot Index Funds in Israel, designed to track the performance of the S&P 500 index. The fund invests in a portfolio of stocks that mirrors the composition of the S&P 500, providing exposure to the 500 largest publicly traded companies in the United States. It offers Israeli investors a convenient way to gain exposure to the US equity market.",Financials,Large Cap,,TLV,XTAE,
PSG-FK1.TA,Psagot Index Funds Ltd. - Psagot ETF (00) Kosher Tel-Bond 60,ILA,"Psagot Index Funds Ltd. - Psagot ETF (00) Kosher Tel-Bond 60 is an exchange-traded fund (ETF) offered by Psagot Index Funds in Israel, focusing on Kosher-compliant corporate bonds included in the Tel-Bond 60 index. The fund invests in the 60 leading corporate bonds traded on the Tel Aviv Stock Exchange that meet Kosher investment guidelines. It provides investors with exposure to a diversified portfolio of Israeli Kosher-compliant corporate debt.",Fixed Income,Corporate Bonds,,TLV,XTAE,
PSG-FK3.TA,Psagot Index Funds Ltd. - Psagot ETF (00) Kosher Tel Bond-Shekel,ILA,Psagot Index Funds Ltd. - Psagot ETF (00) Kosher Tel Bond-Shekel is an exchange-traded fund (ETF) offered by Psagot Index Funds in Israel that invests in Shekel-denominated bonds traded on the Tel Aviv Stock Exchange which comply with Kosher investment guidelines. The fund provides exposure to the Israeli corporate debt market in local currency with a focus on bonds that meet Kosher requirements. It allows investors to gain diversified access to Kosher-compliant Shekel-denominated corporate bonds.,Fixed Income,Corporate Bonds,,TLV,XTAE,
PSG-FK4.TA,Psagot Index Funds Ltd. - Psagot ETF (4A) Kosher TA-125,ILA,"Psagot Index Funds Ltd. - Psagot ETF (4A) Kosher TA-125 is an exchange-traded fund (ETF) offered by Psagot Index Funds in Israel, tracking the Kosher-compliant constituents of the TA-125 index. The fund invests in a diversified portfolio of Israeli companies that meet Kosher investment guidelines and are part of the TA-125 index. It provides exposure to the Israeli equity market while adhering to Kosher principles.",Financials,Large Cap,,TLV,XTAE,
TCH-F1.TA,Tachlit Indices Mutual Fund Management Ltd. - Tachlit SAL (40) TA 35,ILA,"Tachlit Indices Mutual Fund Management Ltd. - Tachlit SAL (40) TA 35 is a mutual fund managed by Tachlit Indices, tracking the TA-35 index (Tel Aviv 35), which represents the 35 largest companies on the Tel Aviv Stock Exchange. It is based in Israel. Its goal is to mirror the performance of the TA-35.",Financials,Large Cap,,TLV,XTAE,
TCH-F102.TA,Tachlit Indices Mutual Fund Management Ltd. - Tachlit SAL (4A) MSCI World U.S.D Hedged,ILA,"Tachlit Indices Mutual Fund Management Ltd. - Tachlit SAL (4A) MSCI World U.S.D Hedged is a mutual fund managed by Tachlit Indices that tracks the MSCI World Index, hedged to USD, providing exposure to global equities while mitigating currency risk. It is based in Israel. Its goal is to replicate the performance of the MSCI World Index in USD terms.",Financials,Developed Markets,,TLV,XTAE,
TCH-F11.TA,Tachlit Indices Mutual Fund Management Ltd. - Tachlit SAL (4A) S&P 500 Currency-Hedged,ILA,"Tachlit Indices Mutual Fund Management Ltd. - Tachlit SAL (4A) S&P 500 Currency-Hedged is a mutual fund managed by Tachlit Indices that tracks the S&P 500 index, with currency hedging, aiming to reduce the impact of exchange rate fluctuations between the local currency and the US dollar. It is based in Israel. Its goal is to mirror the performance of the S&P 500 index while minimizing currency risk.",Financials,Large Cap,,TLV,XTAE,
TCH-F12.TA,Tachlit Indices Mutual Fund Management Ltd. - Tachlit SAL (4A) DAX 30 Currency-Hedged,ILA,"Tachlit Indices Mutual Fund Management Ltd. - Tachlit SAL (4A) DAX 30 Currency-Hedged is a mutual fund managed by Tachlit Indices tracking the DAX 30 index, with currency hedging to mitigate the impact of exchange rate fluctuations between the local currency and the Euro. It is based in Israel. Its goal is to replicate the DAX 30 performance while managing currency risk.",Financials,Large Cap,,TLV,XTAE,
TCH-F13.TA,Tachlit Indices Mutual Fund Management Ltd. - Tachlit SAL (40) composite Gov. Bonds (90%) TEL DIV (1,ILA,"Tachlit Indices Mutual Fund Management Ltd. manages the Tachlit SAL (40) composite Gov. Bonds (90%) TEL DIV (1) fund, focusing on investments in government bonds and Tel Aviv Stock Exchange dividend stocks. The fund aims to provide investors with a balanced portfolio of fixed income and equity assets, primarily based in Israel. The company is headquartered in Israel.",Fixed Income,Government Bonds,,TLV,XTAE,
TCH-F156.TA,Meitav Tachlit Mutual Funds Limited - ETF Stock Market Fund,ILA,"Meitav Tachlit Mutual Funds Limited manages the ETF Stock Market Fund, an exchange-traded fund that aims to track the performance of a specific stock market index. The fund allows investors to gain broad exposure to the stock market through a single investment vehicle. Meitav Tachlit Mutual Funds is based in Israel.",Financials,,,TLV,XTAE,
TCH-F157.TA,Meitav Tachlit Mutual Funds Limited - ETF Stock Market Fund,ILA,"Meitav Tachlit Mutual Funds Limited manages the ETF Stock Market Fund, an exchange-traded fund that aims to track the performance of a specific stock market index. The fund allows investors to gain broad exposure to the stock market through a single investment vehicle. Meitav Tachlit Mutual Funds is based in Israel.",Financials,,,TLV,XTAE,
TCH-F159.TA,Meitav Tachlit Mutual Funds Ltd.- Tachlit SAL (4D) Index Big Tech 30 USA,ILA,"Meitav Tachlit Mutual Funds Ltd. manages the Tachlit SAL (4D) Index Big Tech 30 USA, which tracks the performance of the 30 largest technology companies in the United States. The fund provides investors exposure to the big tech sector in the US stock market. Meitav Tachlit Mutual Funds is located in Israel.",Information Technology,Large Cap,,TLV,XTAE,
TCH-F18.TA,Tachlit Indices Mutual Fund Management Ltd. - Tachlit SAL (40) composite Gov. Bond (80%) TA 125 (20%,ILA,Tachlit Indices Mutual Fund Management Ltd. manages the Tachlit SAL (40) composite Gov. Bond (80%) TA 125 (20%) fund. The fund invests primarily in government bonds (80%) and stocks listed on the TA-125 index (20%). Tachlit Indices is located in Israel.,Fixed Income,Government Bonds,,TLV,XTAE,
TCH-F19.TA,Tachlit Indices Mutual Fund Management Ltd. - Tachlit SAL (40) composite Gov./Corp. Bonds (85%) Equi,ILA,"Tachlit Indices Mutual Fund Management Ltd. manages the Tachlit SAL (40) composite Gov./Corp. Bonds (85%) Equi fund, investing in a mix of government and corporate bonds (85%) and equities. The fund aims to provide a balance between fixed income and equity investments. Tachlit Indices is located in Israel.",Financials,Government Bonds,,TLV,XTAE,
TCH-F21.TA,Meitav Tachlit Mutual Funds Ltd. - Tachlit SAL (40) SME60,ILA,Meitav Tachlit Mutual Funds Ltd. manages the Tachlit SAL (40) SME60 fund. The fund focuses on investments in small and medium-sized enterprises (SMEs) listed on the TA-SME60 index. Meitav Tachlit Mutual Funds is located in Israel.,Financials,Small Cap,,TLV,XTAE,
TCH-F22.TA,Tachlit Indices Mutual Fund Management Ltd. - Tachlit SAL (00) composite Gov. Bonds (80%) Corp. Bond,ILA,Tachlit Indices Mutual Fund Management Ltd. manages the Tachlit SAL (00) composite Gov. Bonds (80%) Corp. Bond fund. This fund primarily invests in a composite of government bonds (80%) and corporate bonds. Tachlit Indices is located in Israel.,Fixed Income,Government Bonds,,TLV,XTAE,
TCH-F23.TA,Tachlit Indices Mutual Fund Management Ltd. - Tachlit SAL (40) composite Local Equity Monthly,ILA,"Tachlit Indices Mutual Fund Management Ltd. manages the Tachlit SAL (40) composite Local Equity Monthly fund. This fund invests in local equities on a monthly basis, following a composite strategy. Tachlit Indices is located in Israel.",Financials,,,TLV,XTAE,
