symbol,name,currency,summary,category_group,category,family,exchange,mic,isin
FOOD.AX,BetaShares Global Agriculture Companies ETF - Currency Hedged,AUD,"The investment objective of the BetaShares Global Agriculture Companies ETF - Currency Hedged is to provide an investment return that aims to track the performance of the Nasdaq Global ex-Australia Agriculture Companies Hedged AUD Index (the âIndexâ), before taking into account fees and expenses.",Materials,,BetaShares Capital,ASX,XASX,
FUEL.AX,BetaShares Global Energy Companies ETF - Currency Hedged,AUD,"The investment objective of the fund is to provide an investment return that aims to track the performance of the Nasdaq Global ex-Australia Energy Hedged AUD Index (the âIndexâ), before taking into account fees and expenses. The Index is designed to track the performance of global companies that are in the Energy sector (excluding companies listed in Australia).",Energy,Developed Markets,BetaShares Capital,ASX,XASX,
GBND.AX,BetaShares Sustainability Leaders Diversified Bond ETF - Currency Hedged,AUD,"The Fund aims to track the performance of an index (before fees and expenses) that provides exposure to a diversified portfolio of fixed-rate, investment-grade global and Australian bonds, with a significant allocation to green bonds, that have been screened to avoid issuers with material exposure to the fossil fuel industry or issuers engaged in other activities deemed inconsistent with responsible investment considerations. âGreen bondsâ are bonds issued to
directly fund projects that have positive environmental and/or climate benefits.",Fixed Income,,BetaShares Capital,ASX,XASX,
GDX.AX,VanEck Vectors Gold Miners ETF,AUD,"The investment seeks to replicate as closely as possible, before fees and expenses, the price and yield performance of the NYSE Arca Gold Miners Index.
 The fund normally invests at least 80% of its total assets in securities that comprise the Gold Miners Index. The Gold Miners Index is a modified market-capitalization weighted index primarily comprised of publicly traded companies involved in the mining for gold and silver. The fund is non-diversified.",Materials,,VanEck Asset Management,ASX,XASX,
GEAR.AX,BetaShares Geared Australian Equity Fund (hedge fund),AUD,"The fund will seek to achieve this objective by combining application money from investors with borrowed funds, and investing the proceeds in a broadly diversified share portfolio generally consisting of approximately 200 of the largest equity security on the ASX, weighted by their market capitalisation.",Alternatives,,BetaShares Capital,ASX,XASX,
GGOV.AX,BetaShares Global Government Bond 20+ Year ETF - Currency Hedged,AUD,"GGOV aims to track the performance of an index (before fees and expenses) that provides exposure to a portfolio of high-quality, long-dated, income-producing bonds issued by some of the largest developed economies in the world, hedged into AUD.",Fixed Income,Government Bonds,BetaShares Capital,ASX,XASX,
GOVT.AX,SPDR S&P/ASX Australian Government Bond Fund,AUD,"The SPDR S&P/ASX Australian Government Bond Fund seeks to closely track, before fees and expenses, the returns of the S&P/ASX Government Index.
 Our approach is designed to provide portfolios with low portfolio turnover, accurate tracking and lower costs.",Fixed Income,Government Bonds,State Street Global Advisors,ASX,XASX,
GRNV.AX,VanEck Vectors MSCI Australian Sustainable Equity ETF,AUD,The fund employs a management strategy of investing directly in the securities that comprise the relevant Reference Index.,,Developed Markets,VanEck Asset Management,ASX,XASX,
HACK.AX,BetaShares Global Cybersecurity ETF,AUD,"The investment objective of the BetaShares Global Cybersecurity ETF is to provide an investment return that aims to track the performance of the Nasdaq CTA Cybersecurity Index (the âIndexâ), before taking into account fees and expenses.",Information Technology,,BetaShares Capital,ASX,XASX,
HETH.AX,BetaShares Global Sustainability Leaders ETF - Currency Hedged,AUD,"Tthe Responsible Entity will employ a passive management approach with the aim of tracking the performance of the Index, before fees and expenses. As at the date of this PDS, the Responsible Entity intends to obtain the Fundâs investment exposure to global sharemarkets indirectly, by investing substantially all of its assets in units of the BetaShares Global Sustainability Leaders ETF (the âUnderlying Fundâ), an exchange traded fund admitted to trading on the ASX that is also operated by BetaShares as responsible entity.",Alternatives,,BetaShares Capital,ASX,XASX,
HEUR.AX,BetaShares Europe ETF - Currency Hedged,AUD,"Aims to track the performance of the WisdomTree Europe Hedged Equity Index, hedged to Australian dollars, before fees and expenses. The Index provides exposure to the European equity market.",Alternatives,Developed Markets,BetaShares Capital,ASX,XASX,
HJPN.AX,BetaShares Japan ETF - Currency Hedged,AUD,"Aims to track the performance of the WisdomTree Japan Hedged Equity Index, hedged to Australian dollars, before fees and expenses. The Index provides exposure to the Japanese equity market.",Alternatives,Developed Markets,BetaShares Capital,ASX,XASX,
HLTH.AX,VanEck Vectors Global Healthcare Leaders ETF,AUD,HLTH gives investors exposure to a diversified portfolio of the largest international companies from the global Health Care sector. HLTH aims to provide investment returns before fees and other costs that track the performance of the Index.,Alternatives,Developed Markets,VanEck Asset Management,ASX,XASX,
HNDQ.AX,BetaShares NASDAQ 100 ETF - Currency Hedged,AUD,"In seeking to achieve the investment objective, the Responsible Entity will employ a passive management approach with the aim of tracking the performance of the Index, before fees and expenses.",Equities,Large Cap,BetaShares Capital,ASX,XASX,
HQLT.AX,BetaShares Global Quality Leaders ETF Currency Hedged,AUD,"In seeking to achieve the investment objective, the Responsible Entity will employ a passive management approach with the aim of tracking the performance of the Index, before fees and expenses.",Equities,Large Cap,BetaShares Capital,ASX,XASX,
HVST.AX,BetaShares Australian Dividend Harvester Fund (managed fund),AUD,"Aims to provide investors with regular income, comprising dividends and franking credits from Australian shares, that is at least double the income yield of the broad Australian sharemarket (as measured by the S&P/ASX 200 Index) on an annual basis. In addition, the Fund aims to reduce the volatility of the equity investment returns and cushion downside risk.",Financials,Large Cap,BetaShares Capital,ASX,XASX,
IAA.AX,iShares Asia 50 ETF (AU),AUD,"The Fund seeks to achieve its objective by tracking the performance
of the S&P Asia 50TM Net TR Index (AUD).",Financials,Developed Markets,BlackRock Asset Management,ASX,XASX,
IAF.AX,iShares Core Composite Bond ETF,AUD,"In order to achieve its objective the Fund invests primarily in Investment Grade fixed income securities which reflect the minimum quality standard required to be included in the Index, and which are issued by the Australian Commonwealth Government, Australian State-Governments, Supranational and Sovereign agencies and corporate debt issues.",Fixed Income,Investment Grade Bonds,BlackRock Asset Management,ASX,XASX,
ICOR.AX,iShares Core Corporate Bond ETF,AUD,"The Fund seeks to achieve its objective by tracking the performance of the Bloomberg AusBond Credit 0+ Yr IndexSM. We believe that stratified sampling is the most appropriate investment strategy to track the performance of the Index as it takes into account liquidity, transaction cost impact, and overall risk relative to the Index. Stratified sampling involves choosing a subset of Index eligible securities to create a portfolio that behaves like the Index.",Fixed Income,Corporate Bonds,BlackRock Asset Management,ASX,XASX,
IEM.AX,iShares MSCI Emerging Markets ETF (AU),AUD,"The Underlying Index is designed to measure equity market performance in the global emerging markets. As of 30 September 2011, the Underlying Index consisted of the following 21 emerging market indexes: Brazil, Chile, China, Colombia, the Czech Republic, Egypt, Hungry, India, Indonesia, Malaysia, Mexico, Morocco, Peru, the Philippines, Poland, Russia, South Africa, South Korea, Taiwan, Thailand, and Turkey. Components primarily include energy, financial, information technology and materials companies.",Financials,Emerging Markets,BlackRock Asset Management,ASX,XASX,
IEU.AX,iShares Europe ETF (AU),AUD,"The Fund seeks to track the investment results of the S&P Europe 350TM (the âUnderlying Indexâ), which measures the performance of the stocks of leading companies in the following countries: Austria, Belgium, Denmark, Finland, France, Germany, Greece, Ireland, Italy, Luxembourg, the Netherlands, Norway, Portugal, Spain, Sweden, Switzerland and the United Kingdom. The market capitalization of constituent companies is adjusted to reflect only those stocks that are available to non-U.S. investors.",Financials,Developed Markets,BlackRock Asset Management,ASX,XASX,
IFRA.AX,VanEck Vectors FTSE Global Infrastructure (Hedged) ETF,AUD,The fund aims to provide investment returns ( before management costs) that closely track the returns of the Reference Index(S&P/ASX Franked Dividend Index),Financials,Developed Markets,VanEck Asset Management,ASX,XASX,
IGB.AX,iShares Treasury ETF,AUD,"The Fund seeks to achieve its objective by tracking the performance of the Bloomberg AusBond Treasury 0+ Yr IndexSM (referred to in this section 7 of the PDS as the Index). We believe that full replication is the most appropriate investment strategy to track the performance of the Index as risk relative to the Index is minimised. Our full-replication approach normally aims to purchase every security in the Index, while considering transaction costs.",Fixed Income,Treasury Bonds,BlackRock Asset Management,ASX,XASX,
IHCB.AX,iShares Core Global Corporate Bond (AUD Hedged) ETF,AUD,"The Fund aims to provide investors with the performance of an index, before fees and expenses (including the cost of hedging), composed of investment grade corporate fixed rate bonds issued by corporations in emerging and developed markets worldwide (hedged to Australian dollars). The Index provides a broad-based measure of the performance of the global investment grade corporate fixed-rate debt market. The Index is market capitalisation weighted and consists of bonds issued by corporations in emerging and developed markets worldwide.",Fixed Income,Corporate Bonds,BlackRock Asset Management,ASX,XASX,
IHD.AX,iShares S&P/ASX Dividend Opportunities ETF,AUD,"The Fund invests primarily in Australian listed securities that form the Index. Whilst the Constitution of the Fund allows the Responsible Entity to borrow, it is not our intention that borrowing arrangements will be entered into by the Fund other than temporary overdrafts which may be used as a means of managing certain cash flows.",Financials,Developed Markets,BlackRock Asset Management,ASX,XASX,
IHEB.AX,iShares JP Morgan USD Emerging Markets Bond (AUD Hedged) ETF,AUD,"The Fund aims to provide investors with the performance of an index, before fees and expenses (including the cost of hedging), composed of U.S. dollar denominated, emerging market bonds (hedged to Australian dollars). The Index measures the performance of U.S. dollar denominated fixed and/or floating rate emerging market bonds issued by sovereign and quasi-sovereign entities. The Index is market value weighted and may consist of both investment grade and non-investment grade bonds.",Fixed Income,Emerging Markets,BlackRock Asset Management,ASX,XASX,
IHHY.AX,iShares Global High Yield Bond (AUD Hedged) ETF,AUD,"The Fund aims to provide investors with the performance of an index, before fees and expenses (including the cost of hedging), composed of liquid, global developed, high yield corporate bonds (hedged to Australian dollars). The Index measures the performance of fixed rate, high yield corporate bonds across global developed markets. The Index is market capitalisation weighted and consists of sub-investment grade rated Canadian dollar, Euro, Sterling and U.S. dollar denominated bonds issued by corporate issuers.",Fixed Income,High Yield Bonds,BlackRock Asset Management,ASX,XASX,
IHOO.AX,iShares Global 100 AUD Hedged ETF,AUD,"The Fund aims to provide investors with the performance of the market, before fees and expenses (including the cost of hedging), as represented by an index composed of 100 large capitalisation global equities (hedged to Australian dollars).",Financials,Large Cap,BlackRock Asset Management,ASX,XASX,
IHVV.AX,iShares S&P 500 AUD Hedged ETF,AUD,"The Fund aims to provide investors with the performance of the market, before fees and expenses (including the cost of hedging), as represented by an index composed of large capitalisation U.S. equities (hedged to Australian dollars).",Financials,Large Cap,BlackRock Asset Management,ASX,XASX,
IHWL.AX,iShares Core MSCI World All Cap (AUD Hedged) ETF,AUD,"The fund aims to provide investors with the performance of an index, before fees and expenses (including the cost of hedging), composed of developed market equities (hedged to AUD).
The index, the MSCI World Investable Market Index 100% hedged to AUD, is market capitalisation weighted and measures the performance of large-, mid- and small-capitalisation stocks across developed market countries which comply with MSCIâs size, liquidity, and free-float criteria.",Financials,Developed Markets,BlackRock Asset Management,ASX,XASX,
IIND.AX,BetaShares India Quality ETF,AUD,"The offer in this PDS is only available to Authorised Participants. Units can only be acquired in whole multiples of a âCreation Unitâ unless the Responsible Entity agrees otherwise. The number of Units in a Creation Unit for the Fund is determined by the Responsible Entity and notified to Authorised Participants. Application amounts are payable in cash in Australian dollars, unless the Responsible Entity agrees otherwise.",,Emerging Markets,BetaShares Capital,ASX,XASX,
IJH.AX,iShares S&P Mid-Cap ETF,AUD,"The Fund seeks to track the investment results of the S&P MidCap 400Â® (the âUnderlying Indexâ), which measures the performance of the midcapitalization sector of the U.S. equity market. As of March 31, 2014, the Underlying Index included approximately 8% of the market capitalization of all U.S. equity securities.",Financials,Mid Cap,BlackRock Asset Management,ASX,XASX,
IJP.AX,iShares MSCI Japan ETF (AU),AUD,"The Underlying Index consists of stocks traded primarily on the Tokyo Stock Exchange. Components primarily include consumer discretionary, financial and industrials companies. The Index seeks to measure the performance of the Japanese equity market. It is a capitalisation-weighted index that aims to capture 85% of the (publicly available) total market capitalisation. The components of the Underlying Index, and the degree to which these components represent certain industries, may change over time.",Financials,Developed Markets,BlackRock Asset Management,ASX,XASX,
IJR.AX,iShares S&P Small-Cap ETF,AUD,"The Fund seeks to track the investment results of the S&P SmallCap 600Â® (the âUnderlying Indexâ), which measures the performance of the small capitalization sector of the U.S. equity market. As of March 31, 2014, the Underlying Index included approximately 3% of the market capitalization of all U.S. equity securities.",Financials,Small Cap,BlackRock Asset Management,ASX,XASX,
IKO.AX,iShares MSCI South Korea ETF (AU),AUD,The Underlying Index consists of stocks traded primarily on the Stock Market Division of the Korean Exchange. The Underlying Index is a free-float adjusted market capitalization weighted index with a capping methodology applied to issuer weights so that no single issuer of a component exceeds 25% of the Underlying Index weight and all issuers with weight above 5% do not exceed 50% of the Underlying Index weight.,Financials,Emerging Markets,BlackRock Asset Management,ASX,XASX,
ILB.AX,iShares Government Inflation ETF,AUD,"The Fund seeks to achieve its objective by employing an optimisation strategy to track the performance of the Index. In order to achieve its objective the Fund invests primarily in Investment Grade fixed income securities which reflect the minimum quality standard required to be included in the Index, and which are issued by the Australian Commonwealth Government and Australian State-Governments.",Fixed Income,Government Bonds,BlackRock Asset Management,ASX,XASX,
ILC.AX,iShares S&P/ASX 20 ETF,AUD,"The Fund aims to provide investors with the performance of the market, before fees and expenses, as represented by the S&P/ASX 20 Index (the âIndexâ). The Fund invests in Australian shares and trusts listed on the ASX, and seeks to use a full replication strategy to track the performance of the Index.",Financials,Large Cap,BlackRock Asset Management,ASX,XASX,
INCM.AX,BetaShares Global Income Leaders ETF,AUD,The index is designed to provide exposure to equity securities of 100 high-yielding large-mid cap companies within developed markets outside of Australia.,,Developed Markets,BetaShares Capital,ASX,XASX,
IOO.AX,iShares Global 100 ETF (AU),AUD,"The Underlying Index is a subset of the S&P Global 1200TM and contains 100 common stocks, screened for sector representation, liquidity and size.",,Large Cap,BlackRock Asset Management,ASX,XASX,
IOZ.AX,iShares Core S&P/ASX 200 ETF,AUD,"The Fund invests primarily in Australian listed securities that form the Index.
The Index measures the performance of the 200 largestindex-eligible stocks listed on the ASX by float-adjustedmarket capitalisation.",,Large Cap,BlackRock Asset Management,ASX,XASX,
ISEC.AX,iShares Enhanced Cash ETF,AUD,"The Fund offers the ability to achieve capital preservation and potentially enhanced regular income with a diversified portfolio of higher-yielding high quality short-term money market instruments, including floating rate notes. The Fund is truly liquid and only holds investments in instruments that can easily be sold to meet investor liquidity requirements.",Cash,Money Market Instruments,BlackRock Asset Management,ASX,XASX,
ISO.AX,iShares S&P/ASX Small Ordinaries ETF,AUD,"The Fund invests primarily in Australian listed securities that form the Index. Whilst the Constitution of the Fund allows the Responsible Entity to borrow, it is not our intention that borrowing arrangements will be entered into by the Fund other than temporary overdrafts which may be used as a means of managing certain cash flows.",Information Technology,Small Cap,BlackRock Asset Management,ASX,XASX,
IVE.AX,iShares MSCI EAFE ETF (AU),AUD,"The iShares MSCI EAFE ETF seeks to provide investment results that correspond to the price and yield performance of publicly traded securities in the European, Australasian, and Far Eastern markets, as measured by the MSCI EAFEÂ® Index.
The Index has been developed by MSCI as an equity benchmark for international stock performance. It is a capitalisation-weighted index that aims to capture 85% of the (publicly available) total market capitalisation.",Equities,Developed Markets,BlackRock Asset Management,ASX,XASX,
IVV.AX,iShares S&P 500 ETF,AUD,"The iShares Core S&P 500 ETF seeks investment results that correspond to the price and yield performance of U.S. large-cap stocks, as represented by the Standard & Poor&#39;s 500 Index. The Index is a capitalization-weighted index from a broad range of industries chosen for market size, liquidity and industry group representation. The component stocks are weighted according to the total float-adjusted market value of their outstanding shares.",Equities,Large Cap,BlackRock Asset Management,ASX,XASX,
IWLD.AX,iShares Core MSCI World All Cap ETF,AUD,The Fund seeks to achieve its objective by tracking the performance of the MSCI World IMI Net TR Index (AUD).,Equities,Developed Markets,BlackRock Asset Management,ASX,XASX,
IXI.AX,iShares Global Consumer Staples ETF (AU),AUD,The iShares Global Consumer Staples ETF (the âFundâ) seeks to track the investment results of an index composed of global equities in the consumer staples sector.,Consumer Staples,,BlackRock Asset Management,ASX,XASX,
IXJ.AX,iShares Global Healthcare ETF (AU),AUD,"The Underlying Index may include large-, mid- or small-capitalization companies, and components primarily include biotechnology, healthcare, medical equipment and pharmaceuticals companies.",Health Care,,BlackRock Asset Management,ASX,XASX,
