symbol,name,currency,summary,category_group,category,family,exchange,mic,isin
IHCNF,iShares VII Public Limited Company - iShares MSCI Canada UCITS ETF,USD,iShares VII Public Limited Company - iShares MSCI Canada UCITS ETF seeks to track the investment results of an index composed of Canadian equities. It provides exposure to a broad range of companies listed on Canadian stock exchanges. The ETF is managed by BlackRock and domiciled in Ireland.,Financials,Developed Markets,BlackRock Asset Management,PNK,OTCM,
IHEMF,iShares IV Public Limited Company - iShares Edge MSCI Europe Multifactor UCITS ETF,USD,"iShares IV Public Limited Company - iShares Edge MSCI Europe Multifactor UCITS ETF seeks to track the investment results of an index composed of European equities exhibiting favorable exposure to multiple factors, such as value, quality, momentum, and size. It provides exposure to a diversified portfolio of European companies selected based on these factors. The ETF is managed by BlackRock and domiciled in Ireland.",Financials,Developed Markets,BlackRock Asset Management,PNK,OTCM,
IHRMF,iShares Public Limited Company - iShares MSCI Japan UCITS ETF USD (Dist),USD,iShares Public Limited Company - iShares MSCI Japan UCITS ETF USD (Dist) seeks to track the investment results of an index composed of Japanese equities. It provides exposure to a broad range of companies listed on Japanese stock exchanges. The ETF is managed by BlackRock and domiciled in Ireland.,Financials,Developed Markets,BlackRock Asset Management,PNK,OTCM,
IHSFF,iShares II Public Limited Company - iShares $ TIPS UCITS ETF,USD,iShares II Public Limited Company - iShares $ TIPS UCITS ETF seeks to track the investment results of an index composed of US Treasury Inflation Protected Securities (TIPS). It provides exposure to US government bonds that are designed to protect investors from inflation. The ETF is managed by BlackRock and domiciled in Ireland.,Fixed Income,Inflation-Protected Securities,BlackRock Asset Management,PNK,OTCM,
IIVPF,iShares IV Public Limited Company - iShares Automation & Robotics UCITS ETF,USD,"iShares IV Public Limited Company - iShares Automation & Robotics UCITS ETF seeks to track the investment results of an index composed of developed and emerging market companies involved in the automation and robotics industry. It provides exposure to companies that design, manufacture, and distribute robots and automation technologies. The ETF is managed by BlackRock and domiciled in Ireland.",Information Technology,,BlackRock Asset Management,PNK,OTCM,
IMKXF,Invesco Markets II plc - Invesco Preferred Shares UCITS ETF,USD,Invesco Markets II plc - Invesco Preferred Shares UCITS ETF seeks to track the investment results of an index composed of preferred shares. Preferred shares are a hybrid security with characteristics of both debt and equity. The ETF is managed by Invesco and domiciled in Ireland.,Financials,,Invesco Investment Management,PNK,OTCM,
IMPPF,Invesco Markets II plc - Invesco Preferred Shares UCITS ETF,USD,Invesco Markets II plc - Invesco Preferred Shares UCITS ETF seeks to track the investment results of an index composed of preferred shares. Preferred shares are a hybrid security with characteristics of both debt and equity. The ETF is managed by Invesco and domiciled in Ireland.,Financials,,Invesco Investment Management,PNK,OTCM,
IMSBF,ISHARES V PLC S&P500 CNSMR STAP,USD,"ISHARES V PLC S&P500 CNSMR STAP seeks to track the investment results of an index composed of US consumer staples companies. It provides exposure to companies involved in the food, beverage, household goods, and personal care industries. The ETF is managed by BlackRock and domiciled in Ireland.",Consumer Staples,,BlackRock Asset Management,PNK,OTCM,
IMSIF,iShares II Public Limited Company - iShares Global Clean Energy UCITS ETF,USD,"iShares II Public Limited Company - iShares Global Clean Energy UCITS ETF seeks to track the investment results of an index composed of global equities in the clean energy sector. It provides exposure to companies involved in renewable energy production, energy efficiency, and related technologies. The ETF is managed by BlackRock and domiciled in Ireland.",Energy,,BlackRock Asset Management,PNK,OTCM,
IMSXF,iShares V Public Limited Company - iShares S&P 500 Industrials Sector UCITS ETF,USD,"iShares V Public Limited Company - iShares S&P 500 Industrials Sector UCITS ETF seeks to track the investment results of an index composed of US industrial companies. It provides exposure to companies involved in aerospace & defense, construction, machinery, and transportation. The ETF is managed by BlackRock and domiciled in Ireland.",Industrials,,BlackRock Asset Management,PNK,OTCM,
INQQF,ISHARES NASDAQ 100 INDEX ETF CA,USD,ISHARES NASDAQ 100 INDEX ETF CA seeks to track the investment results of an index composed of the 100 largest non-financial companies listed on the NASDAQ stock exchange. It offers exposure to leading technology and growth companies in the US. The ETF is managed by BlackRock and domiciled in Canada.,Information Technology,Large Cap,BlackRock Asset Management,PNK,OTCM,
ISACF,ISHARES III PLC CORE MSCI EUROP,USD,"ISHARES III PLC CORE MSCI EUROP is an exchange-traded fund (ETF) that aims to track the performance of the MSCI Europe Index, providing investors with broad exposure to the European equity market. The fund invests in a diversified portfolio of stocks of companies located in Europe, reflecting the composition of the underlying index. iShares is a brand of BlackRock.",Financials,Developed Markets,BlackRock Asset Management,PNK,OTCM,
ISCRF,iShares Public Limited Company - iShares Global Corp Bond UCITS ETF,USD,"The iShares Global Corp Bond UCITS ETF, managed by iShares Public Limited Company, seeks to track the investment results of an index composed of investment-grade corporate bonds from around the world. This ETF offers exposure to a broad range of global corporate debt, providing diversification in a single investment. The fund is domiciled in Ireland.",Fixed Income,Corporate Bonds,BlackRock Asset Management,PNK,OTCM,
ISDDF,iShares IV Public Limited Company - iShares $ Short Duration High Yield Corporate Bond UCITS ETF,USD,"The iShares $ Short Duration High Yield Corporate Bond UCITS ETF, managed by iShares IV Public Limited Company, aims to track the investment results of an index composed of U.S. dollar-denominated, high yield corporate bonds with a relatively short maturity. The ETF provides exposure to high-yield corporate debt with a focus on managing interest rate risk. The fund is domiciled in Ireland.",Fixed Income,High Yield Bonds,BlackRock Asset Management,PNK,OTCM,
ISDMF,iShares II Public Limited Company - iShares Developed Markets Property Yield UCITS ETF,USD,"The iShares Developed Markets Property Yield UCITS ETF, managed by iShares II Public Limited Company, seeks to track the investment results of an index composed of real estate companies and REITS in developed markets, offering a high dividend yield. The ETF provides exposure to the property sector in developed countries, generating income for investors. The fund is domiciled in Ireland.",Real Estate,REITs,BlackRock Asset Management,PNK,OTCM,
ISELF,ISHARES IV PLC ELECTRIC VEHICLE,USD,"ISHARES IV PLC ELECTRIC VEHICLE is an exchange-traded fund (ETF) that aims to track the investment results of an index composed of companies involved in the electric vehicle industry. The fund provides investors with exposure to companies that manufacture electric vehicles, batteries, and related components. iShares is a brand of BlackRock.",Consumer Discretionary,Developed Markets,BlackRock Asset Management,PNK,OTCM,
ISGAF,iShares III Public Limited Company - iShares Global Aggregate Bond UCITS ETF,USD,"The iShares Global Aggregate Bond UCITS ETF, managed by iShares III Public Limited Company, seeks to track the investment results of an index composed of investment-grade government and corporate bonds from around the world. This ETF offers broad exposure to the global investment-grade fixed-income market, providing diversification in a single investment. The fund is domiciled in Ireland.",Fixed Income,Investment Grade Bonds,BlackRock Asset Management,PNK,OTCM,
ISHVF,iShares II Public Limited Company - iShares US Aggregate Bond UCITS ETF,USD,"The iShares US Aggregate Bond UCITS ETF, managed by iShares II Public Limited Company, seeks to track the investment results of an index composed of US dollar-denominated investment-grade bonds. The ETF offers broad exposure to the US investment-grade fixed-income market. The fund is domiciled in Ireland.",Fixed Income,Investment Grade Bonds,BlackRock Asset Management,PNK,OTCM,
ISPHF,iShares Physical Metals plc - iShares Physical Silver ETC,USD,"The iShares Physical Silver ETC, managed by iShares Physical Metals plc, provides investors with exposure to physical silver by holding silver bullion. The ETC is designed to offer a simple and cost-effective way to invest in silver. The fund is domiciled in Ireland.",Commodities,,BlackRock Asset Management,PNK,OTCM,
ISRPF,iShares Public Limited Company - iShares $ Corp Bond UCITS ETF,USD,"The iShares $ Corp Bond UCITS ETF, managed by iShares Public Limited Company, seeks to track the investment results of an index composed of U.S. dollar-denominated investment-grade corporate bonds. This ETF provides exposure to a broad range of US corporate debt, offering diversification in a single investment. The fund is domiciled in Ireland.",Fixed Income,Corporate Bonds,BlackRock Asset Management,PNK,OTCM,
ISSZF,iShares V Public Limited Company - iShares S&P 500 Utilities Sector UCITS ETF,USD,"The iShares S&P 500 Utilities Sector UCITS ETF, managed by iShares V Public Limited Company, aims to track the investment results of an index composed of U.S. equities in the utilities sector. This ETF provides exposure to companies involved in providing electricity, gas, and water to consumers. The fund is domiciled in Ireland.",Utilities,Value,BlackRock Asset Management,PNK,OTCM,
ISTXF,iShares Public Limited Company - iShares $ Treasury Bond 1-3yr UCITS ETF,USD,"The iShares $ Treasury Bond 1-3yr UCITS ETF, managed by iShares Public Limited Company, seeks to track the investment results of an index composed of short-term U.S. Treasury bonds. This ETF provides exposure to U.S. government debt with a maturity of 1 to 3 years, offering a low-risk investment option. The fund is domiciled in Ireland.",Fixed Income,Treasury Bonds,BlackRock Asset Management,PNK,OTCM,
ISVAF,iShares VII Public Limited Company -  iShares NASDAQ 100 UCITS ETF,USD,"The iShares NASDAQ 100 UCITS ETF, managed by iShares VII Public Limited Company, aims to track the investment results of an index composed of the 100 largest non-financial companies listed on the NASDAQ stock exchange. This ETF provides exposure to leading technology and growth companies in the United States. The fund is domiciled in Ireland.",Alternatives,Developed Markets,BlackRock Asset Management,PNK,OTCM,PLCTHQM00018
ISVUF,iShares IV Public Limited Company - iShares Edge MSCI USA Value Factor UCITS ETF,USD,This is an ,,,,PNK,OTCM,
ISXIF,iShares Asia Trust - iShares Core S&P BSE SENSEX India Index ETF,USD,This is an ,,,,PNK,OTCM,
ISXVF,ISHARES IV PLC DIGITALISATION U,USD,This is an ,,,,PNK,OTCM,
ISXXF,iShares Public Limited Company - iShares Euro Dividend UCITS ETF,USD,This is an ,,,,PNK,OTCM,
ISZXF,ISHARES VII PLC ISHARES USD TRE,USD,This is an ,,,,PNK,OTCM,
IUAGF,ISHARES IV PLC AGEING POPULATON,USD,This is an ,,,BlackRock Asset Management,PNK,OTCM,
IUNSF,iShares S&P/TSX Capped Energy Index ETF,USD,"The iShares S&P/TSX Capped Energy Index ETF is an exchange-traded fund designed to replicate, to the extent possible, the performance of the S&P/TSX Capped Energy Index, net of expenses. It invests primarily in Canadian energy sector companies. The ETF offers exposure to the Canadian energy market.",Energy,,BlackRock Asset Management,PNK,OTCM,
IUQFF,ISHARES IV PLC EDGE MSCI USA QU,USD,,,,,PNK,OTCM,
IUSPF,iShares S&P/TSX Capped REIT Index ETF,USD,"The iShares S&P/TSX Capped REIT Index ETF (XRE) is a Canadian ETF that seeks to replicate the performance of the S&P/TSX Capped REIT Index. This index represents Canadian real estate investment trusts (REITs), providing investors with exposure to the Canadian real estate sector through publicly traded REITs. The ETF is managed by BlackRock Canada.",,REITs,BlackRock Asset Management,PNK,OTCM,
IUTCF,iShares S&P/TSX Global Gold Index ETF,USD,"The iShares S&P/TSX Global Gold Index ETF (XGD) is a Canadian ETF that seeks to replicate the performance of the S&P/TSX Global Gold Index. This index is comprised of global gold mining companies, offering investors exposure to the gold mining sector. The ETF is managed by BlackRock Canada.",Equities,Small Cap,BlackRock Asset Management,PNK,OTCM,
IUTSF,iShares S&P/TSX 60 Index ETF,USD,"The iShares S&P/TSX 60 Index ETF (XIU) is a Canadian ETF that aims to replicate the performance of the S&P/TSX 60 Index. This index represents the 60 largest companies listed on the Toronto Stock Exchange (TSX), providing investors with exposure to the Canadian equity market. The ETF is managed by BlackRock Canada.",Equities,Large Cap,BlackRock Asset Management,PNK,OTCM,
IVSPF,Ishares V Plc - Ishares S&P 500 Communication Sector Ucits Etf,USD,"Ishares V Plc - Ishares S&P 500 Communication Sector Ucits Etf is an exchange-traded fund (ETF). The ETF aims to track the performance of the S&P 500 Communication Services Sector Index, providing exposure to U.S. companies in the communication services sector. The ETF is managed by BlackRock and domiciled in Ireland.",Equities,Developed Markets,BlackRock Asset Management,PNK,OTCM,
IVUSF,INVESCO MARKETS PLC INVESCO FIN,USD,"INVESCO MARKETS PLC INVESCO FIN is an exchange-traded fund (ETF). The ETF aims to replicate the performance of the Financials sector of the S&P 500 Index, providing exposure to U.S. financial companies. The ETF is managed by Invesco and domiciled in Ireland.",Equities,Developed Markets,Invesco Investment Management,PNK,OTCM,
JIREF,JPMorgan ETFs (Ireland) ICAV - Ultra-Short Income UCITS ETF,USD,The JPMorgan ETFs (Ireland) ICAV - Ultra-Short Income UCITS ETF is an exchange-traded fund. It seeks to provide current income while maintaining principal value by investing in a diversified portfolio of ultra-short-term fixed-income securities. The fund is domiciled in Ireland.,Fixed Income,Corporate Bonds,JPMorgan Asset Management,PNK,OTCM,IE00BDFC6Q91
JJGTF,iPath Bloomberg Grains Subindex Total Return(SM) ETN,USD,"The investment seeks to provide investors with exposure to the Dow Jones-UBS Grains Subindex Total ReturnService Mark.
 The Dow Jones-UBS Grains Subindex Total ReturnService Mark (the ""index"") reflects the returns that are potentially available through an unleveraged investment in the futures contracts on grains commodities. The index is currently composed of three futures contracts on grains which are included in the Dow Jones-UBS Commodity Index Total ReturnService Mark.",Commodities,,Barclays,PNK,OTCM,US06738C8284
JPUHF,JPMorgan ETFs (Ireland) ICAV - Ultra-Short Income UCITS ETF,USD,"JPMorgan ETFs (Ireland) ICAV - Ultra-Short Income UCITS ETF is an exchange-traded fund. The ETF seeks to provide income while maintaining a low duration, investing primarily in short-term debt securities. The ETF is domiciled in Ireland.",Fixed Income,Money Market Instruments,JPMorgan Asset Management,PNK,OTCM,IE00BDFC6Q91
KRNIF,Kraneshares Icav - Kraneshares Msci China A Share Ucits Etf,USD,"Kraneshares Icav - Kraneshares Msci China A Share Ucits Etf is an exchange-traded fund (ETF) that tracks the performance of the MSCI China A Share Index. The ETF provides investors with access to China's mainland stock market, specifically the A-shares listed on the Shanghai and Shenzhen stock exchanges. The fund is managed by Krane Funds Advisors, LLC.",Alternatives,Emerging Markets,KraneShares,PNK,OTCM,
LGLBF,Gold Bullion Securities Limited - Gold Bullion Securities,USD,"Gold Bullion Securities is an exchange traded commodity, designed to track the spot price of gold. The security offers investors a simple and cost-efficient way to access the gold market without taking physical delivery of gold. It is structured as a debt security and is backed by physical gold held in allocated storage.",Commodities,,Gold Bullion Securities,PNK,OTCM,
MRJOF,Purpose Marijuana Opportunities Fund,USD,,,,,PNK,OTCM,
NTETF,Nikkei 225 Exchange Traded Fund,USD,,,,,PNK,OTCM,
NXTUF,First Trust Global Funds Public Limited Company - First Trust Japan AlphaDEX UCITS ETF,USD,"First Trust Global Funds Public Limited Company - First Trust Japan AlphaDEX UCITS ETF is an exchange-traded fund (ETF) that tracks an index of Japanese equities selected by the AlphaDEX methodology. This methodology aims to identify stocks with superior risk-adjusted returns based on factors such as growth, value, and momentum. The ETF provides exposure to the Japanese stock market through a smart beta approach.",Financials,,First Trust Advisors,PNK,OTCM,
PMMDF,PIMCO Fixed Income Source ETFs plc - PIMCO US Dollar Short Maturity Source UCITS ETF,USD,"PIMCO Fixed Income Source ETFs plc - PIMCO US Dollar Short Maturity Source UCITS ETF seeks to provide exposure to short-term US dollar-denominated fixed income securities. The fund is managed by PIMCO, a global investment management firm. The ETF is domiciled in Ireland.",Fixed Income,Corporate Bonds,PIMCO Global Advisors,PNK,OTCM,
PWQQF,PowerShares Global Funds Ireland Public Limited Company - PowerShares EQQQ Nasdaq-100 UCITS ETF,USD,"PowerShares Global Funds Ireland Public Limited Company - PowerShares EQQQ Nasdaq-100 UCITS ETF is an exchange-traded fund (ETF) domiciled in Ireland. It aims to track the performance of the Nasdaq-100 Index, which includes 100 of the largest non-financial companies listed on the NASDAQ stock market. The ETF provides investors with exposure to leading technology and growth companies.",Information Technology,Large Cap,Invesco Investment Management,PNK,OTCM,
SECTF,SSGA SPDR ETFS EUROPE II PLC S&,USD,SSGA SPDR ETFS EUROPE II PLC S& ,,,,PNK,OTCM,
SGACF,SSgA SPDR ETFs Europe I Public Limited Company - SPDR MSCI ACWI IMI UCITS ETF,USD,"SSgA SPDR ETFs Europe I Public Limited Company - SPDR MSCI ACWI IMI UCITS ETF is an exchange-traded fund (ETF) managed by State Street Global Advisors (SSGA). The fund aims to track the performance of the MSCI ACWI IMI (All Country World Index Investable Market Index), which represents large, mid and small-cap equity performance across developed and emerging markets. The ETF provides broad global equity exposure in a single investment vehicle and is compliant with UCITS regulations.",Financials,Developed Markets,State Street Global Advisors,PNK,OTCM,
SPWUF,SSGA SPDR ETFS EUROPE II PLC MS,USD,,,,,PNK,OTCM,
SSEHF,SSGA SPDR ETFS EUROPE II PLC SP,USD,SSGA SPDR ETFS EUROPE II PLC SP ,,,,PNK,OTCM,
SSEUF,SSGA SPDR ETFS EUROPE II PLC RU,USD,SSGA SPDR ETFS EUROPE II PLC RU ,,,,PNK,OTCM,
SSGAF,SSGA SPDR ETFS EUROPE I PLC SPD,USD,SSGA SPDR ETFS EUROPE I PLC SPD ,,,,PNK,OTCM,
SSGWF,SSGA SPDR ETFS EUROPE II PLC MS,USD,SSGA SPDR ETFS EUROPE II PLC MS ,,,,PNK,OTCM,
SSSEF,SSgA SPDR ETFs Europe II Public Limited Company - SPDR S&P U.S. Financials Select Sector UCITS ETF,USD,SSgA SPDR ETFs Europe II Public Limited Company - SPDR S&P U.S. Financials Select Sector UCITS ETF is an exchange-traded fund (ETF) designed to track the performance of the S&P U.S. Select Sector Financials Index. The fund provides exposure to companies in the U.S. financials sector and is domiciled in Europe as a UCITS fund. It offers investors a way to gain targeted exposure to U.S. financial companies.,Financials,,State Street Global Advisors,PNK,OTCM,
SSSPF,SSGA SPDR ETFS EUROPE I PLC SPD,USD,SSGA SPDR ETFS EUROPE I PLC SPD ,,,,PNK,OTCM,
SUSTF,SSgA SPDR ETFs Europe II Public Limited Company - SPDR S&P U.S. Technology Select Sector UCITS ETF,USD,"The SSgA SPDR ETFs Europe II Public Limited Company - SPDR S&P U.S. Technology Select Sector UCITS ETF seeks to provide investment results that correspond generally to the price and yield performance of the S&P Technology Select Sector Index. The ETF offers exposure to U.S. technology companies within the S&P 500, providing a focused investment in the technology sector. The fund is domiciled in Ireland.",Information Technology,,State Street Global Advisors,PNK,OTCM,
SWOOF,SSGA SPDR ETFS EUROPE II PLC MS,USD,SSGA SPDR ETFS EUROPE II PLC MS ,,,,PNK,OTCM,
SXERF,BLACKROCK AST MGT (DEUTSCHLAND),USD,BLACKROCK AST MGT (DEUTSCHLAND) ,,,BlackRock Asset Management,PNK,OTCM,
THRGF,SSgA SPDR ETFs Europe II plc - SPDR Thomson Reuters Global Convertible Bond UCITS ETF,USD,"SSgA SPDR ETFs Europe II plc - SPDR Thomson Reuters Global Convertible Bond UCITS ETF seeks to track the performance of the Thomson Reuters Global Convertible Bond Index. The fund invests in a diversified portfolio of convertible bonds issued by companies worldwide. State Street Global Advisors is headquartered in Boston, Massachusetts.",Fixed Income,Corporate Bonds,State Street Global Advisors,PNK,OTCM,
TIPUF,MULTI UNITS LUXEMBOURG LYXOR CO,USD,,,,,PNK,OTCM,
TVIXF,VelocityShares Daily 2x VIX Short-Term ETN,USD,"The investment seeks to replicate, net of expenses, the returns of twice (2x) the daily performance of the S&P 500 VIX Short-Term Futures index.
 The index was designed to provide investors with exposure to one or more maturities of futures contracts on the VIX, which reflects implied volatility of the S&P 500 Index at various points along the volatility forward curve. The ETNs are linked to a multiple (2x) of the daily return of the index and do not represent an investment in the VIX.",Equities,Trading,Credit Suisse Asset Management,PNK,OTCM,
UBCHF,UBS FUND MANAGEMENT(SWITZERLAND,USD,,,,,PNK,OTCM,
UGAZF,VelocityShares 3x Long Natural Gas ETN Linked to the S&P GSCI Natural Gas Index ER,USD,"The investment seeks to replicate, net of expenses, three times the performance of the S&P GSCI Natural Gas Index ER.
 The index comprises futures contracts on a single commodity and is calculated according to the methodology of the S&P GSCI Index.",Energy,Trading,Direxion Funds,PNK,OTCM,US22539T1833
UGLDF,VelocityShares 3x Long Gold ETN Linked to the S&P GSCI Gold Index ER,USD,"The investment seeks to replicate, net of expenses, three times the S&P GSCI Gold index ER.
 The index comprises futures contracts on a single commodity. The fluctuations in the values of it are intended generally to correlate with changes in the price of gold in global markets.",Commodities,Trading,Credit Suisse Asset Management,PNK,OTCM,
USLVF,VelocityShares 3x Long Silver ETN Linked to the S&P GSCI Silver Index ER,USD,"The investment seeks to replicate, net of expenses, three times the S&P GSCI Silver index ER.
 The index comprises futures contracts on a single commodity. The fluctuations in the values of it are intended generally to correlate with changes in the price of silver in global markets.",Commodities,Trading,VelocityShares,PNK,OTCM,
VANVF,Vaneck Vectors UCITS ETFs plc - Vaneck Vectors J.P. Morgan EM Local Currency Bond UCITS ETF,USD,"The VanEck Vectors J.P. Morgan EM Local Currency Bond UCITS ETF tracks the performance of an index composed of emerging market government bonds issued in their local currencies. This provides investors exposure to emerging market debt without the direct impact of currency fluctuations relative to the US dollar, since currency fluctuations affect both the bond value and the currency in which it is issued. Vaneck Vectors UCITS ETFs plc manages the ETF, aiming to offer a diversified portfolio of emerging market local currency bonds.",Fixed Income,Emerging Markets,VanEck Asset Management,PNK,OTCM,
