symbol,name,currency,summary,category_group,category,family,exchange,mic,isin
00656R.TW,Cathay FTSE China A50 Daily Inversed ETF,TWD,"The Cathay FTSE China A50 Daily Inversed ETF seeks to provide the inverse of the daily performance of the FTSE China A50 Index. The fund is designed for investors seeking to profit from, or hedge against, a decline in the Chinese stock market. Cathay Financial Holding Co. is a financial services company headquartered in Taiwan.",Financials,Emerging Markets,Cathay Securities Investment Trust,TAI,XTAI,
00663L.TW,Cathay TAIEX Daily Leveraged 2X ETF,TWD,"The Cathay TAIEX Daily Leveraged 2X ETF seeks to provide twice the daily investment results of the TAIEX (Taiwan Stock Exchange Capitalization Weighted Stock Index). It uses leverage to amplify the returns of the underlying index, both positively and negatively. Cathay Financial Holding Co. is a financial services company headquartered in Taiwan.",Financials,,Cathay Securities Investment Trust,TAI,XTAI,
00664R.TW,Cathay TAIEX Daily Inversed ETF,TWD,"The Cathay TAIEX Daily Inversed ETF seeks to provide the inverse of the daily investment results of the TAIEX (Taiwan Stock Exchange Capitalization Weighted Stock Index). It aims to profit from a decline in the underlying index, providing a hedge against market downturns. Cathay Financial Holding Co. is a financial services company headquartered in Taiwan.",Financials,,Cathay Securities Investment Trust,TAI,XTAI,
00668.TW,Cathay DJIA ETF,TWD,"The Cathay DJIA ETF seeks to track the performance of the Dow Jones Industrial Average (DJIA). It provides exposure to the 30 large-cap, blue-chip U.S. companies included in the DJIA. Cathay Financial Holding Co. is a financial services company headquartered in Taiwan.",Financials,Large Cap,Cathay Securities Investment Trust,TAI,XTAI,
00669R.TW,Cathay DJIA Inv 1X ETF,TWD,"The Cathay DJIA Inv 1X ETF seeks to provide the inverse of the daily performance of the Dow Jones Industrial Average (DJIA). It is designed for investors seeking to profit from, or hedge against, a decline in the U.S. stock market. Cathay Financial Holding Co. is a financial services company headquartered in Taiwan.",Financials,Large Cap,Cathay Securities Investment Trust,TAI,XTAI,
00676R.TW,Fubon TAIEX Daily -1X Inverse ETF,TWD,The Fubon TAIEX Daily -1X Inverse ETF seeks to provide the inverse of the daily performance of the TAIEX (Taiwan Stock Exchange Capitalization Weighted Stock Index). The fund aims to deliver the opposite return of the TAIEX on a daily basis and is designed for investors seeking to hedge their portfolio or profit from short-term market declines. Fubon Financial Holding Co. is a financial services company headquartered in Taiwan.,Financials,,Fubon Securities Investment Trust,TAI,XTAI,
00677U.TW,Fubon S&P 500 VIX Short-Term Futures ETF,TWD,The Fubon S&P 500 VIX Short-Term Futures ETF seeks to track the performance of an index comprised of short-term VIX futures contracts. It aims to provide exposure to the implied volatility of the S&P 500 index. Fubon Financial Holding Co. is a financial services company headquartered in Taiwan.,Derivatives,,Fubon Securities Investment Trust,TAI,XTAI,
00685L.TW,Capital Taiex Daily Leveraged 2X ETF,TWD,The Capital Taiex Daily Leveraged 2X ETF aims to deliver twice the daily performance of the TAIEX. This leveraged ETF is designed for sophisticated investors seeking to amplify daily returns based on the Taiwan Stock Exchange index. Capital Investment Trust Corp. is headquartered in Taiwan.,Financials,,Capital Investment Trust,TAI,XTAI,
00686R.TW,Capital Taiex Daily Inversed -1X ETF,TWD,"The Capital Taiex Daily Inversed -1X ETF seeks to provide the inverse of the daily performance of the TAIEX (Taiwan Stock Exchange Capitalization Weighted Stock Index). The fund is designed for investors seeking to profit from, or hedge against, a decline in the Taiwanese stock market. Capital Investment Trust Corp. is headquartered in Taiwan.",Financials,,Capital Investment Trust,TAI,XTAI,
00692.TW,Fubon TWSE Corporate Governance 100 ETF,TWD,The Fubon TWSE Corporate Governance 100 ETF tracks the performance of the TWSE Corporate Governance 100 Index. It invests in Taiwanese companies that demonstrate strong corporate governance practices. Fubon Financial Holding Co. is a financial services company headquartered in Taiwan.,Financials,,Fubon Securities Investment Trust,TAI,XTAI,
00693U.TW,JKO S&P GSCI Soybeans ER Futures ETF,TWD,"The JKO S&P GSCI Soybeans ER Futures ETF aims to provide exposure to the performance of soybeans futures contracts. The ETF tracks the S&P GSCI Soybeans Enhanced Excess Return Index, offering investors a way to participate in the price movements of soybeans. JKO Securities is a financial services company headquartered in Taiwan.",Commodities,,JKO Asset Management,TAI,XTAI,
00700.TW,Fubon Hang Seng China Enterprises ETF,TWD,The Fubon Hang Seng China Enterprises ETF tracks the performance of the Hang Seng China Enterprises Index. It invests in China-based companies listed on the Hong Kong Stock Exchange. Fubon Financial Holding Co. is a financial services company headquartered in Taiwan.,Financials,Emerging Markets,Fubon Securities Investment Trust,TAI,XTAI,
00701.TW,Cathay TIP TAIEX+ Low Volatility Select 30 ETF,TWD,The Cathay TIP TAIEX+ Low Volatility Select 30 ETF aims to invest in 30 stocks that exhibit low volatility based on the TIP TAIEX+ Low Volatility Select 30 Index. It seeks to provide investors with relatively stable returns compared to the broader market. Cathay Financial Holding Co. is a financial services company headquartered in Taiwan.,Financials,,Cathay Securities Investment Trust,TAI,XTAI,
00703.TW,Taishin MSCI China ETF,TWD,The Taishin MSCI China ETF seeks to track the performance of the MSCI China Index. It provides exposure to large and mid-cap Chinese equities listed on various exchanges around the world. Taishin Securities Investment Trust is a financial services company headquartered in Taiwan.,Financials,Emerging Markets,Taishin Securities Investment Trust,TAI,XTAI,
00711B.TW,Fuh Hwa Emerging Market 10+ Yr Bond ETF,TWD,"The Fuh Hwa Emerging Market 10+ Yr Bond ETF seeks to track the performance of long-term, investment-grade emerging market bonds. It invests primarily in government and corporate bonds with maturities of 10 years or more. Fuh Hwa Securities Investment Trust is a financial services company headquartered in Taiwan.",Fixed Income,Emerging Markets,Fuh Hwa Securities Investment Trust,TAI,XTAI,
00715L.TW,JKO S&P GSCI Brent Crude 2X Leveraged ER Futures ETF,TWD,"The JKO S&P GSCI Brent Crude 2X Leveraged ER Futures ETF seeks to provide twice the daily investment results of the S&P GSCI Brent Crude Enhanced Excess Return Index. It uses leverage to amplify the returns of the underlying index, both positively and negatively, offering exposure to Brent crude oil futures. JKO Securities is a financial services company headquartered in Taiwan.",Commodities,,JKO Asset Management,TAI,XTAI,
00717.TW,Fubon S&P US Preferred Stock ETF,TWD,The Fubon S&P US Preferred Stock ETF seeks to track the performance of the S&P U.S. Preferred Stock Index. It provides exposure to a diversified portfolio of preferred stocks listed in the United States. Fubon Financial Holding Co. is a financial services company headquartered in Taiwan.,Financials,,Fubon Securities Investment Trust,TAI,XTAI,
00728.TW,FSITC Taiwan Industry Elite 30 ETF,TWD,The FSITC Taiwan Industry Elite 30 ETF seeks to invest in Taiwan's leading 30 companies that are part of industry elites. The fund aims to capture the growth potential of key sectors in Taiwan's economy. FSITC is headquartered in Taiwan.,Financials,,First Financial Holding,TAI,XTAI,
00730.TW,Fubon Dow Jones Taiwan High-Quality Dividend 30 ETF,TWD,"The Fubon Dow Jones Taiwan High-Quality Dividend 30 ETF invests in the top 30 high-quality, dividend-paying companies in Taiwan, based on the Dow Jones Taiwan High-Quality Dividend 30 Index. The fund provides exposure to a selection of fundamentally strong Taiwanese companies known for their dividend yields. Fubon Financial Holding Co. is a financial services company headquartered in Taiwan.",Financials,,Fubon Securities Investment Trust,TAI,XTAI,
00732.TW,Cathay FTSE Chinese Government and Policy Bank Bond 0-1 Year Select ETF,TWD,The Cathay FTSE Chinese Government and Policy Bank Bond 0-1 Year Select ETF invests in short-term Chinese government and policy bank bonds. The fund aims to provide stable returns with low volatility by focusing on bonds with maturities between 0 and 1 year. Cathay Financial Holding Co. is a financial services company headquartered in Taiwan.,Fixed Income,Government Bonds,Cathay Securities Investment Trust,TAI,XTAI,
00742.TW,Shin Kong Domestic Demand High Dividend ETF,TWD,The Shin Kong Domestic Demand High Dividend ETF focuses on investing in Taiwanese companies that benefit from domestic demand and have a history of high dividend payouts. The fund seeks to provide investors with a combination of income and capital appreciation. Shin Kong Investment Trust is a financial services company headquartered in Taiwan.,Financials,,Shin Kong Investment Trust,TAI,XTAI,
00743.TW,Cathay FTSE China A150 ETF,TWD,The Cathay FTSE China A150 ETF tracks the performance of the FTSE China A150 Index. It aims to provide investors access to a representative selection of Chinese A-shares. Cathay Financial Holding Co. is a financial services company headquartered in Taiwan.,Financials,Emerging Markets,Cathay Securities Investment Trust,TAI,XTAI,
00752.TW,CTBC China 50,TWD,The CTBC China 50 ETF aims to invest in the top 50 Chinese companies. The fund offers investors a way to participate in the growth potential of the Chinese economy. CTBC Investments is a financial services company headquartered in Taiwan.,Financials,Emerging Markets,CTBC Securities Investment Trust,TAI,XTAI,
00753L.TW,CTBC China 50 2X,TWD,The CTBC China 50 2X ETF aims to provide two times the daily performance of the China 50 Index. The leveraged ETF is designed for investors with a high risk tolerance. CTBC Investments is a financial services company headquartered in Taiwan.,Information Technology,,CTBC Securities Investment Trust,TAI,XTAI,
00757.TW,UPAMC NYSE FANG+ ETF,TWD,"UPAMC NYSE FANG+ ETF aims to replicate the performance of the NYSE FANG+ Index, providing exposure to highly traded growth stocks of technology and consumer discretionary companies. The ETF invests in companies such as Facebook (Meta), Apple, Amazon, Netflix, and Google (Alphabet), along with other innovative technology and growth companies, offering investors a way to participate in the growth of these leading firms. Its headquarters is in Taiwan.",Information Technology,,Yuanta Securities Investment Trust,TAI,XTAI,
00763U.TW,JKO Dow Jones Copper ER Futures ETF,TWD,"JKO Dow Jones Copper ER Futures ETF seeks to track the performance of the Dow Jones Copper ER Futures Index, providing investors with exposure to the copper market. The ETF invests in copper futures contracts, allowing investors to gain exposure to the price movements of copper without directly owning the physical commodity. Its headquarters is in Taiwan.",Commodities,,JKO Asset Management,TAI,XTAI,
00770.TW,Cathay S&P North Amrcn Tchnlgy Sctr ETF,TWD,"Cathay S&P North Amrcn Tchnlgy Sctr ETF aims to replicate the performance of the S&P North American Technology Sector Index, offering exposure to leading technology companies in North America. The ETF invests in companies across various technology sub-sectors, providing investors with a diversified approach to investing in the technology industry. Its headquarters is in Taiwan.",Information Technology,,Cathay Securities Investment Trust,TAI,XTAI,
00774B.TW,Shin Kong 10 Years China Treasury Policy Bank Green Bond ETF,TWD,"Shin Kong 10 Years China Treasury Policy Bank Green Bond ETF focuses on investing in 10-year China Treasury bonds and policy bank green bonds, providing investors with exposure to the Chinese fixed income market while promoting environmentally sustainable investments. The ETF invests in bonds that meet specific green criteria, aligning with environmental, social, and governance (ESG) principles. Its headquarters is in Taiwan.",Fixed Income,,Shin Kong Investment Trust,TAI,XTAI,
008201.TW,W.I.S.E. - SSE 50 China Tracker,TWD,The investment seeks to provide the investment performance (before taxes) that tracks the performance of the SSE 50. The SSE 50 is an index consisting of 50 constituents A Shares compiled and managed by the China securities Index Co Ltd. The risk profile is regarded as high.,Information Technology,,BOCI-Prudential Asset Management,TAI,XTAI,
00851.TW,Taishin SG Global AI and Robotics Select ETF,TWD,"Taishin SG Global AI and Robotics Select ETF aims to track the performance of the SG Global AI and Robotics Select Index, providing exposure to companies involved in the artificial intelligence and robotics industries. The ETF invests in companies that are developing and utilizing AI and robotics technologies, offering investors a way to participate in the growth of these innovative sectors. Its headquarters is in Taiwan.",Information Technology,,Taishin Securities Investment Trust,TAI,XTAI,
00885.TW,Fubon FTSE Vietnam ETF,TWD,"Fubon FTSE Vietnam ETF aims to replicate the performance of the FTSE Vietnam Index, providing investors with exposure to the Vietnamese equity market. The ETF invests in companies listed on the Vietnam Stock Exchange, offering investors a way to participate in the growth of the Vietnamese economy. Its headquarters is in Taiwan.",Information Technology,,Fubon Securities Investment Trust,TAI,XTAI,
01001T.TW,Fubon No.1 Real Estate Investment Trust,TWD,Fubon No.1 Real Estate Investment Trust (REIT) is a real estate investment trust that invests in a portfolio of income-generating properties in Taiwan. The REIT generates revenue through rental income from its properties. Its headquarters is in Taiwan.,Real Estate,REITs,Fubon Securities Investment Trust,TAI,XTAI,
01002T.TW,Cathay No.1 REIT,TWD,Cathay No.1 REIT is a real estate investment trust that invests in a portfolio of income-generating properties in Taiwan. The REIT generates revenue through rental income from its properties. Its headquarters is in Taiwan.,Real Estate,REITs,Cathay Securities Investment Trust,TAI,XTAI,
01004T.TW,Fubon No.2 Real Estate Investment Trust,TWD,Fubon No.2 Real Estate Investment Trust is a real estate investment trust that invests in a portfolio of income-generating properties in Taiwan. The REIT generates revenue through rental income from its properties. Its headquarters is in Taiwan.,Real Estate,REITs,Fubon Securities Investment Trust,TAI,XTAI,
01007T.TW,Cathay No.2 REIT,TWD,Cathay No.2 REIT is a real estate investment trust that invests in a portfolio of income-generating properties in Taiwan. The REIT generates revenue through rental income from its properties. Its headquarters is in Taiwan.,Real Estate,REITs,Cathay Securities Investment Trust,TAI,XTAI,
01009T.TW,O-Bank Number One Real Estate Investment Trust,TWD,O-Bank Number One Real Estate Investment Trust is a real estate investment trust that invests in a portfolio of income-generating properties in Taiwan. The REIT generates revenue through rental income from its properties. Its headquarters is in Taiwan.,Real Estate,REITs,,TAI,XTAI,
01010T.TW,King's Town Millerful No.1 Real Estate Investment Trust,TWD,King's Town Millerful No.1 Real Estate Investment Trust is a real estate investment trust that invests in a portfolio of income-generating properties in Taiwan. The REIT generates revenue through rental income from its properties. Its headquarters is in Taiwan.,Real Estate,REITs,,TAI,XTAI,
020002.TW,MASTERLINK SECURITIES CORP,TWD,"MASTERLINK SECURITIES CORP is a securities firm that provides brokerage, investment banking, and wealth management services. The company facilitates trading of stocks, bonds, and other securities for individual and institutional investors. Its headquarters is in Taiwan.",Financials,,,TAI,XTAI,
