symbol,name,currency,summary,category_group,category,family,exchange,mic,isin
DB11.VI,Xtrackers - CAC 40 UCITS ETF,EUR,"Xtrackers - CAC 40 UCITS ETF is an exchange-traded fund (ETF) that aims to replicate the performance of the CAC 40 index. The CAC 40 index consists of the 40 largest French companies listed on the Euronext Paris exchange. It is managed by Xtrackers, which is part of DWS Group.",Alternatives,,Xtrackers,VIE,XWBO,
DB12.VI,Xtrackers - DAX UCITS ETF,EUR,"Xtrackers - DAX UCITS ETF is an exchange-traded fund (ETF) that aims to replicate the performance of the DAX index. The DAX index tracks the 40 largest and most liquid German companies listed on the Frankfurt Stock Exchange. This ETF is managed by Xtrackers, which is part of DWS Group.",Alternatives,,Xtrackers,VIE,XWBO,LU0274211480
DB13.VI,Xtrackers - Euro Stoxx 50 UCITS ETF,EUR,"Xtrackers - Euro Stoxx 50 UCITS ETF is an exchange-traded fund (ETF) that aims to replicate the performance of the Euro Stoxx 50 index. The Euro Stoxx 50 index consists of the 50 largest companies in the Eurozone. It is managed by Xtrackers, a part of DWS Group.",Alternatives,,Xtrackers,VIE,XWBO,
DB14.VI,Xtrackers - Euro Stoxx 50 UCITS ETF,EUR,"Xtrackers - Euro Stoxx 50 UCITS ETF is an exchange-traded fund (ETF) that aims to replicate the performance of the Euro Stoxx 50 index. The Euro Stoxx 50 index consists of the 50 largest companies in the Eurozone. It is managed by Xtrackers, a part of DWS Group.",Alternatives,,Xtrackers,VIE,XWBO,
DB15.VI,Xtrackers - FTSE 100 Income UCITS ETF,EUR,"Xtrackers - FTSE 100 Income UCITS ETF is an exchange-traded fund (ETF) that aims to provide income by tracking the performance of the FTSE 100 index while also focusing on income generation. The fund invests in companies within the FTSE 100 that are expected to provide stable dividend income. Xtrackers is the ETF provider, belonging to DWS Group.",Alternatives,,Xtrackers,VIE,XWBO,
DB16.VI,Xtrackers FTSE MIB UC ETF 1D,EUR,"Xtrackers FTSE MIB UC ETF 1D is an exchange-traded fund (ETF) that aims to replicate the performance of the FTSE MIB index. The FTSE MIB index represents the 40 largest and most liquid Italian companies listed on the Borsa Italiana. Xtrackers manages this ETF, which is part of DWS Group.",Alternatives,,Xtrackers,VIE,XWBO,
DB17.VI,Xtrackers - MSCI EMU UCITS ETF,EUR,"Xtrackers - MSCI EMU UCITS ETF is an exchange-traded fund (ETF) that aims to track the performance of the MSCI EMU (European Economic and Monetary Union) index. The fund provides exposure to large and mid-cap companies across 10 developed countries in the EMU. The ETF is managed by Xtrackers, a part of DWS Group.",Alternatives,,Xtrackers,VIE,XWBO,LU0846194776
DB18.VI,Xtrackers - MSCI Europe UCITS ETF,EUR,"Xtrackers - MSCI Europe UCITS ETF is an exchange-traded fund (ETF) that aims to track the performance of the MSCI Europe index. The fund provides exposure to large and mid-cap companies across developed countries in Europe. It is managed by Xtrackers, a part of DWS Group.",Alternatives,,Xtrackers,VIE,XWBO,LU0274209237
DB19.VI,Xtrackers (IE) Public Limited Company - Xtrackers MSCI USA UCITS ETF,EUR,"Xtrackers (IE) Public Limited Company - Xtrackers MSCI USA UCITS ETF is an exchange-traded fund (ETF) that seeks to replicate the performance of the MSCI USA Index. The fund provides exposure to the large and mid-cap segments of the U.S. equity market. Xtrackers is the ETF provider, and it is part of DWS Group.",Alternatives,,Xtrackers,VIE,XWBO,
DB20.VI,Xtrackers - S&P 500 Swap UCITS ETF,EUR,"Xtrackers - S&P 500 Swap UCITS ETF is an exchange-traded fund (ETF) that aims to track the performance of the S&P 500 index. This fund uses a swap-based replication method to mirror the returns of the index. It is managed by Xtrackers, which is part of DWS Group.",Alternatives,,Xtrackers,VIE,XWBO,LU2009147757
DB21.VI,Xtrackers - ShortDAX Daily Swap UCITS ETF,EUR,"Xtrackers - ShortDAX Daily Swap UCITS ETF is an exchange-traded fund (ETF) that seeks to provide the inverse (opposite) of the daily performance of the DAX index. The fund utilizes a swap-based replication method to achieve this objective. It is managed by Xtrackers, which is part of DWS Group.",Derivatives,,Xtrackers,VIE,XWBO,LU0292106241
DB22.VI,Xtrackers - Switzerland UCITS ETF,EUR,"Xtrackers - Switzerland UCITS ETF is an exchange-traded fund (ETF) that aims to track the performance of the Swiss stock market. It provides exposure to a broad range of companies listed on the SIX Swiss Exchange. The ETF is managed by Xtrackers, part of DWS Group.",Alternatives,,Xtrackers,VIE,XWBO,LU0274221281
DB24.VI,Xtrackers - Stoxx Europe 600 UCITS ETF,EUR,"Xtrackers - Stoxx Europe 600 UCITS ETF is an exchange-traded fund (ETF) that seeks to replicate the performance of the STOXX Europe 600 index. This index represents large, mid and small capitalisation companies across 17 countries of the European developed markets. It is managed by Xtrackers, which is part of DWS Group.",Alternatives,,Xtrackers,VIE,XWBO,LU0328475792
DB25.VI,Xtrackers EurCrpBon UCITS ETF,EUR,"Xtrackers EurCrpBon UCITS ETF is an exchange-traded fund (ETF) designed to track the performance of Euro-denominated corporate bonds. The fund offers exposure to a diversified portfolio of investment-grade corporate bonds issued in euros. It is managed by Xtrackers, part of DWS Group.",Fixed Income,Corporate Bonds,Xtrackers,VIE,XWBO,
DB26.VI,Xtrackers II - Eurozone Government Bond UCITS ETF,EUR,"Xtrackers II - Eurozone Government Bond UCITS ETF is an exchange-traded fund (ETF) designed to track the performance of Eurozone government bonds. The fund provides investors with exposure to a diversified portfolio of government bonds issued by countries within the Eurozone. Xtrackers is the ETF provider, belonging to DWS Group.",Fixed Income,Government Bonds,Xtrackers,VIE,XWBO,
DB27.VI,Xtrackers II - Global Government Bond UCITS ETF,EUR,"Xtrackers II - Global Government Bond UCITS ETF is an exchange-traded fund (ETF) that aims to track the performance of global government bonds. The fund provides exposure to a diversified portfolio of government bonds from around the world. The ETF is managed by Xtrackers, which is part of DWS Group.",Fixed Income,Government Bonds,Xtrackers,VIE,XWBO,
DB28.VI,Xtrackers - MSCI China UCITS ETF,EUR,"Xtrackers - MSCI China UCITS ETF is an exchange-traded fund (ETF) that aims to track the performance of the MSCI China index. The fund provides exposure to a broad range of Chinese companies listed on various stock exchanges. It is managed by Xtrackers, a part of DWS Group.",Alternatives,Emerging Markets,Xtrackers,VIE,XWBO,LU0514695690
DB29.VI,Xtrackers - MSCI Japan UCITS ETF,EUR,"Xtrackers - MSCI Japan UCITS ETF is an exchange-traded fund (ETF) that aims to track the performance of the MSCI Japan index. The fund provides exposure to a broad range of Japanese companies. It is managed by Xtrackers, which is part of DWS Group.",Alternatives,Developed Markets,Xtrackers,VIE,XWBO,
DB30.VI,Xtrackers - MSCI Korea UCITS ETF,EUR,"Xtrackers - MSCI Korea UCITS ETF is an exchange-traded fund (ETF) that aims to track the performance of the MSCI Korea index. The fund provides exposure to a broad range of South Korean companies. Xtrackers manages this ETF, and it is part of DWS Group.",Alternatives,Emerging Markets,Xtrackers,VIE,XWBO,LU0292100046
DB31.VI,Xtrackers - MSCI World Swap UCITS ETF,EUR,"Xtrackers - MSCI World Swap UCITS ETF is an exchange-traded fund (ETF) that aims to track the performance of the MSCI World Index. This fund uses a swap-based replication strategy to mirror the returns of the index, providing exposure to developed market equities globally. Xtrackers is the ETF provider, belonging to DWS Group.",Alternatives,Developed Markets,Xtrackers,VIE,XWBO,LU0274208692
DB32.VI,Xtrackers - MSCI Brazil UCITS ETF,EUR,"Xtrackers - MSCI Brazil UCITS ETF is an exchange-traded fund (ETF) that aims to track the performance of the MSCI Brazil index. The fund provides exposure to a broad range of Brazilian companies. Xtrackers manages this ETF, which is part of DWS Group.",Alternatives,Emerging Markets,Xtrackers,VIE,XWBO,LU0292109344
DB33.VI,Xtrackers - MSCI Pacific ex Japan UCITS ETF,EUR,"Xtrackers - MSCI Pacific ex Japan UCITS ETF is an exchange-traded fund (ETF) that aims to track the performance of the MSCI Pacific ex Japan index. The fund provides exposure to developed markets in the Pacific region, excluding Japan. It is managed by Xtrackers, a part of DWS Group.",Real Estate,,Xtrackers,VIE,XWBO,
DB34.VI,Xtrackers - MSCI Taiwan UCITS ETF,EUR,"Xtrackers - MSCI Taiwan UCITS ETF is an exchange-traded fund (ETF) that aims to track the performance of the MSCI Taiwan index. The fund provides exposure to a broad range of Taiwanese companies. Xtrackers manages this ETF, and it is part of DWS Group.",Real Estate,Emerging Markets,Xtrackers,VIE,XWBO,
DB35.VI,Xtrackers - LPX Private Equity Swap UCITS ETF,EUR,"Xtrackers - LPX Private Equity Swap UCITS ETF is an exchange-traded fund (ETF) that aims to track the performance of the LPX Private Equity Index. The fund utilizes a swap-based replication method to provide exposure to the global private equity market. It is managed by Xtrackers, a part of DWS Group.",Alternatives,,Xtrackers,VIE,XWBO,
DB36.VI,Xtrackers - S&P ASX 200 UCITS ETF,EUR,"Xtrackers - S&P ASX 200 UCITS ETF is an exchange-traded fund (ETF) that aims to track the performance of the S&P/ASX 200 index. The fund provides exposure to the largest 200 companies listed on the Australian Securities Exchange. It is managed by Xtrackers, a part of DWS Group.",Real Estate,,Xtrackers,VIE,XWBO,LU0328474803
DB37.VI,Xtrackers - S&P Global Infrastructure Swap UCITS ETF,EUR,"Xtrackers - S&P Global Infrastructure Swap UCITS ETF is an exchange-traded fund (ETF) that aims to track the performance of the S&P Global Infrastructure Index. This fund uses a swap-based replication strategy to mirror the returns of the index, providing exposure to infrastructure companies worldwide. Xtrackers is the ETF provider, belonging to DWS Group.",Real Estate,,Xtrackers,VIE,XWBO,
DB38.VI,Xtrackers II - USD Emerging Markets Bond UCITS ETF,EUR,"Xtrackers II - USD Emerging Markets Bond UCITS ETF is an exchange-traded fund (ETF) that aims to track the performance of USD-denominated emerging market bonds. The fund provides exposure to a diversified portfolio of bonds issued by emerging market governments and corporations. Xtrackers is the ETF provider, belonging to DWS Group.",Fixed Income,Emerging Markets,Xtrackers,VIE,XWBO,
DB39.VI,Xtrackers - FTSE Developed Europe Real Estate UCITS ETF,EUR,"Xtrackers - FTSE Developed Europe Real Estate UCITS ETF is an exchange-traded fund (ETF) that aims to track the performance of the FTSE Developed Europe Real Estate Index. The fund invests in real estate companies located in developed European countries. It is managed by Xtrackers, which is part of DWS Group.",Real Estate,REITs,Xtrackers,VIE,XWBO,
DB40.VI,Xtrackers II - EUR High Yield Corporate Bond UCITS ETF,EUR,"Xtrackers II - EUR High Yield Corporate Bond UCITS ETF is an exchange-traded fund (ETF) that aims to track the performance of EUR-denominated high yield corporate bonds. The fund provides exposure to a diversified portfolio of sub-investment grade corporate bonds issued in euros. Xtrackers is the ETF provider, belonging to DWS Group.",Fixed Income,High Yield Bonds,Xtrackers,VIE,XWBO,
DB41.VI,Xtrackers - MSCI EM Asia Swap UCITS ETF,EUR,"Xtrackers - MSCI EM Asia Swap UCITS ETF is an exchange-traded fund (ETF) that aims to track the performance of the MSCI Emerging Markets (EM) Asia Index. The fund utilizes a swap-based replication method to provide exposure to the emerging markets of Asia. It is managed by Xtrackers, a part of DWS Group.",Real Estate,Emerging Markets,Xtrackers,VIE,XWBO,
DB42.VI,Xtrackers - MSCI EM Latin America Swap UCITS ETF,EUR,"Xtrackers - MSCI EM Latin America Swap UCITS ETF is an exchange-traded fund (ETF) that aims to track the performance of the MSCI Emerging Markets (EM) Latin America Index. The fund utilizes a swap-based replication method to provide exposure to the emerging markets of Latin America. It is managed by Xtrackers, a part of DWS Group.",Real Estate,Emerging Markets,Xtrackers,VIE,XWBO,
DB43.VI,Xtrackers EONIA UCITS ETF,EUR,"Xtrackers EONIA UCITS ETF is an exchange-traded fund (ETF) that aims to track the performance of the Euro Overnight Index Average (EONIA). The EONIA is a benchmark for the overnight lending rate in the Eurozone interbank market. The ETF is managed by Xtrackers, which is part of DWS Group.",Fixed Income,,Xtrackers,VIE,XWBO,
DB44.VI,Xtrackers Eur InflLB UCITS ETF,EUR,"Xtrackers Eur InflLB UCITS ETF is an exchange-traded fund (ETF) designed to track the performance of Euro-denominated inflation-linked bonds. The fund offers exposure to a diversified portfolio of government bonds whose principal is adjusted based on inflation. It is managed by Xtrackers, part of DWS Group.",Fixed Income,Inflation-Protected Securities,Xtrackers,VIE,XWBO,
DB45.VI,Xtrackers II - Global Aggregate Bond Swap UCITS ETF,EUR,"Xtrackers II - Global Aggregate Bond Swap UCITS ETF is an exchange-traded fund (ETF) that aims to track the performance of a global aggregate bond index. This fund uses a swap-based replication strategy to mirror the returns of the index, providing exposure to investment-grade bonds globally. Xtrackers is the ETF provider, belonging to DWS Group.",Fixed Income,Investment Grade Bonds,Xtrackers,VIE,XWBO,
DB46.VI,Xtrackers II - Global Inflation-Linked Bond UCITS ETF,EUR,"Xtrackers II - Global Inflation-Linked Bond UCITS ETF is an exchange-traded fund (ETF) designed to track the performance of global inflation-linked bonds. The fund provides investors exposure to a diversified portfolio of inflation-linked government bonds from around the world. Xtrackers is the ETF provider, belonging to DWS Group.",Fixed Income,Inflation-Protected Securities,Xtrackers,VIE,XWBO,
DB47.VI,Xtrackers II - USD Emerging Markets Bond UCITS ETF,EUR,"Xtrackers II - USD Emerging Markets Bond UCITS ETF is an exchange-traded fund (ETF) that aims to track the performance of USD-denominated emerging market bonds. The fund provides exposure to a diversified portfolio of bonds issued by emerging market governments and corporations. Xtrackers is the ETF provider, belonging to DWS Group.",Fixed Income,Emerging Markets,Xtrackers,VIE,XWBO,
DB48.VI,Xtrackers LevDAX UCITS ETF,EUR,"Xtrackers LevDAX UCITS ETF is an exchange-traded fund (ETF) that aims to provide a leveraged return of the DAX index. The fund seeks to deliver twice the daily performance of the DAX index through the use of leverage. The ETF is managed by Xtrackers, which is part of DWS Group.",Derivatives,,Xtrackers,VIE,XWBO,
DB49.VI,Xtrackers MSCICanada UCITS ETF,EUR,"Xtrackers MSCICanada UCITS ETF is an exchange-traded fund (ETF) that aims to track the performance of the MSCI Canada index. The fund provides exposure to a broad range of Canadian companies. Xtrackers manages this ETF, and it is part of DWS Group.",Real Estate,,Xtrackers,VIE,XWBO,
DB50.VI,Xtrackers - MSCI Emerging Markets Swap UCITS ETF,EUR,"Xtrackers - MSCI Emerging Markets Swap UCITS ETF is an exchange-traded fund (ETF) that aims to track the performance of the MSCI Emerging Markets Index. This fund uses a swap-based replication strategy to mirror the returns of the index, providing exposure to emerging market equities globally. Xtrackers is the ETF provider, belonging to DWS Group.",Real Estate,Emerging Markets,Xtrackers,VIE,XWBO,
DB51.VI,Xtrackers - MSCI Europe Small Cap UCITS ETF,EUR,"Xtrackers - MSCI Europe Small Cap UCITS ETF is an exchange-traded fund (ETF) that aims to track the performance of the MSCI Europe Small Cap index. The fund provides exposure to small-capitalization companies across developed countries in Europe. It is managed by Xtrackers, a part of DWS Group.",Real Estate,Small Cap,Xtrackers,VIE,XWBO,
DB52.VI,Xtrackers EuropeValueUCITS ETF,EUR,"Xtrackers EuropeValueUCITS ETF is an exchange-traded fund (ETF) designed to track the performance of European value stocks. The fund provides exposure to companies in Europe that are considered to be undervalued based on fundamental metrics. It is managed by Xtrackers, part of DWS Group.",Real Estate,Value,Xtrackers,VIE,XWBO,
DK10.VI,Deka DAX UCITS ETF,EUR,The Deka DAX UCITS ETF is an exchange-traded fund (ETF) that aims to replicate the performance of the DAX index. It provides investors with a simple and cost-effective way to gain exposure to the 40 largest and most liquid German companies. The ETF is managed by Deka and follows a passive investment strategy.,Equities,,Deka Investment,VIE,XWBO,DE000ETFL011
DK11.VI,Deka EURO STOXX 50 UCITS ETF,EUR,The Deka EURO STOXX 50 UCITS ETF is an exchange-traded fund (ETF) that aims to replicate the performance of the EURO STOXX 50 index. It provides investors with a simple and cost-effective way to gain exposure to the 50 largest and most liquid companies in the Eurozone. The ETF is managed by Deka and follows a passive investment strategy.,Equities,,Deka Investment,VIE,XWBO,DE000ETFL029
EX01.VI,iShares ATX UCITS ETF (DE),EUR,"iShares ATX (DE) is an exchange traded fund (ETF) that aims to track the performance of the ATX Index as closely as possible. The ETF invests in physical index securities. The ATX Index offers exposure to the 20 largest and most traded Austrian stocks listed on the Prime Market of Vienna Stock Exchange. The index is free float market capitalisation weighted. iShares ETFs are funds managed by BlackRock. They are transparent, cost-efficient, liquid vehicles that trade on stock exchanges like normal securities. iShares ETFs offer flexible and easy access to a wide range of markets and asset classes.",Alternatives,Developed Markets,BlackRock Asset Management,VIE,XWBO,DE000A0D8Q23
EX03.VI,iShares VII Public Limited Company - iShares Core EURO STOXX 50 UCITS ETF,EUR,"iShares VII Public Limited Company - iShares Core EURO STOXX 50 UCITS ETF is an exchange-traded fund (ETF) that tracks the EURO STOXX 50 Index. Managed by iShares VII Public Limited Company, it provides exposure to the 50 largest companies in the Eurozone. The UCITS structure indicates it adheres to European regulations for investment funds.",Alternatives,Developed Markets,BlackRock Asset Management,VIE,XWBO,
EX04.VI,iShares Public Limited Company - iShares Core FTSE 100 UCITS ETF,EUR,"iShares Public Limited Company - iShares Core FTSE 100 UCITS ETF is an exchange-traded fund (ETF) that tracks the FTSE 100 Index. Managed by iShares Public Limited Company, it provides exposure to the 100 largest companies listed on the London Stock Exchange. The UCITS structure indicates it adheres to European regulations for investment funds.",Alternatives,Developed Markets,BlackRock Asset Management,VIE,XWBO,
EX05.VI,iShares Core S&P 500 UCITS ETF,EUR,"iShares Core S&P 500 UCITS ETF is an exchange-traded fund (ETF) that tracks the S&P 500 Index. Managed by iShares, it provides exposure to the 500 largest publicly traded companies in the United States. The UCITS structure indicates it adheres to European regulations for investment funds.",Alternatives,Developed Markets,BlackRock Asset Management,VIE,XWBO,IE00B5BMR087
EX06.VI,iShares Dow Jones Industrial Average UCITS ETF (DE),EUR,"iShares Dow Jones Industrial Average UCITS ETF (DE) is an exchange-traded fund (ETF) that tracks the Dow Jones Industrial Average (DJIA) index. Managed by iShares, it provides exposure to 30 large, publicly owned companies in the United States. The UCITS structure and (DE) denote it adheres to European regulations and is possibly domiciled in Germany.",Alternatives,Developed Markets,BlackRock Asset Management,VIE,XWBO,DE0006289390
EX07.VI,iShares II Public Limited Company - iShares EURO STOXX 50 UCITS ETF,EUR,"iShares II Public Limited Company - iShares EURO STOXX 50 UCITS ETF is an exchange-traded fund (ETF) that tracks the EURO STOXX 50 Index. Managed by iShares II Public Limited Company, it provides exposure to the 50 largest companies in the Eurozone. The UCITS structure indicates it adheres to European regulations for investment funds.",Alternatives,Developed Markets,BlackRock Asset Management,VIE,XWBO,
EX08.VI,iShares EURO STOXX UCITS ETF (DE),EUR,"iShares EURO STOXX UCITS ETF (DE) is an exchange-traded fund (ETF) that tracks the EURO STOXX Index. Managed by iShares, it provides exposure to a broad range of Eurozone companies. The UCITS structure and (DE) denote it adheres to European regulations and is possibly domiciled in Germany.",Alternatives,Developed Markets,BlackRock Asset Management,VIE,XWBO,DE000A0D8Q07
EX09.VI,iShares VII Public Limited Company - iShares FTSE MIB UCITS ETF EUR (Acc),EUR,"iShares VII Public Limited Company - iShares FTSE MIB UCITS ETF EUR (Acc) is an exchange-traded fund (ETF) that tracks the FTSE MIB Index. Managed by iShares VII Public Limited Company, it provides exposure to the leading companies listed on the Italian Stock Exchange. The UCITS structure indicates it adheres to European regulations for investment funds, and (Acc)",Alternatives,Developed Markets,BlackRock Asset Management,VIE,XWBO,
EX10.VI,iShares MDAX UCITS ETF (DE),EUR,The iShares MDAX UCITS ETF (DE) is an exchange traded fund incorporated in Germany. The Fund aims to achieve a return on your investment which reflects the return of the MDAX index. The MDAX Index measures the performance of the 50 largest German companies which follow the DAX index constituents based on free-float market capitalization and exchange turnover.,Alternatives,Mid Cap,BlackRock Asset Management,VIE,XWBO,DE0005933923
EX11.VI,iShares DivDAX (DE),EUR,"iShares DivDAX® (DE) is an exchange traded fund (ETF) that aims to track the performance of the DivDAX® Index as closely as possible. The ETF invests in physical index securities. The DivDAX® Index offers exposure to the 15 stocks with the highest dividend yield within the DAX® Index. The DAX® Index consists of the 30 largest and most traded German stocks listed on the Prime Standard segment of the Frankfurt Stock Exchange. Companies qualify if they are either domiciled in Germany or a minimum of 33% of their stock turnover is traded of the Frankfurt Stock Exchange and they are domiciled in an EU or EFTA country. The index is free float market capitalisation weighted. iShares ETFs are funds managed by BlackRock. They are transparent, cost-efficient, liquid vehicles that trade on stock exchanges like normal securities. iShares ETFs offer flexible and easy access to a wide range of markets and asset classes.",Alternatives,Developed Markets,BlackRock Asset Management,VIE,XWBO,
EX12.VI,iShares EURO STOXX Select Div 30 (DE),EUR,"iShares EURO STOXX Select Dividend 30 (DE) is an exchange traded fund (ETF) that aims to track the performance of the EURO STOXX® Select Dividend 30 Index as closely as possible. The ETF invests in physical index securities. The EURO STOXX® Select Dividend 30 Index offers exposure to the 30 highest dividend-paying Euro zone stocks from the EURO STOXX® Index. Only companies are included that have a non-negative historical five-year dividend-per-share growth rate and a dividend to earnings-per-share ratio of less than or equal to 60%. The index is weighted according to net dividend yield. iShares ETFs are funds managed by BlackRock. They are transparent, cost-efficient, liquid vehicles that trade on stock exchanges like normal securities. iShares ETFs offer flexible and easy access to a wide range of markets and asset classes.",Alternatives,Developed Markets,BlackRock Asset Management,VIE,XWBO,
EX13.VI,iShares STOXX Europe Select Dividend 30 UCITS ETF (DE),EUR,"iShares STOXX Europe Select Dividend 30 (DE) is an exchange traded fund (ETF) that aims to track the performance of the STOXXÂ® Europe Select Dividend 30 Index as closely as possible. The ETF invests in physical index securities. The STOXXÂ® Europe Select Dividend 30 Index offers exposure to the 30 highest dividend-paying European stocks from the STOXXÂ® Europe 600 Index. Only companies are included that have a non-negative historical five-year dividend-per-share growth rate and a dividend to earnings-per-share ratio of less than or equal to 60%. The index is weighted according to net dividend yield. iShares ETFs are funds managed by BlackRock. They are transparent, cost-efficient, liquid vehicles that trade on stock exchanges like normal securities. iShares ETFs offer flexible and easy access to a wide range of markets and asset classes.",Alternatives,Developed Markets,BlackRock Asset Management,VIE,XWBO,DE0002635299
EX14.VI,iShares Core DAX UCITS ETF (DE),EUR,"The iShares Core DAX UCITS ETF (DE) seeks to track the performance of the DAX index, representing the 40 largest and most liquid German companies trading on the Frankfurt Stock Exchange. It provides investors with exposure to the German equity market through a diversified portfolio of leading companies. The ETF is domiciled in Germany and managed by BlackRock Asset Management Deutschland AG.",Alternatives,Developed Markets,BlackRock Asset Management,VIE,XWBO,DE0005933931
EX15.VI,iShares II Public Limited Company - iShares MSCI Europe UCITS ETF EUR (Dist),EUR,"The iShares MSCI Europe UCITS ETF EUR (Dist) aims to replicate the performance of the MSCI Europe Index, capturing large and mid-cap representation across 15 Developed Markets countries in Europe. The fund offers broad exposure to the European equity market and distributes income to investors. It is managed by iShares II Public Limited Company.",Alternatives,Developed Markets,BlackRock Asset Management,VIE,XWBO,
EX16.VI,iShares EURO STOXX 50 UCITS ETF (DE),EUR,"iShares EURO STOXX 50 (DE) is an exchange traded fund (ETF) that aims to track the performance of the EURO STOXX 50Â® Index as closely as possible. The ETF invests in physical index securities. The EURO STOXX 50Â® Index offers exposure to 50 of the largest stocks in the Euro zone. The index is free float market capitalisation weighted. iShares ETFs are funds managed by BlackRock. They are transparent, cost-efficient, liquid vehicles that trade on stock exchanges like normal securities. iShares ETFs offer flexible and easy access to a wide range of markets and asset classes.",Alternatives,Developed Markets,BlackRock Asset Management,VIE,XWBO,DE0005933956
EX17.VI,iShares V Public Limited Company - iShares MSCI Poland UCITS ETF,EUR,"The iShares MSCI Poland UCITS ETF seeks to track the investment results of an index composed of Polish equities. The fund offers exposure to the Polish stock market, providing investors with a way to participate in the growth of the Polish economy. It is managed by iShares V Public Limited Company.",Alternatives,Emerging Markets,BlackRock Asset Management,VIE,XWBO,
EX18.VI,iShares VII Public Limited Company - iShares MSCI Russia ADR/GDR UCITS ETF,EUR,"The iShares MSCI Russia ADR/GDR UCITS ETF aimed to track the performance of the MSCI Russia 10/40 Index, providing exposure to Russian equities through American Depositary Receipts (ADRs) and Global Depositary Receipts (GDRs). However, due to sanctions and market access restrictions, the fund has been suspended and is no longer actively managed or trading. It was managed by iShares VII Public Limited Company.",Alternatives,Emerging Markets,BlackRock Asset Management,VIE,XWBO,
EX19.VI,iShares NASDAQ-100 UCITS ETF (DE),EUR,"The iShares NASDAQ-100 UCITS ETF (DE) aims to mirror the performance of the NASDAQ-100 Index, which includes 100 of the largest non-financial companies listed on the NASDAQ stock market, primarily in the technology sector. It provides exposure to innovative and growth-oriented companies. The ETF is domiciled in Germany and managed by BlackRock Asset Management Deutschland AG.",Alternatives,Developed Markets,BlackRock Asset Management,VIE,XWBO,DE000A0F5UF5
