symbol,name,currency,summary,category_group,category,family,exchange,mic,isin
136340.KS,KStar Credit Bond ETF (Bond),KRW,KStar Credit Bond ETF (Bond) is an exchange-traded fund (ETF) listed on the Korea Exchange that invests in Korean credit bonds. It provides investors with exposure to the Korean corporate bond market. The fund is managed by KB Asset Management.,Fixed Income,Corporate Bonds,,KSC,XKRX,
137930.KS,Midas KOSPI 200 Covered Call ETF - Equity,KRW,"Midas KOSPI 200 Covered Call ETF - Equity is an exchange-traded fund (ETF) listed on the Korea Exchange that employs a covered call strategy on the KOSPI 200 index. It generates income by selling call options on the KOSPI 200, while also holding a portfolio of stocks that mirrors the index. The fund aims to provide investors with income and moderate capital appreciation.",,,,KSC,XKRX,
138230.KS,KOSEF US Dollar,KRW,KOSEF US Dollar is an exchange-traded fund (ETF) listed on the Korea Exchange that tracks the value of the US dollar against the Korean won. It allows investors to gain exposure to fluctuations in the exchange rate between the USD and KRW. The fund aims to replicate the performance of the US dollar.,Currencies,,,KSC,XKRX,
139230.KS,MiraeAsset TIGER 200 Heavy Industry ETF,KRW,"MiraeAsset TIGER 200 Heavy Industry ETF is an exchange-traded fund (ETF) listed on the Korea Exchange that invests in companies in the heavy industry sector included in the KOSPI 200 index. It provides exposure to companies in industries such as machinery, shipbuilding, and construction. The fund is managed by Mirae Asset Global Investments.",Industrials,,,KSC,XKRX,
139240.KS,Mirae Asset TIGER Steels & Materials ETF,KRW,"Mirae Asset TIGER Steels & Materials ETF is an exchange-traded fund (ETF) listed on the Korea Exchange that invests in companies in the steels and materials sector included in the KOSPI 200 index. It provides exposure to companies in industries such as steel production, non-ferrous metals, and chemicals. The fund is managed by Mirae Asset Global Investments.",Materials,,,KSC,XKRX,
139660.KS,KOSEF USD Inverse Futures,KRW,KOSEF USD Inverse Futures is an exchange-traded fund (ETF) listed on the Korea Exchange that seeks to provide inverse exposure to the US dollar futures. The fund uses futures contracts to achieve its investment objective. It is designed for short-term trading and is not suitable for long-term investment.,Derivatives,,,KSC,XKRX,
140570.KS,KB KStar Exporter ETF (Equity),KRW,KB KStar Exporter ETF (Equity) is an exchange-traded fund (ETF) listed on the Korea Exchange that invests in Korean companies that are heavily involved in exporting goods and services. The fund aims to provide investors with exposure to the performance of export-oriented businesses in the Korean stock market. The ETF is managed by KB Asset Management.,Alternatives,,,KSC,XKRX,
140580.KS,KStar Prime Industry ETF (Equity),KRW,KStar Prime Industry ETF (Equity) is an exchange-traded fund (ETF) listed on the Korea Exchange that invests in companies representing prime industries in the Korean economy. The fund seeks to track the performance of a select group of leading sectors in the Korean stock market. It is managed by KB Asset Management.,Alternatives,,,KSC,XKRX,
140950.KS,Kyobo AXA Power K100 ETF,KRW,"Kyobo AXA Power K100 ETF is an exchange-traded fund (ETF) listed on the Korea Exchange that aims to track the performance of the KOSPI 100 index. It invests in a portfolio of stocks that mirrors the composition of the KOSPI 100 index, providing exposure to the 100 largest companies listed on the Korean stock market. The ETF is managed by Kyobo AXA Investment Managers.",Alternatives,,,KSC,XKRX,
143850.KS,Mirae Asset TIGER S&P500 Futures ETF,KRW,Mirae Asset TIGER S&P500 Futures ETF is an exchange-traded fund (ETF) listed on the Korea Exchange that invests in futures contracts based on the S&P 500 index. The fund aims to provide investors with exposure to the performance of the S&P 500 index through futures. It is managed by Mirae Asset Global Investments.,Alternatives,,,KSC,XKRX,
145670.KS,Kindex Inverse ETF,KRW,Kindex Inverse ETF is an exchange-traded fund (ETF) listed on the Korea Exchange that seeks to provide inverse returns relative to the KOSPI 200 index. It provides investors with a way to profit from declines in the Korean stock market. The fund uses derivatives to achieve its inverse exposure.,Alternatives,,,KSC,XKRX,
145850.KS,Yurie TREX Fundamental 200 Securities ETF - Equity,KRW,This is an equity ETF that tracks the performance of the Fundamental 200 Index in the Korean stock market. The ETF provides investors with exposure to a portfolio of 200 stocks selected based on fundamental factors. It is managed by Yurie Asset Management and listed on the Korea Exchange.,Alternatives,,,KSC,XKRX,
148020.KS,KStar200 ETF (Equity),KRW,"This is an equity ETF that aims to replicate the performance of the KOSPI 200 Index. The fund invests in a portfolio of the 200 largest companies listed on the Korea Exchange, providing broad market exposure to Korean equities. KStar Asset Management manages the fund.",Alternatives,,,KSC,XKRX,
152100.KS,Arirang 200 ETF,KRW,"This is an ETF that tracks the performance of the KOSPI 200 Index. The fund invests in the 200 largest companies listed on the Korea Exchange, providing investors with broad exposure to the South Korean stock market. Hanwha Asset Management manages this ETF.",Alternatives,,,KSC,XKRX,
152870.KS,Kyobo AXA Power K200 Securities ETF Investment Trust - Equity,KRW,"This is an equity ETF that tracks the K200 index, providing investors with exposure to the largest companies in the South Korean stock market. It is managed by Kyobo AXA Investment Managers. The fund offers a diversified approach to investing in Korean equities.",Alternatives,,,KSC,XKRX,
159800.KS,Dongbu Mighty K100 Securities ETF - Equity,KRW,"This is an equity ETF that tracks the K100 Index, representing the top 100 companies in the Korean stock market. The fund provides investors with exposure to a broad range of leading Korean companies. Dongbu Asset Management manages this ETF.",Alternatives,,,KSC,XKRX,
166400.KS,Mirae Asset TIGER200 Covered Call 5% OTM ETF - Equity - Derivatives,KRW,"This is an equity ETF that employs a covered call strategy on the KOSPI 200 Index. The fund generates income by selling call options on its holdings, providing investors with a potential income stream in addition to equity exposure. Mirae Asset manages this ETF.",Alternatives,,,KSC,XKRX,
168300.KS,Hana UBS KTOP KOSPI50 Securities ETF Investment Trust - Equity,KRW,"This is an equity ETF that tracks the KTOP KOSPI50 Index, which consists of the top 50 companies listed on the Korea Stock Exchange. The fund provides investors with exposure to the leading companies in the Korean market. Hana UBS Asset Management manages this ETF.",Alternatives,,,KSC,XKRX,
174360.KS,KB KBSTAR China Mainland Large Cap Stock CSI100 Securities ETF Feeder Investment Trust - Equity,KRW,This is an equity ETF feeder fund that invests in other funds to gain exposure to the China Mainland Large Cap Stock CSI 100 Index. The fund provides investors with access to the largest companies listed on the Shanghai and Shenzhen stock exchanges. KB Asset Management manages this ETF.,Alternatives,,,KSC,XKRX,
176710.KS,Kyobo Axa Asset Management - Power Ktb Etf Bond,KRW,This is a bond ETF that invests in Korean Treasury Bonds (KTB). It provides investors with exposure to the Korean fixed income market through government bonds. Kyobo Axa Asset Management manages this ETF.,Fixed Income,Treasury Bonds,,KSC,XKRX,
181480.KS,KINDEX Synth- Dow Jones US Real Estate (H) ETF,KRW,"This is an ETF that provides synthetic exposure to the Dow Jones U.S. Real Estate Index, hedged against currency fluctuations. It aims to replicate the performance of US real estate companies for Korean investors. KINDEX (Korea Investment Management) manages this ETF.",Real Estate,REITs,,KSC,XKRX,
183710.KS,KB Kstar Equity Balanced ETF Fund,KRW,"This is a balanced ETF that invests in both equities and bonds, aiming to provide a diversified investment portfolio. The fund seeks to achieve a balance between growth and stability by allocating assets across different asset classes. KB Asset Management manages this ETF.",Alternatives,,,KSC,XKRX,
189400.KS,Hanwha Arirang Synth MSCI AC World ETF,KRW,"This is a synthetic ETF that tracks the MSCI AC World Index, providing exposure to global equities. The fund aims to replicate the performance of developed and emerging markets worldwide. Hanwha Asset Management manages this ETF.",Alternatives,Developed Markets,,KSC,XKRX,
192090.KS,Mirae Asset TIGER ChinaA300 ETF,KRW,This is an ETF that tracks the performance of the China A300 Index. It provides investors with exposure to the leading companies in mainland China's stock market. Mirae Asset manages this ETF.,Alternatives,Emerging Markets,,KSC,XKRX,
192720.KS,Kyobo Axa Power LVHD ETF - Equity,KRW,"This is an equity ETF that focuses on investing in low-volatility, high-dividend-yielding stocks in the Korean market. It is managed by Kyobo Axa Investment Managers. The fund aims to provide investors with a stable income stream and reduced volatility compared to the broader market.",Alternatives,,,KSC,XKRX,
196230.KS,KStar Short-term MSB ETF (Bond),KRW,This is a bond ETF that invests in short-term Monetary Stabilization Bonds (MSB) in Korea. The fund provides investors with exposure to the short-term Korean fixed income market. KStar Asset Management manages this ETF.,Fixed Income,Government Bonds,,KSC,XKRX,
200250.KS,Kiwoom Kosef Synth-CNX NIFTY India Securities ETF (H) - Equity-Derivatives,KRW,Kiwoom Kosef Synth-CNX NIFTY India Securities ETF (H) is an exchange-traded fund listed on the Korea Exchange. The fund seeks to replicate the performance of the CNX NIFTY India Securities Index. The fund uses a synthetic replication method and is currency hedged.,Derivatives,,,KSC,XKRX,
205720.KS,Kim Kindex Synth-Japan Inverse ETF(H),KRW,Kim Kindex Synth-Japan Inverse ETF(H) is an exchange-traded fund listed on the Korea Exchange. The fund seeks to provide inverse exposure to the Japanese stock market. The fund uses a synthetic replication method and is currency hedged.,Derivatives,,,KSC,XKRX,
211260.KS,KINDEX Dividend Growth ETF,KRW,KINDEX Dividend Growth ETF is an exchange-traded fund listed on the Korea Exchange. The fund seeks to track companies with sustainable dividend growth. It aims to provide investors with dividend income and capital appreciation.,Financials,,,KSC,XKRX,
215620.KS,Heungkuk S&P Low Vol Securities ETF Investment Trust - Equity,KRW,Heungkuk S&P Low Vol Securities ETF Investment Trust - Equity is an exchange-traded fund listed on the Korea Exchange. The fund aims to track the S&P Low Volatility KOSPI Index. It seeks to provide investors with exposure to low-volatility stocks in the South Korean stock market.,Financials,,,KSC,XKRX,
219390.KS,KB Kstar US Oil & Gas E&P Company ETF,KRW,KB Kstar US Oil & Gas E&P Company ETF is an exchange-traded fund listed on the Korea Exchange. The fund aims to track the performance of US-listed oil and gas exploration and production companies. It seeks to provide investors with exposure to the energy sector.,Energy,,,KSC,XKRX,
219480.KS,KODEX S&P500 Futures(H),KRW,KODEX S&P500 Futures(H) is an exchange-traded fund listed on the Korea Exchange. The fund aims to track the performance of the S&P 500 futures contract. It seeks to provide investors with exposure to the US stock market through futures contracts and is currency hedged.,Derivatives,,,KSC,XKRX,
220130.KS,Shinhan BNPP SMART Synth-China Mainland Small & Mid cap CSI500 ETF(H),KRW,"Shinhan BNPP SMART Synth-China Mainland Small & Mid cap CSI500 ETF(H) is an exchange-traded fund listed on the Korea Exchange. The fund aims to track the performance of the CSI 500 Index, which represents small and mid-cap stocks in mainland China. The fund uses a synthetic replication method and is currency hedged.",Derivatives,,,KSC,XKRX,
225800.KS,Kiwoom KOSEF USD Futures Leverage Special Assets ETF Investment Trust - USD-Derivatives (Synth),KRW,Kiwoom KOSEF USD Futures Leverage Special Assets ETF Investment Trust - USD-Derivatives (Synth) is an exchange-traded fund listed on the Korea Exchange. The fund seeks to provide leveraged exposure to USD futures. The fund uses a synthetic replication method and invests in derivatives.,Derivatives,,,KSC,XKRX,
226380.KS,KINDEX Korean Culture ETF,KRW,KINDEX Korean Culture ETF is an exchange-traded fund listed on the Korea Exchange. The fund aims to track the performance of companies related to the Korean cultural industry. It seeks to provide investors with exposure to the growing popularity of Korean culture.,Consumer Discretionary,,,KSC,XKRX,
227830.KS,Hanwha Arirang KOSPI Securities ETF Investment Trust - Equity,KRW,Hanwha Arirang KOSPI Securities ETF Investment Trust - Equity is an exchange-traded fund listed on the Korea Exchange. The fund aims to track the performance of the KOSPI Index. It seeks to provide investors with exposure to the South Korean stock market.,Financials,,,KSC,XKRX,
228810.KS,Mirae Asset Tiger Media Contents ETF,KRW,"Mirae Asset Tiger Media Contents ETF is an exchange-traded fund listed on the Korea Exchange. The fund invests in companies involved in media and content production. This includes businesses in broadcasting, film, music, and other forms of digital content creation and distribution.",Communication Services,,,KSC,XKRX,
228820.KS,Mirae Asset Tiger KTOP 30 ETF,KRW,Mirae Asset Tiger KTOP 30 ETF is an exchange-traded fund listed on the Korea Exchange. The fund aims to track the performance of the KTOP 30 Index. It seeks to provide investors with exposure to the 30 leading companies in South Korea.,,,,KSC,XKRX,
229720.KS,KODEX KTOP 30,KRW,KODEX KTOP 30 is an exchange-traded fund listed on the Korea Exchange. It seeks to track the investment results of the KTOP 30 Index. The fund provides exposure to the 30 largest companies in South Korea.,,,,KSC,XKRX,
230480.KS,Kiwoom KOSEF USD Futures Inverse 2X Special Assets ETF Investment Trust - USD-Derivatives (Synth),KRW,Kiwoom KOSEF USD Futures Inverse 2X Special Assets ETF Investment Trust - USD-Derivatives (Synth) is an exchange-traded fund listed on the Korea Exchange. The fund aims to provide inverse leveraged exposure to USD futures contracts. The fund utilizes a synthetic replication strategy and invests in derivative instruments.,Derivatives,,,KSC,XKRX,
232080.KS,Mirae Asset Tiger KOSDAQ150 ETF,KRW,Mirae Asset Tiger KOSDAQ150 ETF is an exchange-traded fund listed on the Korea Exchange. The fund aims to track the performance of the KOSDAQ 150 Index. It provides exposure to the 150 largest companies listed on the KOSDAQ market in South Korea.,,,,KSC,XKRX,
233160.KS,Mirae Asset Tiger KOSDAQ150 Leverage ETF,KRW,Mirae Asset Tiger KOSDAQ150 Leverage ETF is an exchange-traded fund listed on the Korea Exchange. The fund aims to provide leveraged exposure to the KOSDAQ 150 Index. It seeks to deliver twice the daily performance of the KOSDAQ 150.,Derivatives,,,KSC,XKRX,
233740.KS,KODEX KOSDAQ150 Leverage,KRW,KODEX KOSDAQ150 Leverage is an exchange-traded fund listed on the Korea Exchange. The fund aims to provide leveraged exposure to the KOSDAQ150 Index. It seeks to provide twice the daily performance of the KOSDAQ150.,Derivatives,Developed Markets,Hanwha Asset Management,KSC,XKRX,
234310.KS,KB KBSTAR V&S Select Value Securities ETF Investment Trust - Equity,KRW,KB KBSTAR V&S Select Value Securities ETF Investment Trust - Equity is an exchange-traded fund listed on the Korea Exchange. The fund aims to invest in undervalued stocks based on value and quality factors. It seeks to provide investors with long-term capital appreciation.,Equities,Value,Hanwha Asset Management,KSC,XKRX,
237350.KS,KODEX KOSPI100,KRW,KODEX KOSPI100 is an exchange-traded fund listed on the Korea Exchange. The fund aims to track the performance of the KOSPI 100 Index. It provides exposure to the 100 largest companies listed on the Korea Stock Exchange.,Equities,Developed Markets,Hanwha Asset Management,KSC,XKRX,
238670.KS,Hanwha Arirang SmartBeta Quality Securities ETF Investment Trust - Bond Balanced-Derivatives,KRW,Hanwha Arirang SmartBeta Quality Securities ETF Investment Trust - Bond Balanced-Derivatives is an exchange-traded fund listed on the Korea Exchange. The fund aims to provide stable returns through a combination of bonds and derivatives based on quality factors. It seeks to balance risk and return in a portfolio.,Fixed Income,Corporate Bonds,Hanwha Asset Management,KSC,XKRX,
238720.KS,KINDEX Japan Nikkei225 ETF(H),KRW,KINDEX Japan Nikkei225 ETF(H) is an exchange-traded fund listed on the Korea Exchange. The fund aims to track the performance of the Nikkei 225 Index in Japan. The fund is currency hedged to reduce the impact of fluctuations between the Korean Won and the Japanese Yen.,Equities,Developed Markets,Hanwha Asset Management,KSC,XKRX,
239660.KS,Hanwha ARIRANG Credit Bond50 ETF,KRW,Hanwha ARIRANG Credit Bond50 ETF is an exchange-traded fund listed on the Korea Exchange. This fund seeks to track the performance of a portfolio of credit bonds. It provides exposure to the Korean credit bond market with a focus on bonds with strong credit ratings.,Fixed Income,Corporate Bonds,Hanwha Asset Management,KSC,XKRX,
241180.KS,Mirae Asset Tiger Nikkei225 ETF,KRW,"Mirae Asset Tiger Nikkei225 ETF is an exchange-traded fund listed on the Korea Exchange. This fund aims to track the performance of the Nikkei 225 Index, providing investors with exposure to the Japanese stock market. The fund is managed by Mirae Asset Global Investments.",Equities,Developed Markets,Hanwha Asset Management,KSC,XKRX,
241390.KS,KB KBSTAR V&S Select Value Bond Balanced Securities ETF Investment Trust - Bond Balanced,KRW,KB KBSTAR V&S Select Value Bond Balanced Securities ETF Investment Trust - Bond Balanced is an exchange-traded fund listed on the Korea Exchange. This fund aims to provide stable returns by investing in a balanced portfolio of value stocks and bonds. It seeks to offer a combination of capital appreciation and income.,Fixed Income,Corporate Bonds,Hanwha Asset Management,KSC,XKRX,
245710.KS,KINDEX Vietnam VN30 ETF(Synth),KRW,"KINDEX Vietnam VN30 ETF(Synth) is an exchange-traded fund listed on the Korea Exchange. This fund aims to replicate the performance of the VN30 Index, representing the top 30 companies in Vietnam. The fund utilizes a synthetic replication method.",Equities,Emerging Markets,Hanwha Asset Management,KSC,XKRX,
248270.KS,Mirae Asset Tiger Synth-Global Healthcare ETF,KRW,Mirae Asset Tiger Synth-Global Healthcare ETF is an exchange-traded fund listed on the Korea Exchange. This fund aims to track the performance of global healthcare companies. It employs a synthetic replication strategy to achieve its investment objective.,Health Care,Developed Markets,Hanwha Asset Management,KSC,XKRX,
250780.KS,Mirae Asset Tiger KOSDAQ150 Inverse ETF,KRW,Mirae Asset Tiger KOSDAQ150 Inverse ETF is an exchange-traded fund listed on the Korea Exchange. The fund seeks to provide inverse exposure to the KOSDAQ 150 Index. It aims to deliver the opposite of the daily performance of the index.,Derivatives,Developed Markets,Hanwha Asset Management,KSC,XKRX,
251340.KS,KODEX KOSDAQ150 Inverse,KRW,KODEX KOSDAQ150 Inverse is an exchange-traded fund listed on the Korea Exchange. This ETF seeks to provide inverse exposure to the KOSDAQ 150 Index. It aims to deliver the opposite of the daily performance of the KOSDAQ 150.,Derivatives,Developed Markets,Hanwha Asset Management,KSC,XKRX,
252420.KS,KB KBSTAR 200 Futures Inverse 2X Securities ETF Investment Trust - Equity-Derivatives,KRW,KB KBSTAR 200 Futures Inverse 2X Securities ETF Investment Trust - Equity-Derivatives is an exchange-traded fund listed on the Korea Exchange. The fund aims to provide twice the inverse of the daily performance of KOSPI 200 futures. It seeks to achieve its objective through derivatives trading.,Derivatives,Developed Markets,Hanwha Asset Management,KSC,XKRX,
252670.KS,Samsung Kodex F Kospi 200 Inverse2x ETF,KRW,Samsung Kodex F Kospi 200 Inverse2x ETF is an exchange-traded fund listed on the Korea Exchange. The fund aims to provide twice the inverse of the daily performance of the KOSPI 200 Index futures. It employs futures contracts to achieve its investment objective.,Derivatives,Developed Markets,Hanwha Asset Management,KSC,XKRX,
252720.KS,KB KBSTAR Momentum Value Securities ETF Investment Trust - Equity,KRW,KB KBSTAR Momentum Value Securities ETF Investment Trust - Equity is an exchange-traded fund listed on the Korea Exchange. The fund focuses on investing in companies that exhibit both momentum and value characteristics. It seeks to capitalize on stocks that are both growing and undervalued.,Equities,Value,Hanwha Asset Management,KSC,XKRX,
253160.KS,Hanwha Arirang200 Future Inverse 2X Securities ETF Investment Trust - Equity-Derivatives,KRW,"Hanwha Arirang200 Future Inverse 2X Securities ETF Investment Trust - Equity-Derivatives is an exchange-traded fund (ETF) that seeks to generate returns inverse to the performance of the KOSPI 200 futures index, magnified by a factor of two, through derivative investments. The fund is managed by Hanwha Investment Trust Management in South Korea, offering investors a way to hedge against potential market declines.",Derivatives,Developed Markets,Hanwha Asset Management,KSC,XKRX,
253230.KS,KOSEF F-200Inverse2X,KRW,"KOSEF F-200Inverse2X is an exchange-traded fund (ETF) that aims to provide twice the inverse of the daily performance of the KOSPI 200 Index through derivative investments. The fund is managed by Korea Investment Management Co., Ltd. and seeks to deliver leveraged inverse returns to investors.",Derivatives,Developed Markets,,KSC,XKRX,
256450.KS,Hanwha Arirang Shenzhen Chinext Securities ETF Investment Trust - Equity-Derivatives (Synth),KRW,"Hanwha Arirang Shenzhen Chinext Securities ETF Investment Trust - Equity-Derivatives (Synth) is an exchange-traded fund that seeks to replicate the performance of the Shenzhen Chinext Market, comprised of smaller innovative companies listed on the Shenzhen Stock Exchange, using synthetic replication through derivatives. Managed by Hanwha Investment Trust Management, this fund offers investors exposure to the Chinese technology sector.",Derivatives,Emerging Markets,Hanwha Asset Management,KSC,XKRX,
261070.KS,Mirae Asset KOSDAQ150Biotech ETF,KRW,"Mirae Asset KOSDAQ150Biotech ETF is an exchange-traded fund that focuses on investing in biotechnology companies listed on the KOSDAQ 150 Index, providing exposure to the South Korean biotech sector. The fund is managed by Mirae Asset Global Investments and aims to track the performance of these companies.",Health Care,Developed Markets,Hanwha Asset Management,KSC,XKRX,
261220.KS,KODEX WTI CrudeOil Futures(H),KRW,"KODEX WTI CrudeOil Futures(H) is an exchange-traded fund (ETF) that invests in WTI crude oil futures contracts with a hedging strategy, aiming to track the performance of crude oil prices while mitigating currency risk. The fund is managed by Korea Investment Management Co., Ltd. and provides investors with exposure to the crude oil market.",Commodities,,Hanwha Asset Management,KSC,XKRX,
261270.KS,KODEX USD Futures,KRW,"KODEX USD Futures is an exchange-traded fund (ETF) that invests in USD futures contracts, providing investors with a way to gain exposure to movements in the value of the US dollar. Managed by Korea Investment Management Co., Ltd., it allows investors to participate in currency market trends.",Currencies,,Hanwha Asset Management,KSC,XKRX,
265690.KS,KINDEX MSCI Russia ETF(Synth),KRW,"KINDEX MSCI Russia ETF(Synth) is an exchange-traded fund that aims to track the performance of the MSCI Russia Index using synthetic replication techniques, providing investors with exposure to the Russian equity market. The fund is managed by Korea Investment Management Co., Ltd. and offers investors access to Russian stocks.",Equities,Emerging Markets,Hanwha Asset Management,KSC,XKRX,
266550.KS,Hanwha Investment Trust Management - Arirang Midcap Low Volume 50 Fund,KRW,"Hanwha Investment Trust Management - Arirang Midcap Low Volume 50 Fund is a fund that invests in a portfolio of 50 mid-capitalization stocks with low trading volume in the South Korean market. Managed by Hanwha Investment Trust Management, it focuses on identifying undervalued companies with growth potential.",Equities,Mid Cap,Hanwha Asset Management,KSC,XKRX,
269540.KS,Hanwha Investment Trust Management - Arirang S&P 500 ETF Fund,KRW,"Hanwha Investment Trust Management - Arirang S&P 500 ETF Fund is an exchange-traded fund that aims to track the performance of the S&P 500 Index, providing investors with exposure to a diversified portfolio of 500 of the largest publicly traded companies in the United States. Managed by Hanwha Investment Trust Management, it replicates the index by investing in its constituent stocks.",Equities,Developed Markets,Hanwha Asset Management,KSC,XKRX,
270810.KS,Kb Kbstar Kosdaq150 Etf,KRW,"Kb Kbstar Kosdaq150 Etf is an exchange-traded fund that aims to track the performance of the KOSDAQ 150 Index, providing investors with exposure to a portfolio of leading companies listed on the KOSDAQ market in South Korea. The fund is managed by KB Asset Management and seeks to replicate the index by investing in its constituent stocks.",Equities,Developed Markets,Hanwha Asset Management,KSC,XKRX,
271050.KS,KODEX WTI CrudeOil Futures Inverse(H),KRW,"KODEX WTI CrudeOil Futures Inverse(H) is an exchange-traded fund (ETF) that aims to provide inverse returns to the performance of WTI crude oil futures contracts with a hedging strategy to mitigate currency risk. The fund is managed by Korea Investment Management Co., Ltd., offering investors a way to profit from potential declines in crude oil prices.",Commodities,,Hanwha Asset Management,KSC,XKRX,
