symbol,name,currency,summary,category_group,category,family,exchange,mic,isin
BFIT,Global X Health & Wellness ETF,USD,"The investment seeks investment results that correspond generally to the price and yield performance, before fees and expenses, of the Indxx Global Health & Wellness Thematic Index.
 The fund invests more than 80% of its total assets in the securities of the underlying index and in ADRs and GDRs based on the securities in the underlying index. The underlying index is designed to provide exposure to exchange-listed companies in developed markets that provide products and services that facilitate physical wellness through active and healthy lifestyles.",Health Care,,Global X Funds,NMS,XNAS,US37954Y7985
BGRN,iShares Global Green Bond ETF,USD,"The investment seeks to track the investment results of the Bloomberg Barclays MSCI Global Green Bond Select (USD Hedged) Index composed of global investment-grade green bonds that are issued to fund environmental projects, while mitigating exposure to currency fluctuations versus the U.S. dollar.
 The fund seeks to track the investment results of the index, which measures the performance of global investment-grade green bonds issued to fund projects with direct environmental benefits. The fund generally will invest at least 90% of its assets in the component securities and other instruments of the index. It is non-diversified.",Fixed Income,Investment Grade Bonds,BlackRock Asset Management,NMS,XNAS,US46435U4408
BIS,ProShares UltraShort Nasdaq Biotechnology,USD,"The investment seeks daily investment results that correspond to two times the inverse (-2x) of the daily performance of the Nasdaq Biotechnology IndexÂ®.
 The fund invests in financial instruments that ProShare Advisors believes, in combination, should produce daily returns consistent with the fund&#39;s investment objective. The index is a modified capitalization weighted index that includes securities of Nasdaq listed companies that are classified as either biotechnology or pharmaceutical. The fund is non-diversified.",Health Care,Trading,ProShares,NMS,XNAS,US74347G8380
BJK,VanEck Vectors Gaming ETF,USD,"The investment seeks to replicate as closely as possible, before fees and expenses, the price and yield performance of the MVISÂ® Global Gaming Index.
 The fund normally invests at least 80% of its total assets in securities that comprise the fund&#39;s benchmark index. To be initially eligible for the index, companies must generate at least 50% of their revenues from gaming. Gaming includes casinos and casino hotels, sports betting (including internet gambling and racetracks) and lottery services as well as gaming services, gaming technology and gaming equipment. It is non-diversified.",Consumer Discretionary,Consumer Discretionary,VanEck Asset Management,NMS,XNAS,
BLCN,Siren Nasdaq NexGen Economy ETF,USD,"The investment seeks long-term growth by tracking the investment returns, before fees and expenses, of the Siren Nasdaq Blockchain Economy Index.
 Under normal circumstances, at least 80% of the fund&#39;s assets, will be invested in component securities of the index. The index is designed to measure the returns of companies that are committing material resources to developing, researching, supporting, innovating or utilizing blockchain technology for their proprietary use or for use by others (""Blockchain Companies""). The fund is non-diversified.",Information Technology,Technology,SRN Advisors,NMS,XNAS,US8296582021
BND,Vanguard Total Bond Market Index Fund ETF Shares,USD,"The investment seeks to track the performance of the Bloomberg Barclays U.S. Aggregate Float Adjusted Index.
 This index measures the performance of a wide spectrum of public, investment-grade, taxable, fixed income securities in the United States-including government, corporate, and international dollar-denominated bonds, as well as mortgage-backed and asset-backed securities-all with maturities of more than 1 year. All of the fund&#39;s investments will be selected through the sampling process, and at least 80% of its assets will be invested in bonds held in the index.",Fixed Income,Investment Grade Bonds,Vanguard Asset Management,NMS,XNAS,US9219378356
BNDX,Vanguard Total International Bond Index Fund ETF Shares,USD,"The investment seeks to track the performance of a benchmark index that measures the investment return of non-U.S. dollar-denominated investment-grade bonds.
 The fund employs an indexing investment approach designed to track the performance of the Bloomberg Barclays Global Aggregate ex-USD Float Adjusted RIC Capped Index (USD Hedged). This index provides a broad-based measure of the global, investment-grade, fixed-rate debt markets. It is non-diversified.",Fixed Income,Investment Grade Bonds,Vanguard Asset Management,NMS,XNAS,US92203J4076
BOTZ,Global X Robotics & Artificial Intelligence ETF,USD,"The investment seeks to provide investment results that correspond generally to the price and yield performance, before fees and expenses, of the Indxx Global Robotics & Artificial Intelligence Thematic Index.
 The fund invests at least 80% of its total assets in the securities of the underlying index. The underlying index is designed to provide exposure to exchange-listed companies in developed markets that are involved in the development of robotics and/or artificial intelligence as defined by Indxx, the provider of the underlying index. The fund is non-diversified.",Industrials,Developed Markets,Global X Funds,NMS,XNAS,US37954Y7159
BSAE,Invesco BulletShares (R) 2021 USD Emerging Markets Debt ETF,USD,"The investment seeks to track the investment results (before fees and expenses) of the Nasdaq BulletSharesÂ® USD Emerging Markets Debt 2021 Index (the ""underlying index"").
 The fund generally will invest at least 80% of its total assets in securities that comprise the index. The index seeks to measure the performance of a portfolio of U.S. dollar-denominated emerging markets bonds with maturities or, in some cases, âeffective maturitiesâ in the year 2021. The fund is non-diversified.",Fixed Income,Emerging Markets,Invesco Investment Management,NMS,XNAS,
BSBE,Invesco BulletShares (R) 2022 USD Emerging Markets Debt ETF,USD,"The investment seeks to track the investment results (before fees and expenses) of the Nasdaq BulletSharesÂ® USD Emerging Markets Debt 2022 Index (the ""underlying index"").
 The fund generally will invest at least 80% of its total assets in securities that comprise the underlying index. The underlying index is designed to represent the performance of a held-to-maturity portfolio of U.S. dollar-denominated emerging markets bonds with maturities or, in some cases, ""effective maturities"" in the year 2022 (collectively, ""2022 Bonds""). The fund is non-diversified.",Fixed Income,Emerging Markets,Invesco Investment Management,NMS,XNAS,
BSCE,Invesco BulletShares (R) 2023 USD Emerging Markets Debt ETF,USD,"The investment seeks to track the investment results (before fees and expenses) of the Nasdaq BulletSharesÂ® USD Emerging Markets Debt 2023 Index (the ""underlying index"").
 The fund generally will invest at least 80% of its total assets in securities that comprise the underlying index. The underlying index seeks to measure the performance of a portfolio of U.S. dollar-denominated emerging markets bonds with maturities or, in some cases, âeffective maturitiesâ in the year 2023. The fund is non-diversified.",Fixed Income,Emerging Markets,Invesco Investment Management,NMS,XNAS,
BSCL,Invesco BulletShares 2021 Corporate Bond ETF,USD,"The investment seeks to track the investment results (before fees and expenses) of the Nasdaq BulletSharesÂ® USD Corporate Bond 2021 Index (the ""underlying index"").
 The fund generally will invest at least 80% of its total assets in securities that comprise the underlying index. The underlying index seeks to measure the performance of a portfolio of U.S. dollar-denominated investment grade corporate bonds with maturities or, in some cases, ""effective maturities"" in the year 2021 (collectively, ""2021 Bonds"").",Fixed Income,Corporate Bonds,Invesco Investment Management,NMS,XNAS,
BSCO,Invesco BulletShares 2024 Corporate Bond ETF,USD,"The investment seeks to track the investment results (before fees and expenses) of the Nasdaq BulletSharesÂ® USD Corporate Bond 2024 Index (the ""underlying index"").
 The fund generally will invest at least 80% of its total assets in securities that comprise the underlying index. The underlying index seeks to measure the performance of a portfolio of U.S. dollar-denominated investment grade corporate bonds with maturities or, in some cases, ""effective maturities"" in the year 2024 (collectively, ""2024 Bonds"").",Fixed Income,Corporate Bonds,Invesco Investment Management,NMS,XNAS,US46138J8412
BSCR,Invesco BulletShares 2027 Corporate Bond ETF,USD,"The investment seeks to track the investment results (before fees and expenses) of the Nasdaq BulletSharesÂ® USD Corporate Bond 2027 Index (the ""underlying index"").
 The fund generally will invest at least 80% of its total assets in securities that comprise the underlying index. The underlying index seeks to measure the performance of a portfolio of U.S. dollar-denominated investment grade corporate bonds with maturities or, in some cases, ""effective maturities"" in the year 2027 (collectively, ""2027 Bonds"").",Fixed Income,Corporate Bonds,Invesco Investment Management,NMS,XNAS,US46138J7836
BSCS,Invesco BulletShares 2028 Corporate Bond ETF,USD,"The investment seeks to track the investment results (before fees and expenses) of the Nasdaq BulletSharesÂ® USD Corporate Bond 2028 Index (the ""underlying index"").
 The fund generally will invest at least 80% of its total assets in securities that comprise the underlying index. The underlying index seeks to measure the performance of a portfolio of U.S. dollar-denominated investment grade corporate bonds with maturities or, in some cases, ""effective maturities"" in the year 2028 (collectively, ""2028 Bonds""). The fund is non-diversified.",Fixed Income,Corporate Bonds,Invesco Investment Management,NMS,XNAS,US46138J6432
BSCU,Invesco BulletShares 2030 Corporate Bond ETF,USD,"The investment seeks to track the investment results (before fees and expenses) of the Nasdaq BulletSharesÂ® USD Corporate Bond 2030 Index.
 The fund generally will invest at least 80% of its total assets in securities that comprise the underlying index. The underlying index seeks to measure the performance of a portfolio of U.S. dollar-denominated investment grade corporate bonds with maturities or, in some cases, ""effective maturities"" in the year 2030. It does not purchase all of the securities in the index; instead, the fund utilizes a ""sampling"" methodology to seek to achieve its investment objective. It is non-diversified.",Fixed Income,Corporate Bonds,Invesco Investment Management,NMS,XNAS,US46138J4601
BSJM,Invesco BulletShares 2022 High Yield Corporate Bond ETF,USD,"The investment seeks to track the investment results (before fees and expenses) of the Nasdaq BulletSharesÂ® USD High Yield Corporate Bond 2022 Index (the ""underlying index"").
 The fund generally will invest at least 80% of its total assets in securities that comprise the underlying index. The underlying index seeks to measure the performance of a portfolio of U.S. dollar-denominated high yield corporate bonds (commonly known as ""junk bonds"") with maturities or, in some cases, ""effective maturities"" in the year 2022 (collectively, ""2022 Bonds"").",Fixed Income,High Yield Bonds,Invesco Investment Management,NMS,XNAS,
BSJP,Invesco BulletShares 2025 High Yield Corporate Bond ETF,USD,"The investment seeks to track the investment results (before fees and expenses) of the Nasdaq BulletSharesÂ® USD High Yield Corporate Bond 2025 Index (the ""underlying index"").
 The fund generally will invest at least 80% of its total assets in securities that comprise the underlying index. The underlying index seeks to measure the performance of a portfolio of U.S. dollar-denominated high yield corporate bonds (commonly known as ""junk bonds"") with maturities or, in some cases, ""effective maturities"" in the year 2025 (collectively, ""2025 Bonds"").",Fixed Income,High Yield Bonds,Invesco Investment Management,NMS,XNAS,US46138J8172
BSJQ,Invesco BulletShares 2026 High Yield Corporate Bond ETF,USD,"The investment seeks to track the investment results (before fees and expenses) of the Nasdaq BulletSharesÂ® USD High Yield Corporate Bond 2026 Index (the ""underlying index"").
 The fund generally will invest at least 80% of its total assets in securities that comprise the underlying index. The underlying index seeks to measure the performance of a portfolio of U.S. dollar-denominated high yield corporate bonds (commonly known as ""junk bonds"") with maturities or, in some cases, ""effective maturities"" in the year 2026 (collectively, ""2026 Bonds""). The fund is non-diversified.",Fixed Income,High Yield Bonds,Invesco Investment Management,NMS,XNAS,US46138J6358
BSJS,Invesco BulletShares 2028 High Yield Corporate Bond ETF,USD,"The investment seeks to track the investment results (before fees and expenses) of the Nasdaq BulletSharesÂ® USD High Yield Corporate Bond 2028 Index.
 The fund generally will invest at least 80% of its total assets in securities that comprise the underlying index. The index seeks to measure the performance of a portfolio of U.S. dollar-denominated high yield corporate bonds (commonly known as ""junk bonds"") with maturities or, in some cases, ""effective maturities"" in the year 2028. It does not purchase all of the securities in the index; instead, the fund utilizes a ""sampling"" methodology to seek to achieve its investment objective. It is non-diversified.",Fixed Income,High Yield Bonds,Invesco Investment Management,NMS,XNAS,US46138J4528
BSMN,Invesco BulletShares (R) 2023 Municipal Bond ETF,USD,"The investment seeks to track the investment results (before fees and expenses) of the Invesco BulletSharesÂ® Municipal Bond 2023 Index.
 The fund generally will invest at least 80% of its total assets in securities that comprise the underlying index. The underlying index seeks to measure the performance of a portfolio of U.S. dollar-denominated investment-grade municipal bonds with maturities or, in some cases, âeffective maturities,â in the year 2023 (collectively, â2023 Bondsâ). It is non-diversified.",Fixed Income,Municipal Bonds,Invesco Investment Management,NMS,XNAS,
BSMO,Invesco BulletShares (R) 2024 Municipal Bond ETF,USD,"The investment seeks to track the investment results (before fees and expenses) of the Invesco BulletSharesÂ® Municipal Bond 2024 Index.
 The fund generally will invest at least 80% of its total assets in securities that comprise the underlying index. The underlying index is designed to measure the performance of a portfolio of U.S. dollar-denominated investment-grade municipal bonds with maturities in the year 2024 or, in some cases, ""effective maturities"" in the year 2024. It is non-diversified.",Fixed Income,Municipal Bonds,Invesco Investment Management,NMS,XNAS,US46138J5368
BSMQ,Invesco BulletShares (R) 2026 Municipal Bond ETF,USD,"The investment seeks to track the investment results (before fees and expenses) of the Invesco BulletSharesÂ® Municipal Bond 2026 Index.
 The fund generally will invest at least 80% of its total assets in securities that comprise the underlying index. The underlying index seeks to measure the performance of a portfolio of U.S. dollar-denominated investment-grade municipal bonds with maturities or, in some cases, âeffective maturities,â in the year 2026 (collectively, â2026 Bondsâ). It is non-diversified.",Fixed Income,Municipal Bonds,Invesco Investment Management,NMS,XNAS,US46138J5103
BSMT,Invesco BulletShares 2029 Municipal Bond ETF,USD,"The investment seeks to track the investment results (before fees and expenses) of the Invesco BulletSharesÂ® Municipal Bond 2029 Index.
 The fund generally will invest at least 80% of its total assets in securities that comprise the underlying index. The underlying index seeks to measure the performance of a portfolio of U.S. dollar-denominated investment-grade municipal bonds with maturities or, in some cases, âeffective maturities,â in the year 2029 (collectively, â2029 Bondsâ). It is non-diversified.",Fixed Income,Municipal Bonds,Invesco Investment Management,NMS,XNAS,US46138J4783
BSMU,Invesco BulletShares 2030 Municipal Bond ETF,USD,"The investment seeks to track the investment results (before fees and expenses) of the Invesco BulletSharesÂ® Municipal Bond 2030 Index.
 The fund generally will invest at least 80% of its total assets in securities that comprise the underlying index. The underlying index is designed to measure the performance of a portfolio of U.S. dollar denominated investment-grade municipal bonds with maturities in the year 2030 or, in some cases, ""effective maturities"" in the year 2030. It does not purchase all of the securities in the index; instead, the fund utilizes a ""sampling"" methodology to seek to achieve its investment objective. It is non-diversified.",Fixed Income,Municipal Bonds,Invesco Investment Management,NMS,XNAS,US46138J4452
BTEC,Principal Healthcare Innovators Index ETF,USD,"The investment seeks to provide investment results that closely correspond, before expenses, to the performance of the Nasdaq Healthcare Innovators Index (the ""index"").
 Under normal circumstances, the fund invests at least 80% of its net assets, plus any borrowings for investment purposes, in equity securities of companies that compose the index at the time of purchase. The index uses a quantitative model designed to identify equity securities in the Nasdaq US Benchmark Index that are small and medium capitalization U.S. healthcare companies.",Health Care,Mid Cap,Principal Funds,NMS,XNAS,US74255Y4098
CATH,Global X S&P 500 Catholic Values ETF,USD,"The investment seeks investment results that correspond generally to the price and yield performance, of the S&P 500Â® Catholic Values Index.
 The fund invests at least 80% of its total assets in the securities of the underlying index. The underlying index is based on the S&P 500Â® Index, and generally comprises approximately 500 or less U.S. listed common stocks. From this starting universe, constituents are screened to exclude companies involved in activities which are perceived to be inconsistent with Catholic values as outlined in the Socially Responsible Investment Guidelines of the United States Conference of Catholic Bishops.",Financials,Large Cap,Global X Funds,NMS,XNAS,US37954Y8892
CDL,VictoryShares US Large Cap High Div Volatility Wtd ETF,USD,"The investment seeks to provide investment results that track the performance of the Nasdaq Victory US Large Cap High Dividend 100 Volatility Weighted Index.
 The fund seeks to achieve its investment objective by investing at least 80% of its assets directly or indirectly in the securities included in the Nasdaq Victory US Large Cap High Dividend 100 Volatility Weighted Index. The index universe begins with the stocks included in the Nasdaq Victory US Large Cap 500 Volatility Weighted Index, a volatility weighted index comprised of the 500 largest U.S. companies by market capitalization with positive earnings in each of the four most recent quarters.",Financials,Large Cap,Victory Capital,NMS,XNAS,US92647N8653
CFA,VictoryShares US 500 Volatility Wtd ETF,USD,"The investment seeks to provide investment results that track the performance of the Nasdaq Victory US Large Cap 500 Volatility Weighted Index before fees and expenses.
 The fund seeks to achieve its investment objective by investing, under normal market conditions, at least 80% of its net assets directly or indirectly in the securities included in the Nasdaq Victory US Large Cap 500 Volatility Weighted Index, an unmanaged, volatility weighted index maintained exclusively by the index provider. The index identifies the 500 largest U.S. stocks by market capitalization measured at the time the index&#39;s constituent securities are determined.",Equities,Large Cap,Victory Capital,NMS,XNAS,US92647N7663
CHB,Global X China Biotech Innovation ETF,USD,"The investment seeks to provide investment results that correspond generally to the price and yield performance, before fees and expenses, of the Solactive China Biotech Innovation Index (""underlying index"").
 The fund invests at least 80% of its total assets, plus borrowings for investments purposes (if any), in the securities of the underlying index and in American Depositary Receipts (""ADRs"") and Global Depositary Receipts (""GDRs"") based on the securities in the underlying index. The underlying index is designed to provide exposure to exchange-listed companies that are directly involved in Chinaâs biotechnology industry. It is non-diversified.",Health Care,Emerging Markets,Global X Funds,NMS,XNAS,US37954Y2515
CHNA,Loncar China BioPharma ETF,USD,"The investment seeks to track the performance, before fees and expenses, of the Loncar China BioPharma Index (the index).
 Under normal circumstances, at least 80% of the fund&#39;s total assets (exclusive of any collateral held from securities lending) will be invested in the component securities of the index or in depositary receipts representing such component securities. The index seeks to track the performance of a modified equal-weighted portfolio of companies directly involved in the growth of China&#39;s pharmaceutical and biotech related industries. The fund is non-diversified.",Health Care,,Loncar Investments,NMS,XNAS,
CIBR,First Trust NASDAQ Cybersecurity ETF,USD,"The investment seeks investment results that correspond generally to the price and yield (before the fund&#39;s fees and expenses) of an equity index called the Nasdaq CTA Cybersecurity IndexSM (the ""index"").
 The fund will normally invest at least 90% of its net assets (including investment borrowings) in the common stocks and depositary receipts that comprise the index. The index includes securities of companies classified as ""cyber security"" companies by the CTA. The fund is non-diversified.",Information Technology,Technology,First Trust Advisors,NMS,XNAS,US33734X8469
CID,VictoryShares International High Div Volatility Wtd ETF,USD,"The investment seeks to provide investment results that track the performance of the Nasdaq Victory International High Dividend 100 Volatility Weighted Index.
 The fund seeks to achieve its investment objective by investing, under normal market conditions, at least 80% of its assets directly or indirectly in the securities included in the Nasdaq Victory International High Dividend 100 Volatility Weighted Index, an unmanaged, volatility weighted index maintained exclusively by the index provider. The index identifies the 100 highest dividend yielding stocks in the Nasdaq Victory International 500 Volatility Weighted Index.",Financials,Factors,Victory Capital,NMS,XNAS,US92647N8810
COMT,iShares GSCI Commodity Dynamic Roll Strategy ETF,USD,"The investment seeks to track the investment results of the S&P GSCI Dynamic Roll (USD) Total Return Index composed of a broad range of commodity exposures with enhanced roll selection, on a total return basis.
 The index measures the performance of futures contracts. In seeking to achieve its investment objective, the fund may invest in a combination of exchange-traded commodity futures contracts, exchange-traded options on commodity-related futures contracts and exchange-cleared commodity related swaps (together, âCommodity Linked Investmentsâ), thereby obtaining exposure to the commodities markets.",Commodities,Commodities Broad Basket,BlackRock Asset Management,NMS,XNAS,US46431W8534
CSA,VictoryShares US Small Cap Volatility Wtd ETF,USD,"The investment seeks to provide investment results that track the performance of the Nasdaq Victory US Small Cap 500 Volatility Weighted Index before fees and expenses.
 The fund seeks to achieve its investment objective by investing, under normal market conditions, at least 80% of its assets directly or indirectly in the securities included in the Nasdaq Victory US Small Cap 500 Volatility Weighted Index, an unmanaged, volatility weighted index maintained exclusively by the index provider. The index combines fundamental criteria with individual security risk control achieved through volatility weighting of individual securities.",Financials,Small Cap,Victory Capital,NMS,XNAS,US92647N8323
CSML,IQ Chaikin U.S. Small Cap ETF,USD,"The investment seeks investment results that track (before fees and expenses) the price and yield performance of its underlying index, the Nasdaq Chaikin Power US Small Cap Index.
 The fund invests at least 80% of the value of its assets (net assets plus the amount of any borrowings for investment purposes) in securities of small-capitalization U.S. issuers. The underlying index applies the Chaikin Power GaugeÂ®, a quantitative multi-factor model that seeks to identify securities that are expected to outperform peers, to select securities from the Nasdaq US 1500 Index.",Financials,Small Cap,Exchange Traded Concepts,NMS,XNAS,US45409B3969
CTEC,Global X CleanTech ETF,USD,"The investment seeks to provide investment results that correspond generally to the price and yield performance, before fees and expenses, of the Indxx Global CleanTech Index.
 The fund invests at least 80% of its total assets, plus borrowings for investments purposes, in the securities of the index and in ADRs, GDRs based on the securities in the index. The index is designed to provide exposure to exchange-listed companies that are positioned to benefit from the increased adoption of technologies focused on improving the efficiency of renewable energy production and/or mitigating the adverse environmental effects of resource consumption. It is non-diversified.",Equities,,Global X Funds,NMS,XNAS,US37960A2226
CXSE,WisdomTree China ex-State-Owned Enterprises Fund,USD,"The investment seeks to track the price and yield performance, before fees and expenses, of the WisdomTree China ex-State-Owned Enterprises Index.
 Under normal circumstances, at least 80% of the fund&#39;s total assets (exclusive of collateral held from securities lending) will be invested in component securities of the index and investments that have economic characteristics that are substantially identical to the economic characteristics of such component securities. The index is a modified float-adjusted market cap weighted index that consists of common stocks in China, excluding common stocks of ""state-owned enterprises."" The fund is non-diversified.",Equities,Emerging Markets,WisdomTree Asset Management,NMS,XNAS,US97717X7194
DAPP,VanEck Vectors ETF Trust - VanEck Vectors Digital Transformation ETF,USD,"VanEck Vectors Digital Transformation ETF is an exchange-traded fund (ETF) that seeks to track the performance of the MVIS Global Digital Assets Equity Index. The ETF invests in companies that are involved in digital transformation, including blockchain technology, digital payments, and cloud computing. VanEck Vectors ETF Trust is the issuer of this ETF.",Information Technology,,VanEck Asset Management,NMS,XNAS,US92189H8218
DAX,Global X DAX Germany ETF,USD,"The investment seeks to provide investment results that closely correspond, before fees and expenses, generally to the price and yield performance of the DAXÂ® Index.
 The fund invests at least 80% of its total assets in the securities of the underlying index and in American Depositary Receipts (""ADRs"") and Global Depositary Receipts (""GDRs"") based on the securities in the underlying index. The index tracks the segment of the largest and most actively traded companies - known as blue chips - on the German equities market. The fund is non-diversified.",Alternatives,Developed Markets,Global X Funds,NMS,XNAS,US37954Y4917
DDIV,First Trust Dorsey Wright Momentum & Dividend ETF,USD,"The investment seeks investment results that correspond generally to the price and yield (before the fund&#39;s fees and expenses) of an index called the Dorsey Wright Momentum Plus Dividend Yield Index.
 The fund will normally invest at least 90% of its net assets (including investment borrowings) in the equity securities that comprise the index. The index is designed to track the overall performance of the 50 stocks with the highest dividend yield comprising the NASDAQ US Large Mid Index that still maintain high levels of ""relative strength.""",Equities,Factors,First Trust Advisors,NMS,XNAS,US33738R6962
DEMZ,Democratic Large Cap Core ETF,USD,"The investment seeks to track the total return performance, before fees and expenses, of the Democratic Large Cap Core Index.
 The index is a subset of the S&P 500Â® Index designed to provide exposure to large capitalization companies that make political contributions to Democratic Party candidates and political action committees above a certain threshold. Under normal circumstances, the fund will invest at least 80% of its net assets (plus the amount of any borrowings for investment purposes) in securities of companies included in the index.",Financials,Large Cap,Democracy Investments,NMS,XNAS,US00774Q3469
DGRW,WisdomTree U.S. Quality Dividend Growth Fund,USD,"The investment seeks to track the price and yield performance, before fees and expenses, of the WisdomTree U.S. Quality Dividend Growth Index.
 Under normal circumstances, at least 80% of the fund&#39;s total assets (exclusive of collateral held from securities lending) will be invested in component securities of the index and investments that have economic characteristics that are substantially identical to the economic characteristics of such component securities. The index is a fundamentally weighted index that consists of dividend-paying U.S. common stocks with growth characteristics. The fund is non-diversified.",Financials,Growth,WisdomTree Asset Management,NMS,XNAS,US97717X6691
