symbol,name,currency,summary,category_group,category,family,exchange,mic,isin
ACCUKD.SW,UBS (Irl) Fund Solutions plc - MSCI ACWI SF UCITS ETF (hedged to CHF) A-UKdis,CHF,"The investment objective of the Fund is to deliver the net total return of the Reference Index (being MSCI
ACWI Net Total Return Index) which captures the large and mid cap representation of equities across
developed markets and emerging markets countries.",Alternatives,Blend,UBS Asset Management,EBS,XSWX,IE00BYVDRC61
ACEUKD.SW,UBS (Irl) Fund Solutions plc - MSCI ACWI SF UCITS ETF (hedged to EUR) A-UKdis,EUR,"The investment objective of the Fund is to deliver the net total return of the Reference Index (being MSCI
ACWI Net Total Return Index) which captures the large and mid cap representation of equities across
developed markets and emerging markets countries.",Alternatives,Blend,UBS Asset Management,EBS,XSWX,IE00BYVDRC61
ACGUKD.SW,UBS (Irl) Fund Solutions plc - MSCI ACWI SF UCITS ETF (hedged to GBP) A-UKdis,GBP,"The investment objective of the Fund is to deliver the net total return of the Reference Index (being MSCI
ACWI Net Total Return Index) which captures the large and mid cap representation of equities across
developed markets and emerging markets countries.",Alternatives,Blend,UBS Asset Management,EBS,XSWX,IE00BYVDRC61
ACUUKD.SW,UBS (Irl) Fund Solutions plc - MSCI ACWI SF UCITS ETF (hedged to USD) A-UKdis,USD,"The investment objective of the Fund is to deliver the net total return of the Reference Index (being MSCI
ACWI Net Total Return Index) which captures the large and mid cap representation of equities across
developed markets and emerging markets countries.",Alternatives,Blend,UBS Asset Management,EBS,XSWX,IE00BYVDRC61
ACWI.SW,SPDR MSCI ACWI UCITS ETF,CHF,"The objective of the SPDR MSCI ACWI ETF (the ""Fund"") is to track the equity market performance of developed and emerging markets. The investment policy of the Fund is to track the performance of the MSCI ACWI (All Country World Index) Index (or any other index determined by the Directors from time to time to track substantially the same market as the MSCI ACWI (All Country World Index) Index and which is considered by the Directors to be an appropriate index for the Fund to track, in accordance with the Prospectus) (the ""Index"") as closely as possible, while seeking to minimize as far as possible the tracking error between the Fundâs performance and that of the Index.",Alternatives,Blend,State Street Global Advisors,EBS,XSWX,IE00BF1B7389
ACWIA.SW,UBS ETFs plc - MSCI ACWI SF UCITS ETF (USD) A-acc,USD,"The investment objective of the Fund is to deliver the net total return of the Reference Index (being MSCI
ACWI Net Total Return Index) which captures the large and mid cap representation of equities across
developed markets and emerging markets countries.",Alternatives,Blend,UBS Asset Management,EBS,XSWX,
ACWIE.SW,UBS ETFs plc - MSCI ACWI SF UCITS ETF (hedged to EUR) A-acc,EUR,"The investment objective of the Fund is to deliver the net total return of the Reference Index (being MSCI
ACWI Net Total Return Index) which captures the large and mid cap representation of equities across
developed markets and emerging markets countries.",Alternatives,Blend,UBS Asset Management,EBS,XSWX,
ACWIJ.SW,UBS (Irl) Fund Solutions plc - MSCI ACWI SF UCITS ETF (hedged to JPY) A-acc,JPY,"The investment objective of the Fund is to deliver the net total return of the Reference Index (being MSCI
ACWI Net Total Return Index) which captures the large and mid cap representation of equities across
developed markets and emerging markets countries.",Alternatives,Blend,UBS Asset Management,EBS,XSWX,IE00BYM11J43
ACWIS.SW,UBS (Irl) Fund Solutions plc - MSCI ACWI SF UCITS ETF (hedged to CHF) A-acc,CHF,"The investment objective of the Fund is to deliver the net total return of the Reference Index (being MSCI
ACWI Net Total Return Index) which captures the large and mid cap representation of equities across
developed markets and emerging markets countries.",Alternatives,Blend,UBS Asset Management,EBS,XSWX,IE00BYM11J43
ACWISD.SW,UBS (Irl) Fund Solutions plc - MSCI ACWI SF UCITS ETF (hedged to SGD) A-acc,SGD,"The investment objective of the Fund is to deliver the net total return of the Reference Index (being MSCI
ACWI Net Total Return Index) which captures the large and mid cap representation of equities across
developed markets and emerging markets countries.",Alternatives,Blend,UBS Asset Management,EBS,XSWX,IE00BYM11J43
ACWIU.SW,UBS ETFs plc - MSCI ACWI SF UCITS ETF (hedged to USD) A-acc,USD,"The investment objective of the Fund is to deliver the net total return of the Reference Index (being MSCI
ACWI Net Total Return Index) which captures the large and mid cap representation of equities across
developed markets and emerging markets countries.",Alternatives,Blend,UBS Asset Management,EBS,XSWX,
ACWUKD.SW,UBS (Irl) Fund Solutions plc - MSCI ACWI SF UCITS ETF (USD) A-UKdis,USD,"The investment objective of the Fund is to deliver the net total return of the Reference Index (being MSCI
ACWI Net Total Return Index) which captures the large and mid cap representation of equities across
developed markets and emerging markets countries.",Alternatives,Blend,UBS Asset Management,EBS,XSWX,IE00BJXFZ989
ADOT.SW,21Shares Polkadot ETP,USD,21Shares Polkadot ETP is an Exchange Traded Product (ETP) designed to track the performance of the Polkadot cryptocurrency. It allows investors to gain exposure to Polkadot without directly holding the cryptocurrency. 21Shares is a company that specializes in creating ETPs for various cryptocurrencies.,Alternatives,,21Shares,EBS,XSWX,CH0593331561
AEEM.SW,Amundi Index Solutions - Amundi MSCI Emerging Markets,EUR,"Amundi Index Solutions - Amundi MSCI Emerging Markets is an exchange-traded fund (ETF) that tracks the MSCI Emerging Markets Index. The fund provides investors with exposure to a broad range of companies located in emerging market countries, offering diversification across these rapidly growing economies. The ETF is managed by Amundi, a large European asset manager.",Financials,Emerging Markets,Amundi Asset Management,EBS,XSWX,
AETH-EUR.SW,21Shares Ethereum ETP,EUR,"21Shares Ethereum ETP provides investors with exposure to the cryptocurrency Ethereum (ETH) through a physically-backed exchange-traded product. The ETP tracks the performance of Ethereum and is designed to be traded on traditional stock exchanges. 21Shares, headquartered in Switzerland, specializes in offering cryptocurrency ETPs.",Alternatives,,21Shares,EBS,XSWX,CH0454664027
AETH-USD.SW,21Shares Ethereum ETP,USD,"21Shares Ethereum ETP offers investors exposure to the cryptocurrency Ethereum (ETH) through a physically-backed exchange-traded product. The ETP aims to track the performance of Ethereum and is traded on traditional stock exchanges. 21Shares, based in Switzerland, is a provider of cryptocurrency ETPs.",Alternatives,,21Shares,EBS,XSWX,CH0454664027
AETH.SW,Amun Coin Market Cap Fund,CHF,"Amun Coin Market Cap Fund aims to track the performance of a basket of the largest cryptocurrencies by market capitalization. The fund provides investors with diversified exposure to the cryptocurrency market. The fund is managed by Amun, a company specializing in cryptocurrency investment products.",Alternatives,,21Shares,EBS,XSWX,
AFLT.SW,Amundi Index Solutions - Amundi ETF Floating Rate USD Corporate,USD,"To track the performance of Markit iBoxx USD Liquid FRN Investment
Grade Corporates 100 Index, and to minimize the tracking error between
the net asset value of the sub-fund and the performance of the Index.",Fixed Income,Corporate Bonds,Amundi Asset Management,EBS,XSWX,
AGEB.SW,Amundi Index Solutions - Amundi Global Emerging Bond Markit iBoxx UCITS ETF,USD,"Amundi Index Solutions - Amundi Global Emerging Bond Markit iBoxx UCITS ETF tracks the performance of the Markit iBoxx USD Emerging Markets Sovereigns Diversified Index. The fund invests in USD-denominated government bonds issued by emerging market countries. Amundi, a French asset manager, manages the fund, providing investors with exposure to emerging market debt.",Fixed Income,Emerging Markets,Amundi Asset Management,EBS,XSWX,
AGED.SW,iShares Ageing Population UCITS ETF USD (Acc),USD,The Fund seeks to track the performance of an index composed of developed and emerging market companies which are generating significant revenues from the growing needs of the world¡¯s ageing population (defined as people aged 60 years and above).,,Developed Markets,BlackRock Asset Management,EBS,XSWX,IE00BYZK4669
AGGG.SW,iShares III Public Limited Company - iShares Global Aggregate Bond UCITS ETF,USD,iShares III Public Limited Company - iShares Global Aggregate Bond UCITS ETF aims to track the performance of the Bloomberg Global Aggregate Bond Index. The fund provides investors with diversified exposure to investment-grade bonds from around the world. BlackRock Asset Management manages the ETF.,Fixed Income,Investment Grade Bonds,,EBS,XSWX,
AGGH.SW,iShares III Public Limited Company - iShares Global Aggregate Bond UCITS ETF,EUR,"iShares III Public Limited Company - iShares Global Aggregate Bond UCITS ETF seeks to replicate the performance of the Bloomberg Global Aggregate Bond Index. The fund offers diversified exposure to investment-grade bonds from global issuers. BlackRock Asset Management manages this ETF, providing a core bond investment solution.",Fixed Income,Investment Grade Bonds,,EBS,XSWX,
AGGS.SW,iShares Core Global Aggregate Bond UCITS ETF CHF Hedged(Acc),CHF,"The investment objective of the Fund is to provide investors with a total return, taking into account both capital and income returns, which reflects the return of the Bloomberg Barclays Global Aggregate Bond Index.",Fixed Income,Investment Grade Bonds,BlackRock Asset Management,EBS,XSWX,IE00B3F81409
AGGU.SW,iShares III Public Limited Company - iShares Global Aggregate Bond UCITS ETF,USD,"iShares III Public Limited Company - iShares Global Aggregate Bond UCITS ETF is designed to track the performance of the Bloomberg Global Aggregate Bond Index. The fund provides diversified exposure to investment-grade bonds from around the world in USD terms. BlackRock Asset Management manages the ETF, providing a broad global bond market investment solution.",Fixed Income,Investment Grade Bonds,,EBS,XSWX,
AIAI.SW,L&G Artificial Intelligence UCITS ETF,CHF,The investment objective of the L&G Artificial Intelligence UCITS ETF (the âFundâ) is to provide exposure to the global artificial intelligence technology industry.,Information Technology,,LGIM Managers,EBS,XSWX,IE00BK5BCD43
AJEUAS.SW,UBS ETFs plc - MSCI AC Asia Ex Japan SF UCITS ETF (USD) A-acc,USD,"The investment seeks to replicate, net of expenses, the MSCI AC Asia ex Japan Index.
 The fund intends to invest in swaps and a portfolio of transferable securities or other eligible assets. The index is comprised of large and mid cap representation across 2 of 3 developed market countries (ex Japan) and 8 Emerging Markets countries in Asia.",Financials,Emerging Markets,UBS Asset Management,EBS,XSWX,
ALAT.SW,Amundi Index Solutions - Amundi MSCI Em Latin America UCITS ETF-C EUR,EUR,"To track the performance of MSCI Emerging Markets Latam Index, and to
minimize the tracking error between the net asset value of the sub-fund
and the performance of the Index.",Financials,Emerging Markets,Amundi Asset Management,EBS,XSWX,LU1681045024
ALAU.SW,Amundi Index Solutions - Amundi MSCI Em Latin America UCITS ETF-C USD,USD,"To track the performance of MSCI Emerging Markets Latam Index, and to
minimize the tracking error between the net asset value of the sub-fund
and the performance of the Index.",Financials,Emerging Markets,Amundi Asset Management,EBS,XSWX,LU1681045024
ASRUSA.SW,UBS ETF - MSCI USA Socially Responsible UCITS ETF,USD,"UBS ETF - MSCI USA Socially Responsible UCITS ETF is an exchange-traded fund designed to track the performance of the MSCI USA SRI index. The ETF provides exposure to US companies with high environmental, social and governance (ESG) ratings, while excluding companies involved in controversial activities. UBS Asset Management manages the ETF, which is domiciled in Ireland.",Equities,,UBS Asset Management,EBS,XSWX,
AT1C.SW,Invesco AT1 Capital Bond ETF CHF Hedged Acc,CHF,"The investment objective of the Fund is to achieve the performance of the iBoxx USD Contingent Convertible Liquid Developed Market AT1 (8/5% Issuer Cap) Index (the Reference Index) less fees, expenses and transaction costs.",Fixed Income,High Yield Bonds,Invesco Investment Management,EBS,XSWX,IE00BFZPF322
AT1D.SW,Invesco AT1 Capital Bond ETF USD Dist,USD,"The investment objective of the Fund is to achieve the performance of the iBoxx USD Contingent Convertible Liquid Developed Market AT1 (8/5% Issuer Cap) Index (the Reference Index) less fees, expenses and transaction costs.",Fixed Income,High Yield Bonds,Invesco Investment Management,EBS,XSWX,IE00BFZPF322
AT1S.SW,Invesco Markets II Plc - Invesco AT 1 Capital Bond UCITS ETF,GBP,"The investment objective of the Fund is to achieve the performance of the iBoxx USD Contingent Convertible Liquid Developed Market AT1 (8/5% Issuer Cap) Index (the Reference Index) less fees, expenses and transaction costs.",Fixed Income,High Yield Bonds,Invesco Investment Management,EBS,XSWX,
AUCHAH.SW,UBS ETF (CH) &#226&#128&#147 Gold (CHF) hedged (CHF) A-dis,CHF,"The investment seeks to track the price and yield performance, before fees and expenses, of physical gold prices.",Commodities,,UBS Asset Management,EBS,XSWX,
AUCO.SW,L&G Gold Mining UCITS ETF,CHF,"The Fund is designed to track the performance of the DAXglobalÂ® Gold Miners (TR) USD. AUCO is an Exchange Traded Fund (""ETF"") which is tradable by investors on stock exchanges intraday and can be created and redeemed directly with the Issuer by Authorised Participants. AUCO is authorised and regulated as a UCITS and is eligible for investment by other UCITS. AUCO gains exposure to the performance of the DAXglobalÂ® Gold Miners (TR) USD through Total Return Swaps entered into with multiple counterparties participating on the UCITS ETF platform. Any exposure to the counterparties is collateralised on a daily basis. Details of the collateral held is available at: www. etfsecurities. com",Materials,,LGIM Managers,EBS,XSWX,IE00B3CNHG25
AUEM.SW,Amundi Index Solutions - Amundi MSCI Emerging Markets,USD,"To track the performance of MSCI Emerging Markets Index (the ""Index""), and to minimize the tracking error between the net asset value of the sub-fund and the performance of the Index.",Real Estate,Emerging Markets,Amundi Asset Management,EBS,XSWX,
AUEUAH.SW,UBS ETF (CH) - Gold (EUR) hedged,EUR,"UBS ETF (CH) - Gold (EUR) hedged is an exchange-traded fund (ETF) that tracks the price of gold in EUR while hedging the currency risk between EUR and other currencies, offered by UBS. The ETF provides investors with exposure to gold while mitigating the impact of currency fluctuations on returns. It is domiciled in Switzerland.",Commodities,,UBS Asset Management,EBS,XSWX,
AUHCHA.SW,UBS (Irl) ETF plc - MSCI Australia UCITS ETF (hedged to CHF) A-acc,CHF,"The UBS ETF â MSCI Australia UCITS ETF sub-fund aims to track, before expenses, the price and income performance of the MSCI Australia Index (Net Return) (this sub-fund&#39;s ""Index"").",Real Estate,,UBS Asset Management,EBS,XSWX,IE00BX7RS555
AUHEUA.SW,UBS (Irl) ETF plc - MSCI Australia UCITS ETF (hedged to EUR) A-acc,EUR,"The UBS ETF – MSCI Australia UCITS ETF sub-fund aims to track, before expenses, the price and income performance of the MSCI Australia Index (Net Return) (this sub-fund&#39;s ""Index"").",Real Estate,,UBS Asset Management,EBS,XSWX,IE00BX7RS555
AUHGBA.SW,UBS (Irl) ETF plc - MSCI Australia UCITS ETF (hedged to GBP) A-acc,GBP,"The UBS ETF – MSCI Australia UCITS ETF sub-fund aims to track, before expenses, the price and income performance of the MSCI Australia Index (Net Return) (this sub-fund&#39;s ""Index"").",Real Estate,,UBS Asset Management,EBS,XSWX,IE00BX7RS555
AUHUSA.SW,UBS (Irl) ETF plc - MSCI Australia UCITS ETF (hedged to USD) A-acc,USD,"The UBS ETF – MSCI Australia UCITS ETF sub-fund aims to track, before expenses, the price and income performance of the MSCI Australia Index (Net Return) (this sub-fund&#39;s ""Index"").",Real Estate,,UBS Asset Management,EBS,XSWX,IE00BX7RS555
AUSAUW-AUD.SW,UBSETF MSCI AUSTRALIA AUD ACC,AUD,"UBSETF MSCI AUSTRALIA AUD ACC is an exchange-traded fund (ETF) tracking the MSCI Australia index, offered by UBS. It is denominated in Australian dollars (AUD) and uses an accumulating (ACC) structure, reinvesting dividends. The ETF provides exposure to the Australian stock market.",Real Estate,,UBS Asset Management,EBS,XSWX,
AUSAUW.SW,UBS (Irl) ETF plc - MSCI Australia UCITS ETF (AUD) A-acc,CHF,"The UBS ETF â MSCI Australia UCITS ETF sub-fund aims to track, before expenses, the price and income performance of the MSCI Australia Index (Net Return) (this sub-fund&#39;s ""Index"").",Real Estate,,UBS Asset Management,EBS,XSWX,IE00BD4TY451
AUSAUY.SW,UBS (Irl) ETF plc - MSCI Australia UCITS ETF (AUD) A-dis,AUD,"The UBS ETF – MSCI Australia UCITS ETF sub-fund aims to track, before expenses, the price and income performance of the MSCI Australia Index (Net Return) (this sub-fund&#39;s ""Index"").",Real Estate,,UBS Asset Management,EBS,XSWX,IE00BD4TY451
AUTD.SW,Lyxor Index Fund - Lyxor Stoxx Europe 600 Automobiles & Parts UCITS ETF,CHF,Lyxor Index Fund - Lyxor Stoxx Europe 600 Automobiles & Parts UCITS ETF is an exchange-traded fund (ETF) that tracks the STOXX Europe 600 Automobiles & Parts index. This UCITS compliant ETF provides exposure to European companies in the automotive and auto parts industries. It is managed by Lyxor Index Fund.,Consumer Discretionary,,Lyxor International Asset Management,EBS,XSWX,LU1834983394
AUUSI-USD.SW,UBSETF GOLD USD DIS,USD,"UBSETF GOLD USD DIS is an exchange-traded fund (ETF) that tracks the price of gold in US dollars (USD), offered by UBS. The ETF distributes income (DIS). The ETF provides investors with exposure to gold.",Commodities,,UBS Asset Management,EBS,XSWX,
AUUSI.SW,UBS ETF (CH) - Gold,CHF,"UBS ETF (CH) - Gold is an exchange-traded fund (ETF) that tracks the price of gold, offered by UBS. The ETF provides investors with exposure to gold. It is domiciled in Switzerland.",Commodities,,UBS Asset Management,EBS,XSWX,
AWESG.SW,UBS (Irl) ETF plc - MSCI ACWI ESG Universal UCITS ETF USD A Dis,CHF,The UBS (Irl) ETF plc â MSCI ACWI ESG Universal UCITS ETF sub-fund is an exchange traded fund incorporated in Ireland. The objective of this share class is to deliver the performance of the MSCI ACWI ESG Universal 5% Issuer Capped 100% hedged to USD (Net Return) and allow intraday trading.,,,UBS Asset Management,EBS,XSWX,IE00BDQZN113
AWESGE.SW,UBS (Irl) ETF plc - MSCI ACWI ESG Universal UCITS ETF Hedged EUR A Acc,EUR,The UBS (Irl) ETF plc â MSCI ACWI ESG Universal UCITS ETF sub-fund is an exchange traded fund incorporated in Ireland. The objective of this share class is to deliver the performance of the MSCI ACWI ESG Universal 5% Issuer Capped 100% hedged to USD (Net Return) and allow intraday trading.,,,UBS Asset Management,EBS,XSWX,IE00BDQZN113
AWESGG.SW,UBS (Irl) ETF plc - MSCI ACWI ESG Universal UCITS ETF Hedged to GBP A Acc,GBP,The UBS (Irl) ETF plc â MSCI ACWI ESG Universal UCITS ETF sub-fund is an exchange traded fund incorporated in Ireland. The objective of this share class is to deliver the performance of the MSCI ACWI ESG Universal 5% Issuer Capped 100% hedged to USD (Net Return) and allow intraday trading.,,,UBS Asset Management,EBS,XSWX,IE00BDQZN550
AWESGJ.SW,UBS (Irl) ETF plc - MSCI ACWI ESG Universal UCITS ETF Hedged JPY A Acc,JPY,The UBS (Irl) ETF plc â MSCI ACWI ESG Universal UCITS ETF sub-fund is an exchange traded fund incorporated in Ireland. The objective of this share class is to deliver the performance of the MSCI ACWI ESG Universal 5% Issuer Capped 100% hedged to USD (Net Return) and allow intraday trading.,,,UBS Asset Management,EBS,XSWX,IE00BDQZN113
AWESGS.SW,UBS (Irl) ETF plc - MSCI ACWI ESG Universal UCITS ETF Hedged CHF A Acc,CHF,The UBS (Irl) ETF plc â MSCI ACWI ESG Universal UCITS ETF sub-fund is an exchange traded fund incorporated in Ireland. The objective of this share class is to deliver the performance of the MSCI ACWI ESG Universal 5% Issuer Capped 100% hedged to USD (Net Return) and allow intraday trading.,,,UBS Asset Management,EBS,XSWX,IE00BDQZN113
AWESGT.SW,UBS (Irl) ETF plc - MSCI ACWI ESG Universal UCITS ETF Hedged CHF A Dis,CHF,The UBS (Irl) ETF plc â MSCI ACWI ESG Universal UCITS ETF sub-fund is an exchange traded fund incorporated in Ireland. The objective of this share class is to deliver the performance of the MSCI ACWI ESG Universal 5% Issuer Capped 100% hedged to USD (Net Return) and allow intraday trading.,,,UBS Asset Management,EBS,XSWX,IE00BDQZN113
AWESGW-USD.SW,UBSETF MSCI ACWI ESG H-USD ACC,USD,"This appears to be a share class of a UBS ETF that tracks the MSCI ACWI ESG index, hedged to USD and accumulating. The ETF aims to provide exposure to global equities while incorporating Environmental, Social, and Governance (ESG) considerations. It is domiciled in Switzerland.",,,UBS Asset Management,EBS,XSWX,
AWSRI-USD.SW,UBSETF MSCI ACWI SRI USD DIS,USD,"This appears to be a share class of a UBS ETF that tracks the MSCI ACWI SRI index, denominated in USD and distributing. The ETF aims to provide exposure to global equities while adhering to Socially Responsible Investing (SRI) principles. It is domiciled in Switzerland.",,,UBS Asset Management,EBS,XSWX,
AWSRI.SW,UBS (Irl) ETF plc - MSCI ACWI Socially Responsible UCITS ETF USD A Dis,CHF,The objective of the Fund is to seek to track the performance of the Index.,,,UBS Asset Management,EBS,XSWX,IE00BDR55703
AWSRIA.SW,UBS (Irl) ETF Public Limited Company - MSCI ACWI Socially Responsible UCITS ETF,USD,The objective of the Fund is to seek to track the performance of the MSCI ACWI SRI 5% Issuer Capped Index.,,,UBS Asset Management,EBS,XSWX,
AWSRIE.SW,UBS (Irl) ETF plc - MSCI ACWI Socially Responsible UCITS ETF Hedged EUR A Acc,EUR,The objective of the Fund is to seek to track the performance of the MSCI ACWI SRI 5% Issuer Capped Index.,,,UBS Asset Management,EBS,XSWX,IE00BDR55703
AWSRIH.SW,UBS (Irl) ETF plc - MSCI ACWI Socially Responsible UCITS ETF Hedged GBP A Dis,GBP,The objective of the Fund is to seek to track the performance of the MSCI ACWI SRI 5% Issuer Capped Index.,,,UBS Asset Management,EBS,XSWX,IE00BDR55703
AWSRIS.SW,UBS (Irl) ETF plc - MSCI ACWI Socially Responsible UCITS ETF Hedged CHF A Acc,CHF,The objective of the Fund is to seek to track the performance of the Index.,,,UBS Asset Management,EBS,XSWX,IE00BDR55703
AWSRIT.SW,UBS (Irl) ETF plc - MSCI ACWI Socially Responsible UCITS ETF Hedged CHF A Dis,CHF,The objective of the Fund is to seek to track the performance of the Index.,,,UBS Asset Management,EBS,XSWX,IE00BDR55703
AWSRIW-USD.SW,UBSETF MSCI ACWI SRI H-USD ACC,USD,"This appears to be a share class of a UBS ETF that tracks the MSCI ACWI SRI index, hedged to USD and accumulating. The ETF aims to provide exposure to global equities while adhering to Socially Responsible Investing (SRI) principles. It is domiciled in Switzerland.",,,UBS Asset Management,EBS,XSWX,
AXLM.SW,21Shares Stellar ETP,USD,Track the performance of the crypto asset Stellar (XLM),Currencies,,21Shares,EBS,XSWX,CH1109575535
AXRP.SW,21Shares Ripple XRP ETP,USD,Track the performance of XRP,Currencies,,21Shares,EBS,XSWX,CH0454664043
AXTZ.SW,21Shares Tezos ETP,USD,This product seeks to track the performance of Tezos.,Currencies,,21Shares,EBS,XSWX,CH0491507486
BACK.SW,iShares IV Public Limited Company - iShares US Equity Buyback Achievers UCITS ETF,USD,"iShares IV Public Limited Company - iShares US Equity Buyback Achievers UCITS ETF aims to track the investment results of an index composed of US companies that have repurchased the most shares outstanding in the prior 12 months. The ETF offers exposure to companies with a demonstrated commitment to returning capital to shareholders through buybacks. iShares is a provider of exchange-traded funds, headquartered in the United States.",,,BlackRock Asset Management,EBS,XSWX,
BATT.SW,L&G Battery Value-Chain UCITS ETF,CHF,"The objective of the fund is to provide exposure to basket of stocks of providers for electro-chemical energy storage technologies and mining companies that produce metals used to manufacture batteries. The tracked index uses a screening approach that picks battery providers mapped according to their technology type (lead-based, lithium-based, nickelbased and sodium-based), and lithium miners classified as current producers of lithium.",,,LGIM Managers,EBS,XSWX,IE00BF0M2Z96
BBEG.SW,JPMorgan ETFs Ireland ICAV - BetaBuilders EUR Government Bond UCITS ETF,EUR,JPMorgan ETFs Ireland ICAV - BetaBuilders EUR Government Bond UCITS ETF is an exchange-traded fund. It seeks to track the performance of an index composed of Eurozone government bonds. The ETF is managed by JPMorgan Asset Management and domiciled in Ireland.,Fixed Income,Government Bonds,JPMorgan Asset Management,EBS,XSWX,
BBIL.SW,JPM BetaBuilders US Treasury Bond 0-1 yr UCITS ETF USD Acc,USD,The Sub-Fund seeks to provide an exposure to the performance of US Dollardenominated fixed rate government bonds issued by the US Treasury with a maturity of less than one year.,Fixed Income,Treasury Bonds,JPMorgan Asset Management,EBS,XSWX,IE00BJK3WF00
BBTP.SW,JPMorgan ETFs (Ireland) ICAV - BetaBuilders US Treasury Bond UCITS ETF,GBP,The objective of the Sub-Fund is to provide an exposure to the performance of US Dollar-denominated fixed rate government bonds issued by the US Treasury.,Fixed Income,Treasury Bonds,JPMorgan Asset Management,EBS,XSWX,IE00BJK9HH50
BBTR.SW,JPMorgan ETFs (Ireland) ICAV - BetaBuilders US Treasury Bond UCITS ETF,USD,JPMorgan ETFs (Ireland) ICAV - BetaBuilders US Treasury Bond UCITS ETF is an exchange-traded fund. It aims to track the performance of an index composed of US Treasury bonds. The ETF is managed by JPMorgan Asset Management and domiciled in Ireland.,Fixed Income,Treasury Bonds,JPMorgan Asset Management,EBS,XSWX,IE00BJK9HH50
BBUD.SW,JPMorgan ETFs Ireland ICAV - BetaBuilders US Equity UCITS ETF,USD,JPMorgan ETFs Ireland ICAV - BetaBuilders US Equity UCITS ETF is an exchange-traded fund. It seeks to track the performance of an index composed of US equities. The ETF is managed by JPMorgan Asset Management and domiciled in Ireland.,Equities,Developed Markets,JPMorgan Asset Management,EBS,XSWX,IE00BJK9H753
