symbol,name,currency,summary,category_group,category,family,exchange,mic,isin
CBSE.AS,UBS(Lux)Fund Solutions &#226&#128&#147 Bloomberg Barclays MSCI Euro Area Liquid Corp Sust UCITSETF(EUR)A-dis,EUR,"The sub-fund aims to track, before expenses, the price and income performance of the Bloomberg Barclays MSCI Euro Area Liquid Corporates Sustainable Index (Total Return) (this sub-fund&#39;s ""Index""). Additionally currency hedged share classes aim to reduce the impact of currency fluctuations between their reference currency and the index currency by selling currency forwards at the one-month forward rate in accordance with the hedging methodology of the Index&#39;s currency-hedged index variant as referred to in relation to each hedged share class below.",Fixed Income,Corporate Bonds,UBS Asset Management,AMS,XAMS,
CBU7.AS,iShares $ Treasury Bond 3-7yr UCITS ETF USD (Acc),EUR,"The investment objective of the Fund is to replicate the performance of the Benchmark Index (being the ICE U.S. Treasury 3-7 Year Bond Index), less the fees and expenses of the Fund.
In order to achieve this investment objective, the investment policy of the Fund is to invest in a portfolio of fixed income securities that, as far as possible and practicable, consists of the component securities of the ICE U.S. Treasury 3-7 Year Bond Index, this Fundâs Benchmark Index.",Fixed Income,Treasury Bonds,BlackRock Asset Management,AMS,XAMS,IE00B3VWN393
CBUG.AS,iShares VII PLC - iShares $ Treasury Bd 3-7yr ETF GBPHDist,GBP,"The investment objective of the Fund is to replicate the performance of the Benchmark Index (being the ICE U.S. Treasury 3-7 Year Bond Index), less the fees and expenses of the Fund.
In order to achieve this investment objective, the investment policy of the Fund is to invest in a portfolio of fixed income securities that, as far as possible and practicable, consists of the component securities of the ICE U.S. Treasury 3-7 Year Bond Index, this Fundâs Benchmark Index.",Fixed Income,Treasury Bonds,BlackRock Asset Management,AMS,XAMS,IE00BJJPVP04
CEMP.AS,iShares VII PLC -iShares Core MSCI EMU UCITS ETF GBP H Dist,GBP,"The investment objective of the Fund is to deliver the net total return performance of the Benchmark Index (being the MSCI EMU Index), less the fees and expenses of the Fund. In order to achieve this investment objective, the investment policy of the Fund is to invest in a portfolio of equity securities that as far as possible and practicable consists of the component securities of the MSCI EMU Index, this Fundâs Benchmark Index.",Equities,Developed Markets,BlackRock Asset Management,AMS,XAMS,IE00BG0J9Y53
CEMU.AS,iShares VII PLC -iShares Core MSCI EMU UCITS ETF EUR (Acc),EUR,"The investment objective of the Fund is to deliver the net total return performance of the Benchmark Index (being the MSCI EMU Index), less the fees and expenses of the Fund. In order to achieve this investment objective, the investment policy of the Fund is to invest in a portfolio of equity securities that as far as possible and practicable consists of the component securities of the MSCI EMU Index, this Fundâs Benchmark Index.",Equities,Developed Markets,BlackRock Asset Management,AMS,XAMS,IE00B53QG562
CEUU.AS,iShares VII PLC -iShares Core MSCI EMU UCITS ETF USD Hdg Acc,USD,"The investment objective of the Fund is to deliver the net total return performance of the Benchmark Index (being the MSCI EMU Index), less the fees and expenses of the Fund. In order to achieve this investment objective, the investment policy of the Fund is to invest in a portfolio of equity securities that as far as possible and practicable consists of the component securities of the MSCI EMU Index, this Fundâs Benchmark Index.",,Developed Markets,BlackRock Asset Management,AMS,XAMS,IE00BKBF6616
CGBI.AS,iShares IV PLC - Ishares China Cny Government Bond Ucits ETF,USD,"iShares IV PLC - Ishares China Cny Government Bond Ucits ETF is an exchange-traded fund (ETF) managed by iShares that invests in Chinese Renminbi (CNY) denominated government bonds. The ETF seeks to track the performance of an index composed of these bonds, and is UCITS compliant. iShares is a brand of BlackRock, headquartered in New York, USA.",Fixed Income,Government Bonds,BlackRock Asset Management,AMS,XAMS,
CGGD.AS,iShares III plc - iShares Global Govt Bond Climate UCITS ETF,USD,"iShares III plc - iShares Global Govt Bond Climate UCITS ETF is an exchange-traded fund (ETF) managed by iShares that invests in global government bonds, with a focus on climate-related factors. The ETF aims to track the performance of an index that incorporates climate considerations in its selection of government bonds, and is UCITS compliant. iShares is a brand of BlackRock, headquartered in New York, USA.",Fixed Income,Government Bonds,BlackRock Asset Management,AMS,XAMS,
CITY.AS,iShares Smart City Infrastructure UCITS ETF USD Acc,USD,"The investment objective of the Fund is to seek to provide investors with a total return, taking into account both capital and income returns, which reflects the return of the STOXX Global Smart City Infrastructure Index.",Industrials,,BlackRock Asset Management,AMS,XAMS,IE00BKTLJC87
CMEX.AS,iShares VII PLC - iShares MSCI Mexico Capped ETF USD Acc,EUR,"The investment objective of the Fund is to deliver the performance of the Reference Index (being the MSCI Mexico Capped Index Net USD), less the fees and expenses of the Fund.
The Reference Index is based on the MSCI Mexico Index Net USD (""Parent Index""), which is a free float-adjusted market capitalisation-weighted index intended to reflect the performance of the Mexican equity market by targeting all companies with a market capitalization broadly within the top 85% of the Mexican investable equity universe, subject to a global minimum size requirement. The Reference Index has been calculated with a capping factor of 18% from the launch of the Fund until 15 December 2010. Based on the close of this date, an extraordinary index rebalance has been performed to allow the largest Group Entity to weigh up to 33%, while the remaining Group Entities in the index are capped at 18%.",Alternatives,Emerging Markets,BlackRock Asset Management,AMS,XAMS,IE00B5WHFQ43
CNDX.AS,iShares NASDAQ 100 UCITS ETF USD (Acc),EUR,"The investment objective of the Fund is to deliver the net total return performance of the Reference Index (being the NASDAQ 100), less the fees and expenses and transaction costs of the Fund.
The Reference Index is an equity index of securities comprising the largest US and international companies in terms of market capitalisation listed on the NASDAQ Stock Market. The Reference Index reflects companies across major industry groups including computer hardware and software, telecommunications, retail/wholesale trade and biotechnology. It does not contain securities of financial companies including investment companies. The Reference Index represents companies that are available to investors world wide with 100 constituents as of 30 September 2011.",Information Technology,Large Cap,BlackRock Asset Management,AMS,XAMS,IE00B53SZB19
CNYB.AS,iShares China CNY Bond UCITS ETF USD (Dist),USD,"The investment objective of the Fund is to provide investors with a total return, taking into account both capital and income returns, which reflects the return of the Bloomberg Barclays China Treasury + Policy Bank Index.",Fixed Income,Government Bonds,BlackRock Asset Management,AMS,XAMS,IE00BKPSFD61
COMF.AS,L&G Longer Dated All Commodities UCITS ETF,EUR,"The Fund is designed to track the performance of the Bloomberg Commodity Index 3 Month Forward Total Return (the ""Underlying Index""). The Fund is an Exchange Traded Fund (""ETF"") which is tradable by investors on stock exchanges intraday and can be created and redeemed directly with the Issuer by authorised participants. The Fund is authorised and regulated as a UCITS and is eligible for investment by other UCITS. The Fund gains exposure to the performance of the Underlying Index through swaps entered into with multiple swap counterparties participating on the UCITS ETF platform. Any exposure to the swap counterparties is collateralised on a daily basis. Details of the collateral held is available at: www. etfsecurities. com .",Commodities,,LGIM Managers,AMS,XAMS,IE00B4WPHX27
CPXJ.AS,iShares VII PLC - iShares Core MSCI Pac ex-Jpn ETF USD Acc,EUR,"The investment objective of the Fund is to deliver the net total return performance of the Reference Index (being the MSCI Pacific ex Japan), less the fees and expenses and transaction costs of the Fund.
The Reference Index is a broad-based equity index of securities generally incorporated in the Pacific Region excluding Japan. Securities listed on the Australian Stock Exchange, the Stock Exchange of Hong Kong, the New Zealand Stock Exchange, the New Zealand Alternative Exchange, and the Singapore Exchange are eligible for inclusion. The Reference Index represents companies that are available to investors world wide and provides a representation of 10 sectors with 149 constituents as of 30 September 2011.",Equities,Developed Markets,BlackRock Asset Management,AMS,XAMS,IE00B52MJY50
CSCA.AS,iShares VII PLC - iShares MSCI Canada ETF USD Acc,EUR,"The investment objective of the Fund is to deliver the net total return performance of the Benchmark Index (being the MSCI Canada Index), less the fees and expenses of the Fund. In order to achieve this investment objective, the investment policy of the Fund is to invest in a portfolio of equity securities that as far as possible and practicable consists of the component securities of the MSCI Canada Index, this Fundâs Benchmark Index.",Financials,Developed Markets,BlackRock Asset Management,AMS,XAMS,IE00B52SF786
CSJP.AS,iShares VII PLC - iShares MSCI Japan ETF USD Acc,EUR,"The investment objective of the Fund is to deliver the net total return performance of the Reference Index (being the MSCI Japan), less the fees and expenses and transaction costs of the Fund.
The Reference Index is a broad-based equity index of securities generally incorporated in Japan. Securities listed on the Tokyo Stock Exchange, Osaka Stock Exchange, JASDAQ, or the Nagoya Stock Exchange are eligible for inclusion. The Reference Index represents companies that are available to investors world wide and provides a representation of 10 sectors with 317 constituents as of 30 September 2011.",Financials,Developed Markets,BlackRock Asset Management,AMS,XAMS,IE00B53QDK08
CSPX.AS,iShares Core S&P 500 UCITS ETF USD (Acc),EUR,"The investment objective of the Fund is to deliver the net total return performance of the Benchmark Index (being the S&P 500 Index), less the fees and expenses of the Fund. In order to achieve this investment objective, the investment policy of the Fund is to invest in a portfolio of equity securities that as far as possible and practicable consists of the component securities of the S&P 500 Index, this Fundâs Benchmark Index.",Equities,Large Cap,BlackRock Asset Management,AMS,XAMS,IE00B5BMR087
CSRU.AS,iShares VII PLC - iShares MSCI Russia ADR/GDR ETF USD Acc,EUR,"The investment objective of the Fund is to deliver the performance of the reference index (being the MSCI Russia ADR/GDR Index Net USD), less the fees and expenses of the Fund.
The Reference Index is based on the MSCI Russia Index Net USD (Â¡Â°Parent IndexÂ¡Â±), which is a free float-adjusted market capitalisation-weighted index intended to reflect the performance of the Russian equity market by targeting all companies with a market capitalization broadly within the top 85% of the Russian investable equity universe, subject to a global minimum size requirement. The reference index is based on the MSCI Global Investable Market Indices methodology and constructed by substituting the constituents of the Parent Index with liquid Depository Receipts (Â¡Â°DRÂ¡Â±) for each constituent. Constituents of the Parent Index without DR listings are excluded from the MSCI Russia ADR/GDR Index Net USD.",Equities,Emerging Markets,BlackRock Asset Management,AMS,XAMS,IE00B5V87390
CSUS.AS,iShares VII PLC - iShares MSCI USA ETF USD Acc,EUR,"The investment objective of the Fund is to deliver the net total return performance of the Reference Index (being the MSCI USA), less the fees and expenses and transaction costs of the Fund.
The Reference Index is a broad-based equity index of securities generally incorporated in the United States of America. Securities listed on the New York Stock Exchange, NASDAQ, or the American Stock Exchange are eligible for inclusion. The Reference Index represents companies that are available to investors world wide and provides a representation of 10 sectors with 588 constituents as of 30 September 2011.",Equities,Developed Markets,BlackRock Asset Management,AMS,XAMS,IE00B52SFT06
CSX5.AS,iShares VII PLC - iShares Core EURO STOXX 50 ETF EUR Acc,EUR,"The investment objective of the Fund is to deliver the net total return performance of the Reference Index (being the EURO STOXX 50?), less the fees and expenses and transaction costs of the Fund.
The Reference Index is an equity index of securities with a large market capitalisation generally incorporated in the Eurozone. Securities listed on European exchanges are eligible for inclusion. The Reference Index represents Eurozone companies that are available to investors world wide and provides a representation of 17 sectors with 50 constituents as of 30 September 2011.",Equities,Large Cap,BlackRock Asset Management,AMS,XAMS,IE00B53L3W79
CT2B.AS,iShares Smart City Infrastructure UCITS ETF USD Inc,USD,"The investment objective of the Fund is to seek to provide investors with a total return, taking into account both capital and income returns, which reflects the return of the STOXX Global Smart City Infrastructure Index.",Equities,,BlackRock Asset Management,AMS,XAMS,IE00BKTLJB70
CYBA.AS,iShares China CNY Bond UCITS ETF USD Acc,USD,"The investment objective of the Fund is to provide investors with a total return, taking into account both capital and income returns, which reflects the return of the Bloomberg Barclays China Treasury + Policy Bank Index.",Fixed Income,Government Bonds,BlackRock Asset Management,AMS,XAMS,IE00BKPSFD61
CYBE.AS,iShares IV PLC - iShares China Cny Bond UCITS ETF,EUR,iShares IV PLC - iShares China Cny Bond UCITS ETF is an exchange-traded fund. It seeks to track the investment results of an index composed of Chinese Yuan Renminbi (CNY) denominated bonds issued by the Chinese government and agencies. The ETF is domiciled in Ireland and managed by BlackRock.,Fixed Income,Government Bonds,BlackRock Asset Management,AMS,XAMS,
CYBR.AS,Rize UCITS ICAV - Rize Cybersecurity And Data Privacy UCITS ETF,EUR,Rize UCITS ICAV - Rize Cybersecurity And Data Privacy UCITS ETF is an exchange-traded fund. The ETF provides exposure to companies involved in the cybersecurity and data privacy sectors. It aims to capture the growth potential of these industries by tracking companies that are developing and implementing cybersecurity solutions and data protection technologies.,Information Technology,Growth,HANetf Limited,AMS,XAMS,
CYBU.AS,iShares China CNY Bond UCITS ETF USD Hedged (Dist),USD,"The investment objective of the Fund is to provide investors with a total return, taking into account both capital and income returns, which reflects the return of the Bloomberg Barclays China Treasury + Policy Bank Index.",Fixed Income,Government Bonds,BlackRock Asset Management,AMS,XAMS,IE00BKPSFD61
DDBB.AS,iShares $ Development Bank Bonds UCITS ETF (Acc),USD,"The investment objective of the Fund is to seek to provide investors with a total return, taking into account both capital and income returns, which reflects the return of the FTSE World Broad Investment-Grade USD Multilateral Development Bank Bond Capped Index.
Currency Hedged Share Classes offered in the Fund aim to reduce the impact of exchange rate fluctuations between the underlying portfolio currency exposures of the Fund and the Valuation Currency of a Currency Hedged Share Class on returns of the Benchmark Index to investors in that Share Class, through entering into foreign exchange contracts for currency hedging.",Fixed Income,Investment Grade Bonds,BlackRock Asset Management,AMS,XAMS,IE00BKRWN659
DHYD.AS,iShares II plc $ HY Corp Bd ESG UCITS ETF USD (Dist),USD,"The investment objective of the Fund is to seek to provide investors with a total return, taking into account both capital and income returns, which reflects the return of the Bloomberg Barclays MSCI US Corporate High Yield Sustainable BB+ SRI Bond Index.",Fixed Income,High Yield Bonds,BlackRock Asset Management,AMS,XAMS,IE00BKF09C98
DHYE.AS,iShares $ High Yield Corp Bond ESG UCITS ETF USD (Acc),EUR,"The investment objective of the Fund is to seek to provide investors with a total return, taking into account both capital and income returns, which reflects the return of the Bloomberg Barclays MSCI US Corporate High Yield Sustainable BB+ SRI Bond Index.",Fixed Income,High Yield Bonds,BlackRock Asset Management,AMS,XAMS,IE00BJK55B31
DIA.AS,SPDR Dow Jones Industrial Average ETF Trust,EUR,"The investment seeks to provide investment results that, before expenses, correspond generally to the price and yield performance of the Dow Jones Industrial Average (the âDJIAâ).
 The Trust seeks to achieve its investment objective by holding a portfolio of the common stocks that are included in the DJIA (the âPortfolioâ), with the weight of each stock in the Portfolio substantially corresponding to the weight of such stock in the DJIA.",Financials,Large Cap,State Street Global Advisors,AMS,XAMS,US78467X1090
DJMC.AS,iShares EURO STOXX Mid UCITS ETF EUR (Dist),EUR,"The investment objective of this Fund is to provide investors with a total return, taking into account both capital and income returns, which reflects the return of the EURO STOXX Mid Index. In order to achieve this investment objective, the investment policy of the Fund is to invest in a portfolio of equity securities that as far as possible and practicable consist of the component securities of the EURO STOXX Mid Index, this Fundâs Benchmark Index. The Fund intends to use optimisation techniques in order to achieve a similar return to the Benchmark Index and it is therefore not expected that the Fund will hold each and every underlying constituent of the Benchmark Index at all times or hold them in the same proportion as their weightings in the Benchmark Index.",,Mid Cap,BlackRock Asset Management,AMS,XAMS,IE00B02KXL92
DJSC.AS,iShares Public Limited Company - iShares EURO STOXX Small UCITS ETF,EUR,The iShares EURO STOXX Small UCITS ETF is an exchange-traded fund (ETF) that aims to replicate the performance of the EURO STOXX Small index. It provides investors with a simple and cost-effective way to gain exposure to small-capitalization companies in the Eurozone. The ETF is managed by iShares and follows a passive investment strategy.,,Small Cap,BlackRock Asset Management,AMS,XAMS,
DTM.AS,VanEck Vectors Multi-Asset Conservative Allocation UCITS ETF,EUR,"The aim of the VanEck Vectorsâ¢ Multi-Asset Conservative Allocation UCITS ETF is to follow the Multi-Asset Conservative Allocation Index as closely as possible. This is a composite index made up in the ratios indicated here:
- 25% Solactive Global Equity Index
- 5% GPR Global 100 Index
- 35% Markit iBoxx EUR Liquid Corporates Index
- 35% Markit iBoxx EUR Liquid Sovereign Diversified 1-10 Index",Financials,,VanEck Asset Management,AMS,XAMS,NL0009272764
ECOM.AS,L&G Ecommerce Logistics UCITS ETF,EUR,"The objective of the fund is to provide exposure to a basket of stocks of logistics service providers and technology companies who are engaged in eCommerce.
The index selects stocks of companies offering specific types of eCommerce related services that meet certain size and liquidity requirements, across various equity markets.",Information Technology,,LGIM Managers,AMS,XAMS,IE00BF0M6N54
EHYA.AS,iShares &#226&#130&#172 High Yield Corp Bond ESG UCITS ETF EUR (Acc),EUR,"The investment objective of the Fund is to seek to provide investors with a total return, taking into account both capital and income returns, which reflects the return of the Bloomberg Barclays MSCI Euro Corporate High Yield Sustainable BB+ SRI Bond Index.",Fixed Income,Corporate Bonds,BlackRock Asset Management,AMS,XAMS,
EHYD.AS,iShares II plc &#226&#130&#172 HY Corp Bd ESG UCITS ETF EUR (Dist),EUR,"The investment objective of the Fund is to seek to provide investors with a total return, taking into account both capital and income returns, which reflects the return of the Bloomberg Barclays MSCI Euro Corporate High Yield Sustainable BB+ SRI Bond Index.",Fixed Income,Corporate Bonds,BlackRock Asset Management,AMS,XAMS,
EMIM.AS,iShares Core MSCI EM IMI UCITS ETF USD (Acc),EUR,"The investment objective of the Fund is to provide investors with a total return, taking into account both capital and income returns, which reflects the return of the MSCI Emerging Markets Investable Market Index (IMI).",,Emerging Markets,BlackRock Asset Management,AMS,XAMS,IE00BKM4GZ66
EMSA.AS,iShares J.P. Morgan ESG $ EM Bond UCITS ETF USD (Acc),EUR,"The investment objective of the Fund is to seek to provide investors with a total return, taking into account both
capital and income returns, which reflects the return of the J.P. Morgan ESG EMBI Global Diversified Index.",Fixed Income,Corporate Bonds,BlackRock Asset Management,AMS,XAMS,IE00BDDRDW15
EPRU.AS,Amundi Index Solutions - Amundi Index FTSE EPRA NAREIT Global UCITS ETF DR,USD,"The objective of this Sub-fund is to follow as consistently as possible the performance of the FTSE EPRA/NAREIT Developed Index and to minimize the difference between its performance and that of the Index.
The Sub-fund aims to achieve a level of tracking error whereby the annual variability of the difference in returns between the performance of the sub-fund and its index will not normally exceed 2 %. On a daily basis, the manager aims to maintain the tracking error under 0.5 %.",Real Estate,REITs,Amundi Asset Management,AMS,XAMS,LU1437018838
ERND.AS,iShares $ Ultrashort Bond UCITS ETF USD (Dist),EUR,"The investment objective of the Fund is to provide investors with a total return, taking into account both capital and income returns, which reflects the return of the Markit iBoxx USD Liquid Investment Grade Ultrashort Index.",Fixed Income,Investment Grade Bonds,BlackRock Asset Management,AMS,XAMS,IE00BCRY6227
ERNE.AS,iShares &#226&#130&#172 Ultrashort Bond UCITS ETF EUR (Dist),EUR,"The investment objective of the Fund is to provide investors with a total return, taking into account both capital and income returns, which reflects the return of the Markit iBoxx EUR Liquid Investment Grade Ultrashort Index.",Fixed Income,Investment Grade Bonds,BlackRock Asset Management,AMS,XAMS,
EUCR.AS,Ssga Spdr Etfs Europe I Plc - Spdr Bloomberg Sasb Euro Corporate Esg Ucits ETF,EUR,"Ssga Spdr Etfs Europe I Plc - Spdr Bloomberg Sasb Euro Corporate Esg Ucits ETF aims to track the performance of the Bloomberg SASB Euro Corporate ESG Ex-Controversies Select Index. The fund provides exposure to Euro-denominated corporate bonds that meet specific environmental, social, and governance (ESG) criteria. State Street Global Advisors (SSGA), headquartered in Boston, manages the ETF.",Fixed Income,Corporate Bonds,State Street Global Advisors,AMS,XAMS,
EUEA.AS,iShares Core EURO STOXX 50 UCITS ETF EUR (Dist),EUR,"The fund is an exchange traded fund (ETF) that aims to track the performance of the EURO STOXX? 50 Index as closely as possible.
The ETF invests in physical index securities. The EURO STOXX? 50 Index offers exposure to 50 of the largest stocks in the Euro zone. The index is free float market capitalisation weighted. iShares ETFs are funds managed by BlackRock. They are transparent, cost-efficient, liquid vehicles that trade on stock exchanges like normal securities. iShares ETFs offer flexible and easy access to a wide range of markets and asset classes.",Financials,Large Cap,BlackRock Asset Management,AMS,XAMS,IE00B53L3W79
EUNA.AS,iShares STOXX Europe 50 UCITS ETF EUR (Dist),EUR,"The fund is an exchange traded fund (ETF) that aims to track the performance of the STOXX? Europe 50 Index as closely as possible.
The ETF invests in physical index securities. The STOXX? Europe 50 Index offers exposure to 50 of the largest stocks from European developed countries, measured and weighted by free float market capitalisation. iShares ETFs are funds managed by BlackRock. They are transparent, cost-efficient, liquid vehicles that trade on stock exchanges like normal securities. iShares ETFs offer flexible and easy access to a wide range of markets and asset classes.",Equities,Large Cap,BlackRock Asset Management,AMS,XAMS,IE0008470928
EXCH.AS,Ishares IV PLC - iShares MSCI EM ex-China UCITS ETF,USD,"The iShares MSCI EM ex-China UCITS ETF aims to track the investment results of an index composed of emerging market equities, excluding China. This ETF provides exposure to a diverse range of developing economies outside of China, allowing investors to diversify their emerging market investments. It is managed by Ishares IV PLC.",Alternatives,Emerging Markets,BlackRock Asset Management,AMS,XAMS,
EXXY.AS,iShares Diversified Commodity Swap UCITS ETF (DE),USD,"iShares Dow Jones-UBS Commodity Swap (DE) is an exchange traded fund (ETF) that aims to track the performance of the Dow Jones-UBS Commodity Index as closely as possible. The ETF tracks the index performance through the use of a total return swap. The Dow Jones-UBS Commodity Index offers exposure to 19 commodities, representing the following commodity sectors: energy, precious metals, industrial metals, livestock and agriculture. The weight of each sector is capped at 33% on the rebalancing day. The index reflects the return on a fully collateralised position in the futures contracts on physical commodities. iShares ETFs are funds managed by BlackRock. They are transparent, cost-efficient, liquid vehicles that trade on stock exchanges like normal securities. iShares ETFs offer flexible and easy access to a wide range of markets and asset classes.",Commodities,,BlackRock Asset Management,AMS,XAMS,DE000A0H0728
FCSG.AS,First Trust Global Funds Plc - First Trust Global Capital Strength Esg Leaders Ucits Etf,EUR,"First Trust Global Funds Plc - First Trust Global Capital Strength ESG Leaders UCITS ETF aims to track the performance of an index that selects companies with strong capital strength and positive environmental, social, and governance (ESG) characteristics. The ETF provides exposure to companies that demonstrate financial stability and sustainable business practices. First Trust is based in Wheaton, Illinois.",,Developed Markets,First Trust Advisors,AMS,XAMS,
FDNE.AS,First Trust Dow Jones Internet UCITS ETF Class A USD,EUR,"The Fund seeks to provide investors with a total return, taking into account capital and income returns, which reflects the return of an equity index called the Dow Jones Internet Composite IndexSM (the âIndexâ).",Information Technology,,First Trust Advisors,AMS,XAMS,IE00BG0SSC32
FEUZ.AS,First Trust Eurozone AlphaDEX UCITS ETF Class A Shares,EUR,"The fund aims to provide investors with a total return, taking into account capital and income returns, which reflects the return of an equity index called the NASDAQ AlphaDEXÂ® Eurozone Index.",,Developed Markets,First Trust Advisors,AMS,XAMS,IE00B8X9NY41
FOOD.AS,Rize UCITS ICAV - Rize Sustainable Future of Food UCITS ETF,EUR,Rize Sustainable Future of Food UCITS ETF is an exchange-traded fund incorporated in Ireland. The Fund aims to achieve long-term capital growth by investing in companies that are offering plant-based foods and sustainable agriculture. The fund invests in companies whose products and services contribute towards the transition to a more sustainable food system.,Consumer Staples,,HANetf Limited,AMS,XAMS,
FSOV.AS,First Trust Low Duration Global Government Bond UCITS ETF Class C EUR Distributing,EUR,The Fundâs investment objective is to deliver total returns to investors over the medium to long term by investing in sovereign Fixed Income Securities globally.,Fixed Income,Government Bonds,First Trust Advisors,AMS,XAMS,IE00BKS2X317
