symbol,name,currency,summary,category_group,category,family,exchange,mic,isin
G3B.SI,Nikko AM Singapore STI ETF,SGD,"The fund&#39;s investment objective is to replicate as closely as possible, before expenses, the performance of the Straits Times Index.
 The fund will seek to achieve its investment objective by investing all, or substantially all, of its assets in Index Shares in substantially the same weightings as reflected in the Index or by the use of derivatives.",,,Nikko Asset Management,SES,XSES,
H1N.SI,Lyxor MSCI Emerging Markets UCITS ETF Acc USD,USD,"The Lyxor MSCI Emerging Markets UCITS ETF is a UCITS compliant exchange traded fund that aims to track the benchmark index MSCI Emerging Markets Net Total Return Index.The MSCI Emerging Markets Net Total Return Index is a free float-adjusted market capitalization index that is designed to measure equity market performance of emerging markets. The MSCI Total Return Indices measure the market performance, including both price performance and income from dividend payments. For more information please refer to www.msci.comLyxor ETFs are efficient investment vehicles listed on exchange that offer transparent, liquid and low-cost exposure to the underlying benchmark index.",Equities,Emerging Markets,Lyxor International Asset Management,SES,XSES,FR0010429068
HD9.SI,Xtrackers FTSE Vietnam Swap UCITS ETF 1C,USD,"The Investment Objective of the Sub-Fund is to track the performance of the Reference Index, which is the FTSE Vietnam Index (the âReference Indexâ as described below under âGeneral Description of the Reference Indexâ). The Company does not intend to make dividend payments in respect of Class 1C Shares which is the only Class of Shares available to Hong Kong investors. The Reference Index comprises those companies (roughly 20) of the FTSE Vietnam All-Share Index that have sufficient foreign ownership availability. The FTSE Vietnam Index provides a broad coverage of the Vietnamese equity market.",Alternatives,Emerging Markets,Xtrackers,SES,XSES,LU0322252924
HSS.SI,Lion-OCBC Securities Hang Seng Tech ETF,USD,"This is an ETF managed by Lion-OCBC Securities, tracking the Hang Seng Tech Index. The fund invests in technology companies listed on the Hong Kong Stock Exchange, providing exposure to the growing technology sector in China. Lion-OCBC Securities is based in Singapore.",Information Technology,,Lion Global Investors,SES,XSES,
HST.SI,Lion-OCBC Securities Hang Seng TECH ETF,SGD,"The investment objective of the Fund is to replicate as closely as possible, before expenses, the performance of the Hang Seng TECH Index using a direct investment policy of investing in all, or substantially all, of the underlying Index Securities.",Information Technology,,Lion Global Investors,SES,XSES,
I98.SI,iShares MSCI India Index ETF,USD,"The investment seeks to replicate as closely as possible, before fees and expenses, the performance of the MSCI India index.
 The fund is designed to provide a broad based coverage of at least 85 percent of the free float adjusted market capitalization of each industry group in the Indian market.",Financials,Emerging Markets,BlackRock Asset Management,SES,XSES,
JK8.SI,United SSE 50 China ETF,SGD,"The investment objective of the Fund is to provide investment results that, before fees, costs and expenses (including any taxes and withholding taxes), closely correspond to the performance of the SSE 50 Index.",Alternatives,Emerging Markets,Yuanta Securities Investment Trust,SES,XSES,
KJ7.SI,Xtrackers MSCI Indonesia Swap UCITS ETF 1C,USD,"The Investment Objective of the Sub-Fund is to track the performance of the Reference Index, which is the MSCI Indonesia TRN Index (the âReference Indexâ as described below under âGeneral Description of the Reference Indexâ). The Company does not intend to make dividend payments in respect of Class 2C Shares which is the only Class of Shares available to Hong Kong investors.",Alternatives,Emerging Markets,Xtrackers,SES,XSES,LU0476289623
KV4.SI,Xtrackers II Singapore Government Bond UCITS ETF 1C,SGD,"The aim is for the investment to reflect the performance of the FTSE Singapore Government Bond Index (Index). The Index aims to reflect the performance of fixed-rate tradable debt (bonds) issued in Singapore Dollars by the Singapore government. The Index is calculated on a total return basis, which means that amounts equivalent to interest payments on the bonds are reinvested in the Index. To achieve the aim, the Fund will attempt to replicate the Index by buying a portfolio of securities that may comprise the constituents of the Index or other unrelated investments as determined by the Investment Manager of the Fund, which is Deutsche Asset Management Investment GmbH, and the Sub-Portfolio Manager of the Fund which is Deutsche Asset Management (UK) Limited. The Fund may employ techniques and instruments in order to manage risk, reduce costs and improve results. These techniques and instruments may include the use of financial contracts (derivatives).",Fixed Income,Government Bonds,Xtrackers,SES,XSES,LU0378818560
LG9.SI,Xtrackers MSCI China UCITS ETF 1C,USD,"The Investment Objective of the Sub-Fund is to track the performance of the Reference Index, which is the MSCI China TRN Index (the âReference Indexâ as described below under âGeneral Description of the Reference Indexâ). The Company does not intend to make dividend payments in respect of Class 2C Shares which is the only Class of Shares available to Hong Kong investors. The Sub-Fund will gain economic exposure to A-shares, B-shares, H-shares and other overseas listed shares. The Reference Index is a free float-adjusted market capitalisation weighted index reflecting the performance of listed equity securities of large and mid capitalisation companies of China. The Reference Index is a total return net index. A total return net index calculates the performance of the index constituents on the basis that any dividends or distributions are reinvested after the deduction of any taxes that may apply.",Equities,Emerging Markets,Xtrackers,SES,XSES,LU0514695690
M62.SI,Principal FTSE ASEAN 40,USD,"The investment seeks to replicate as closely as possible, before fees and expenses, the performance of the FTSE/ASEAN 40 index.
 The fund aims to invest and gain exposure to the 40 largest companies across five stock markets within the ASEAN region, namely Indonesia, Malaysia, Philippines, Singapore and Thailand.",Alternatives,Emerging Markets,Principal Asset Management Berhad,SES,XSES,
MBH.SI,Nikko AM SGD Investment Grd Corp Bd ETF,SGD,"The investment objective of the Fund is to provide investors with investment returns that correspond closely to the total return of the Index, or upon the Manager giving three (3) monthsâ prior written notice to the Trustee and the Holders, such other index which tracks the performance of SGD denominated investment grade bonds excluding Singapore Government Securities (âSGD-denominated Investment Grade Bondsâ), before fees and expenses. There is no assurance that the Fund will achieve its investment objective or that it will be able to fully track the performance of the Index.",Fixed Income,Investment Grade Bonds,Nikko Asset Management,SES,XSES,
MMT.SI,Phillip SGD Money Market ETF,USD,The Phillip SGD Money Market ETF is a Singapore-based exchange-traded fund that invests in a portfolio of Singapore Dollar-denominated money market instruments. The ETF aims to provide investors with a return that closely reflects the performance of the Singapore Dollar money market. It offers a low-risk and liquid investment option for investors seeking to preserve capital and generate income.,Cash,Money Market Instruments,Philip Capital Management,SES,XSES,
N6M.SI,iShares J.P. Morgan USD Asia Credit Bond Index ETF,USD,"The investment objective is to provide investment results that, before fees and expenses, closely correspond to the performance of the J.P. Morgan Asia Credit Index â Core in US dollar terms.",Fixed Income,Corporate Bonds,BlackRock Asset Management,SES,XSES,
O87.SI,SPDR Gold Shares,USD,"The investment seeks to reflect the performance of the price of gold bullion, less the expenses of the Trustâs operations.
 The Trust holds gold bars and from time to time, issues Baskets in exchange for deposits of gold and distributes gold in connection with redemptions of Baskets. The investment objective of the Trust is for the Shares to reflect the performance of the price of gold bullion, less the Trustâs expenses. The Sponsor believes that, for many investors, the Shares represent a cost-effective investment in gold.",Commodities,,State Street Global Advisors,SES,XSES,
O9A.SI,Xtrackers MSCI Singapore UCITS ETF 1C,USD,"The Investment Objective of the Sub-Fund is to track the performance of the Reference Index, which is the MSCI Singapore Investable Market Total Return Net Index (the ""Reference Index"" as described below under ""General Description of the Reference Indexâ). The Company does not intend to make dividend payments in respect of Class 2C Shares, which is the only Class of Shares available to Hong Kong investors.",Financials,,Xtrackers,SES,XSES,LU0659578842
O9P.SI,iShares Barclays Capital USD Asia High Yield Bond Index ETF,USD,"The investment seeks to replicate as closely as possible, before fees and expenses, the performance of the Barclays Capital Asia USD High Yield Diversified Credit Gross TR index in USD terms.
 The index tracks the performance of fixed-rate US dollar-denominated government-related and coorporate high yield debt of the Asia ex-Japan region,",Fixed Income,High Yield Bonds,BlackRock Asset Management,SES,XSES,
OVQ.SI,Phillip Sing Income ETF,SGD,"The investment objective of Phillip SING Income ETF (the âSING Inc.â) is to replicate as closely as
possible, before fees and expenses, the performance of the MorningstarÂ® Singapore Yield Focus
IndexSM .",Financials,,Philip Capital Management,SES,XSES,
P58.SI,Lyxor China Enterprise (HSCEI) UCITS ETF - Dist-USD,USD,"The investment objective of the MULTI UNITS LUXEMBOURG â Lyxor China Enterprise (HSCEI) UCITS ETF (the ""Sub-Fund"") is to track both the upward and the downward evolution of the Hang Seng China Enterprises Index Net Total Return index (the ""Index"") denominated in Hong Kong dollars (HKD), and representative of the major Chinese equities known as ""H-shares, while minimizing the volatility of the difference between the return of the Sub-Fund and the return of the Index (the ""Tracking Error"").",Financials,Emerging Markets,Lyxor International Asset Management,SES,XSES,LU1900068914
P5P.SI,Principal S&P Ethical Asia Pacific Dividend ETF,USD,"The investment seeks to replicate, net of expenses, the S&P Ethical Pan Asia Select Dividend Opportunities Index.
The fund will generally invest the assets in all of the index securities in the same approximate proportion as their weightings within the index. However, various circumstances may make it impossible or impracticable to purchase each component index security in such weightings. The fund will then choose alternative stocks from the same sector as the relevant index security which has a high level of correlation or a similar valuation or market capitalisation. The Index is designed to track the performance of ethically conscious, high dividend yielding stocks from the Pan Asia region. In addition, stocks must have less than 5% revenue exposure to alcohol, gaming, pork and tobacco. The top 40 highest yielding stocks in the Pan Asia region that meet the following criteria are represented in the index.",Alternatives,Emerging Markets,Principal Funds,SES,XSES,
P60.SI,Lyxor MSCI AC Asia Pacific Ex Japan UCITS ETF - Dist-USD,USD,"The investment objective of the MULTI UNITS LUXEMBOURG â Lyxor MSCI AC Asia Pacific Ex Japan UCITS ETF (the ""Sub-Fund"") is to track both the upward and the downward evolution of the MSCI AC Asia Pacific-ex Japan Net Total Return index (the ""Index"") denominated in US Dollars and representative of the overall performance of large-cap and mid-cap stocks across main Asian Pacific excluding Japan, while minimizing the volatility of the difference between the return of the Sub-Fund and the return of the Index (the ""Tracking Error"").",Alternatives,Emerging Markets,Lyxor International Asset Management,SES,XSES,LU1900068328
QK9.SI,iShares MSCI India Index ETF,SGD,"The investment seeks to replicate as closely as possible, before fees and expenses, the performance of the MSCI India index.
 The fund is designed to provide a broad based coverage of at least 85 percent of the free float adjusted market capitalization of each industry group in the Indian market.",Equities,Emerging Markets,Principal Funds,SES,XSES,
QL2.SI,iShares J.P. Morgan USD Asia Credit Bond Index ETF,SGD,"The investment objective is to provide investment results that, before fees and expenses, closely correspond to the performance of the J.P. Morgan Asia Credit Index â Core in US dollar terms.",Fixed Income,Investment Grade Bonds,BlackRock Asset Management,SES,XSES,
QL3.SI,iShares Barclays Capital USD Asia High Yield Bond Index ETF,SGD,"The investment seeks to replicate as closely as possible, before fees and expenses, the performance of the Barclays Capital Asia USD High Yield Diversified Credit Gross TR index in USD terms.
 The index tracks the performance of fixed-rate US dollar-denominated government-related and coorporate high yield debt of the Asia ex-Japan region,",Fixed Income,High Yield Bonds,BlackRock Asset Management,SES,XSES,
QR9.SI,Principal S&P Ethical Asia Pacific Dividend ETF,SGD,"The investment seeks to replicate, net of expenses, the S&P Ethical Pan Asia Select Dividend Opportunities Index.
The fund will generally invest the assets in all of the index securities in the same approximate proportion as their weightings within the index. However, various circumstances may make it impossible or impracticable to purchase each component index security in such weightings. The fund will then choose alternative stocks from the same sector as the relevant index security which has a high level of correlation or a similar valuation or market capitalisation. The Index is designed to track the performance of ethically conscious, high dividend yielding stocks from the Pan Asia region. In addition, stocks must have less than 5% revenue exposure to alcohol, gaming, pork and tobacco. The top 40 highest yielding stocks in the Pan Asia region that meet the following criteria are represented in the index.",Equities,Emerging Markets,Principal Funds,SES,XSES,
QS0.SI,Principal FTSE ASEAN 40,SGD,"The investment seeks to replicate as closely as possible, before fees and expenses, the performance of the FTSE/ASEAN 40 index.
 The fund aims to invest and gain exposure to the 40 largest companies across five stock markets within the ASEAN region, namely Indonesia, Malaysia, Philippines, Singapore and Thailand.",Alternatives,Emerging Markets,Principal Funds,SES,XSES,
S27.SI,SPDR S&P 500 ETF Trust,USD,"The investment seeks to provide investment results that, before expenses, correspond generally to the price and yield performance of the S&P 500Â® Index.
 The Trust seeks to achieve its investment objective by holding a portfolio of the common stocks that are included in the index (the âPortfolioâ), with the weight of each stock in the Portfolio substantially corresponding to the weight of such stock in the index.",Equities,,State Street Global Advisors,SES,XSES,
TID.SI,Xtrackers MSCI China UCITS ETF 1C,SGD,"The aim is for the investment to reflect the performance of the MSCI China TRN Index (Index) which is designed to reflect the performance of the shares of certain companies in or connected to China. The companies making up the Index are large and medium sized companies, based on the combined value of a companyâs readily available shares as compared to other companies. The Index includes companies incorporated in the Peopleâs Republic of China (PRC), and listed on eligible stock exchanges as well as companies which are not incorporated in the PRC, but are controlled by individuals or state or other public entities in the PRC, or derive 80% of their revenue or hold 60% of their assets in the PRC and are listed on the Hong Kong Stock Exchange. The Index is calculated on a total return net basis which means that all dividends and distributions by the companies are reinvested in the shares after tax.",Financials,Emerging Markets,Xtrackers,SES,XSES,LU0514695690
ZHD.SI,Nikko Asset Management - Icbcsg China Bond Etf,USD,"The Nikko Asset Management - ICBCSG China Bond ETF invests in a portfolio of Chinese bonds, providing exposure to the Chinese fixed income market. It is managed by Nikko Asset Management in collaboration with ICBC Singapore, offering investors access to the growing Chinese bond market. The ETF aims to provide income and potential capital appreciation through its investments in Chinese bonds.",Fixed Income,Corporate Bonds,Nikko Asset Management,SES,XSES,
ZHS.SI,NikkoAM-ICBCSG China Bond ETF SGD,SGD,"The investment objective of the Fund is to achieve long term capital growth by replicating the returns of the ChinaBond ICBC 1-10 Year Treasury and Policy Bank Bond Index (the âIndexâ), or upon the Manager giving three (3) months&#39; prior written notice to the Trustee and the Holders, such other index that gives, in the opinion of the Manager, the same or substantially similar exposure as the Index, before fees and expenses. There is no assurance that the Fund will achieve its investment objective or that it will be able to fully track the performance of the Index.",Fixed Income,Government Bonds,Nikko Asset Management,SES,XSES,
ZHY.SI,NikkoAM-ICBCSG China Bond ETF RMB,CNY,"The investment objective of the Fund is to achieve long term capital growth by replicating the returns of the ChinaBond ICBC 1-10 Year Treasury and Policy Bank Bond Index (the âIndexâ), or upon the Manager giving three (3) months&#39; prior written notice to the Trustee and the Holders, such other index that gives, in the opinion of the Manager, the same or substantially similar exposure as the Index, before fees and expenses. There is no assurance that the Fund will achieve its investment objective or that it will be able to fully track the performance of the Index.",Fixed Income,Government Bonds,Nikko Asset Management,SES,XSES,
